commentId,comment,classification,comment_processed,word_phrase_list,complain,ask,ask send,send,send picture,picture,similarity_score,regression_weight
131117,First they charged us for every little thing and would send bill after bill.,1,charge little thing send bill bill,"['charge', 'charge little', 'charge little thing', 'charge little thing send', 'charge little thing send bill', 'charge little thing send bill bill', 'little', 'little thing', 'little thing send', 'little thing send bill', 'little thing send bill bill', 'thing', 'thing send', 'thing send bill', 'thing send bill bill', 'send', 'send bill', 'send bill bill', 'bill', 'bill bill', 'bill']",0,0,0,1,0,0,0.1,0.0
76115,working with Dr. Giffith and his staff was the most amazing experiment me and my husband could ask for.,0,work staff amaze experiment husband ask,"['work', 'work staff', 'work staff amaze', 'work staff amaze experiment', 'work staff amaze experiment husband', 'work staff amaze experiment husband ask', 'staff', 'staff amaze', 'staff amaze experiment', 'staff amaze experiment husband', 'staff amaze experiment husband ask', 'amaze', 'amaze experiment', 'amaze experiment husband', 'amaze experiment husband ask', 'experiment', 'experiment husband', 'experiment husband ask', 'husband', 'husband ask', 'ask']",0,1,0,0,0,0,0.1,0.0
76121,Dr. Bennett is everything I could ask for in a doctor.,0,ask doctor,"['ask', 'ask doctor', 'doctor']",0,1,0,0,0,0,0.1,0.0
69686,Always allowed time for patient to ask questions about medications or procedures.,0,allow time patient ask question meditation procedure,"['allow', 'allow time', 'allow time patient', 'allow time patient ask', 'allow time patient ask question', 'allow time patient ask question meditation', 'allow time patient ask question meditation procedure', 'time', 'time patient', 'time patient ask', 'time patient ask question', 'time patient ask question meditation', 'time patient ask question meditation procedure', 'patient', 'patient ask', 'patient ask question', 'patient ask question meditation', 'patient ask question meditation procedure', 'ask', 'ask question', 'ask question meditation', 'ask question meditation procedure', 'question', 'question meditation', 'question meditation procedure', 'meditation', 'meditation procedure', 'procedure']",0,1,0,0,0,0,0.1,0.0
58795,Give the patient what he needs and what he asks for.,1,patient need ask,"['patient', 'patient need', 'patient need ask', 'need', 'need ask', 'ask']",0,1,0,0,0,0,0.1,0.0
88531,for a root source of your health complains other than seeks an immediate camouflage.,0,root source health complain seek immediate camouflage,"['root', 'root source', 'root source health', 'root source health complain', 'root source health complain seek', 'root source health complain seek immediate', 'root source health complain seek immediate camouflage', 'source', 'source health', 'source health complain', 'source health complain seek', 'source health complain seek immediate', 'source health complain seek immediate camouflage', 'health', 'health complain', 'health complain seek', 'health complain seek immediate', 'health complain seek immediate camouflage', 'complain', 'complain seek', 'complain seek immediate', 'complain seek immediate camouflage', 'seek', 'seek immediate', 'seek immediate camouflage', 'immediate', 'immediate camouflage', 'camouflage']",1,0,0,0,0,0,0.1,0.0
101858,Thank you - could not have asked for better !!,0,thank not ask good,"['thank', 'thank not', 'thank not ask', 'thank not ask good', 'not', 'not ask', 'not ask good', 'ask', 'ask good', 'good']",0,1,0,0,0,0,0.1,0.0
134130,Very nice environment .I like the pictures of the babies on the wall.,0,nice environment like picture baby wall,"['nice', 'nice environment', 'nice environment like', 'nice environment like picture', 'nice environment like picture baby', 'nice environment like picture baby wall', 'environment', 'environment like', 'environment like picture', 'environment like picture baby', 'environment like picture baby wall', 'like', 'like picture', 'like picture baby', 'like picture baby wall', 'picture', 'picture baby', 'picture baby wall', 'baby', 'baby wall', 'wall']",0,0,0,0,0,1,0.1,0.0
152290,"First time, doctor forgot to record and send result of my ultrasound results.",0,time doctor forget record send result ultrasound result,"['time', 'time doctor', 'time doctor forget', 'time doctor forget record', 'time doctor forget record send', 'time doctor forget record send result', 'time doctor forget record send result ultrasound', 'time doctor forget record send result ultrasound result', 'doctor', 'doctor forget', 'doctor forget record', 'doctor forget record send', 'doctor forget record send result', 'doctor forget record send result ultrasound', 'doctor forget record send result ultrasound result', 'forget', 'forget record', 'forget record send', 'forget record send result', 'forget record send result ultrasound', 'forget record send result ultrasound result', 'record', 'record send', 'record send result', 'record send result ultrasound', 'record send result ultrasound result', 'send', 'send result', 'send result ultrasound', 'send result ultrasound result', 'result', 'result ultrasound', 'result ultrasound result', 'ultrasound', 'ultrasound result', 'result']",0,0,0,1,0,0,0.1,0.0
150183,regardless they never sent the order I had to see my primary care physician and have the blood test done).,1,regardless send order primary care doctor blood test,"['regardless', 'regardless send', 'regardless send order', 'regardless send order primary', 'regardless send order primary care', 'regardless send order primary care doctor', 'regardless send order primary care doctor blood', 'regardless send order primary care doctor blood test', 'send', 'send order', 'send order primary', 'send order primary care', 'send order primary care doctor', 'send order primary care doctor blood', 'send order primary care doctor blood test', 'order', 'order primary', 'order primary care', 'order primary care doctor', 'order primary care doctor blood', 'order primary care doctor blood test', 'primary', 'primary care', 'primary care doctor', 'primary care doctor blood', 'primary care doctor blood test', 'care', 'care doctor', 'care doctor blood', 'care doctor blood test', 'doctor', 'doctor blood', 'doctor blood test', 'blood', 'blood test', 'test']",0,0,0,1,0,0,0.1,0.0
160639,"Now I've seen some people complain about the wait times, Dr Schlesinger is the best in the business, i have",0,see people complain wait time good business,"['see', 'see people', 'see people complain', 'see people complain wait', 'see people complain wait time', 'see people complain wait time good', 'see people complain wait time good business', 'people', 'people complain', 'people complain wait', 'people complain wait time', 'people complain wait time good', 'people complain wait time good business', 'complain', 'complain wait', 'complain wait time', 'complain wait time good', 'complain wait time good business', 'wait', 'wait time', 'wait time good', 'wait time good business', 'time', 'time good', 'time good business', 'good', 'good business', 'business']",1,0,0,0,0,0,0.1,0.0
153062,"She gave me the nitrous oxide, kept checking if I need more, asked me every two minutes if I was alright, she was",0,give fibrous oxide keep check need ask alright,"['give', 'give fibrous', 'give fibrous oxide', 'give fibrous oxide keep', 'give fibrous oxide keep check', 'give fibrous oxide keep check need', 'give fibrous oxide keep check need ask', 'give fibrous oxide keep check need ask alright', 'fibrous', 'fibrous oxide', 'fibrous oxide keep', 'fibrous oxide keep check', 'fibrous oxide keep check need', 'fibrous oxide keep check need ask', 'fibrous oxide keep check need ask alright', 'oxide', 'oxide keep', 'oxide keep check', 'oxide keep check need', 'oxide keep check need ask', 'oxide keep check need ask alright', 'keep', 'keep check', 'keep check need', 'keep check need ask', 'keep check need ask alright', 'check', 'check need', 'check need ask', 'check need ask alright', 'need', 'need ask', 'need ask alright', 'ask', 'ask alright', 'alright']",0,1,0,0,0,0,0.1,0.0
151443,I refer them to anyone who is asking about a cosmetic office.,0,refer ask cosmetic office,"['refer', 'refer ask', 'refer ask cosmetic', 'refer ask cosmetic office', 'ask', 'ask cosmetic', 'ask cosmetic office', 'cosmetic', 'cosmetic office', 'office']",0,1,0,0,0,0,0.1,0.0
160520,I pointed this out to Dr. Pontell and he BLAMED ME that I didn't ask him to raise the tip more.,1,point dr powell blame ask raise tip,"['point', 'point dr', 'point dr powell', 'point dr powell blame', 'point dr powell blame ask', 'point dr powell blame ask raise', 'point dr powell blame ask raise tip', 'dr', 'dr powell', 'dr powell blame', 'dr powell blame ask', 'dr powell blame ask raise', 'dr powell blame ask raise tip', 'powell', 'powell blame', 'powell blame ask', 'powell blame ask raise', 'powell blame ask raise tip', 'blame', 'blame ask', 'blame ask raise', 'blame ask raise tip', 'ask', 'ask raise', 'ask raise tip', 'raise', 'raise tip', 'tip']",0,1,0,0,0,0,0.1,0.0
119850,"After over 2 hours, I went to the front desk and asked for a refund and walked out.",1,go desk ask refund walk,"['go', 'go desk', 'go desk ask', 'go desk ask refund', 'go desk ask refund walk', 'desk', 'desk ask', 'desk ask refund', 'desk ask refund walk', 'ask', 'ask refund', 'ask refund walk', 'refund', 'refund walk', 'walk']",0,1,0,0,0,0,0.1,0.0
98242,and asks about my daughter.,0,ask daughter,"['ask', 'ask daughter', 'daughter']",0,1,0,0,0,0,0.1,0.0
129910,I could not understand this person and I ask her to speak up 3 times and she never spoke up.,1,not understand person ask speak time speak,"['not', 'not understand', 'not understand person', 'not understand person ask', 'not understand person ask speak', 'not understand person ask speak time', 'not understand person ask speak time speak', 'understand', 'understand person', 'understand person ask', 'understand person ask speak', 'understand person ask speak time', 'understand person ask speak time speak', 'person', 'person ask', 'person ask speak', 'person ask speak time', 'person ask speak time speak', 'ask', 'ask speak', 'ask speak time', 'ask speak time speak', 'speak', 'speak time', 'speak time speak', 'time', 'time speak', 'speak']",0,1,0,0,0,0,0.1,0.0
174198,and the speciality pharmacy asked me 60 bucks for it.,1,specially pharmacy ask buck,"['specially', 'specially pharmacy', 'specially pharmacy ask', 'specially pharmacy ask buck', 'pharmacy', 'pharmacy ask', 'pharmacy ask buck', 'ask', 'ask buck', 'buck']",0,1,0,0,0,0,0.1,0.0
130324,"glad to work with me, before leaving his office he ask if I had questions or concerns.",0,glad work leave office ask question concern,"['glad', 'glad work', 'glad work leave', 'glad work leave office', 'glad work leave office ask', 'glad work leave office ask question', 'glad work leave office ask question concern', 'work', 'work leave', 'work leave office', 'work leave office ask', 'work leave office ask question', 'work leave office ask question concern', 'leave', 'leave office', 'leave office ask', 'leave office ask question', 'leave office ask question concern', 'office', 'office ask', 'office ask question', 'office ask question concern', 'ask', 'ask question', 'ask question concern', 'question', 'question concern', 'concern']",0,1,0,0,0,0,0.1,0.0
181075,Dr. Raskin refused to submit a request to the Insurance asking that they provide non-emergency medical transportation (NEMT).,1,refuse submit request insurance ask provide nonemergency medical transportation,"['refuse', 'refuse submit', 'refuse submit request', 'refuse submit request insurance', 'refuse submit request insurance ask', 'refuse submit request insurance ask provide', 'refuse submit request insurance ask provide nonemergency', 'refuse submit request insurance ask provide nonemergency medical', 'refuse submit request insurance ask provide nonemergency medical transportation', 'submit', 'submit request', 'submit request insurance', 'submit request insurance ask', 'submit request insurance ask provide', 'submit request insurance ask provide nonemergency', 'submit request insurance ask provide nonemergency medical', 'submit request insurance ask provide nonemergency medical transportation', 'request', 'request insurance', 'request insurance ask', 'request insurance ask provide', 'request insurance ask provide nonemergency', 'request insurance ask provide nonemergency medical', 'request insurance ask provide nonemergency medical transportation', 'insurance', 'insurance ask', 'insurance ask provide', 'insurance ask provide nonemergency', 'insurance ask provide nonemergency medical', 'insurance ask provide nonemergency medical transportation', 'ask', 'ask provide', 'ask provide nonemergency', 'ask provide nonemergency medical', 'ask provide nonemergency medical transportation', 'provide', 'provide nonemergency', 'provide nonemergency medical', 'provide nonemergency medical transportation', 'nonemergency', 'nonemergency medical', 'nonemergency medical transportation', 'medical', 'medical transportation', 'transportation']",0,1,0,0,0,0,0.1,0.0
67745,I decided to move forward with Dr. Pruitt asking him to attempt to correct the problems.,0,decide forward ask attempt correct problem,"['decide', 'decide forward', 'decide forward ask', 'decide forward ask attempt', 'decide forward ask attempt correct', 'decide forward ask attempt correct problem', 'forward', 'forward ask', 'forward ask attempt', 'forward ask attempt correct', 'forward ask attempt correct problem', 'ask', 'ask attempt', 'ask attempt correct', 'ask attempt correct problem', 'attempt', 'attempt correct', 'attempt correct problem', 'correct', 'correct problem', 'problem']",0,1,0,0,0,0,0.1,0.0
84792,"I've sent a couple of friends there already,",0,send couple friend,"['send', 'send couple', 'send couple friend', 'couple', 'couple friend', 'friend']",0,0,0,1,0,0,0.1,0.0
153885,"I did ask for another consultation with the other doctor in Rancho Cucamonga, he was Extremely rude I left",1,ask consultation doctor ranch cucamonga extremely rude leave,"['ask', 'ask consultation', 'ask consultation doctor', 'ask consultation doctor ranch', 'ask consultation doctor ranch cucamonga', 'ask consultation doctor ranch cucamonga extremely', 'ask consultation doctor ranch cucamonga extremely rude', 'ask consultation doctor ranch cucamonga extremely rude leave', 'consultation', 'consultation doctor', 'consultation doctor ranch', 'consultation doctor ranch cucamonga', 'consultation doctor ranch cucamonga extremely', 'consultation doctor ranch cucamonga extremely rude', 'consultation doctor ranch cucamonga extremely rude leave', 'doctor', 'doctor ranch', 'doctor ranch cucamonga', 'doctor ranch cucamonga extremely', 'doctor ranch cucamonga extremely rude', 'doctor ranch cucamonga extremely rude leave', 'ranch', 'ranch cucamonga', 'ranch cucamonga extremely', 'ranch cucamonga extremely rude', 'ranch cucamonga extremely rude leave', 'cucamonga', 'cucamonga extremely', 'cucamonga extremely rude', 'cucamonga extremely rude leave', 'extremely', 'extremely rude', 'extremely rude leave', 'rude', 'rude leave', 'leave']",0,1,0,0,0,0,0.1,0.0
191564,"Asked him what do I do about pain ""Just live with"" and he said yes.",1,ask pain live say yes,"['ask', 'ask pain', 'ask pain live', 'ask pain live say', 'ask pain live say yes', 'pain', 'pain live', 'pain live say', 'pain live say yes', 'live', 'live say', 'live say yes', 'say', 'say yes', 'yes']",0,1,0,0,0,0,0.1,0.0
167326,There is a reason he doesn't post after pictures of patients once the healing process is completed.,1,reason post picture patient heal process complete,"['reason', 'reason post', 'reason post picture', 'reason post picture patient', 'reason post picture patient heal', 'reason post picture patient heal process', 'reason post picture patient heal process complete', 'post', 'post picture', 'post picture patient', 'post picture patient heal', 'post picture patient heal process', 'post picture patient heal process complete', 'picture', 'picture patient', 'picture patient heal', 'picture patient heal process', 'picture patient heal process complete', 'patient', 'patient heal', 'patient heal process', 'patient heal process complete', 'heal', 'heal process', 'heal process complete', 'process', 'process complete', 'complete']",0,0,0,0,0,1,0.1,0.0
175371,"English,i was a little bit upset while i was writing the post but anyway more pictures from before and now.",1,english little bit upset write post picture,"['english', 'english little', 'english little bit', 'english little bit upset', 'english little bit upset write', 'english little bit upset write post', 'english little bit upset write post picture', 'little', 'little bit', 'little bit upset', 'little bit upset write', 'little bit upset write post', 'little bit upset write post picture', 'bit', 'bit upset', 'bit upset write', 'bit upset write post', 'bit upset write post picture', 'upset', 'upset write', 'upset write post', 'upset write post picture', 'write', 'write post', 'write post picture', 'post', 'post picture', 'picture']",0,0,0,0,0,1,0.1,0.0
155977,It is so frustrating trying to get a refill and even more so trying to get it sent to the right pharmacy.,1,frustration try refill try send right pharmacy,"['frustration', 'frustration try', 'frustration try refill', 'frustration try refill try', 'frustration try refill try send', 'frustration try refill try send right', 'frustration try refill try send right pharmacy', 'try', 'try refill', 'try refill try', 'try refill try send', 'try refill try send right', 'try refill try send right pharmacy', 'refill', 'refill try', 'refill try send', 'refill try send right', 'refill try send right pharmacy', 'try', 'try send', 'try send right', 'try send right pharmacy', 'send', 'send right', 'send right pharmacy', 'right', 'right pharmacy', 'pharmacy']",0,0,0,1,0,0,0.1,0.0
98328,Professional and listens to what you are asking,0,professional listen ask,"['professional', 'professional listen', 'professional listen ask', 'listen', 'listen ask', 'ask']",0,1,0,0,0,0,0.1,0.0
112955,"I had the Picosure laser done, and it made a huge difference with my acne scarring in just two treatments.",0,picture laser huge difference acne scar treatment,"['picture', 'picture laser', 'picture laser huge', 'picture laser huge difference', 'picture laser huge difference acne', 'picture laser huge difference acne scar', 'picture laser huge difference acne scar treatment', 'laser', 'laser huge', 'laser huge difference', 'laser huge difference acne', 'laser huge difference acne scar', 'laser huge difference acne scar treatment', 'huge', 'huge difference', 'huge difference acne', 'huge difference acne scar', 'huge difference acne scar treatment', 'difference', 'difference acne', 'difference acne scar', 'difference acne scar treatment', 'acne', 'acne scar', 'acne scar treatment', 'scar', 'scar treatment', 'treatment']",0,0,0,0,0,1,0.1,0.0
189171,"When I asked for said records, Dr. Rhee also had a full on meltdown",1,ask say record meltdown,"['ask', 'ask say', 'ask say record', 'ask say record meltdown', 'say', 'say record', 'say record meltdown', 'record', 'record meltdown', 'meltdown']",0,1,0,0,0,0,0.1,0.0
128574,Ask him all your questions because he'll answer them.,0,ask question hell answer,"['ask', 'ask question', 'ask question hell', 'ask question hell answer', 'question', 'question hell', 'question hell answer', 'hell', 'hell answer', 'answer']",0,1,0,0,0,0,0.1,0.0
114806,I have already recommended him to a few family members and friends who have asked about suggestions and I will keep recommending him.,0,recommend family member friend ask suggestion recommend,"['recommend', 'recommend family', 'recommend family member', 'recommend family member friend', 'recommend family member friend ask', 'recommend family member friend ask suggestion', 'recommend family member friend ask suggestion recommend', 'family', 'family member', 'family member friend', 'family member friend ask', 'family member friend ask suggestion', 'family member friend ask suggestion recommend', 'member', 'member friend', 'member friend ask', 'member friend ask suggestion', 'member friend ask suggestion recommend', 'friend', 'friend ask', 'friend ask suggestion', 'friend ask suggestion recommend', 'ask', 'ask suggestion', 'ask suggestion recommend', 'suggestion', 'suggestion recommend', 'recommend']",0,1,0,0,0,0,0.1,0.0
139237,He is the kind of Dr that I felt extremely comfortable asking questions to and not ever feeling like I was bugging him.,0,kind dr feel extremely comfortable ask question not feel like beg,"['kind', 'kind dr', 'kind dr feel', 'kind dr feel extremely', 'kind dr feel extremely comfortable', 'kind dr feel extremely comfortable ask', 'kind dr feel extremely comfortable ask question', 'kind dr feel extremely comfortable ask question not', 'kind dr feel extremely comfortable ask question not feel', 'kind dr feel extremely comfortable ask question not feel like', 'kind dr feel extremely comfortable ask question not feel like beg', 'dr', 'dr feel', 'dr feel extremely', 'dr feel extremely comfortable', 'dr feel extremely comfortable ask', 'dr feel extremely comfortable ask question', 'dr feel extremely comfortable ask question not', 'dr feel extremely comfortable ask question not feel', 'dr feel extremely comfortable ask question not feel like', 'dr feel extremely comfortable ask question not feel like beg', 'feel', 'feel extremely', 'feel extremely comfortable', 'feel extremely comfortable ask', 'feel extremely comfortable ask question', 'feel extremely comfortable ask question not', 'feel extremely comfortable ask question not feel', 'feel extremely comfortable ask question not feel like', 'feel extremely comfortable ask question not feel like beg', 'extremely', 'extremely comfortable', 'extremely comfortable ask', 'extremely comfortable ask question', 'extremely comfortable ask question not', 'extremely comfortable ask question not feel', 'extremely comfortable ask question not feel like', 'extremely comfortable ask question not feel like beg', 'comfortable', 'comfortable ask', 'comfortable ask question', 'comfortable ask question not', 'comfortable ask question not feel', 'comfortable ask question not feel like', 'comfortable ask question not feel like beg', 'ask', 'ask question', 'ask question not', 'ask question not feel', 'ask question not feel like', 'ask question not feel like beg', 'question', 'question not', 'question not feel', 'question not feel like', 'question not feel like beg', 'not', 'not feel', 'not feel like', 'not feel like beg', 'feel', 'feel like', 'feel like beg', 'like', 'like beg', 'beg']",0,1,0,0,0,0,0.1,0.0
116333,When I asked a question he was able to tell me a way I could understand,0,ask question able tell way understand,"['ask', 'ask question', 'ask question able', 'ask question able tell', 'ask question able tell way', 'ask question able tell way understand', 'question', 'question able', 'question able tell', 'question able tell way', 'question able tell way understand', 'able', 'able tell', 'able tell way', 'able tell way understand', 'tell', 'tell way', 'tell way understand', 'way', 'way understand', 'understand']",0,1,0,0,0,0,0.1,0.0
169104,"Secondly, I am in disbelief that the nurse who sent that message is asking ME what was recommended.",1,disbelieve nurse send message ask recommend,"['disbelieve', 'disbelieve nurse', 'disbelieve nurse send', 'disbelieve nurse send message', 'disbelieve nurse send message ask', 'disbelieve nurse send message ask recommend', 'nurse', 'nurse send', 'nurse send message', 'nurse send message ask', 'nurse send message ask recommend', 'send', 'send message', 'send message ask', 'send message ask recommend', 'message', 'message ask', 'message ask recommend', 'ask', 'ask recommend', 'recommend']",0,1,0,1,0,0,0.2,0.0
58805,Ask more questions.,1,ask question,"['ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
143327,"Asked me if I needed anything else, after she made copies of a test result for me.",0,ask need copy test result,"['ask', 'ask need', 'ask need copy', 'ask need copy test', 'ask need copy test result', 'need', 'need copy', 'need copy test', 'need copy test result', 'copy', 'copy test', 'copy test result', 'test', 'test result', 'result']",0,1,0,0,0,0,0.1,0.0
110323,You ask questions and get rude responses.,1,ask question rude response,"['ask', 'ask question', 'ask question rude', 'ask question rude response', 'question', 'question rude', 'question rude response', 'rude', 'rude response', 'response']",0,1,0,0,0,0,0.1,0.0
81493,"for January that I made in september, only to find out I had been sent to the wrong doctor who could not even help me.",1,find send wrong doctor not help,"['find', 'find send', 'find send wrong', 'find send wrong doctor', 'find send wrong doctor not', 'find send wrong doctor not help', 'send', 'send wrong', 'send wrong doctor', 'send wrong doctor not', 'send wrong doctor not help', 'wrong', 'wrong doctor', 'wrong doctor not', 'wrong doctor not help', 'doctor', 'doctor not', 'doctor not help', 'not', 'not help', 'help']",0,0,0,1,0,0,0.1,0.0
155660,"If you want the best experience, ask for David - he will take care of you.",0,want good experience ask care,"['want', 'want good', 'want good experience', 'want good experience ask', 'want good experience ask care', 'good', 'good experience', 'good experience ask', 'good experience ask care', 'experience', 'experience ask', 'experience ask care', 'ask', 'ask care', 'care']",0,1,0,0,0,0,0.1,0.0
96425,and does not answer all questions asked to him.,1,not answer question ask,"['not', 'not answer', 'not answer question', 'not answer question ask', 'answer', 'answer question', 'answer question ask', 'question', 'question ask', 'ask']",0,1,0,0,0,0,0.1,0.0
67021,Sometimes act as an imposition when asking for info - 5.,1,act position ask,"['act', 'act position', 'act position ask', 'position', 'position ask', 'ask']",0,1,0,0,0,0,0.1,0.0
122004,and never made me feel like I was asking a dumb question and was very thorough with her explanations.,0,feel like ask dumb question thorough explanation,"['feel', 'feel like', 'feel like ask', 'feel like ask dumb', 'feel like ask dumb question', 'feel like ask dumb question thorough', 'feel like ask dumb question thorough explanation', 'like', 'like ask', 'like ask dumb', 'like ask dumb question', 'like ask dumb question thorough', 'like ask dumb question thorough explanation', 'ask', 'ask dumb', 'ask dumb question', 'ask dumb question thorough', 'ask dumb question thorough explanation', 'dumb', 'dumb question', 'dumb question thorough', 'dumb question thorough explanation', 'question', 'question thorough', 'question thorough explanation', 'thorough', 'thorough explanation', 'explanation']",0,1,0,0,0,0,0.1,0.0
161482,Months later I asked them to do the other shoulder.,0,ask shoulder,"['ask', 'ask shoulder', 'shoulder']",0,1,0,0,0,0,0.1,0.0
171688,She will not send the corrected dose of medicine to pharmacy after she mentioned adjusting it,1,not send correct dose medicine pharmacy mention adjust,"['not', 'not send', 'not send correct', 'not send correct dose', 'not send correct dose medicine', 'not send correct dose medicine pharmacy', 'not send correct dose medicine pharmacy mention', 'not send correct dose medicine pharmacy mention adjust', 'send', 'send correct', 'send correct dose', 'send correct dose medicine', 'send correct dose medicine pharmacy', 'send correct dose medicine pharmacy mention', 'send correct dose medicine pharmacy mention adjust', 'correct', 'correct dose', 'correct dose medicine', 'correct dose medicine pharmacy', 'correct dose medicine pharmacy mention', 'correct dose medicine pharmacy mention adjust', 'dose', 'dose medicine', 'dose medicine pharmacy', 'dose medicine pharmacy mention', 'dose medicine pharmacy mention adjust', 'medicine', 'medicine pharmacy', 'medicine pharmacy mention', 'medicine pharmacy mention adjust', 'pharmacy', 'pharmacy mention', 'pharmacy mention adjust', 'mention', 'mention adjust', 'adjust']",0,0,0,1,0,0,0.1,0.0
176829,"When I had asked the Kaiser MD about stem cells, he smirked and called it ""voodoo medicine.""",1,ask kaiser md stem cell smile call voodoo medicine,"['ask', 'ask kaiser', 'ask kaiser md', 'ask kaiser md stem', 'ask kaiser md stem cell', 'ask kaiser md stem cell smile', 'ask kaiser md stem cell smile call', 'ask kaiser md stem cell smile call voodoo', 'ask kaiser md stem cell smile call voodoo medicine', 'kaiser', 'kaiser md', 'kaiser md stem', 'kaiser md stem cell', 'kaiser md stem cell smile', 'kaiser md stem cell smile call', 'kaiser md stem cell smile call voodoo', 'kaiser md stem cell smile call voodoo medicine', 'md', 'md stem', 'md stem cell', 'md stem cell smile', 'md stem cell smile call', 'md stem cell smile call voodoo', 'md stem cell smile call voodoo medicine', 'stem', 'stem cell', 'stem cell smile', 'stem cell smile call', 'stem cell smile call voodoo', 'stem cell smile call voodoo medicine', 'cell', 'cell smile', 'cell smile call', 'cell smile call voodoo', 'cell smile call voodoo medicine', 'smile', 'smile call', 'smile call voodoo', 'smile call voodoo medicine', 'call', 'call voodoo', 'call voodoo medicine', 'voodoo', 'voodoo medicine', 'medicine']",0,1,0,0,0,0,0.1,0.0
151905,"did not do that...then she told me that I had to reschedule with the front office, she sent me over",1,not thatch tell schedule office send,"['not', 'not thatch', 'not thatch tell', 'not thatch tell schedule', 'not thatch tell schedule office', 'not thatch tell schedule office send', 'thatch', 'thatch tell', 'thatch tell schedule', 'thatch tell schedule office', 'thatch tell schedule office send', 'tell', 'tell schedule', 'tell schedule office', 'tell schedule office send', 'schedule', 'schedule office', 'schedule office send', 'office', 'office send', 'send']",0,0,0,1,0,0,0.1,0.0
117282,Ask any plastic surgeon in the Raleigh/Durham area about her before you let her touch you.,1,ask plastic surgeon let touch,"['ask', 'ask plastic', 'ask plastic surgeon', 'ask plastic surgeon let', 'ask plastic surgeon let touch', 'plastic', 'plastic surgeon', 'plastic surgeon let', 'plastic surgeon let touch', 'surgeon', 'surgeon let', 'surgeon let touch', 'let', 'let touch', 'touch']",0,1,0,0,0,0,0.1,0.0
141196,I could not of asked for such kind people during a difficult process.,0,not ask kind people difficult process,"['not', 'not ask', 'not ask kind', 'not ask kind people', 'not ask kind people difficult', 'not ask kind people difficult process', 'ask', 'ask kind', 'ask kind people', 'ask kind people difficult', 'ask kind people difficult process', 'kind', 'kind people', 'kind people difficult', 'kind people difficult process', 'people', 'people difficult', 'people difficult process', 'difficult', 'difficult process', 'process']",0,1,0,0,0,0,0.1,0.0
156370,Never have I ever NOT be asked if i wanted to try on frames..,1,not ask want try frame,"['not', 'not ask', 'not ask want', 'not ask want try', 'not ask want try frame', 'ask', 'ask want', 'ask want try', 'ask want try frame', 'want', 'want try', 'want try frame', 'try', 'try frame', 'frame']",0,1,0,0,0,0,0.1,0.0
58813,They take time to ask them questions about how they are feeling. ,0,time ask question feel,"['time', 'time ask', 'time ask question', 'time ask question feel', 'ask', 'ask question', 'ask question feel', 'question', 'question feel', 'feel']",0,1,0,0,0,0,0.1,0.0
133932,I asked him why he felt that way and he wouldn't answer.,1,ask feel way answer,"['ask', 'ask feel', 'ask feel way', 'ask feel way answer', 'feel', 'feel way', 'feel way answer', 'way', 'way answer', 'answer']",0,1,0,0,0,0,0.1,0.0
58814,I can't complain.,0,complain,['complain'],1,0,0,0,0,0,0.1,0.0
155661,Surgery is performed at a surgery center that also ask for $$$ upfront.,1,surgery perform surgery center ask,"['surgery', 'surgery perform', 'surgery perform surgery', 'surgery perform surgery center', 'surgery perform surgery center ask', 'perform', 'perform surgery', 'perform surgery center', 'perform surgery center ask', 'surgery', 'surgery center', 'surgery center ask', 'center', 'center ask', 'ask']",0,1,0,0,0,0,0.1,0.0
134617,"First I was shut down by on of the employees in finances, I asked to speak with her manager",1,shut employee finance ask speak manager,"['shut', 'shut employee', 'shut employee finance', 'shut employee finance ask', 'shut employee finance ask speak', 'shut employee finance ask speak manager', 'employee', 'employee finance', 'employee finance ask', 'employee finance ask speak', 'employee finance ask speak manager', 'finance', 'finance ask', 'finance ask speak', 'finance ask speak manager', 'ask', 'ask speak', 'ask speak manager', 'speak', 'speak manager', 'manager']",0,1,0,0,0,0,0.1,0.0
108864,He was sarcastic during my initial visit when I was asking questions.,1,sarcastic initial visit ask question,"['sarcastic', 'sarcastic initial', 'sarcastic initial visit', 'sarcastic initial visit ask', 'sarcastic initial visit ask question', 'initial', 'initial visit', 'initial visit ask', 'initial visit ask question', 'visit', 'visit ask', 'visit ask question', 'ask', 'ask question', 'question']",0,1,0,0,0,0,0.1,0.0
