commentId,comment,classification,comment_processed,word_phrase_list,ignore,word,word try,try,try sell,sell,similarity_score
146836,"for more ""pain medication"" - I didn't know they used propofol- The doctor was clearly irritated, using words like: ""I'm barely touching you!""",1,pain meditation know proposal doctor clearly irritate word like barely touch,"['pain', 'pain meditation', 'pain meditation know', 'pain meditation know proposal', 'pain meditation know proposal doctor', 'pain meditation know proposal doctor clearly', 'pain meditation know proposal doctor clearly irritate', 'pain meditation know proposal doctor clearly irritate word', 'pain meditation know proposal doctor clearly irritate word like', 'pain meditation know proposal doctor clearly irritate word like barely', 'pain meditation know proposal doctor clearly irritate word like barely touch', 'meditation', 'meditation know', 'meditation know proposal', 'meditation know proposal doctor', 'meditation know proposal doctor clearly', 'meditation know proposal doctor clearly irritate', 'meditation know proposal doctor clearly irritate word', 'meditation know proposal doctor clearly irritate word like', 'meditation know proposal doctor clearly irritate word like barely', 'meditation know proposal doctor clearly irritate word like barely touch', 'know', 'know proposal', 'know proposal doctor', 'know proposal doctor clearly', 'know proposal doctor clearly irritate', 'know proposal doctor clearly irritate word', 'know proposal doctor clearly irritate word like', 'know proposal doctor clearly irritate word like barely', 'know proposal doctor clearly irritate word like barely touch', 'proposal', 'proposal doctor', 'proposal doctor clearly', 'proposal doctor clearly irritate', 'proposal doctor clearly irritate word', 'proposal doctor clearly irritate word like', 'proposal doctor clearly irritate word like barely', 'proposal doctor clearly irritate word like barely touch', 'doctor', 'doctor clearly', 'doctor clearly irritate', 'doctor clearly irritate word', 'doctor clearly irritate word like', 'doctor clearly irritate word like barely', 'doctor clearly irritate word like barely touch', 'clearly', 'clearly irritate', 'clearly irritate word', 'clearly irritate word like', 'clearly irritate word like barely', 'clearly irritate word like barely touch', 'irritate', 'irritate word', 'irritate word like', 'irritate word like barely', 'irritate word like barely touch', 'word', 'word like', 'word like barely', 'word like barely touch', 'like', 'like barely', 'like barely touch', 'barely', 'barely touch', 'touch']",0,1,0,0,0,0,0.1
108729,He does not over sell and aims for a very natural look.,0,not sell aim natural look,"['not', 'not sell', 'not sell aim', 'not sell aim natural', 'not sell aim natural look', 'sell', 'sell aim', 'sell aim natural', 'sell aim natural look', 'aim', 'aim natural', 'aim natural look', 'natural', 'natural look', 'look']",0,0,0,0,0,1,0.1
187729,I recently tried the NAD infusion which took about an 1.5 hrs (Netflix is available ;,0,recently try infusion take available,"['recently', 'recently try', 'recently try infusion', 'recently try infusion take', 'recently try infusion take available', 'try', 'try infusion', 'try infusion take', 'try infusion take available', 'infusion', 'infusion take', 'infusion take available', 'take', 'take available', 'available']",0,0,0,1,0,0,0.1
181327,For all kinds of little fees as well as upselling what kinds of lenses were needed,1,kind little fee sell kind lens need,"['kind', 'kind little', 'kind little fee', 'kind little fee sell', 'kind little fee sell kind', 'kind little fee sell kind lens', 'kind little fee sell kind lens need', 'little', 'little fee', 'little fee sell', 'little fee sell kind', 'little fee sell kind lens', 'little fee sell kind lens need', 'fee', 'fee sell', 'fee sell kind', 'fee sell kind lens', 'fee sell kind lens need', 'sell', 'sell kind', 'sell kind lens', 'sell kind lens need', 'kind', 'kind lens', 'kind lens need', 'lens', 'lens need', 'need']",0,0,0,0,0,1,0.1
93767,he wants to do spine surgery how about trying I don't know anything else before having surgery right away.,1,want spine surgery try know have surgery right away,"['want', 'want spine', 'want spine surgery', 'want spine surgery try', 'want spine surgery try know', 'want spine surgery try know have', 'want spine surgery try know have surgery', 'want spine surgery try know have surgery right', 'want spine surgery try know have surgery right away', 'spine', 'spine surgery', 'spine surgery try', 'spine surgery try know', 'spine surgery try know have', 'spine surgery try know have surgery', 'spine surgery try know have surgery right', 'spine surgery try know have surgery right away', 'surgery', 'surgery try', 'surgery try know', 'surgery try know have', 'surgery try know have surgery', 'surgery try know have surgery right', 'surgery try know have surgery right away', 'try', 'try know', 'try know have', 'try know have surgery', 'try know have surgery right', 'try know have surgery right away', 'know', 'know have', 'know have surgery', 'know have surgery right', 'know have surgery right away', 'have', 'have surgery', 'have surgery right', 'have surgery right away', 'surgery', 'surgery right', 'surgery right away', 'right', 'right away', 'away']",0,0,0,1,0,0,0.1
150796,"What really disappoints me is that Dr. Knight ignored me when I told him I was in pain,",1,disappoint ignore tell pain,"['disappoint', 'disappoint ignore', 'disappoint ignore tell', 'disappoint ignore tell pain', 'ignore', 'ignore tell', 'ignore tell pain', 'tell', 'tell pain', 'pain']",1,0,0,0,0,0,0.1
125483,Found him through word of mouth and am so grateful for the recommendation.,0,find word mouth grateful recommendation,"['find', 'find word', 'find word mouth', 'find word mouth grateful', 'find word mouth grateful recommendation', 'word', 'word mouth', 'word mouth grateful', 'word mouth grateful recommendation', 'mouth', 'mouth grateful', 'mouth grateful recommendation', 'grateful', 'grateful recommendation', 'recommendation']",0,1,0,0,0,0,0.1
128038,I tried to make it online and they never called me to confirm.,1,try on-line call confirm,"['try', 'try on-line', 'try on-line call', 'try on-line call confirm', 'on-line', 'on-line call', 'on-line call confirm', 'call', 'call confirm', 'confirm']",0,0,0,1,0,0,0.1
180041,I have tried just about every service and have seen significant results.,0,try service see significant result,"['try', 'try service', 'try service see', 'try service see significant', 'try service see significant result', 'service', 'service see', 'service see significant', 'service see significant result', 'see', 'see significant', 'see significant result', 'significant', 'significant result', 'result']",0,0,0,1,0,0,0.1
155977,It is so frustrating trying to get a refill and even more so trying to get it sent to the right pharmacy.,1,frustration try refill try send right pharmacy,"['frustration', 'frustration try', 'frustration try refill', 'frustration try refill try', 'frustration try refill try send', 'frustration try refill try send right', 'frustration try refill try send right pharmacy', 'try', 'try refill', 'try refill try', 'try refill try send', 'try refill try send right', 'try refill try send right pharmacy', 'refill', 'refill try', 'refill try send', 'refill try send right', 'refill try send right pharmacy', 'try', 'try send', 'try send right', 'try send right pharmacy', 'send', 'send right', 'send right pharmacy', 'right', 'right pharmacy', 'pharmacy']",0,0,0,1,0,0,0.1
65186,She always listens to your concerns and tries to address each one.,0,listen concern try address,"['listen', 'listen concern', 'listen concern try', 'listen concern try address', 'concern', 'concern try', 'concern try address', 'try', 'try address', 'address']",0,0,0,1,0,0,0.1
124044,They have to learn that patients are not a product to sell or buy.,1,learn patient not product sell buy,"['learn', 'learn patient', 'learn patient not', 'learn patient not product', 'learn patient not product sell', 'learn patient not product sell buy', 'patient', 'patient not', 'patient not product', 'patient not product sell', 'patient not product sell buy', 'not', 'not product', 'not product sell', 'not product sell buy', 'product', 'product sell', 'product sell buy', 'sell', 'sell buy', 'buy']",0,0,0,0,0,1,0.1
75674,Ii is the most frustrating thing in the world to try and get a Live Person at this clinic.,1,two frustration thing world try live person clinic,"['two', 'two frustration', 'two frustration thing', 'two frustration thing world', 'two frustration thing world try', 'two frustration thing world try live', 'two frustration thing world try live person', 'two frustration thing world try live person clinic', 'frustration', 'frustration thing', 'frustration thing world', 'frustration thing world try', 'frustration thing world try live', 'frustration thing world try live person', 'frustration thing world try live person clinic', 'thing', 'thing world', 'thing world try', 'thing world try live', 'thing world try live person', 'thing world try live person clinic', 'world', 'world try', 'world try live', 'world try live person', 'world try live person clinic', 'try', 'try live', 'try live person', 'try live person clinic', 'live', 'live person', 'live person clinic', 'person', 'person clinic', 'clinic']",0,0,0,1,0,0,0.1
165944,He had me try on 2 different sizes and said high profile would give me the look I desired and he was right!,0,try different size say high profile look desire right,"['try', 'try different', 'try different size', 'try different size say', 'try different size say high', 'try different size say high profile', 'try different size say high profile look', 'try different size say high profile look desire', 'try different size say high profile look desire right', 'different', 'different size', 'different size say', 'different size say high', 'different size say high profile', 'different size say high profile look', 'different size say high profile look desire', 'different size say high profile look desire right', 'size', 'size say', 'size say high', 'size say high profile', 'size say high profile look', 'size say high profile look desire', 'size say high profile look desire right', 'say', 'say high', 'say high profile', 'say high profile look', 'say high profile look desire', 'say high profile look desire right', 'high', 'high profile', 'high profile look', 'high profile look desire', 'high profile look desire right', 'profile', 'profile look', 'profile look desire', 'profile look desire right', 'look', 'look desire', 'look desire right', 'desire', 'desire right', 'right']",0,0,0,1,0,0,0.1
69038,I am now the proud mother of twins because of the care he gave me after trying other doctors for 8 years.,0,proud mother twin care give try doctor,"['proud', 'proud mother', 'proud mother twin', 'proud mother twin care', 'proud mother twin care give', 'proud mother twin care give try', 'proud mother twin care give try doctor', 'mother', 'mother twin', 'mother twin care', 'mother twin care give', 'mother twin care give try', 'mother twin care give try doctor', 'twin', 'twin care', 'twin care give', 'twin care give try', 'twin care give try doctor', 'care', 'care give', 'care give try', 'care give try doctor', 'give', 'give try', 'give try doctor', 'try', 'try doctor', 'doctor']",0,0,0,1,0,0,0.1
100602,"I have tried hydroquinone, kojic acid, vitamin c, microdermabrasion, with disappointing results.",1,try hydroquinone toxic acid vitamin c microdermabrasion disappoint result,"['try', 'try hydroquinone', 'try hydroquinone toxic', 'try hydroquinone toxic acid', 'try hydroquinone toxic acid vitamin', 'try hydroquinone toxic acid vitamin c', 'try hydroquinone toxic acid vitamin c microdermabrasion', 'try hydroquinone toxic acid vitamin c microdermabrasion disappoint', 'try hydroquinone toxic acid vitamin c microdermabrasion disappoint result', 'hydroquinone', 'hydroquinone toxic', 'hydroquinone toxic acid', 'hydroquinone toxic acid vitamin', 'hydroquinone toxic acid vitamin c', 'hydroquinone toxic acid vitamin c microdermabrasion', 'hydroquinone toxic acid vitamin c microdermabrasion disappoint', 'hydroquinone toxic acid vitamin c microdermabrasion disappoint result', 'toxic', 'toxic acid', 'toxic acid vitamin', 'toxic acid vitamin c', 'toxic acid vitamin c microdermabrasion', 'toxic acid vitamin c microdermabrasion disappoint', 'toxic acid vitamin c microdermabrasion disappoint result', 'acid', 'acid vitamin', 'acid vitamin c', 'acid vitamin c microdermabrasion', 'acid vitamin c microdermabrasion disappoint', 'acid vitamin c microdermabrasion disappoint result', 'vitamin', 'vitamin c', 'vitamin c microdermabrasion', 'vitamin c microdermabrasion disappoint', 'vitamin c microdermabrasion disappoint result', 'c', 'c microdermabrasion', 'c microdermabrasion disappoint', 'c microdermabrasion disappoint result', 'microdermabrasion', 'microdermabrasion disappoint', 'microdermabrasion disappoint result', 'disappoint', 'disappoint result', 'result']",0,0,0,1,0,0,0.1
156370,Never have I ever NOT be asked if i wanted to try on frames..,1,not ask want try frame,"['not', 'not ask', 'not ask want', 'not ask want try', 'not ask want try frame', 'ask', 'ask want', 'ask want try', 'ask want try frame', 'want', 'want try', 'want try frame', 'try', 'try frame', 'frame']",0,0,0,1,0,0,0.1
115926,"All this without any sort of consultation, description of symptoms or anything but the words 'lyme disease'.",1,sort consultation description symptom word lime disease,"['sort', 'sort consultation', 'sort consultation description', 'sort consultation description symptom', 'sort consultation description symptom word', 'sort consultation description symptom word lime', 'sort consultation description symptom word lime disease', 'consultation', 'consultation description', 'consultation description symptom', 'consultation description symptom word', 'consultation description symptom word lime', 'consultation description symptom word lime disease', 'description', 'description symptom', 'description symptom word', 'description symptom word lime', 'description symptom word lime disease', 'symptom', 'symptom word', 'symptom word lime', 'symptom word lime disease', 'word', 'word lime', 'word lime disease', 'lime', 'lime disease', 'disease']",0,1,0,0,0,0,0.1
151512,"but that has dramatically improved to where I check in, get triaged, in a room and out the door within 30-45minutes.",0,dramatically improved check try room door,"['dramatically', 'dramatically improved', 'dramatically improved check', 'dramatically improved check try', 'dramatically improved check try room', 'dramatically improved check try room door', 'improved', 'improved check', 'improved check try', 'improved check try room', 'improved check try room door', 'check', 'check try', 'check try room', 'check try room door', 'try', 'try room', 'try room door', 'room', 'room door', 'door']",0,0,0,1,0,0,0.1
164420,"Literally, mark my words you'll get a call everyday from Dr Neistien himself before 9am.",0,literally mark word everyday,"['literally', 'literally mark', 'literally mark word', 'literally mark word everyday', 'mark', 'mark word', 'mark word everyday', 'word', 'word everyday', 'everyday']",0,1,0,0,0,0,0.1
126748,he help me with my struggle not getting pregnant I was trying for more than 10 years he make this happen.,0,help struggle not get pregnant try happen,"['help', 'help struggle', 'help struggle not', 'help struggle not get', 'help struggle not get pregnant', 'help struggle not get pregnant try', 'help struggle not get pregnant try happen', 'struggle', 'struggle not', 'struggle not get', 'struggle not get pregnant', 'struggle not get pregnant try', 'struggle not get pregnant try happen', 'not', 'not get', 'not get pregnant', 'not get pregnant try', 'not get pregnant try happen', 'get', 'get pregnant', 'get pregnant try', 'get pregnant try happen', 'pregnant', 'pregnant try', 'pregnant try happen', 'try', 'try happen', 'happen']",0,0,0,1,0,0,0.1
152463,and words can not even begin to describe his staff.,0,word not begin describe staff,"['word', 'word not', 'word not begin', 'word not begin describe', 'word not begin describe staff', 'not', 'not begin', 'not begin describe', 'not begin describe staff', 'begin', 'begin describe', 'begin describe staff', 'describe', 'describe staff', 'staff']",0,1,0,0,0,0,0.1
116936,"I tried fraxel, ipl and other treatments and nothing ever worked.",1,try treatment work,"['try', 'try treatment', 'try treatment work', 'treatment', 'treatment work', 'work']",0,0,0,1,0,0,0.1
147735,They ignored me as well.,1,ignore,['ignore'],1,0,0,0,0,0,0.1
182220,"They've ignored me, kept my money, and assume I'll just go away.",1,ignore keep money assume ill away,"['ignore', 'ignore keep', 'ignore keep money', 'ignore keep money assume', 'ignore keep money assume ill', 'ignore keep money assume ill away', 'keep', 'keep money', 'keep money assume', 'keep money assume ill', 'keep money assume ill away', 'money', 'money assume', 'money assume ill', 'money assume ill away', 'assume', 'assume ill', 'assume ill away', 'ill', 'ill away', 'away']",1,0,0,0,0,0,0.1
154007,and disregarded my concern about PTSD-related nightmares impacting my health.,1,ignore concern ptsdrelated nightmare impaction health,"['ignore', 'ignore concern', 'ignore concern ptsdrelated', 'ignore concern ptsdrelated nightmare', 'ignore concern ptsdrelated nightmare impaction', 'ignore concern ptsdrelated nightmare impaction health', 'concern', 'concern ptsdrelated', 'concern ptsdrelated nightmare', 'concern ptsdrelated nightmare impaction', 'concern ptsdrelated nightmare impaction health', 'ptsdrelated', 'ptsdrelated nightmare', 'ptsdrelated nightmare impaction', 'ptsdrelated nightmare impaction health', 'nightmare', 'nightmare impaction', 'nightmare impaction health', 'impaction', 'impaction health', 'health']",1,0,0,0,0,0,0.1
184961,where they tried to tell me I need a string in my brow ridge or some other hella expensive treatments.,1,try tell need string brow hell expensive treatment,"['try', 'try tell', 'try tell need', 'try tell need string', 'try tell need string brow', 'try tell need string brow hell', 'try tell need string brow hell expensive', 'try tell need string brow hell expensive treatment', 'tell', 'tell need', 'tell need string', 'tell need string brow', 'tell need string brow hell', 'tell need string brow hell expensive', 'tell need string brow hell expensive treatment', 'need', 'need string', 'need string brow', 'need string brow hell', 'need string brow hell expensive', 'need string brow hell expensive treatment', 'string', 'string brow', 'string brow hell', 'string brow hell expensive', 'string brow hell expensive treatment', 'brow', 'brow hell', 'brow hell expensive', 'brow hell expensive treatment', 'hell', 'hell expensive', 'hell expensive treatment', 'expensive', 'expensive treatment', 'treatment']",0,0,0,1,0,0,0.1
90563,A focused professional in every sense of the word with great people skills.,0,focus professional sense word great people skill,"['focus', 'focus professional', 'focus professional sense', 'focus professional sense word', 'focus professional sense word great', 'focus professional sense word great people', 'focus professional sense word great people skill', 'professional', 'professional sense', 'professional sense word', 'professional sense word great', 'professional sense word great people', 'professional sense word great people skill', 'sense', 'sense word', 'sense word great', 'sense word great people', 'sense word great people skill', 'word', 'word great', 'word great people', 'word great people skill', 'great', 'great people', 'great people skill', 'people', 'people skill', 'skill']",0,1,0,0,0,0,0.1
144751,"From the very pleasant ""gal"" that signed me in , to the one who triaged me.",0,pleasant gal sign try,"['pleasant', 'pleasant gal', 'pleasant gal sign', 'pleasant gal sign try', 'gal', 'gal sign', 'gal sign try', 'sign', 'sign try', 'try']",0,0,0,1,0,0,0.1
123849,I ended up with a over lap in my incision because he let it stay open and try to heal on its own.,1,end lap incision let stay open try heal,"['end', 'end lap', 'end lap incision', 'end lap incision let', 'end lap incision let stay', 'end lap incision let stay open', 'end lap incision let stay open try', 'end lap incision let stay open try heal', 'lap', 'lap incision', 'lap incision let', 'lap incision let stay', 'lap incision let stay open', 'lap incision let stay open try', 'lap incision let stay open try heal', 'incision', 'incision let', 'incision let stay', 'incision let stay open', 'incision let stay open try', 'incision let stay open try heal', 'let', 'let stay', 'let stay open', 'let stay open try', 'let stay open try heal', 'stay', 'stay open', 'stay open try', 'stay open try heal', 'open', 'open try', 'open try heal', 'try', 'try heal', 'heal']",0,0,0,1,0,0,0.1
61531,The insurance guy usually sometimes shuts down different medications that I try to get for myself,1,insurance guy normally shut different meditation try,"['insurance', 'insurance guy', 'insurance guy normally', 'insurance guy normally shut', 'insurance guy normally shut different', 'insurance guy normally shut different meditation', 'insurance guy normally shut different meditation try', 'guy', 'guy normally', 'guy normally shut', 'guy normally shut different', 'guy normally shut different meditation', 'guy normally shut different meditation try', 'normally', 'normally shut', 'normally shut different', 'normally shut different meditation', 'normally shut different meditation try', 'shut', 'shut different', 'shut different meditation', 'shut different meditation try', 'different', 'different meditation', 'different meditation try', 'meditation', 'meditation try', 'try']",0,0,0,1,0,0,0.1
101154,Tried to schedule my follow up no call back when I left messages also very rude and dismissive.,1,try schedule follow no leave message rude dismissive,"['try', 'try schedule', 'try schedule follow', 'try schedule follow no', 'try schedule follow no leave', 'try schedule follow no leave message', 'try schedule follow no leave message rude', 'try schedule follow no leave message rude dismissive', 'schedule', 'schedule follow', 'schedule follow no', 'schedule follow no leave', 'schedule follow no leave message', 'schedule follow no leave message rude', 'schedule follow no leave message rude dismissive', 'follow', 'follow no', 'follow no leave', 'follow no leave message', 'follow no leave message rude', 'follow no leave message rude dismissive', 'no', 'no leave', 'no leave message', 'no leave message rude', 'no leave message rude dismissive', 'leave', 'leave message', 'leave message rude', 'leave message rude dismissive', 'message', 'message rude', 'message rude dismissive', 'rude', 'rude dismissive', 'dismissive']",0,0,0,1,0,0,0.1
58837,Trying to get an appointment was really hard. ,1,try appointment hard,"['try', 'try appointment', 'try appointment hard', 'appointment', 'appointment hard', 'hard']",0,0,0,1,0,0,0.1
187194,They also ignored cavity I was in pain and knew better.,1,ignore cavity pain know good,"['ignore', 'ignore cavity', 'ignore cavity pain', 'ignore cavity pain know', 'ignore cavity pain know good', 'cavity', 'cavity pain', 'cavity pain know', 'cavity pain know good', 'pain', 'pain know', 'pain know good', 'know', 'know good', 'good']",1,0,0,0,0,0,0.1
184274,I see him again for 5 min while he's marking me he's trying to sell me on tummy tuck before surgery,1,min mark try sell mummy tuck surgery,"['min', 'min mark', 'min mark try', 'min mark try sell', 'min mark try sell mummy', 'min mark try sell mummy tuck', 'min mark try sell mummy tuck surgery', 'mark', 'mark try', 'mark try sell', 'mark try sell mummy', 'mark try sell mummy tuck', 'mark try sell mummy tuck surgery', 'try', 'try sell', 'try sell mummy', 'try sell mummy tuck', 'try sell mummy tuck surgery', 'sell', 'sell mummy', 'sell mummy tuck', 'sell mummy tuck surgery', 'mummy', 'mummy tuck', 'mummy tuck surgery', 'tuck', 'tuck surgery', 'surgery']",0,0,0,1,1,1,0.3
172933,I even called twice trying to get him emergency visits ( and our family dentist called aswell),1,call twice try emergency visit family dentist call swell,"['call', 'call twice', 'call twice try', 'call twice try emergency', 'call twice try emergency visit', 'call twice try emergency visit family', 'call twice try emergency visit family dentist', 'call twice try emergency visit family dentist call', 'call twice try emergency visit family dentist call swell', 'twice', 'twice try', 'twice try emergency', 'twice try emergency visit', 'twice try emergency visit family', 'twice try emergency visit family dentist', 'twice try emergency visit family dentist call', 'twice try emergency visit family dentist call swell', 'try', 'try emergency', 'try emergency visit', 'try emergency visit family', 'try emergency visit family dentist', 'try emergency visit family dentist call', 'try emergency visit family dentist call swell', 'emergency', 'emergency visit', 'emergency visit family', 'emergency visit family dentist', 'emergency visit family dentist call', 'emergency visit family dentist call swell', 'visit', 'visit family', 'visit family dentist', 'visit family dentist call', 'visit family dentist call swell', 'family', 'family dentist', 'family dentist call', 'family dentist call swell', 'dentist', 'dentist call', 'dentist call swell', 'call', 'call swell', 'swell']",0,0,0,1,0,0,0.1
189067,I tried Coolsculpting here during summer of 2020 - the woman who assisted me put the machine on me weirdly,1,try coolsculpting woman assist machine wildly,"['try', 'try coolsculpting', 'try coolsculpting woman', 'try coolsculpting woman assist', 'try coolsculpting woman assist machine', 'try coolsculpting woman assist machine wildly', 'coolsculpting', 'coolsculpting woman', 'coolsculpting woman assist', 'coolsculpting woman assist machine', 'coolsculpting woman assist machine wildly', 'woman', 'woman assist', 'woman assist machine', 'woman assist machine wildly', 'assist', 'assist machine', 'assist machine wildly', 'machine', 'machine wildly', 'wildly']",0,0,0,1,0,0,0.1
131267,He recommended things I told him have already tried and were not effective.,1,recommend thing tell try not effective,"['recommend', 'recommend thing', 'recommend thing tell', 'recommend thing tell try', 'recommend thing tell try not', 'recommend thing tell try not effective', 'thing', 'thing tell', 'thing tell try', 'thing tell try not', 'thing tell try not effective', 'tell', 'tell try', 'tell try not', 'tell try not effective', 'try', 'try not', 'try not effective', 'not', 'not effective', 'effective']",0,0,0,1,0,0,0.1
171727,Hoping to try other treatments soon!,0,hop try treatment soon,"['hop', 'hop try', 'hop try treatment', 'hop try treatment soon', 'try', 'try treatment', 'try treatment soon', 'treatment', 'treatment soon', 'soon']",0,0,0,1,0,0,0.1
112136,"But God help me to find Eric Joseph, I have no words how he is talented ,professional, friendly, funny,and most importantly he understands the problem",0,god help find no word talented professional friendly funnyand importantly understand problem,"['god', 'god help', 'god help find', 'god help find no', 'god help find no word', 'god help find no word talented', 'god help find no word talented professional', 'god help find no word talented professional friendly', 'god help find no word talented professional friendly funnyand', 'god help find no word talented professional friendly funnyand importantly', 'god help find no word talented professional friendly funnyand importantly understand', 'god help find no word talented professional friendly funnyand importantly understand problem', 'help', 'help find', 'help find no', 'help find no word', 'help find no word talented', 'help find no word talented professional', 'help find no word talented professional friendly', 'help find no word talented professional friendly funnyand', 'help find no word talented professional friendly funnyand importantly', 'help find no word talented professional friendly funnyand importantly understand', 'help find no word talented professional friendly funnyand importantly understand problem', 'find', 'find no', 'find no word', 'find no word talented', 'find no word talented professional', 'find no word talented professional friendly', 'find no word talented professional friendly funnyand', 'find no word talented professional friendly funnyand importantly', 'find no word talented professional friendly funnyand importantly understand', 'find no word talented professional friendly funnyand importantly understand problem', 'no', 'no word', 'no word talented', 'no word talented professional', 'no word talented professional friendly', 'no word talented professional friendly funnyand', 'no word talented professional friendly funnyand importantly', 'no word talented professional friendly funnyand importantly understand', 'no word talented professional friendly funnyand importantly understand problem', 'word', 'word talented', 'word talented professional', 'word talented professional friendly', 'word talented professional friendly funnyand', 'word talented professional friendly funnyand importantly', 'word talented professional friendly funnyand importantly understand', 'word talented professional friendly funnyand importantly understand problem', 'talented', 'talented professional', 'talented professional friendly', 'talented professional friendly funnyand', 'talented professional friendly funnyand importantly', 'talented professional friendly funnyand importantly understand', 'talented professional friendly funnyand importantly understand problem', 'professional', 'professional friendly', 'professional friendly funnyand', 'professional friendly funnyand importantly', 'professional friendly funnyand importantly understand', 'professional friendly funnyand importantly understand problem', 'friendly', 'friendly funnyand', 'friendly funnyand importantly', 'friendly funnyand importantly understand', 'friendly funnyand importantly understand problem', 'funnyand', 'funnyand importantly', 'funnyand importantly understand', 'funnyand importantly understand problem', 'importantly', 'importantly understand', 'importantly understand problem', 'understand', 'understand problem', 'problem']",0,1,0,0,0,0,0.1
122121,Try to find another place to go because I don't even know the name of the surgeon because all they called him was Doc .,0,try find place know surgeon call,"['try', 'try find', 'try find place', 'try find place know', 'try find place know surgeon', 'try find place know surgeon call', 'find', 'find place', 'find place know', 'find place know surgeon', 'find place know surgeon call', 'place', 'place know', 'place know surgeon', 'place know surgeon call', 'know', 'know surgeon', 'know surgeon call', 'surgeon', 'surgeon call', 'call']",0,0,0,1,0,0,0.1
59332,He listened and tried to help,0,listen try help,"['listen', 'listen try', 'listen try help', 'try', 'try help', 'help']",0,0,0,1,0,0,0.1
103379,I have nothing but overly kind words for her and how she has treated me as a patient every time I see her.,0,overlay kind word treat patient time,"['overlay', 'overlay kind', 'overlay kind word', 'overlay kind word treat', 'overlay kind word treat patient', 'overlay kind word treat patient time', 'kind', 'kind word', 'kind word treat', 'kind word treat patient', 'kind word treat patient time', 'word', 'word treat', 'word treat patient', 'word treat patient time', 'treat', 'treat patient', 'treat patient time', 'patient', 'patient time', 'time']",0,1,0,0,0,0,0.1
110112,He tries to sell you products and procedures that are not covered by insurance.,1,try sell product procedure not cover insurance,"['try', 'try sell', 'try sell product', 'try sell product procedure', 'try sell product procedure not', 'try sell product procedure not cover', 'try sell product procedure not cover insurance', 'sell', 'sell product', 'sell product procedure', 'sell product procedure not', 'sell product procedure not cover', 'sell product procedure not cover insurance', 'product', 'product procedure', 'product procedure not', 'product procedure not cover', 'product procedure not cover insurance', 'procedure', 'procedure not', 'procedure not cover', 'procedure not cover insurance', 'not', 'not cover', 'not cover insurance', 'cover', 'cover insurance', 'insurance']",0,0,0,1,1,1,0.3
102687,In few words I have been with Dr. Shaikh for many years and he without a doubt is an amazing doctor.,0,word doubt amaze doctor,"['word', 'word doubt', 'word doubt amaze', 'word doubt amaze doctor', 'doubt', 'doubt amaze', 'doubt amaze doctor', 'amaze', 'amaze doctor', 'doctor']",0,1,0,0,0,0,0.1
128476,Asks so many important questions and really works at trying to put symptoms together to solve your problem.,0,ask important question work try symptom solve problem,"['ask', 'ask important', 'ask important question', 'ask important question work', 'ask important question work try', 'ask important question work try symptom', 'ask important question work try symptom solve', 'ask important question work try symptom solve problem', 'important', 'important question', 'important question work', 'important question work try', 'important question work try symptom', 'important question work try symptom solve', 'important question work try symptom solve problem', 'question', 'question work', 'question work try', 'question work try symptom', 'question work try symptom solve', 'question work try symptom solve problem', 'work', 'work try', 'work try symptom', 'work try symptom solve', 'work try symptom solve problem', 'try', 'try symptom', 'try symptom solve', 'try symptom solve problem', 'symptom', 'symptom solve', 'symptom solve problem', 'solve', 'solve problem', 'problem']",0,0,0,1,0,0,0.1
156959,months ago anyway we stopped in twice to get our glasses one time the office manager trying to help us,1,stop twice glass time office manager try help,"['stop', 'stop twice', 'stop twice glass', 'stop twice glass time', 'stop twice glass time office', 'stop twice glass time office manager', 'stop twice glass time office manager try', 'stop twice glass time office manager try help', 'twice', 'twice glass', 'twice glass time', 'twice glass time office', 'twice glass time office manager', 'twice glass time office manager try', 'twice glass time office manager try help', 'glass', 'glass time', 'glass time office', 'glass time office manager', 'glass time office manager try', 'glass time office manager try help', 'time', 'time office', 'time office manager', 'time office manager try', 'time office manager try help', 'office', 'office manager', 'office manager try', 'office manager try help', 'manager', 'manager try', 'manager try help', 'try', 'try help', 'help']",0,0,0,1,0,0,0.1
153408,I tried therapy and multiple other things with no improvement .,1,try therapy multiple thing no improvement,"['try', 'try therapy', 'try therapy multiple', 'try therapy multiple thing', 'try therapy multiple thing no', 'try therapy multiple thing no improvement', 'therapy', 'therapy multiple', 'therapy multiple thing', 'therapy multiple thing no', 'therapy multiple thing no improvement', 'multiple', 'multiple thing', 'multiple thing no', 'multiple thing no improvement', 'thing', 'thing no', 'thing no improvement', 'no', 'no improvement', 'improvement']",0,0,0,1,0,0,0.1
102736,"and as I sit here waiting going on 3 hours, not one person actually tried to assist me.",1,sit wait go not person actually try assist,"['sit', 'sit wait', 'sit wait go', 'sit wait go not', 'sit wait go not person', 'sit wait go not person actually', 'sit wait go not person actually try', 'sit wait go not person actually try assist', 'wait', 'wait go', 'wait go not', 'wait go not person', 'wait go not person actually', 'wait go not person actually try', 'wait go not person actually try assist', 'go', 'go not', 'go not person', 'go not person actually', 'go not person actually try', 'go not person actually try assist', 'not', 'not person', 'not person actually', 'not person actually try', 'not person actually try assist', 'person', 'person actually', 'person actually try', 'person actually try assist', 'actually', 'actually try', 'actually try assist', 'try', 'try assist', 'assist']",0,0,0,1,0,0,0.1
