commentId,comment,classification,comment_processed,word_phrase_list,harm,harm know,know,similarity_score,regression_weight
156730,and myself due to lack of communication such as not letting us know we,1,lack communication not let know,"['lack', 'lack communication', 'lack communication not', 'lack communication not let', 'lack communication not let know', 'communication', 'communication not', 'communication not let', 'communication not let know', 'not', 'not let', 'not let know', 'let', 'let know', 'know']",0,0,1,0.1111111111111111,0.0
165837,"I can't wait for them to fully ""drop and fluff"" because I know they are going to be even more amazing.",0,wait fully drop fluff know go amaze,"['wait', 'wait fully', 'wait fully drop', 'wait fully drop fluff', 'wait fully drop fluff know', 'wait fully drop fluff know go', 'wait fully drop fluff know go amaze', 'fully', 'fully drop', 'fully drop fluff', 'fully drop fluff know', 'fully drop fluff know go', 'fully drop fluff know go amaze', 'drop', 'drop fluff', 'drop fluff know', 'drop fluff know go', 'drop fluff know go amaze', 'fluff', 'fluff know', 'fluff know go', 'fluff know go amaze', 'know', 'know go', 'know go amaze', 'go', 'go amaze', 'amaze']",0,0,1,0.064516129032258,0.0
165428,and once swelling will go down i know it will look even better ! ! I am writing this specially,0,swell know look good write specially,"['swell', 'swell know', 'swell know look', 'swell know look good', 'swell know look good write', 'swell know look good write specially', 'know', 'know look', 'know look good', 'know look good write', 'know look good write specially', 'look', 'look good', 'look good write', 'look good write specially', 'good', 'good write', 'good write specially', 'write', 'write specially', 'specially']",0,0,1,0.0833333333333333,0.0
65091,She knows all my ailments.,0,know ailment,"['know', 'know ailment', 'ailment']",0,0,1,0.3333333333333333,0.0
179795,"Also, why would the Dr. not see me knowing I was not happy with my results?",1,dr not know not happy result,"['dr', 'dr not', 'dr not know', 'dr not know not', 'dr not know not happy', 'dr not know not happy result', 'not', 'not know', 'not know not', 'not know not happy', 'not know not happy result', 'know', 'know not', 'know not happy', 'know not happy result', 'not', 'not happy', 'not happy result', 'happy', 'happy result', 'result']",0,0,1,0.0833333333333333,0.0
175262,"They are rude, they lie, they keep you on the phone on hold, then without letting me know they hang up the phone.",1,rude lie phone hold let know hang phone,"['rude', 'rude lie', 'rude lie phone', 'rude lie phone hold', 'rude lie phone hold let', 'rude lie phone hold let know', 'rude lie phone hold let know hang', 'rude lie phone hold let know hang phone', 'lie', 'lie phone', 'lie phone hold', 'lie phone hold let', 'lie phone hold let know', 'lie phone hold let know hang', 'lie phone hold let know hang phone', 'phone', 'phone hold', 'phone hold let', 'phone hold let know', 'phone hold let know hang', 'phone hold let know hang phone', 'hold', 'hold let', 'hold let know', 'hold let know hang', 'hold let know hang phone', 'let', 'let know', 'let know hang', 'let know hang phone', 'know', 'know hang', 'know hang phone', 'hang', 'hang phone', 'phone']",0,0,1,0.0512820512820512,0.0
139954,Dr. Harbison really gets to know you and figure out what the best options are.,0,get know figure good option,"['get', 'get know', 'get know figure', 'get know figure good', 'get know figure good option', 'know', 'know figure', 'know figure good', 'know figure good option', 'figure', 'figure good', 'figure good option', 'good', 'good option', 'option']",0,0,1,0.1111111111111111,0.0
175779,and respect your skill more than you can ever know.,0,respect skill know,"['respect', 'respect skill', 'respect skill know', 'skill', 'skill know', 'know']",0,0,1,0.2222222222222222,0.0
161157,"They KNOW they banned me from the premises,",1,know banner premise,"['know', 'know banner', 'know banner premise', 'banner', 'banner premise', 'premise']",0,0,1,0.2222222222222222,0.0
110618,One minute into the visit I knew there was no way I would want this man treating me.,1,visit know no way want man treat,"['visit', 'visit know', 'visit know no', 'visit know no way', 'visit know no way want', 'visit know no way want man', 'visit know no way want man treat', 'know', 'know no', 'know no way', 'know no way want', 'know no way want man', 'know no way want man treat', 'no', 'no way', 'no way want', 'no way want man', 'no way want man treat', 'way', 'way want', 'way want man', 'way want man treat', 'want', 'want man', 'want man treat', 'man', 'man treat', 'treat']",0,0,1,0.064516129032258,0.0
117744,He explains everything so thoroughly that you feel like you know exactly what?s going to happen.,0,explain thoroughly feel like know precisely go happen,"['explain', 'explain thoroughly', 'explain thoroughly feel', 'explain thoroughly feel like', 'explain thoroughly feel like know', 'explain thoroughly feel like know precisely', 'explain thoroughly feel like know precisely go', 'explain thoroughly feel like know precisely go happen', 'thoroughly', 'thoroughly feel', 'thoroughly feel like', 'thoroughly feel like know', 'thoroughly feel like know precisely', 'thoroughly feel like know precisely go', 'thoroughly feel like know precisely go happen', 'feel', 'feel like', 'feel like know', 'feel like know precisely', 'feel like know precisely go', 'feel like know precisely go happen', 'like', 'like know', 'like know precisely', 'like know precisely go', 'like know precisely go happen', 'know', 'know precisely', 'know precisely go', 'know precisely go happen', 'precisely', 'precisely go', 'precisely go happen', 'go', 'go happen', 'happen']",0,0,1,0.0512820512820512,0.0
123812,Glad to have help with my issues and someone who knows a lot about it.,0,glad help issue know lot,"['glad', 'glad help', 'glad help issue', 'glad help issue know', 'glad help issue know lot', 'help', 'help issue', 'help issue know', 'help issue know lot', 'issue', 'issue know', 'issue know lot', 'know', 'know lot', 'lot']",0,0,1,0.1111111111111111,0.0
133167,They helped with comprehending and as well as made sure all costs are known upfront.,0,help comprehend sure cost know,"['help', 'help comprehend', 'help comprehend sure', 'help comprehend sure cost', 'help comprehend sure cost know', 'comprehend', 'comprehend sure', 'comprehend sure cost', 'comprehend sure cost know', 'sure', 'sure cost', 'sure cost know', 'cost', 'cost know', 'know']",0,0,1,0.1111111111111111,0.0
127915,"also causes headaches, one of my husband's issues, which he would have known about if he had listened to anything that was said.",1,cause headache husband issue know listen say,"['cause', 'cause headache', 'cause headache husband', 'cause headache husband issue', 'cause headache husband issue know', 'cause headache husband issue know listen', 'cause headache husband issue know listen say', 'headache', 'headache husband', 'headache husband issue', 'headache husband issue know', 'headache husband issue know listen', 'headache husband issue know listen say', 'husband', 'husband issue', 'husband issue know', 'husband issue know listen', 'husband issue know listen say', 'issue', 'issue know', 'issue know listen', 'issue know listen say', 'know', 'know listen', 'know listen say', 'listen', 'listen say', 'say']",0,0,1,0.064516129032258,0.0
160767,so I know what it's like to go to a lack luster surgeon and get meh results.,1,know like lack luster surgeon result,"['know', 'know like', 'know like lack', 'know like lack luster', 'know like lack luster surgeon', 'know like lack luster surgeon result', 'like', 'like lack', 'like lack luster', 'like lack luster surgeon', 'like lack luster surgeon result', 'lack', 'lack luster', 'lack luster surgeon', 'lack luster surgeon result', 'luster', 'luster surgeon', 'luster surgeon result', 'surgeon', 'surgeon result', 'result']",0,0,1,0.0833333333333333,0.0
112863,I know i had quit a bit of questions but he was so kind and patient in answering all of my questions.,0,know quit bit question kind patient answer question,"['know', 'know quit', 'know quit bit', 'know quit bit question', 'know quit bit question kind', 'know quit bit question kind patient', 'know quit bit question kind patient answer', 'know quit bit question kind patient answer question', 'quit', 'quit bit', 'quit bit question', 'quit bit question kind', 'quit bit question kind patient', 'quit bit question kind patient answer', 'quit bit question kind patient answer question', 'bit', 'bit question', 'bit question kind', 'bit question kind patient', 'bit question kind patient answer', 'bit question kind patient answer question', 'question', 'question kind', 'question kind patient', 'question kind patient answer', 'question kind patient answer question', 'kind', 'kind patient', 'kind patient answer', 'kind patient answer question', 'patient', 'patient answer', 'patient answer question', 'answer', 'answer question', 'question']",0,0,1,0.0512820512820512,0.0
105392,She really knew what I needed and helped with my severe allergies.,0,know need help severe gallery,"['know', 'know need', 'know need help', 'know need help severe', 'know need help severe gallery', 'need', 'need help', 'need help severe', 'need help severe gallery', 'help', 'help severe', 'help severe gallery', 'severe', 'severe gallery', 'gallery']",0,0,1,0.1111111111111111,0.0
112417,I would absolutely refer everyone I know to him because he is simply the best.,0,absolutely refer know simply good,"['absolutely', 'absolutely refer', 'absolutely refer know', 'absolutely refer know simply', 'absolutely refer know simply good', 'refer', 'refer know', 'refer know simply', 'refer know simply good', 'know', 'know simply', 'know simply good', 'simply', 'simply good', 'good']",0,0,1,0.1111111111111111,0.0
136137,I leave knowing that I have been treated by professionals.,0,leave know treat professional,"['leave', 'leave know', 'leave know treat', 'leave know treat professional', 'know', 'know treat', 'know treat professional', 'treat', 'treat professional', 'professional']",0,0,1,0.1538461538461538,0.0
102604,I am glad i finally know what i have.,0,glad finally know,"['glad', 'glad finally', 'glad finally know', 'finally', 'finally know', 'know']",0,0,1,0.2222222222222222,0.0
138526,"I know when my turn comes, I will receive her undivided attention!",0,know turn come receive undivided attention,"['know', 'know turn', 'know turn come', 'know turn come receive', 'know turn come receive undivided', 'know turn come receive undivided attention', 'turn', 'turn come', 'turn come receive', 'turn come receive undivided', 'turn come receive undivided attention', 'come', 'come receive', 'come receive undivided', 'come receive undivided attention', 'receive', 'receive undivided', 'receive undivided attention', 'undivided', 'undivided attention', 'attention']",0,0,1,0.0833333333333333,0.0
189126,"She is unprofessional does not hire people with credentials, and only hires people that she knows or is friends with.",1,professional not hire people certificate fire people know friend,"['professional', 'professional not', 'professional not hire', 'professional not hire people', 'professional not hire people certificate', 'professional not hire people certificate fire', 'professional not hire people certificate fire people', 'professional not hire people certificate fire people know', 'professional not hire people certificate fire people know friend', 'not', 'not hire', 'not hire people', 'not hire people certificate', 'not hire people certificate fire', 'not hire people certificate fire people', 'not hire people certificate fire people know', 'not hire people certificate fire people know friend', 'hire', 'hire people', 'hire people certificate', 'hire people certificate fire', 'hire people certificate fire people', 'hire people certificate fire people know', 'hire people certificate fire people know friend', 'people', 'people certificate', 'people certificate fire', 'people certificate fire people', 'people certificate fire people know', 'people certificate fire people know friend', 'certificate', 'certificate fire', 'certificate fire people', 'certificate fire people know', 'certificate fire people know friend', 'fire', 'fire people', 'fire people know', 'fire people know friend', 'people', 'people know', 'people know friend', 'know', 'know friend', 'friend']",0,0,1,0.0416666666666666,0.0
179752,"Dr. Sadrian's office, she knows what she's doing, she know how the get the best results",0,dr office know know good result,"['dr', 'dr office', 'dr office know', 'dr office know know', 'dr office know know good', 'dr office know know good result', 'office', 'office know', 'office know know', 'office know know good', 'office know know good result', 'know', 'know know', 'know know good', 'know know good result', 'know', 'know good', 'know good result', 'good', 'good result', 'result']",0,0,1,0.0833333333333333,0.0
160428,I got a huge blister under my lip...do u guys know any Estition that would try to put a chemical,1,get huge blister lip u gun know station try chemical,"['get', 'get huge', 'get huge blister', 'get huge blister lip', 'get huge blister lip u', 'get huge blister lip u gun', 'get huge blister lip u gun know', 'get huge blister lip u gun know station', 'get huge blister lip u gun know station try', 'get huge blister lip u gun know station try chemical', 'huge', 'huge blister', 'huge blister lip', 'huge blister lip u', 'huge blister lip u gun', 'huge blister lip u gun know', 'huge blister lip u gun know station', 'huge blister lip u gun know station try', 'huge blister lip u gun know station try chemical', 'blister', 'blister lip', 'blister lip u', 'blister lip u gun', 'blister lip u gun know', 'blister lip u gun know station', 'blister lip u gun know station try', 'blister lip u gun know station try chemical', 'lip', 'lip u', 'lip u gun', 'lip u gun know', 'lip u gun know station', 'lip u gun know station try', 'lip u gun know station try chemical', 'u', 'u gun', 'u gun know', 'u gun know station', 'u gun know station try', 'u gun know station try chemical', 'gun', 'gun know', 'gun know station', 'gun know station try', 'gun know station try chemical', 'know', 'know station', 'know station try', 'know station try chemical', 'station', 'station try', 'station try chemical', 'try', 'try chemical', 'chemical']",0,0,1,0.0344827586206896,0.0
76350,I knew that I was being taken care of by the #1 doctor in Michigan!,0,know take care doctor,"['know', 'know take', 'know take care', 'know take care doctor', 'take', 'take care', 'take care doctor', 'care', 'care doctor', 'doctor']",0,0,1,0.1538461538461538,0.0
147905,He will not get to know you on a personal level to understand your true needs.,1,not know personal level understand true need,"['not', 'not know', 'not know personal', 'not know personal level', 'not know personal level understand', 'not know personal level understand true', 'not know personal level understand true need', 'know', 'know personal', 'know personal level', 'know personal level understand', 'know personal level understand true', 'know personal level understand true need', 'personal', 'personal level', 'personal level understand', 'personal level understand true', 'personal level understand true need', 'level', 'level understand', 'level understand true', 'level understand true need', 'understand', 'understand true', 'understand true need', 'true', 'true need', 'need']",0,0,1,0.064516129032258,0.0
151236,They spent almost a half hour just giving every bit of information I could want to known over a phone consultation.,0,spend give bit information want know phone consultation,"['spend', 'spend give', 'spend give bit', 'spend give bit information', 'spend give bit information want', 'spend give bit information want know', 'spend give bit information want know phone', 'spend give bit information want know phone consultation', 'give', 'give bit', 'give bit information', 'give bit information want', 'give bit information want know', 'give bit information want know phone', 'give bit information want know phone consultation', 'bit', 'bit information', 'bit information want', 'bit information want know', 'bit information want know phone', 'bit information want know phone consultation', 'information', 'information want', 'information want know', 'information want know phone', 'information want know phone consultation', 'want', 'want know', 'want know phone', 'want know phone consultation', 'know', 'know phone', 'know phone consultation', 'phone', 'phone consultation', 'consultation']",0,0,1,0.0512820512820512,0.0
126071,"If I knew this before, I would have gone to someone else.",1,know go,"['know', 'know go', 'go']",0,0,1,0.3333333333333333,0.0
178855,I was uneducated and I assumed my surgeon would know best.,1,educate assume surgeon know good,"['educate', 'educate assume', 'educate assume surgeon', 'educate assume surgeon know', 'educate assume surgeon know good', 'assume', 'assume surgeon', 'assume surgeon know', 'assume surgeon know good', 'surgeon', 'surgeon know', 'surgeon know good', 'know', 'know good', 'good']",0,0,1,0.1111111111111111,0.0
176400,I didn’t know anything about opioid but I learned a lot with the presentation,0,know ovoid learn lot presentation,"['know', 'know ovoid', 'know ovoid learn', 'know ovoid learn lot', 'know ovoid learn lot presentation', 'ovoid', 'ovoid learn', 'ovoid learn lot', 'ovoid learn lot presentation', 'learn', 'learn lot', 'learn lot presentation', 'lot', 'lot presentation', 'presentation']",0,0,1,0.1111111111111111,0.0
164759,and then the nurse washed my legs with an antibacterial soap and I lied down on the table/bed (I don't know what to call it).,0,nurse wash leg antibacterial soap lie tablebed know,"['nurse', 'nurse wash', 'nurse wash leg', 'nurse wash leg antibacterial', 'nurse wash leg antibacterial soap', 'nurse wash leg antibacterial soap lie', 'nurse wash leg antibacterial soap lie tablebed', 'nurse wash leg antibacterial soap lie tablebed know', 'wash', 'wash leg', 'wash leg antibacterial', 'wash leg antibacterial soap', 'wash leg antibacterial soap lie', 'wash leg antibacterial soap lie tablebed', 'wash leg antibacterial soap lie tablebed know', 'leg', 'leg antibacterial', 'leg antibacterial soap', 'leg antibacterial soap lie', 'leg antibacterial soap lie tablebed', 'leg antibacterial soap lie tablebed know', 'antibacterial', 'antibacterial soap', 'antibacterial soap lie', 'antibacterial soap lie tablebed', 'antibacterial soap lie tablebed know', 'soap', 'soap lie', 'soap lie tablebed', 'soap lie tablebed know', 'lie', 'lie tablebed', 'lie tablebed know', 'tablebed', 'tablebed know', 'know']",0,0,1,0.0512820512820512,0.0
69017,I return to this practice knowing that I will be in great hands.,0,return practice know great hand,"['return', 'return practice', 'return practice know', 'return practice know great', 'return practice know great hand', 'practice', 'practice know', 'practice know great', 'practice know great hand', 'know', 'know great', 'know great hand', 'great', 'great hand', 'hand']",0,0,1,0.1111111111111111,0.0
84843,I knew 100% without a doubt that Dr. Steven J White was THE ONE.,0,know doubt dr,"['know', 'know doubt', 'know doubt dr', 'doubt', 'doubt dr', 'dr']",0,0,1,0.2222222222222222,0.0
63397,"He's never disappointed me, he's very on top of things, he tells you everything you have to know and what you should do so I would definitely recommend him.",0,disappoint thing tell know decidedly recommend,"['disappoint', 'disappoint thing', 'disappoint thing tell', 'disappoint thing tell know', 'disappoint thing tell know decidedly', 'disappoint thing tell know decidedly recommend', 'thing', 'thing tell', 'thing tell know', 'thing tell know decidedly', 'thing tell know decidedly recommend', 'tell', 'tell know', 'tell know decidedly', 'tell know decidedly recommend', 'know', 'know decidedly', 'know decidedly recommend', 'decidedly', 'decidedly recommend', 'recommend']",0,0,1,0.0833333333333333,0.0
117887,This place was great at relaying aftercare instructions to me so I would know exactly what to do.,0,place great relate subsequently instruction know precisely,"['place', 'place great', 'place great relate', 'place great relate subsequently', 'place great relate subsequently instruction', 'place great relate subsequently instruction know', 'place great relate subsequently instruction know precisely', 'great', 'great relate', 'great relate subsequently', 'great relate subsequently instruction', 'great relate subsequently instruction know', 'great relate subsequently instruction know precisely', 'relate', 'relate subsequently', 'relate subsequently instruction', 'relate subsequently instruction know', 'relate subsequently instruction know precisely', 'subsequently', 'subsequently instruction', 'subsequently instruction know', 'subsequently instruction know precisely', 'instruction', 'instruction know', 'instruction know precisely', 'know', 'know precisely', 'precisely']",0,0,1,0.064516129032258,0.0
114316,She was very confident in my reconstruction and knew how to get me the results I wanted.,0,confident reconstruction know result want,"['confident', 'confident reconstruction', 'confident reconstruction know', 'confident reconstruction know result', 'confident reconstruction know result want', 'reconstruction', 'reconstruction know', 'reconstruction know result', 'reconstruction know result want', 'know', 'know result', 'know result want', 'result', 'result want', 'want']",0,0,1,0.1111111111111111,0.0
67464,He has been waiting on a lreturn letter or phone call or something to let him know whether they are going to help him with his bills.,1,wait return letter phone let know go help bill,"['wait', 'wait return', 'wait return letter', 'wait return letter phone', 'wait return letter phone let', 'wait return letter phone let know', 'wait return letter phone let know go', 'wait return letter phone let know go help', 'wait return letter phone let know go help bill', 'return', 'return letter', 'return letter phone', 'return letter phone let', 'return letter phone let know', 'return letter phone let know go', 'return letter phone let know go help', 'return letter phone let know go help bill', 'letter', 'letter phone', 'letter phone let', 'letter phone let know', 'letter phone let know go', 'letter phone let know go help', 'letter phone let know go help bill', 'phone', 'phone let', 'phone let know', 'phone let know go', 'phone let know go help', 'phone let know go help bill', 'let', 'let know', 'let know go', 'let know go help', 'let know go help bill', 'know', 'know go', 'know go help', 'know go help bill', 'go', 'go help', 'go help bill', 'help', 'help bill', 'bill']",0,0,1,0.0416666666666666,0.0
162439,because of my age which I did not know so I'm thankful for that,0,age not know grateful,"['age', 'age not', 'age not know', 'age not know grateful', 'not', 'not know', 'not know grateful', 'know', 'know grateful', 'grateful']",0,0,1,0.1538461538461538,0.0
162581,If I wasn't going to be cremated I might have dr. Walker do a little nip tuck before I went in the ground you know.,0,go create dr walker little nip tuck go ground know,"['go', 'go create', 'go create dr', 'go create dr walker', 'go create dr walker little', 'go create dr walker little nip', 'go create dr walker little nip tuck', 'go create dr walker little nip tuck go', 'go create dr walker little nip tuck go ground', 'go create dr walker little nip tuck go ground know', 'create', 'create dr', 'create dr walker', 'create dr walker little', 'create dr walker little nip', 'create dr walker little nip tuck', 'create dr walker little nip tuck go', 'create dr walker little nip tuck go ground', 'create dr walker little nip tuck go ground know', 'dr', 'dr walker', 'dr walker little', 'dr walker little nip', 'dr walker little nip tuck', 'dr walker little nip tuck go', 'dr walker little nip tuck go ground', 'dr walker little nip tuck go ground know', 'walker', 'walker little', 'walker little nip', 'walker little nip tuck', 'walker little nip tuck go', 'walker little nip tuck go ground', 'walker little nip tuck go ground know', 'little', 'little nip', 'little nip tuck', 'little nip tuck go', 'little nip tuck go ground', 'little nip tuck go ground know', 'nip', 'nip tuck', 'nip tuck go', 'nip tuck go ground', 'nip tuck go ground know', 'tuck', 'tuck go', 'tuck go ground', 'tuck go ground know', 'go', 'go ground', 'go ground know', 'ground', 'ground know', 'know']",0,0,1,0.0344827586206896,0.0
159642,The lady I spoke with that runs the front desk said that no one knows how to reschedule anyone at this time,1,lady speak run desk say no know schedule time,"['lady', 'lady speak', 'lady speak run', 'lady speak run desk', 'lady speak run desk say', 'lady speak run desk say no', 'lady speak run desk say no know', 'lady speak run desk say no know schedule', 'lady speak run desk say no know schedule time', 'speak', 'speak run', 'speak run desk', 'speak run desk say', 'speak run desk say no', 'speak run desk say no know', 'speak run desk say no know schedule', 'speak run desk say no know schedule time', 'run', 'run desk', 'run desk say', 'run desk say no', 'run desk say no know', 'run desk say no know schedule', 'run desk say no know schedule time', 'desk', 'desk say', 'desk say no', 'desk say no know', 'desk say no know schedule', 'desk say no know schedule time', 'say', 'say no', 'say no know', 'say no know schedule', 'say no know schedule time', 'no', 'no know', 'no know schedule', 'no know schedule time', 'know', 'know schedule', 'know schedule time', 'schedule', 'schedule time', 'time']",0,0,1,0.0416666666666666,0.0
90645,From the start I knew I was dealing with a group of professionals whose mission is to help people.,0,start know deal group professional mission help people,"['start', 'start know', 'start know deal', 'start know deal group', 'start know deal group professional', 'start know deal group professional mission', 'start know deal group professional mission help', 'start know deal group professional mission help people', 'know', 'know deal', 'know deal group', 'know deal group professional', 'know deal group professional mission', 'know deal group professional mission help', 'know deal group professional mission help people', 'deal', 'deal group', 'deal group professional', 'deal group professional mission', 'deal group professional mission help', 'deal group professional mission help people', 'group', 'group professional', 'group professional mission', 'group professional mission help', 'group professional mission help people', 'professional', 'professional mission', 'professional mission help', 'professional mission help people', 'mission', 'mission help', 'mission help people', 'help', 'help people', 'people']",0,0,1,0.0512820512820512,0.0
67905,Dr. Pruitt knows what looks natural.,0,know look natural,"['know', 'know look', 'know look natural', 'look', 'look natural', 'natural']",0,0,1,0.2222222222222222,0.0
95763,and they found a melanoma I didn't know I had.,0,find melanoma know,"['find', 'find melanoma', 'find melanoma know', 'melanoma', 'melanoma know', 'know']",0,0,1,0.2222222222222222,0.0
135594,"Kathleen talked to me and let me know what step of the procedure she was preforming, as I requested.",0,talk let know step procedure perform request,"['talk', 'talk let', 'talk let know', 'talk let know step', 'talk let know step procedure', 'talk let know step procedure perform', 'talk let know step procedure perform request', 'let', 'let know', 'let know step', 'let know step procedure', 'let know step procedure perform', 'let know step procedure perform request', 'know', 'know step', 'know step procedure', 'know step procedure perform', 'know step procedure perform request', 'step', 'step procedure', 'step procedure perform', 'step procedure perform request', 'procedure', 'procedure perform', 'procedure perform request', 'perform', 'perform request', 'request']",0,0,1,0.064516129032258,0.0
71477,and my insurance was veriufied before my appointment so I knew what we were responsible for.,0,insurance verify appointment know responsible,"['insurance', 'insurance verify', 'insurance verify appointment', 'insurance verify appointment know', 'insurance verify appointment know responsible', 'verify', 'verify appointment', 'verify appointment know', 'verify appointment know responsible', 'appointment', 'appointment know', 'appointment know responsible', 'know', 'know responsible', 'responsible']",0,0,1,0.1111111111111111,0.0
117168,"In my opinion, Dr. Ovshinsky is nice and thoughtful he knows his job and he did a good job in my nose surgery",0,opinion dr ovshinsky nice thoughtful know job good job nose surgery,"['opinion', 'opinion dr', 'opinion dr ovshinsky', 'opinion dr ovshinsky nice', 'opinion dr ovshinsky nice thoughtful', 'opinion dr ovshinsky nice thoughtful know', 'opinion dr ovshinsky nice thoughtful know job', 'opinion dr ovshinsky nice thoughtful know job good', 'opinion dr ovshinsky nice thoughtful know job good job', 'opinion dr ovshinsky nice thoughtful know job good job nose', 'opinion dr ovshinsky nice thoughtful know job good job nose surgery', 'dr', 'dr ovshinsky', 'dr ovshinsky nice', 'dr ovshinsky nice thoughtful', 'dr ovshinsky nice thoughtful know', 'dr ovshinsky nice thoughtful know job', 'dr ovshinsky nice thoughtful know job good', 'dr ovshinsky nice thoughtful know job good job', 'dr ovshinsky nice thoughtful know job good job nose', 'dr ovshinsky nice thoughtful know job good job nose surgery', 'ovshinsky', 'ovshinsky nice', 'ovshinsky nice thoughtful', 'ovshinsky nice thoughtful know', 'ovshinsky nice thoughtful know job', 'ovshinsky nice thoughtful know job good', 'ovshinsky nice thoughtful know job good job', 'ovshinsky nice thoughtful know job good job nose', 'ovshinsky nice thoughtful know job good job nose surgery', 'nice', 'nice thoughtful', 'nice thoughtful know', 'nice thoughtful know job', 'nice thoughtful know job good', 'nice thoughtful know job good job', 'nice thoughtful know job good job nose', 'nice thoughtful know job good job nose surgery', 'thoughtful', 'thoughtful know', 'thoughtful know job', 'thoughtful know job good', 'thoughtful know job good job', 'thoughtful know job good job nose', 'thoughtful know job good job nose surgery', 'know', 'know job', 'know job good', 'know job good job', 'know job good job nose', 'know job good job nose surgery', 'job', 'job good', 'job good job', 'job good job nose', 'job good job nose surgery', 'good', 'good job', 'good job nose', 'good job nose surgery', 'job', 'job nose', 'job nose surgery', 'nose', 'nose surgery', 'surgery']",0,0,1,0.0289855072463768,0.0
179397,My post-op days were relatively easy as I knew what to expect.,0,relatively easy know expect,"['relatively', 'relatively easy', 'relatively easy know', 'relatively easy know expect', 'easy', 'easy know', 'easy know expect', 'know', 'know expect', 'expect']",0,0,1,0.1538461538461538,0.0
190502,All I know is that I wasted my time and money,1,know waste time money,"['know', 'know waste', 'know waste time', 'know waste time money', 'waste', 'waste time', 'waste time money', 'time', 'time money', 'money']",0,0,1,0.1538461538461538,0.0
162637,I had a bit of Botox on my forehead and if I didn't tell anyone they would never know.,0,bit forehead tell know,"['bit', 'bit forehead', 'bit forehead tell', 'bit forehead tell know', 'forehead', 'forehead tell', 'forehead tell know', 'tell', 'tell know', 'know']",0,0,1,0.1538461538461538,0.0
87873,and just know that all discomfort after surgery is 'Normal'.,0,know discomfort surgery normal,"['know', 'know discomfort', 'know discomfort surgery', 'know discomfort surgery normal', 'discomfort', 'discomfort surgery', 'discomfort surgery normal', 'surgery', 'surgery normal', 'normal']",0,0,1,0.1538461538461538,0.0
151901,I get the sense that Dr. Alvarez does not know what he is doing.,1,sense not know,"['sense', 'sense not', 'sense not know', 'not', 'not know', 'know']",0,0,1,0.2222222222222222,0.0
158336,I don?t know what kind of magic she worked but I let her numb me up with no tears and minimal anxiety.,0,know kind magic work let numb no tear minimal anxiety,"['know', 'know kind', 'know kind magic', 'know kind magic work', 'know kind magic work let', 'know kind magic work let numb', 'know kind magic work let numb no', 'know kind magic work let numb no tear', 'know kind magic work let numb no tear minimal', 'know kind magic work let numb no tear minimal anxiety', 'kind', 'kind magic', 'kind magic work', 'kind magic work let', 'kind magic work let numb', 'kind magic work let numb no', 'kind magic work let numb no tear', 'kind magic work let numb no tear minimal', 'kind magic work let numb no tear minimal anxiety', 'magic', 'magic work', 'magic work let', 'magic work let numb', 'magic work let numb no', 'magic work let numb no tear', 'magic work let numb no tear minimal', 'magic work let numb no tear minimal anxiety', 'work', 'work let', 'work let numb', 'work let numb no', 'work let numb no tear', 'work let numb no tear minimal', 'work let numb no tear minimal anxiety', 'let', 'let numb', 'let numb no', 'let numb no tear', 'let numb no tear minimal', 'let numb no tear minimal anxiety', 'numb', 'numb no', 'numb no tear', 'numb no tear minimal', 'numb no tear minimal anxiety', 'no', 'no tear', 'no tear minimal', 'no tear minimal anxiety', 'tear', 'tear minimal', 'tear minimal anxiety', 'minimal', 'minimal anxiety', 'anxiety']",0,0,1,0.0344827586206896,0.0
174306,I like the information about breastfeeding that isn’t as widely known.,0,like information breastfeed widely know,"['like', 'like information', 'like information breastfeed', 'like information breastfeed widely', 'like information breastfeed widely know', 'information', 'information breastfeed', 'information breastfeed widely', 'information breastfeed widely know', 'breastfeed', 'breastfeed widely', 'breastfeed widely know', 'widely', 'widely know', 'know']",0,0,1,0.1111111111111111,0.0
181310,"and swollen, I knew immediately it would settle into what I was looking for.",0,swell know immediately settle look,"['swell', 'swell know', 'swell know immediately', 'swell know immediately settle', 'swell know immediately settle look', 'know', 'know immediately', 'know immediately settle', 'know immediately settle look', 'immediately', 'immediately settle', 'immediately settle look', 'settle', 'settle look', 'look']",0,0,1,0.1111111111111111,0.0
181962,I could not ask for a better Dr. I will recommend her to everyone I know and anyone that asks for a Dr!!!,0,not ask good dr recommend know ask dr,"['not', 'not ask', 'not ask good', 'not ask good dr', 'not ask good dr recommend', 'not ask good dr recommend know', 'not ask good dr recommend know ask', 'not ask good dr recommend know ask dr', 'ask', 'ask good', 'ask good dr', 'ask good dr recommend', 'ask good dr recommend know', 'ask good dr recommend know ask', 'ask good dr recommend know ask dr', 'good', 'good dr', 'good dr recommend', 'good dr recommend know', 'good dr recommend know ask', 'good dr recommend know ask dr', 'dr', 'dr recommend', 'dr recommend know', 'dr recommend know ask', 'dr recommend know ask dr', 'recommend', 'recommend know', 'recommend know ask', 'recommend know ask dr', 'know', 'know ask', 'know ask dr', 'ask', 'ask dr', 'dr']",0,0,1,0.0512820512820512,0.0
153596,I didn't know the swelling would last so long.,1,know swell long,"['know', 'know swell', 'know swell long', 'swell', 'swell long', 'long']",0,0,1,0.2222222222222222,0.0
