commentId,comment,classification,comment_processed,word_phrase_list,facility,far,hygienic,similarity_score
127546,Save your money for a facility that cares for its patients.,1,save money facility care patient,"['save', 'save money', 'save money facility', 'save money facility care', 'save money facility care patient', 'money', 'money facility', 'money facility care', 'money facility care patient', 'facility', 'facility care', 'facility care patient', 'care', 'care patient', 'patient']",1,0,0,0.2857142857142857
133354,The team really prepared me for everything that happened along the way so far.,0,team prepare happen way far,"['team', 'team prepare', 'team prepare happen', 'team prepare happen way', 'team prepare happen way far', 'prepare', 'prepare happen', 'prepare happen way', 'prepare happen way far', 'happen', 'happen way', 'happen way far', 'way', 'way far', 'far']",0,1,0,0.2857142857142857
160152,This office is a sad excuse for a medical facility.,1,office sad excuse medical facility,"['office', 'office sad', 'office sad excuse', 'office sad excuse medical', 'office sad excuse medical facility', 'sad', 'sad excuse', 'sad excuse medical', 'sad excuse medical facility', 'excuse', 'excuse medical', 'excuse medical facility', 'medical', 'medical facility', 'facility']",1,0,0,0.2857142857142857
94740,so far have been disappointing but I'll wait until the 12-month follow-up visit to see.,1,far disappoint ill wait follow visit,"['far', 'far disappoint', 'far disappoint ill', 'far disappoint ill wait', 'far disappoint ill wait follow', 'far disappoint ill wait follow visit', 'disappoint', 'disappoint ill', 'disappoint ill wait', 'disappoint ill wait follow', 'disappoint ill wait follow visit', 'ill', 'ill wait', 'ill wait follow', 'ill wait follow visit', 'wait', 'wait follow', 'wait follow visit', 'follow', 'follow visit', 'visit']",0,1,0,0.2857142857142857
153872,Your experience may be different but as far as we're concerned we would wish we had never gone there.,1,experience different far concerned wish go,"['experience', 'experience different', 'experience different far', 'experience different far concerned', 'experience different far concerned wish', 'experience different far concerned wish go', 'different', 'different far', 'different far concerned', 'different far concerned wish', 'different far concerned wish go', 'far', 'far concerned', 'far concerned wish', 'far concerned wish go', 'concerned', 'concerned wish', 'concerned wish go', 'wish', 'wish go', 'go']",0,1,0,0.2857142857142857
117380,"Dr. Gilbert, his staff, his facilities, and his charges, are all first rate. ?The best,",0,staff facility charge rate good,"['staff', 'staff facility', 'staff facility charge', 'staff facility charge rate', 'staff facility charge rate good', 'facility', 'facility charge', 'facility charge rate', 'facility charge rate good', 'charge', 'charge rate', 'charge rate good', 'rate', 'rate good', 'good']",1,0,0,0.2857142857142857
124884,"By far THE best, most caring physician and dermatologist I have ever encountered in my professional and personal life!!",0,far good dare doctor dermatologist encounter professional personal life,"['far', 'far good', 'far good dare', 'far good dare doctor', 'far good dare doctor dermatologist', 'far good dare doctor dermatologist encounter', 'far good dare doctor dermatologist encounter professional', 'far good dare doctor dermatologist encounter professional personal', 'far good dare doctor dermatologist encounter professional personal life', 'good', 'good dare', 'good dare doctor', 'good dare doctor dermatologist', 'good dare doctor dermatologist encounter', 'good dare doctor dermatologist encounter professional', 'good dare doctor dermatologist encounter professional personal', 'good dare doctor dermatologist encounter professional personal life', 'dare', 'dare doctor', 'dare doctor dermatologist', 'dare doctor dermatologist encounter', 'dare doctor dermatologist encounter professional', 'dare doctor dermatologist encounter professional personal', 'dare doctor dermatologist encounter professional personal life', 'doctor', 'doctor dermatologist', 'doctor dermatologist encounter', 'doctor dermatologist encounter professional', 'doctor dermatologist encounter professional personal', 'doctor dermatologist encounter professional personal life', 'dermatologist', 'dermatologist encounter', 'dermatologist encounter professional', 'dermatologist encounter professional personal', 'dermatologist encounter professional personal life', 'encounter', 'encounter professional', 'encounter professional personal', 'encounter professional personal life', 'professional', 'professional personal', 'professional personal life', 'personal', 'personal life', 'life']",0,1,0,0.2857142857142857
58599,"When asking the doctor about other alternatives for my condition far as treatment sand care, he shouldn't have gotten an attitude.",1,ask doctor alternative condition far treatment sand care get attitude,"['ask', 'ask doctor', 'ask doctor alternative', 'ask doctor alternative condition', 'ask doctor alternative condition far', 'ask doctor alternative condition far treatment', 'ask doctor alternative condition far treatment sand', 'ask doctor alternative condition far treatment sand care', 'ask doctor alternative condition far treatment sand care get', 'ask doctor alternative condition far treatment sand care get attitude', 'doctor', 'doctor alternative', 'doctor alternative condition', 'doctor alternative condition far', 'doctor alternative condition far treatment', 'doctor alternative condition far treatment sand', 'doctor alternative condition far treatment sand care', 'doctor alternative condition far treatment sand care get', 'doctor alternative condition far treatment sand care get attitude', 'alternative', 'alternative condition', 'alternative condition far', 'alternative condition far treatment', 'alternative condition far treatment sand', 'alternative condition far treatment sand care', 'alternative condition far treatment sand care get', 'alternative condition far treatment sand care get attitude', 'condition', 'condition far', 'condition far treatment', 'condition far treatment sand', 'condition far treatment sand care', 'condition far treatment sand care get', 'condition far treatment sand care get attitude', 'far', 'far treatment', 'far treatment sand', 'far treatment sand care', 'far treatment sand care get', 'far treatment sand care get attitude', 'treatment', 'treatment sand', 'treatment sand care', 'treatment sand care get', 'treatment sand care get attitude', 'sand', 'sand care', 'sand care get', 'sand care get attitude', 'care', 'care get', 'care get attitude', 'get', 'get attitude', 'attitude']",0,1,0,0.2857142857142857
165657,I first came across there YouTube channel were they really give a clear break down of dental hygiene,0,come couture channel clear break dental hygienic,"['come', 'come couture', 'come couture channel', 'come couture channel clear', 'come couture channel clear break', 'come couture channel clear break dental', 'come couture channel clear break dental hygienic', 'couture', 'couture channel', 'couture channel clear', 'couture channel clear break', 'couture channel clear break dental', 'couture channel clear break dental hygienic', 'channel', 'channel clear', 'channel clear break', 'channel clear break dental', 'channel clear break dental hygienic', 'clear', 'clear break', 'clear break dental', 'clear break dental hygienic', 'break', 'break dental', 'break dental hygienic', 'dental', 'dental hygienic', 'hygienic']",0,0,1,0.2857142857142857
131207,You are far and above anything I've seen.,0,far ve see,"['far', 'far ve', 'far ve see', 've', 've see', 'see']",0,1,0,0.2857142857142857
143377,The facility was very clean and the equipment was properly sterilized.,0,facility clean equipment properly sterilize,"['facility', 'facility clean', 'facility clean equipment', 'facility clean equipment properly', 'facility clean equipment properly sterilize', 'clean', 'clean equipment', 'clean equipment properly', 'clean equipment properly sterilize', 'equipment', 'equipment properly', 'equipment properly sterilize', 'properly', 'properly sterilize', 'sterilize']",1,0,0,0.2857142857142857
113063,So far no complaints from the removal of my wisdom teeth.,0,far complaint removal wisdom tooth,"['far', 'far complaint', 'far complaint removal', 'far complaint removal wisdom', 'far complaint removal wisdom tooth', 'complaint', 'complaint removal', 'complaint removal wisdom', 'complaint removal wisdom tooth', 'removal', 'removal wisdom', 'removal wisdom tooth', 'wisdom', 'wisdom tooth', 'tooth']",0,1,0,0.2857142857142857
101419,I saw all the best surgeons in Manhattan and Dr. Steven Pearlman was by far the best in my opinion.,0,see good surgeon far good opinion,"['see', 'see good', 'see good surgeon', 'see good surgeon far', 'see good surgeon far good', 'see good surgeon far good opinion', 'good', 'good surgeon', 'good surgeon far', 'good surgeon far good', 'good surgeon far good opinion', 'surgeon', 'surgeon far', 'surgeon far good', 'surgeon far good opinion', 'far', 'far good', 'far good opinion', 'good', 'good opinion', 'opinion']",0,1,0,0.2857142857142857
77414,"I am afraid of the dentist (well, really the hygienist),",1,afraid dentist hygienic,"['afraid', 'afraid dentist', 'afraid dentist hygienic', 'dentist', 'dentist hygienic', 'hygienic']",0,0,1,0.2857142857142857
164879,and no genuine care towards patients which is worrysome for someone to be working in a healthcare facility.,1,genuine care patient worrysome work healthcare facility,"['genuine', 'genuine care', 'genuine care patient', 'genuine care patient worrysome', 'genuine care patient worrysome work', 'genuine care patient worrysome work healthcare', 'genuine care patient worrysome work healthcare facility', 'care', 'care patient', 'care patient worrysome', 'care patient worrysome work', 'care patient worrysome work healthcare', 'care patient worrysome work healthcare facility', 'patient', 'patient worrysome', 'patient worrysome work', 'patient worrysome work healthcare', 'patient worrysome work healthcare facility', 'worrysome', 'worrysome work', 'worrysome work healthcare', 'worrysome work healthcare facility', 'work', 'work healthcare', 'work healthcare facility', 'healthcare', 'healthcare facility', 'facility']",1,0,0,0.2857142857142857
68099,"I was impressed by his attention to detail, as he wanted far more diagnostic input than my primary surgeon.",0,impress attention detail want far diagnostic input primary surgeon,"['impress', 'impress attention', 'impress attention detail', 'impress attention detail want', 'impress attention detail want far', 'impress attention detail want far diagnostic', 'impress attention detail want far diagnostic input', 'impress attention detail want far diagnostic input primary', 'impress attention detail want far diagnostic input primary surgeon', 'attention', 'attention detail', 'attention detail want', 'attention detail want far', 'attention detail want far diagnostic', 'attention detail want far diagnostic input', 'attention detail want far diagnostic input primary', 'attention detail want far diagnostic input primary surgeon', 'detail', 'detail want', 'detail want far', 'detail want far diagnostic', 'detail want far diagnostic input', 'detail want far diagnostic input primary', 'detail want far diagnostic input primary surgeon', 'want', 'want far', 'want far diagnostic', 'want far diagnostic input', 'want far diagnostic input primary', 'want far diagnostic input primary surgeon', 'far', 'far diagnostic', 'far diagnostic input', 'far diagnostic input primary', 'far diagnostic input primary surgeon', 'diagnostic', 'diagnostic input', 'diagnostic input primary', 'diagnostic input primary surgeon', 'input', 'input primary', 'input primary surgeon', 'primary', 'primary surgeon', 'surgeon']",0,1,0,0.2857142857142857
99360,Office and experience feels more like going to a spa than to a medical facility.,0,office experience feel like go sea medical facility,"['office', 'office experience', 'office experience feel', 'office experience feel like', 'office experience feel like go', 'office experience feel like go sea', 'office experience feel like go sea medical', 'office experience feel like go sea medical facility', 'experience', 'experience feel', 'experience feel like', 'experience feel like go', 'experience feel like go sea', 'experience feel like go sea medical', 'experience feel like go sea medical facility', 'feel', 'feel like', 'feel like go', 'feel like go sea', 'feel like go sea medical', 'feel like go sea medical facility', 'like', 'like go', 'like go sea', 'like go sea medical', 'like go sea medical facility', 'go', 'go sea', 'go sea medical', 'go sea medical facility', 'sea', 'sea medical', 'sea medical facility', 'medical', 'medical facility', 'facility']",1,0,0,0.2857142857142857
128634,"I always see the same, friendly hygienist, and she always remembers the conversations we had the last time I was in.",0,friendly hygienic remember conversation time,"['friendly', 'friendly hygienic', 'friendly hygienic remember', 'friendly hygienic remember conversation', 'friendly hygienic remember conversation time', 'hygienic', 'hygienic remember', 'hygienic remember conversation', 'hygienic remember conversation time', 'remember', 'remember conversation', 'remember conversation time', 'conversation', 'conversation time', 'time']",0,0,1,0.2857142857142857
60983,"He's very knowledgeable and he knows how to treat people and as far as I am concerned, he is A number 1.",0,s knowledgeable know treat people far concerned number,"['s', 's knowledgeable', 's knowledgeable know', 's knowledgeable know treat', 's knowledgeable know treat people', 's knowledgeable know treat people far', 's knowledgeable know treat people far concerned', 's knowledgeable know treat people far concerned number', 'knowledgeable', 'knowledgeable know', 'knowledgeable know treat', 'knowledgeable know treat people', 'knowledgeable know treat people far', 'knowledgeable know treat people far concerned', 'knowledgeable know treat people far concerned number', 'know', 'know treat', 'know treat people', 'know treat people far', 'know treat people far concerned', 'know treat people far concerned number', 'treat', 'treat people', 'treat people far', 'treat people far concerned', 'treat people far concerned number', 'people', 'people far', 'people far concerned', 'people far concerned number', 'far', 'far concerned', 'far concerned number', 'concerned', 'concerned number', 'number']",0,1,0,0.2857142857142857
180345,I got my lasik done in Dec 2019 and have had absolutely no problems so far.,0,get december absolutely problem far,"['get', 'get december', 'get december absolutely', 'get december absolutely problem', 'get december absolutely problem far', 'december', 'december absolutely', 'december absolutely problem', 'december absolutely problem far', 'absolutely', 'absolutely problem', 'absolutely problem far', 'problem', 'problem far', 'far']",0,1,0,0.2857142857142857
95488,"I can honesty say he is, by far, the nicest doctor I've ever been to.",0,honesty far nice doctor ve,"['honesty', 'honesty far', 'honesty far nice', 'honesty far nice doctor', 'honesty far nice doctor ve', 'far', 'far nice', 'far nice doctor', 'far nice doctor ve', 'nice', 'nice doctor', 'nice doctor ve', 'doctor', 'doctor ve', 've']",0,1,0,0.2857142857142857
136267,"His cataract surgery went very well, and with the new lenses available, he no longer needs glasses for near or far vision.",0,attract surgery go new lens available long need glass near far vision,"['attract', 'attract surgery', 'attract surgery go', 'attract surgery go new', 'attract surgery go new lens', 'attract surgery go new lens available', 'attract surgery go new lens available long', 'attract surgery go new lens available long need', 'attract surgery go new lens available long need glass', 'attract surgery go new lens available long need glass near', 'attract surgery go new lens available long need glass near far', 'attract surgery go new lens available long need glass near far vision', 'surgery', 'surgery go', 'surgery go new', 'surgery go new lens', 'surgery go new lens available', 'surgery go new lens available long', 'surgery go new lens available long need', 'surgery go new lens available long need glass', 'surgery go new lens available long need glass near', 'surgery go new lens available long need glass near far', 'surgery go new lens available long need glass near far vision', 'go', 'go new', 'go new lens', 'go new lens available', 'go new lens available long', 'go new lens available long need', 'go new lens available long need glass', 'go new lens available long need glass near', 'go new lens available long need glass near far', 'go new lens available long need glass near far vision', 'new', 'new lens', 'new lens available', 'new lens available long', 'new lens available long need', 'new lens available long need glass', 'new lens available long need glass near', 'new lens available long need glass near far', 'new lens available long need glass near far vision', 'lens', 'lens available', 'lens available long', 'lens available long need', 'lens available long need glass', 'lens available long need glass near', 'lens available long need glass near far', 'lens available long need glass near far vision', 'available', 'available long', 'available long need', 'available long need glass', 'available long need glass near', 'available long need glass near far', 'available long need glass near far vision', 'long', 'long need', 'long need glass', 'long need glass near', 'long need glass near far', 'long need glass near far vision', 'need', 'need glass', 'need glass near', 'need glass near far', 'need glass near far vision', 'glass', 'glass near', 'glass near far', 'glass near far vision', 'near', 'near far', 'near far vision', 'far', 'far vision', 'vision']",0,1,0,0.2857142857142857
107369,This facility and everyone who works for it are trained legal con artist.,1,facility work train legal con artist,"['facility', 'facility work', 'facility work train', 'facility work train legal', 'facility work train legal con', 'facility work train legal con artist', 'work', 'work train', 'work train legal', 'work train legal con', 'work train legal con artist', 'train', 'train legal', 'train legal con', 'train legal con artist', 'legal', 'legal con', 'legal con artist', 'con', 'con artist', 'artist']",1,0,0,0.2857142857142857
166824,He also trimmed the bone down too far making my nose looked like it's swooping.,1,trim bone far make nose look like swoop,"['trim', 'trim bone', 'trim bone far', 'trim bone far make', 'trim bone far make nose', 'trim bone far make nose look', 'trim bone far make nose look like', 'trim bone far make nose look like swoop', 'bone', 'bone far', 'bone far make', 'bone far make nose', 'bone far make nose look', 'bone far make nose look like', 'bone far make nose look like swoop', 'far', 'far make', 'far make nose', 'far make nose look', 'far make nose look like', 'far make nose look like swoop', 'make', 'make nose', 'make nose look', 'make nose look like', 'make nose look like swoop', 'nose', 'nose look', 'nose look like', 'nose look like swoop', 'look', 'look like', 'look like swoop', 'like', 'like swoop', 'swoop']",0,1,0,0.2857142857142857
85550,"I have seen Dr. Liss approximately three times, thus far, and I am so grateful for having been referred to him",0,see dr time far grateful have refer,"['see', 'see dr', 'see dr time', 'see dr time far', 'see dr time far grateful', 'see dr time far grateful have', 'see dr time far grateful have refer', 'dr', 'dr time', 'dr time far', 'dr time far grateful', 'dr time far grateful have', 'dr time far grateful have refer', 'time', 'time far', 'time far grateful', 'time far grateful have', 'time far grateful have refer', 'far', 'far grateful', 'far grateful have', 'far grateful have refer', 'grateful', 'grateful have', 'grateful have refer', 'have', 'have refer', 'refer']",0,1,0,0.2857142857142857
90598,Dr C Sam Fillingane has given me the best of the best as far as tests needed that other doctors never mentioned performing.,0,fillingane give good good far test need doctor mention perform,"['fillingane', 'fillingane give', 'fillingane give good', 'fillingane give good good', 'fillingane give good good far', 'fillingane give good good far test', 'fillingane give good good far test need', 'fillingane give good good far test need doctor', 'fillingane give good good far test need doctor mention', 'fillingane give good good far test need doctor mention perform', 'give', 'give good', 'give good good', 'give good good far', 'give good good far test', 'give good good far test need', 'give good good far test need doctor', 'give good good far test need doctor mention', 'give good good far test need doctor mention perform', 'good', 'good good', 'good good far', 'good good far test', 'good good far test need', 'good good far test need doctor', 'good good far test need doctor mention', 'good good far test need doctor mention perform', 'good', 'good far', 'good far test', 'good far test need', 'good far test need doctor', 'good far test need doctor mention', 'good far test need doctor mention perform', 'far', 'far test', 'far test need', 'far test need doctor', 'far test need doctor mention', 'far test need doctor mention perform', 'test', 'test need', 'test need doctor', 'test need doctor mention', 'test need doctor mention perform', 'need', 'need doctor', 'need doctor mention', 'need doctor mention perform', 'doctor', 'doctor mention', 'doctor mention perform', 'mention', 'mention perform', 'perform']",0,1,0,0.2857142857142857
123247,If you want to be treated by a facility that can comfort you through such an emotional journey THIS IS NOT THE PLACE.,1,want treat facility comfort emotional journey place,"['want', 'want treat', 'want treat facility', 'want treat facility comfort', 'want treat facility comfort emotional', 'want treat facility comfort emotional journey', 'want treat facility comfort emotional journey place', 'treat', 'treat facility', 'treat facility comfort', 'treat facility comfort emotional', 'treat facility comfort emotional journey', 'treat facility comfort emotional journey place', 'facility', 'facility comfort', 'facility comfort emotional', 'facility comfort emotional journey', 'facility comfort emotional journey place', 'comfort', 'comfort emotional', 'comfort emotional journey', 'comfort emotional journey place', 'emotional', 'emotional journey', 'emotional journey place', 'journey', 'journey place', 'place']",1,0,0,0.2857142857142857
161703,"Three expensive sessions in, after already going through multiple sessions at another facility, and cannot tell any difference from day one.",1,expensive session go multiple session facility tell difference day,"['expensive', 'expensive session', 'expensive session go', 'expensive session go multiple', 'expensive session go multiple session', 'expensive session go multiple session facility', 'expensive session go multiple session facility tell', 'expensive session go multiple session facility tell difference', 'expensive session go multiple session facility tell difference day', 'session', 'session go', 'session go multiple', 'session go multiple session', 'session go multiple session facility', 'session go multiple session facility tell', 'session go multiple session facility tell difference', 'session go multiple session facility tell difference day', 'go', 'go multiple', 'go multiple session', 'go multiple session facility', 'go multiple session facility tell', 'go multiple session facility tell difference', 'go multiple session facility tell difference day', 'multiple', 'multiple session', 'multiple session facility', 'multiple session facility tell', 'multiple session facility tell difference', 'multiple session facility tell difference day', 'session', 'session facility', 'session facility tell', 'session facility tell difference', 'session facility tell difference day', 'facility', 'facility tell', 'facility tell difference', 'facility tell difference day', 'tell', 'tell difference', 'tell difference day', 'difference', 'difference day', 'day']",1,0,0,0.2857142857142857
68191,I traveled far to come to him and had my facelift and eyes done by him and honestly after the surgery I looked 15 years younger but the same version of my old self.,0,travel far come face lift eye honestly surgery look young version old self,"['travel', 'travel far', 'travel far come', 'travel far come face', 'travel far come face lift', 'travel far come face lift eye', 'travel far come face lift eye honestly', 'travel far come face lift eye honestly surgery', 'travel far come face lift eye honestly surgery look', 'travel far come face lift eye honestly surgery look young', 'travel far come face lift eye honestly surgery look young version', 'travel far come face lift eye honestly surgery look young version old', 'travel far come face lift eye honestly surgery look young version old self', 'far', 'far come', 'far come face', 'far come face lift', 'far come face lift eye', 'far come face lift eye honestly', 'far come face lift eye honestly surgery', 'far come face lift eye honestly surgery look', 'far come face lift eye honestly surgery look young', 'far come face lift eye honestly surgery look young version', 'far come face lift eye honestly surgery look young version old', 'far come face lift eye honestly surgery look young version old self', 'come', 'come face', 'come face lift', 'come face lift eye', 'come face lift eye honestly', 'come face lift eye honestly surgery', 'come face lift eye honestly surgery look', 'come face lift eye honestly surgery look young', 'come face lift eye honestly surgery look young version', 'come face lift eye honestly surgery look young version old', 'come face lift eye honestly surgery look young version old self', 'face', 'face lift', 'face lift eye', 'face lift eye honestly', 'face lift eye honestly surgery', 'face lift eye honestly surgery look', 'face lift eye honestly surgery look young', 'face lift eye honestly surgery look young version', 'face lift eye honestly surgery look young version old', 'face lift eye honestly surgery look young version old self', 'lift', 'lift eye', 'lift eye honestly', 'lift eye honestly surgery', 'lift eye honestly surgery look', 'lift eye honestly surgery look young', 'lift eye honestly surgery look young version', 'lift eye honestly surgery look young version old', 'lift eye honestly surgery look young version old self', 'eye', 'eye honestly', 'eye honestly surgery', 'eye honestly surgery look', 'eye honestly surgery look young', 'eye honestly surgery look young version', 'eye honestly surgery look young version old', 'eye honestly surgery look young version old self', 'honestly', 'honestly surgery', 'honestly surgery look', 'honestly surgery look young', 'honestly surgery look young version', 'honestly surgery look young version old', 'honestly surgery look young version old self', 'surgery', 'surgery look', 'surgery look young', 'surgery look young version', 'surgery look young version old', 'surgery look young version old self', 'look', 'look young', 'look young version', 'look young version old', 'look young version old self', 'young', 'young version', 'young version old', 'young version old self', 'version', 'version old', 'version old self', 'old', 'old self', 'self']",0,1,0,0.2857142857142857
177988,Only thing I would suggest is providing an FAQ for after the surgery.,1,thing suggest provide far surgery,"['thing', 'thing suggest', 'thing suggest provide', 'thing suggest provide far', 'thing suggest provide far surgery', 'suggest', 'suggest provide', 'suggest provide far', 'suggest provide far surgery', 'provide', 'provide far', 'provide far surgery', 'far', 'far surgery', 'surgery']",0,1,0,0.2857142857142857
162724,"I am impressed as not every cosmetic treatment facility is like this, and this will continue to be my go-to place.",0,impress cosmetic treatment facility like continue get place,"['impress', 'impress cosmetic', 'impress cosmetic treatment', 'impress cosmetic treatment facility', 'impress cosmetic treatment facility like', 'impress cosmetic treatment facility like continue', 'impress cosmetic treatment facility like continue get', 'impress cosmetic treatment facility like continue get place', 'cosmetic', 'cosmetic treatment', 'cosmetic treatment facility', 'cosmetic treatment facility like', 'cosmetic treatment facility like continue', 'cosmetic treatment facility like continue get', 'cosmetic treatment facility like continue get place', 'treatment', 'treatment facility', 'treatment facility like', 'treatment facility like continue', 'treatment facility like continue get', 'treatment facility like continue get place', 'facility', 'facility like', 'facility like continue', 'facility like continue get', 'facility like continue get place', 'like', 'like continue', 'like continue get', 'like continue get place', 'continue', 'continue get', 'continue get place', 'get', 'get place', 'place']",1,0,0,0.2857142857142857
121620,and So far 5 months in and no signs of the keloid growing.,0,far sign keloid grow,"['far', 'far sign', 'far sign keloid', 'far sign keloid grow', 'sign', 'sign keloid', 'sign keloid grow', 'keloid', 'keloid grow', 'grow']",0,1,0,0.2857142857142857
143177,So far things seem like they are going very well.,0,far thing like go,"['far', 'far thing', 'far thing like', 'far thing like go', 'thing', 'thing like', 'thing like go', 'like', 'like go', 'go']",0,1,0,0.2857142857142857
104688,Moderate wait but very nice staff and facility!,0,moderate wait nice staff facility,"['moderate', 'moderate wait', 'moderate wait nice', 'moderate wait nice staff', 'moderate wait nice staff facility', 'wait', 'wait nice', 'wait nice staff', 'wait nice staff facility', 'nice', 'nice staff', 'nice staff facility', 'staff', 'staff facility', 'facility']",1,0,0,0.2857142857142857
159524,"Although my lips appear plumper now, my experience was far from pleasant!",1,lip appear chubby experience far pleasant,"['lip', 'lip appear', 'lip appear chubby', 'lip appear chubby experience', 'lip appear chubby experience far', 'lip appear chubby experience far pleasant', 'appear', 'appear chubby', 'appear chubby experience', 'appear chubby experience far', 'appear chubby experience far pleasant', 'chubby', 'chubby experience', 'chubby experience far', 'chubby experience far pleasant', 'experience', 'experience far', 'experience far pleasant', 'far', 'far pleasant', 'pleasant']",0,1,0,0.2857142857142857
69778,This office is pretty far from my house but it's worth the travel!,0,office pretty far house worth travel,"['office', 'office pretty', 'office pretty far', 'office pretty far house', 'office pretty far house worth', 'office pretty far house worth travel', 'pretty', 'pretty far', 'pretty far house', 'pretty far house worth', 'pretty far house worth travel', 'far', 'far house', 'far house worth', 'far house worth travel', 'house', 'house worth', 'house worth travel', 'worth', 'worth travel', 'travel']",0,1,0,0.2857142857142857
175191,So far I would recommend this dentist office.,0,far recommend dentist office,"['far', 'far recommend', 'far recommend dentist', 'far recommend dentist office', 'recommend', 'recommend dentist', 'recommend dentist office', 'dentist', 'dentist office', 'office']",0,1,0,0.2857142857142857
168629,so far I have seen three families got baby with autism due to those additional supplements.,1,far see family get baby skin extra supplement,"['far', 'far see', 'far see family', 'far see family get', 'far see family get baby', 'far see family get baby skin', 'far see family get baby skin extra', 'far see family get baby skin extra supplement', 'see', 'see family', 'see family get', 'see family get baby', 'see family get baby skin', 'see family get baby skin extra', 'see family get baby skin extra supplement', 'family', 'family get', 'family get baby', 'family get baby skin', 'family get baby skin extra', 'family get baby skin extra supplement', 'get', 'get baby', 'get baby skin', 'get baby skin extra', 'get baby skin extra supplement', 'baby', 'baby skin', 'baby skin extra', 'baby skin extra supplement', 'skin', 'skin extra', 'skin extra supplement', 'extra', 'extra supplement', 'supplement']",0,1,0,0.2857142857142857
80375,"This is by far the best dental experience I have had in Harrisonburg, make that in Virginia.",0,far good dental experience harrisburg,"['far', 'far good', 'far good dental', 'far good dental experience', 'far good dental experience harrisburg', 'good', 'good dental', 'good dental experience', 'good dental experience harrisburg', 'dental', 'dental experience', 'dental experience harrisburg', 'experience', 'experience harrisburg', 'harrisburg']",0,1,0,0.2857142857142857
124866,"The facility is not equipped with the necessary equipment in order to conduct a thorough consultation, which leads to failure",1,facility equipped necessary equipment order conduct thorough consultation lead failure,"['facility', 'facility equipped', 'facility equipped necessary', 'facility equipped necessary equipment', 'facility equipped necessary equipment order', 'facility equipped necessary equipment order conduct', 'facility equipped necessary equipment order conduct thorough', 'facility equipped necessary equipment order conduct thorough consultation', 'facility equipped necessary equipment order conduct thorough consultation lead', 'facility equipped necessary equipment order conduct thorough consultation lead failure', 'equipped', 'equipped necessary', 'equipped necessary equipment', 'equipped necessary equipment order', 'equipped necessary equipment order conduct', 'equipped necessary equipment order conduct thorough', 'equipped necessary equipment order conduct thorough consultation', 'equipped necessary equipment order conduct thorough consultation lead', 'equipped necessary equipment order conduct thorough consultation lead failure', 'necessary', 'necessary equipment', 'necessary equipment order', 'necessary equipment order conduct', 'necessary equipment order conduct thorough', 'necessary equipment order conduct thorough consultation', 'necessary equipment order conduct thorough consultation lead', 'necessary equipment order conduct thorough consultation lead failure', 'equipment', 'equipment order', 'equipment order conduct', 'equipment order conduct thorough', 'equipment order conduct thorough consultation', 'equipment order conduct thorough consultation lead', 'equipment order conduct thorough consultation lead failure', 'order', 'order conduct', 'order conduct thorough', 'order conduct thorough consultation', 'order conduct thorough consultation lead', 'order conduct thorough consultation lead failure', 'conduct', 'conduct thorough', 'conduct thorough consultation', 'conduct thorough consultation lead', 'conduct thorough consultation lead failure', 'thorough', 'thorough consultation', 'thorough consultation lead', 'thorough consultation lead failure', 'consultation', 'consultation lead', 'consultation lead failure', 'lead', 'lead failure', 'failure']",1,0,0,0.2857142857142857
179499,"my exam to the FAA a mere 4 days later, effectively grounding me, without pay",1,examination far effectively round pay,"['examination', 'examination far', 'examination far effectively', 'examination far effectively round', 'examination far effectively round pay', 'far', 'far effectively', 'far effectively round', 'far effectively round pay', 'effectively', 'effectively round', 'effectively round pay', 'round', 'round pay', 'pay']",0,1,0,0.2857142857142857
173598,"So far I am disappointed with my experience, still hoping to be helped medically but the assistant was very rude",1,far disappoint experience hop help medially assistant rude,"['far', 'far disappoint', 'far disappoint experience', 'far disappoint experience hop', 'far disappoint experience hop help', 'far disappoint experience hop help medially', 'far disappoint experience hop help medially assistant', 'far disappoint experience hop help medially assistant rude', 'disappoint', 'disappoint experience', 'disappoint experience hop', 'disappoint experience hop help', 'disappoint experience hop help medially', 'disappoint experience hop help medially assistant', 'disappoint experience hop help medially assistant rude', 'experience', 'experience hop', 'experience hop help', 'experience hop help medially', 'experience hop help medially assistant', 'experience hop help medially assistant rude', 'hop', 'hop help', 'hop help medially', 'hop help medially assistant', 'hop help medially assistant rude', 'help', 'help medially', 'help medially assistant', 'help medially assistant rude', 'medially', 'medially assistant', 'medially assistant rude', 'assistant', 'assistant rude', 'rude']",0,1,0,0.2857142857142857
117079,"I?ve never had to wait to be taken back and the hygienist, assistants,",0,ve wait take hygienic assistant,"['ve', 've wait', 've wait take', 've wait take hygienic', 've wait take hygienic assistant', 'wait', 'wait take', 'wait take hygienic', 'wait take hygienic assistant', 'take', 'take hygienic', 'take hygienic assistant', 'hygienic', 'hygienic assistant', 'assistant']",0,0,1,0.2857142857142857
