commentId,comment,classification,comment_processed,word_phrase_list,calm,sweetness,visit,similarity_score
113230,Dr. Feinberg is a great doctor and always makes me feel at ease during my visits.,0,great doctor make feel ease visit,"['great', 'great doctor', 'great doctor make', 'great doctor make feel', 'great doctor make feel ease', 'great doctor make feel ease visit', 'doctor', 'doctor make', 'doctor make feel', 'doctor make feel ease', 'doctor make feel ease visit', 'make', 'make feel', 'make feel ease', 'make feel ease visit', 'feel', 'feel ease', 'feel ease visit', 'ease', 'ease visit', 'visit']",0,0,1,0.1111111111111111
139356,"From my initial consultation, to my lastest visit, he answered every question I had.",0,initial consultation late visit answer question,"['initial', 'initial consultation', 'initial consultation late', 'initial consultation late visit', 'initial consultation late visit answer', 'initial consultation late visit answer question', 'consultation', 'consultation late', 'consultation late visit', 'consultation late visit answer', 'consultation late visit answer question', 'late', 'late visit', 'late visit answer', 'late visit answer question', 'visit', 'visit answer', 'visit answer question', 'answer', 'answer question', 'question']",0,0,1,0.1111111111111111
148039,I'll find another dermatology clinic to visit. 3hrs of my life I'll never get back!!,1,ill find dermatology clinic visit life ill,"['ill', 'ill find', 'ill find dermatology', 'ill find dermatology clinic', 'ill find dermatology clinic visit', 'ill find dermatology clinic visit life', 'ill find dermatology clinic visit life ill', 'find', 'find dermatology', 'find dermatology clinic', 'find dermatology clinic visit', 'find dermatology clinic visit life', 'find dermatology clinic visit life ill', 'dermatology', 'dermatology clinic', 'dermatology clinic visit', 'dermatology clinic visit life', 'dermatology clinic visit life ill', 'clinic', 'clinic visit', 'clinic visit life', 'clinic visit life ill', 'visit', 'visit life', 'visit life ill', 'life', 'life ill', 'ill']",0,0,1,0.09615384615384617
59043,This visit worked out well.,0,visit work,"['visit', 'visit work', 'work']",0,0,1,0.18518518518518517
188343,are incredible and always are there to help if I have any questions before my next visit.,0,incredible help question visit,"['incredible', 'incredible help', 'incredible help question', 'incredible help question visit', 'help', 'help question', 'help question visit', 'question', 'question visit', 'visit']",0,0,1,0.14705882352941177
178721,and calm down. (movement setting because I am an athlete about to compete) Highly suggest for ultimate body health!,0,calm movement set athlete compete highly suggest ultimate body health,"['calm', 'calm movement', 'calm movement set', 'calm movement set athlete', 'calm movement set athlete compete', 'calm movement set athlete compete highly', 'calm movement set athlete compete highly suggest', 'calm movement set athlete compete highly suggest ultimate', 'calm movement set athlete compete highly suggest ultimate body', 'calm movement set athlete compete highly suggest ultimate body health', 'movement', 'movement set', 'movement set athlete', 'movement set athlete compete', 'movement set athlete compete highly', 'movement set athlete compete highly suggest', 'movement set athlete compete highly suggest ultimate', 'movement set athlete compete highly suggest ultimate body', 'movement set athlete compete highly suggest ultimate body health', 'set', 'set athlete', 'set athlete compete', 'set athlete compete highly', 'set athlete compete highly suggest', 'set athlete compete highly suggest ultimate', 'set athlete compete highly suggest ultimate body', 'set athlete compete highly suggest ultimate body health', 'athlete', 'athlete compete', 'athlete compete highly', 'athlete compete highly suggest', 'athlete compete highly suggest ultimate', 'athlete compete highly suggest ultimate body', 'athlete compete highly suggest ultimate body health', 'compete', 'compete highly', 'compete highly suggest', 'compete highly suggest ultimate', 'compete highly suggest ultimate body', 'compete highly suggest ultimate body health', 'highly', 'highly suggest', 'highly suggest ultimate', 'highly suggest ultimate body', 'highly suggest ultimate body health', 'suggest', 'suggest ultimate', 'suggest ultimate body', 'suggest ultimate body health', 'ultimate', 'ultimate body', 'ultimate body health', 'body', 'body health', 'health']",1,0,0,0.06329113924050635
173703,She made me feel very special ever since my first visit and I knew everything would turn out great.,0,feel special visit know turn great,"['feel', 'feel special', 'feel special visit', 'feel special visit know', 'feel special visit know turn', 'feel special visit know turn great', 'special', 'special visit', 'special visit know', 'special visit know turn', 'special visit know turn great', 'visit', 'visit know', 'visit know turn', 'visit know turn great', 'know', 'know turn', 'know turn great', 'turn', 'turn great', 'great']",0,0,1,0.1111111111111111
190745,but once I arrived to the office I started to feel calm,0,arrive office start feel calm,"['arrive', 'arrive office', 'arrive office start', 'arrive office start feel', 'arrive office start feel calm', 'office', 'office start', 'office start feel', 'office start feel calm', 'start', 'start feel', 'start feel calm', 'feel', 'feel calm', 'calm']",1,0,0,0.12820512820512822
133365,His reassurance and friendly calm manner kept me at ease!,0,assurance friendly calm manner keep ease,"['assurance', 'assurance friendly', 'assurance friendly calm', 'assurance friendly calm manner', 'assurance friendly calm manner keep', 'assurance friendly calm manner keep ease', 'friendly', 'friendly calm', 'friendly calm manner', 'friendly calm manner keep', 'friendly calm manner keep ease', 'calm', 'calm manner', 'calm manner keep', 'calm manner keep ease', 'manner', 'manner keep', 'manner keep ease', 'keep', 'keep ease', 'ease']",1,0,0,0.1111111111111111
92232,Refreshing after recent dental visits where I was provided with incorrect treatment program.,1,refresh recent dental visit provide incorrect treatment program,"['refresh', 'refresh recent', 'refresh recent dental', 'refresh recent dental visit', 'refresh recent dental visit provide', 'refresh recent dental visit provide incorrect', 'refresh recent dental visit provide incorrect treatment', 'refresh recent dental visit provide incorrect treatment program', 'recent', 'recent dental', 'recent dental visit', 'recent dental visit provide', 'recent dental visit provide incorrect', 'recent dental visit provide incorrect treatment', 'recent dental visit provide incorrect treatment program', 'dental', 'dental visit', 'dental visit provide', 'dental visit provide incorrect', 'dental visit provide incorrect treatment', 'dental visit provide incorrect treatment program', 'visit', 'visit provide', 'visit provide incorrect', 'visit provide incorrect treatment', 'visit provide incorrect treatment program', 'provide', 'provide incorrect', 'provide incorrect treatment', 'provide incorrect treatment program', 'incorrect', 'incorrect treatment', 'incorrect treatment program', 'treatment', 'treatment program', 'program']",0,0,1,0.08333333333333334
61294,She seemed real relaxed at the visit and spent a lot of time during my physical,0,real relax visit spend lot time physical,"['real', 'real relax', 'real relax visit', 'real relax visit spend', 'real relax visit spend lot', 'real relax visit spend lot time', 'real relax visit spend lot time physical', 'relax', 'relax visit', 'relax visit spend', 'relax visit spend lot', 'relax visit spend lot time', 'relax visit spend lot time physical', 'visit', 'visit spend', 'visit spend lot', 'visit spend lot time', 'visit spend lot time physical', 'spend', 'spend lot', 'spend lot time', 'spend lot time physical', 'lot', 'lot time', 'lot time physical', 'time', 'time physical', 'physical']",0,0,1,0.09615384615384617
69130,Looking forward to my next visits.,0,look forward visit,"['look', 'look forward', 'look forward visit', 'forward', 'forward visit', 'visit']",0,0,1,0.16666666666666666
186285,Cost was competitive to other offices I visited.,0,cost competitive office visit,"['cost', 'cost competitive', 'cost competitive office', 'cost competitive office visit', 'competitive', 'competitive office', 'competitive office visit', 'office', 'office visit', 'visit']",0,0,1,0.14705882352941177
96326,yet clinic staff was unable/unwilling to access the patients information which took a significant amount of time to complete on the original visits.,1,clinic staff unableunwilling access patient information take significant time complete original visit,"['clinic', 'clinic staff', 'clinic staff unableunwilling', 'clinic staff unableunwilling access', 'clinic staff unableunwilling access patient', 'clinic staff unableunwilling access patient information', 'clinic staff unableunwilling access patient information take', 'clinic staff unableunwilling access patient information take significant', 'clinic staff unableunwilling access patient information take significant time', 'clinic staff unableunwilling access patient information take significant time complete', 'clinic staff unableunwilling access patient information take significant time complete original', 'clinic staff unableunwilling access patient information take significant time complete original visit', 'staff', 'staff unableunwilling', 'staff unableunwilling access', 'staff unableunwilling access patient', 'staff unableunwilling access patient information', 'staff unableunwilling access patient information take', 'staff unableunwilling access patient information take significant', 'staff unableunwilling access patient information take significant time', 'staff unableunwilling access patient information take significant time complete', 'staff unableunwilling access patient information take significant time complete original', 'staff unableunwilling access patient information take significant time complete original visit', 'unableunwilling', 'unableunwilling access', 'unableunwilling access patient', 'unableunwilling access patient information', 'unableunwilling access patient information take', 'unableunwilling access patient information take significant', 'unableunwilling access patient information take significant time', 'unableunwilling access patient information take significant time complete', 'unableunwilling access patient information take significant time complete original', 'unableunwilling access patient information take significant time complete original visit', 'access', 'access patient', 'access patient information', 'access patient information take', 'access patient information take significant', 'access patient information take significant time', 'access patient information take significant time complete', 'access patient information take significant time complete original', 'access patient information take significant time complete original visit', 'patient', 'patient information', 'patient information take', 'patient information take significant', 'patient information take significant time', 'patient information take significant time complete', 'patient information take significant time complete original', 'patient information take significant time complete original visit', 'information', 'information take', 'information take significant', 'information take significant time', 'information take significant time complete', 'information take significant time complete original', 'information take significant time complete original visit', 'take', 'take significant', 'take significant time', 'take significant time complete', 'take significant time complete original', 'take significant time complete original visit', 'significant', 'significant time', 'significant time complete', 'significant time complete original', 'significant time complete original visit', 'time', 'time complete', 'time complete original', 'time complete original visit', 'complete', 'complete original', 'complete original visit', 'original', 'original visit', 'visit']",0,0,1,0.04901960784313726
156284,He was nice the first visit but then turned into a monster once I had given him a deposit.,1,nice visit turn monster give deposit,"['nice', 'nice visit', 'nice visit turn', 'nice visit turn monster', 'nice visit turn monster give', 'nice visit turn monster give deposit', 'visit', 'visit turn', 'visit turn monster', 'visit turn monster give', 'visit turn monster give deposit', 'turn', 'turn monster', 'turn monster give', 'turn monster give deposit', 'monster', 'monster give', 'monster give deposit', 'give', 'give deposit', 'deposit']",0,0,1,0.1111111111111111
140532,I like Katie a lot because she remembers stuff about me from prior visits.,0,like katie lot remember stuff prior visit,"['like', 'like katie', 'like katie lot', 'like katie lot remember', 'like katie lot remember stuff', 'like katie lot remember stuff prior', 'like katie lot remember stuff prior visit', 'katie', 'katie lot', 'katie lot remember', 'katie lot remember stuff', 'katie lot remember stuff prior', 'katie lot remember stuff prior visit', 'lot', 'lot remember', 'lot remember stuff', 'lot remember stuff prior', 'lot remember stuff prior visit', 'remember', 'remember stuff', 'remember stuff prior', 'remember stuff prior visit', 'stuff', 'stuff prior', 'stuff prior visit', 'prior', 'prior visit', 'visit']",0,0,1,0.09615384615384617
84824,"Enjoyed the doctor visit, spent time to discuss my case.",0,enjoy doctor visit spend time discus case,"['enjoy', 'enjoy doctor', 'enjoy doctor visit', 'enjoy doctor visit spend', 'enjoy doctor visit spend time', 'enjoy doctor visit spend time discus', 'enjoy doctor visit spend time discus case', 'doctor', 'doctor visit', 'doctor visit spend', 'doctor visit spend time', 'doctor visit spend time discus', 'doctor visit spend time discus case', 'visit', 'visit spend', 'visit spend time', 'visit spend time discus', 'visit spend time discus case', 'spend', 'spend time', 'spend time discus', 'spend time discus case', 'time', 'time discus', 'time discus case', 'discus', 'discus case', 'case']",0,0,1,0.09615384615384617
146837,"I freaked out for a second during my surgery, and his assistant calmed me down without getting frustrated at all (thank you for that).",0,whine surgery assistant calm get frustrate thank,"['whine', 'whine surgery', 'whine surgery assistant', 'whine surgery assistant calm', 'whine surgery assistant calm get', 'whine surgery assistant calm get frustrate', 'whine surgery assistant calm get frustrate thank', 'surgery', 'surgery assistant', 'surgery assistant calm', 'surgery assistant calm get', 'surgery assistant calm get frustrate', 'surgery assistant calm get frustrate thank', 'assistant', 'assistant calm', 'assistant calm get', 'assistant calm get frustrate', 'assistant calm get frustrate thank', 'calm', 'calm get', 'calm get frustrate', 'calm get frustrate thank', 'get', 'get frustrate', 'get frustrate thank', 'frustrate', 'frustrate thank', 'thank']",1,0,0,0.09615384615384617
113838,I couldn't be more happy and please with the outcome and comfort during the whole visit from the consultation to the surgery.,0,happy result comfort visit consultation surgery,"['happy', 'happy result', 'happy result comfort', 'happy result comfort visit', 'happy result comfort visit consultation', 'happy result comfort visit consultation surgery', 'result', 'result comfort', 'result comfort visit', 'result comfort visit consultation', 'result comfort visit consultation surgery', 'comfort', 'comfort visit', 'comfort visit consultation', 'comfort visit consultation surgery', 'visit', 'visit consultation', 'visit consultation surgery', 'consultation', 'consultation surgery', 'surgery']",0,0,1,0.1111111111111111
142602,"No one reached out to me post visit, offered 2 week follow up nor sent me photos",1,no reach post visit offer follow send photograph,"['no', 'no reach', 'no reach post', 'no reach post visit', 'no reach post visit offer', 'no reach post visit offer follow', 'no reach post visit offer follow send', 'no reach post visit offer follow send photograph', 'reach', 'reach post', 'reach post visit', 'reach post visit offer', 'reach post visit offer follow', 'reach post visit offer follow send', 'reach post visit offer follow send photograph', 'post', 'post visit', 'post visit offer', 'post visit offer follow', 'post visit offer follow send', 'post visit offer follow send photograph', 'visit', 'visit offer', 'visit offer follow', 'visit offer follow send', 'visit offer follow send photograph', 'offer', 'offer follow', 'offer follow send', 'offer follow send photograph', 'follow', 'follow send', 'follow send photograph', 'send', 'send photograph', 'photograph']",0,0,1,0.08333333333333334
97209,I went in for an in office visit and came out owning 700  in 'sinus surgery fees'.,1,go office visit come own sinus surgery fee,"['go', 'go office', 'go office visit', 'go office visit come', 'go office visit come own', 'go office visit come own sinus', 'go office visit come own sinus surgery', 'go office visit come own sinus surgery fee', 'office', 'office visit', 'office visit come', 'office visit come own', 'office visit come own sinus', 'office visit come own sinus surgery', 'office visit come own sinus surgery fee', 'visit', 'visit come', 'visit come own', 'visit come own sinus', 'visit come own sinus surgery', 'visit come own sinus surgery fee', 'come', 'come own', 'come own sinus', 'come own sinus surgery', 'come own sinus surgery fee', 'own', 'own sinus', 'own sinus surgery', 'own sinus surgery fee', 'sinus', 'sinus surgery', 'sinus surgery fee', 'surgery', 'surgery fee', 'fee']",0,0,1,0.08333333333333334
180750,He's a poor listener as the concern that I empathized so much during my visit was 100% ignored.,1,poor hearer concern sympathize visit ignore,"['poor', 'poor hearer', 'poor hearer concern', 'poor hearer concern sympathize', 'poor hearer concern sympathize visit', 'poor hearer concern sympathize visit ignore', 'hearer', 'hearer concern', 'hearer concern sympathize', 'hearer concern sympathize visit', 'hearer concern sympathize visit ignore', 'concern', 'concern sympathize', 'concern sympathize visit', 'concern sympathize visit ignore', 'sympathize', 'sympathize visit', 'sympathize visit ignore', 'visit', 'visit ignore', 'ignore']",0,0,1,0.1111111111111111
67574,He informed me in the visit that the practice is set up so any MONKEY could look at my chart and tell me what I need to know.,1,inform visit practice set monkey look chart tell need know,"['inform', 'inform visit', 'inform visit practice', 'inform visit practice set', 'inform visit practice set monkey', 'inform visit practice set monkey look', 'inform visit practice set monkey look chart', 'inform visit practice set monkey look chart tell', 'inform visit practice set monkey look chart tell need', 'inform visit practice set monkey look chart tell need know', 'visit', 'visit practice', 'visit practice set', 'visit practice set monkey', 'visit practice set monkey look', 'visit practice set monkey look chart', 'visit practice set monkey look chart tell', 'visit practice set monkey look chart tell need', 'visit practice set monkey look chart tell need know', 'practice', 'practice set', 'practice set monkey', 'practice set monkey look', 'practice set monkey look chart', 'practice set monkey look chart tell', 'practice set monkey look chart tell need', 'practice set monkey look chart tell need know', 'set', 'set monkey', 'set monkey look', 'set monkey look chart', 'set monkey look chart tell', 'set monkey look chart tell need', 'set monkey look chart tell need know', 'monkey', 'monkey look', 'monkey look chart', 'monkey look chart tell', 'monkey look chart tell need', 'monkey look chart tell need know', 'look', 'look chart', 'look chart tell', 'look chart tell need', 'look chart tell need know', 'chart', 'chart tell', 'chart tell need', 'chart tell need know', 'tell', 'tell need', 'tell need know', 'need', 'need know', 'know']",0,0,1,0.06329113924050635
97508,and supportive care through many visits were genuine.,0,suppurative care visit genuine,"['suppurative', 'suppurative care', 'suppurative care visit', 'suppurative care visit genuine', 'care', 'care visit', 'care visit genuine', 'visit', 'visit genuine', 'genuine']",0,0,1,0.14705882352941177
101523,Assistant was friendly informative not rude or standoffish like other offices I have visited.,0,assistant friendly information not rude offish like office visit,"['assistant', 'assistant friendly', 'assistant friendly information', 'assistant friendly information not', 'assistant friendly information not rude', 'assistant friendly information not rude offish', 'assistant friendly information not rude offish like', 'assistant friendly information not rude offish like office', 'assistant friendly information not rude offish like office visit', 'friendly', 'friendly information', 'friendly information not', 'friendly information not rude', 'friendly information not rude offish', 'friendly information not rude offish like', 'friendly information not rude offish like office', 'friendly information not rude offish like office visit', 'information', 'information not', 'information not rude', 'information not rude offish', 'information not rude offish like', 'information not rude offish like office', 'information not rude offish like office visit', 'not', 'not rude', 'not rude offish', 'not rude offish like', 'not rude offish like office', 'not rude offish like office visit', 'rude', 'rude offish', 'rude offish like', 'rude offish like office', 'rude offish like office visit', 'offish', 'offish like', 'offish like office', 'offish like office visit', 'like', 'like office', 'like office visit', 'office', 'office visit', 'visit']",0,0,1,0.07246376811594205
187033,Dr Beaver told me on my initial visit that I did NOT have gum disease.,0,tell initial visit not gum disease,"['tell', 'tell initial', 'tell initial visit', 'tell initial visit not', 'tell initial visit not gum', 'tell initial visit not gum disease', 'initial', 'initial visit', 'initial visit not', 'initial visit not gum', 'initial visit not gum disease', 'visit', 'visit not', 'visit not gum', 'visit not gum disease', 'not', 'not gum', 'not gum disease', 'gum', 'gum disease', 'disease']",0,0,1,0.1111111111111111
133752,Office visit are quick also I love the fact that ultrasounds and labs are done in same building.,0,office visit quick love fact ultrasound law build,"['office', 'office visit', 'office visit quick', 'office visit quick love', 'office visit quick love fact', 'office visit quick love fact ultrasound', 'office visit quick love fact ultrasound law', 'office visit quick love fact ultrasound law build', 'visit', 'visit quick', 'visit quick love', 'visit quick love fact', 'visit quick love fact ultrasound', 'visit quick love fact ultrasound law', 'visit quick love fact ultrasound law build', 'quick', 'quick love', 'quick love fact', 'quick love fact ultrasound', 'quick love fact ultrasound law', 'quick love fact ultrasound law build', 'love', 'love fact', 'love fact ultrasound', 'love fact ultrasound law', 'love fact ultrasound law build', 'fact', 'fact ultrasound', 'fact ultrasound law', 'fact ultrasound law build', 'ultrasound', 'ultrasound law', 'ultrasound law build', 'law', 'law build', 'build']",0,0,1,0.08333333333333334
159161,I?ve never been to any doctor?s office where I enjoyed the visit as much as I did here.,0,doctor office enjoy visit,"['doctor', 'doctor office', 'doctor office enjoy', 'doctor office enjoy visit', 'office', 'office enjoy', 'office enjoy visit', 'enjoy', 'enjoy visit', 'visit']",0,0,1,0.14705882352941177
125585,Every visit I was greeted with a smile and by first name;,0,visit greet smile,"['visit', 'visit greet', 'visit greet smile', 'greet', 'greet smile', 'smile']",0,0,1,0.16666666666666666
163899,POST OP VISIT HORRIBLE.,1,post op visit atrocious,"['post', 'post op', 'post op visit', 'post op visit atrocious', 'op', 'op visit', 'op visit atrocious', 'visit', 'visit atrocious', 'atrocious']",0,0,1,0.14705882352941177
138506,Now i cant wait for my husband to visit dr. Aston and see his results.,0,wait husband visit result,"['wait', 'wait husband', 'wait husband visit', 'wait husband visit result', 'husband', 'husband visit', 'husband visit result', 'visit', 'visit result', 'result']",0,0,1,0.14705882352941177
113876,He resolved my problem and i will continue to visit his office for annual checkups or sooner if necessary.,0,resolve problem continue visit office check sooner necessary,"['resolve', 'resolve problem', 'resolve problem continue', 'resolve problem continue visit', 'resolve problem continue visit office', 'resolve problem continue visit office check', 'resolve problem continue visit office check sooner', 'resolve problem continue visit office check sooner necessary', 'problem', 'problem continue', 'problem continue visit', 'problem continue visit office', 'problem continue visit office check', 'problem continue visit office check sooner', 'problem continue visit office check sooner necessary', 'continue', 'continue visit', 'continue visit office', 'continue visit office check', 'continue visit office check sooner', 'continue visit office check sooner necessary', 'visit', 'visit office', 'visit office check', 'visit office check sooner', 'visit office check sooner necessary', 'office', 'office check', 'office check sooner', 'office check sooner necessary', 'check', 'check sooner', 'check sooner necessary', 'sooner', 'sooner necessary', 'necessary']",0,0,1,0.08333333333333334
175951,She emailed me the necessary paperwork and information prior to my visit.,0,remain necessary paperwork information prior visit,"['remain', 'remain necessary', 'remain necessary paperwork', 'remain necessary paperwork information', 'remain necessary paperwork information prior', 'remain necessary paperwork information prior visit', 'necessary', 'necessary paperwork', 'necessary paperwork information', 'necessary paperwork information prior', 'necessary paperwork information prior visit', 'paperwork', 'paperwork information', 'paperwork information prior', 'paperwork information prior visit', 'information', 'information prior', 'information prior visit', 'prior', 'prior visit', 'visit']",0,0,1,0.1111111111111111
140728,Dr. Levine is so friendly and reassuring in his trade that he made my experience so calming and easy to deal with.,0,friendly reassure trade experience calm easy deal,"['friendly', 'friendly reassure', 'friendly reassure trade', 'friendly reassure trade experience', 'friendly reassure trade experience calm', 'friendly reassure trade experience calm easy', 'friendly reassure trade experience calm easy deal', 'reassure', 'reassure trade', 'reassure trade experience', 'reassure trade experience calm', 'reassure trade experience calm easy', 'reassure trade experience calm easy deal', 'trade', 'trade experience', 'trade experience calm', 'trade experience calm easy', 'trade experience calm easy deal', 'experience', 'experience calm', 'experience calm easy', 'experience calm easy deal', 'calm', 'calm easy', 'calm easy deal', 'easy', 'easy deal', 'deal']",1,0,0,0.09615384615384617
180732,They made me wait more than an hour every single time I had visits and took so long to address my concerns.,1,wait single time visit take long address concern,"['wait', 'wait single', 'wait single time', 'wait single time visit', 'wait single time visit take', 'wait single time visit take long', 'wait single time visit take long address', 'wait single time visit take long address concern', 'single', 'single time', 'single time visit', 'single time visit take', 'single time visit take long', 'single time visit take long address', 'single time visit take long address concern', 'time', 'time visit', 'time visit take', 'time visit take long', 'time visit take long address', 'time visit take long address concern', 'visit', 'visit take', 'visit take long', 'visit take long address', 'visit take long address concern', 'take', 'take long', 'take long address', 'take long address concern', 'long', 'long address', 'long address concern', 'address', 'address concern', 'concern']",0,0,1,0.08333333333333334
191637,"An hour and 15 minutes into my scheduled visit I was told he was running a ""bit"" late.",1,hour minute schedule visit tell run bit late,"['hour', 'hour minute', 'hour minute schedule', 'hour minute schedule visit', 'hour minute schedule visit tell', 'hour minute schedule visit tell run', 'hour minute schedule visit tell run bit', 'hour minute schedule visit tell run bit late', 'minute', 'minute schedule', 'minute schedule visit', 'minute schedule visit tell', 'minute schedule visit tell run', 'minute schedule visit tell run bit', 'minute schedule visit tell run bit late', 'schedule', 'schedule visit', 'schedule visit tell', 'schedule visit tell run', 'schedule visit tell run bit', 'schedule visit tell run bit late', 'visit', 'visit tell', 'visit tell run', 'visit tell run bit', 'visit tell run bit late', 'tell', 'tell run', 'tell run bit', 'tell run bit late', 'run', 'run bit', 'run bit late', 'bit', 'bit late', 'late']",0,0,1,0.08333333333333334
186757,I will absolutely visit Illume again for more treatments.,0,absolutely visit volume treatment,"['absolutely', 'absolutely visit', 'absolutely visit volume', 'absolutely visit volume treatment', 'visit', 'visit volume', 'visit volume treatment', 'volume', 'volume treatment', 'treatment']",0,0,1,0.14705882352941177
100476,I hope my next visit will be as pleasant as my first one.,0,hope visit pleasant,"['hope', 'hope visit', 'hope visit pleasant', 'visit', 'visit pleasant', 'pleasant']",0,0,1,0.16666666666666666
142714,"At this last visit, he noticed changes and took time to address my mental wellbeing.",0,visit notice change take time address mental well,"['visit', 'visit notice', 'visit notice change', 'visit notice change take', 'visit notice change take time', 'visit notice change take time address', 'visit notice change take time address mental', 'visit notice change take time address mental well', 'notice', 'notice change', 'notice change take', 'notice change take time', 'notice change take time address', 'notice change take time address mental', 'notice change take time address mental well', 'change', 'change take', 'change take time', 'change take time address', 'change take time address mental', 'change take time address mental well', 'take', 'take time', 'take time address', 'take time address mental', 'take time address mental well', 'time', 'time address', 'time address mental', 'time address mental well', 'address', 'address mental', 'address mental well', 'mental', 'mental well', 'well']",0,0,1,0.08333333333333334
95221,The visit was prompt.,0,visit prompt,"['visit', 'visit prompt', 'prompt']",0,0,1,0.18518518518518517
136100,My wait time was only a very few minutes and the experience was great!!!! (For a Dr. Visit),0,wait time minute experience great dr visit,"['wait', 'wait time', 'wait time minute', 'wait time minute experience', 'wait time minute experience great', 'wait time minute experience great dr', 'wait time minute experience great dr visit', 'time', 'time minute', 'time minute experience', 'time minute experience great', 'time minute experience great dr', 'time minute experience great dr visit', 'minute', 'minute experience', 'minute experience great', 'minute experience great dr', 'minute experience great dr visit', 'experience', 'experience great', 'experience great dr', 'experience great dr visit', 'great', 'great dr', 'great dr visit', 'dr', 'dr visit', 'visit']",0,0,1,0.09615384615384617
123451,With constant visits for nearly half a year I'm finally done with his half hearted care.,1,constant visit finally hearted care,"['constant', 'constant visit', 'constant visit finally', 'constant visit finally hearted', 'constant visit finally hearted care', 'visit', 'visit finally', 'visit finally hearted', 'visit finally hearted care', 'finally', 'finally hearted', 'finally hearted care', 'hearted', 'hearted care', 'care']",0,0,1,0.12820512820512822
97282,Very positive visit.,0,positive visit,"['positive', 'positive visit', 'visit']",0,0,1,0.18518518518518517
117929,My visits here are always exceptional.,0,visit exceptional,"['visit', 'visit exceptional', 'exceptional']",0,0,1,0.18518518518518517
59105,Enjoyed the visit.,0,enjoy visit,"['enjoy', 'enjoy visit', 'visit']",0,0,1,0.18518518518518517
120986,Within minutes of my initial visit he identified the problem and how it needed to be fixed.,0,initial visit identify problem need fix,"['initial', 'initial visit', 'initial visit identify', 'initial visit identify problem', 'initial visit identify problem need', 'initial visit identify problem need fix', 'visit', 'visit identify', 'visit identify problem', 'visit identify problem need', 'visit identify problem need fix', 'identify', 'identify problem', 'identify problem need', 'identify problem need fix', 'problem', 'problem need', 'problem need fix', 'need', 'need fix', 'fix']",0,0,1,0.1111111111111111
58884,I would have liked it if they had explained more about what was going to happen with future visits.,1,like explain go happen future visit,"['like', 'like explain', 'like explain go', 'like explain go happen', 'like explain go happen future', 'like explain go happen future visit', 'explain', 'explain go', 'explain go happen', 'explain go happen future', 'explain go happen future visit', 'go', 'go happen', 'go happen future', 'go happen future visit', 'happen', 'happen future', 'happen future visit', 'future', 'future visit', 'visit']",0,0,1,0.1111111111111111
154154,"I will NEVER visit them again, and am much happier with the overall treatment I received at neurosurgical associated in henrico.",1,visit happy overall treatment receive neurosurgical associate,"['visit', 'visit happy', 'visit happy overall', 'visit happy overall treatment', 'visit happy overall treatment receive', 'visit happy overall treatment receive neurosurgical', 'visit happy overall treatment receive neurosurgical associate', 'happy', 'happy overall', 'happy overall treatment', 'happy overall treatment receive', 'happy overall treatment receive neurosurgical', 'happy overall treatment receive neurosurgical associate', 'overall', 'overall treatment', 'overall treatment receive', 'overall treatment receive neurosurgical', 'overall treatment receive neurosurgical associate', 'treatment', 'treatment receive', 'treatment receive neurosurgical', 'treatment receive neurosurgical associate', 'receive', 'receive neurosurgical', 'receive neurosurgical associate', 'neurosurgical', 'neurosurgical associate', 'associate']",0,0,1,0.09615384615384617
104102,There are many reasons why I have been visiting Dr. Wisnicki since 2005 for Botox.,0,reason visit,"['reason', 'reason visit', 'visit']",0,0,1,0.18518518518518517
177368,"and cleaning in-between visits, they recieved coins to use to get gifts from the bubble machine.",0,clean visit receive coin use gift bubble machine,"['clean', 'clean visit', 'clean visit receive', 'clean visit receive coin', 'clean visit receive coin use', 'clean visit receive coin use gift', 'clean visit receive coin use gift bubble', 'clean visit receive coin use gift bubble machine', 'visit', 'visit receive', 'visit receive coin', 'visit receive coin use', 'visit receive coin use gift', 'visit receive coin use gift bubble', 'visit receive coin use gift bubble machine', 'receive', 'receive coin', 'receive coin use', 'receive coin use gift', 'receive coin use gift bubble', 'receive coin use gift bubble machine', 'coin', 'coin use', 'coin use gift', 'coin use gift bubble', 'coin use gift bubble machine', 'use', 'use gift', 'use gift bubble', 'use gift bubble machine', 'gift', 'gift bubble', 'gift bubble machine', 'bubble', 'bubble machine', 'machine']",0,0,1,0.08333333333333334
97493,My children like their visit as well,0,child like visit,"['child', 'child like', 'child like visit', 'like', 'like visit', 'visit']",0,0,1,0.16666666666666666
71956,when as discussed prior to the visit this should have been free.,1,discuss prior visit free,"['discuss', 'discuss prior', 'discuss prior visit', 'discuss prior visit free', 'prior', 'prior visit', 'prior visit free', 'visit', 'visit free', 'free']",0,0,1,0.14705882352941177
94458,for visit's or even procedure's is not very long at all.,0,visit procedure not long,"['visit', 'visit procedure', 'visit procedure not', 'visit procedure not long', 'procedure', 'procedure not', 'procedure not long', 'not', 'not long', 'long']",0,0,1,0.14705882352941177
58887,"He will discuss it the next visit I have with him, and he was really concerned, so I appreciate that.",0,discus visit concerned appreciate,"['discus', 'discus visit', 'discus visit concerned', 'discus visit concerned appreciate', 'visit', 'visit concerned', 'visit concerned appreciate', 'concerned', 'concerned appreciate', 'appreciate']",0,0,1,0.14705882352941177
