commentId,comment,classification,comment_processed,word_phrase_list,interest,interest personal,personal,personal life,life,similarity_score
66305,Disappointed in personal connection.,1,disappoint personal connection,"['disappoint', 'disappoint personal', 'disappoint personal connection', 'personal', 'personal connection', 'connection']",0,0,1,0,0,0.16666666666666666
61769,He was very personable and took the time to speak with me and was very clear in his communication.,0,personal take time speak clear communication,"['personal', 'personal take', 'personal take time', 'personal take time speak', 'personal take time speak clear', 'personal take time speak clear communication', 'take', 'take time', 'take time speak', 'take time speak clear', 'take time speak clear communication', 'time', 'time speak', 'time speak clear', 'time speak clear communication', 'speak', 'speak clear', 'speak clear communication', 'clear', 'clear communication', 'communication']",0,0,1,0,0,0.07407407407407407
60581,He's always interested in my health,0,interest health,"['interest', 'interest health', 'health']",1,0,0,0,0,0.2222222222222222
89334,and lacks a personal touch.,1,lack personal touch,"['lack', 'lack personal', 'lack personal touch', 'personal', 'personal touch', 'touch']",0,0,1,0,0,0.16666666666666666
177555,and where my pain was coming from…. He did not rush in making the best recommendations for my personal situation.,0,pain come not rush make good recommendation personal situation,"['pain', 'pain come', 'pain come not', 'pain come not rush', 'pain come not rush make', 'pain come not rush make good', 'pain come not rush make good recommendation', 'pain come not rush make good recommendation personal', 'pain come not rush make good recommendation personal situation', 'come', 'come not', 'come not rush', 'come not rush make', 'come not rush make good', 'come not rush make good recommendation', 'come not rush make good recommendation personal', 'come not rush make good recommendation personal situation', 'not', 'not rush', 'not rush make', 'not rush make good', 'not rush make good recommendation', 'not rush make good recommendation personal', 'not rush make good recommendation personal situation', 'rush', 'rush make', 'rush make good', 'rush make good recommendation', 'rush make good recommendation personal', 'rush make good recommendation personal situation', 'make', 'make good', 'make good recommendation', 'make good recommendation personal', 'make good recommendation personal situation', 'good', 'good recommendation', 'good recommendation personal', 'good recommendation personal situation', 'recommendation', 'recommendation personal', 'recommendation personal situation', 'personal', 'personal situation', 'situation']",0,0,1,0,0,0.0392156862745098
164105,Went from not seeing anything to seeing life great now.,0,go not see see life great,"['go', 'go not', 'go not see', 'go not see see', 'go not see see life', 'go not see see life great', 'not', 'not see', 'not see see', 'not see see life', 'not see see life great', 'see', 'see see', 'see see life', 'see see life great', 'see', 'see life', 'see life great', 'life', 'life great', 'great']",0,0,0,0,1,0.07407407407407407
164219,Many women have lost their lives from this procedure because it was not performed correctly.,1,woman lose life procedure not perform correctly,"['woman', 'woman lose', 'woman lose life', 'woman lose life procedure', 'woman lose life procedure not', 'woman lose life procedure not perform', 'woman lose life procedure not perform correctly', 'lose', 'lose life', 'lose life procedure', 'lose life procedure not', 'lose life procedure not perform', 'lose life procedure not perform correctly', 'life', 'life procedure', 'life procedure not', 'life procedure not perform', 'life procedure not perform correctly', 'procedure', 'procedure not', 'procedure not perform', 'procedure not perform correctly', 'not', 'not perform', 'not perform correctly', 'perform', 'perform correctly', 'correctly']",0,0,0,0,1,0.058823529411764705
61292,He always shows a great interest,0,show great interest,"['show', 'show great', 'show great interest', 'great', 'great interest', 'interest']",1,0,0,0,0,0.16666666666666666
61341,She takes interest in her patients,0,take interest patient,"['take', 'take interest', 'take interest patient', 'interest', 'interest patient', 'patient']",1,0,0,0,0,0.16666666666666666
60215,"He was very calm, seemed knowledgeable, seemed interested, seemed professional.",0,calm knowledgeable interest professional,"['calm', 'calm knowledgeable', 'calm knowledgeable interest', 'calm knowledgeable interest professional', 'knowledgeable', 'knowledgeable interest', 'knowledgeable interest professional', 'interest', 'interest professional', 'professional']",1,0,0,0,0,0.125
105680,"Why did i wait so long, THANK YOU FOR BRINGING LIFE BACK TO MY EYES!",0,wait long thank bring life eye,"['wait', 'wait long', 'wait long thank', 'wait long thank bring', 'wait long thank bring life', 'wait long thank bring life eye', 'long', 'long thank', 'long thank bring', 'long thank bring life', 'long thank bring life eye', 'thank', 'thank bring', 'thank bring life', 'thank bring life eye', 'bring', 'bring life', 'bring life eye', 'life', 'life eye', 'eye']",0,0,0,0,1,0.07407407407407407
62911,"She's very personable, caring and understanding.",0,personal dare understanding,"['personal', 'personal dare', 'personal dare understanding', 'dare', 'dare understanding', 'understanding']",0,0,1,0,0,0.16666666666666666
64599,She is very interested and very concerned and very knowledgeable.,0,interest concerned knowledgeable,"['interest', 'interest concerned', 'interest concerned knowledgeable', 'concerned', 'concerned knowledgeable', 'knowledgeable']",1,0,0,0,0,0.16666666666666666
67212,I have never experienced such a unsettling visit to a dermatologist in my life.,1,experience settle visit dermatologist life,"['experience', 'experience settle', 'experience settle visit', 'experience settle visit dermatologist', 'experience settle visit dermatologist life', 'settle', 'settle visit', 'settle visit dermatologist', 'settle visit dermatologist life', 'visit', 'visit dermatologist', 'visit dermatologist life', 'dermatologist', 'dermatologist life', 'life']",0,0,0,0,1,0.09523809523809523
96572,"Dr. Griffith is very personable and easy to talk to, along with the nurses",0,personal easy talk nurse,"['personal', 'personal easy', 'personal easy talk', 'personal easy talk nurse', 'easy', 'easy talk', 'easy talk nurse', 'talk', 'talk nurse', 'nurse']",0,0,1,0,0,0.125
189451,If you life in NE Colorado you need to come here!,0,life ne need come,"['life', 'life ne', 'life ne need', 'life ne need come', 'ne', 'ne need', 'ne need come', 'need', 'need come', 'come']",0,0,0,0,1,0.125
121341,I will be seeing Christine Sowle for life.,0,see christine sole life,"['see', 'see christine', 'see christine sole', 'see christine sole life', 'christine', 'christine sole', 'christine sole life', 'sole', 'sole life', 'life']",0,0,0,0,1,0.125
59345,It was efficient and personable and well-informed,0,efficient personal wellinformed,"['efficient', 'efficient personal', 'efficient personal wellinformed', 'personal', 'personal wellinformed', 'wellinformed']",0,0,1,0,0,0.16666666666666666
161230,Doctor was not personable.,1,not personal,"['not', 'not personal', 'personal']",0,0,1,0,0,0.2222222222222222
169284,I did my research and saw many reviews saying how personable he was.,0,research see review say personal,"['research', 'research see', 'research see review', 'research see review say', 'research see review say personal', 'see', 'see review', 'see review say', 'see review say personal', 'review', 'review say', 'review say personal', 'say', 'say personal', 'personal']",0,0,1,0,0,0.09523809523809523
126793,Others doctors and specialists were more interested in what they wanted to do or try instead of what actually help/worked for me.,1,doctor specialist interest want try instead actually helpworked,"['doctor', 'doctor specialist', 'doctor specialist interest', 'doctor specialist interest want', 'doctor specialist interest want try', 'doctor specialist interest want try instead', 'doctor specialist interest want try instead actually', 'doctor specialist interest want try instead actually helpworked', 'specialist', 'specialist interest', 'specialist interest want', 'specialist interest want try', 'specialist interest want try instead', 'specialist interest want try instead actually', 'specialist interest want try instead actually helpworked', 'interest', 'interest want', 'interest want try', 'interest want try instead', 'interest want try instead actually', 'interest want try instead actually helpworked', 'want', 'want try', 'want try instead', 'want try instead actually', 'want try instead actually helpworked', 'try', 'try instead', 'try instead actually', 'try instead actually helpworked', 'instead', 'instead actually', 'instead actually helpworked', 'actually', 'actually helpworked', 'helpworked']",1,0,0,0,0,0.047619047619047616
86140,Too busy to take personal time with this patient.,1,busy personal time patient,"['busy', 'busy personal', 'busy personal time', 'busy personal time patient', 'personal', 'personal time', 'personal time patient', 'time', 'time patient', 'patient']",0,0,1,0,0,0.125
142119,He is a blessing and I think God he?s in my life.,0,blessing think god life,"['blessing', 'blessing think', 'blessing think god', 'blessing think god life', 'think', 'think god', 'think god life', 'god', 'god life', 'life']",0,0,0,0,1,0.125
87868,and always interested in customer satisfaction.,0,interest customer satisfaction,"['interest', 'interest customer', 'interest customer satisfaction', 'customer', 'customer satisfaction', 'satisfaction']",1,0,0,0,0,0.16666666666666666
156817,This is a very important life experience and having to deal with clinical staff that show little or no empathy for their patients,1,important life experience have deal clinical staff little no patient,"['important', 'important life', 'important life experience', 'important life experience have', 'important life experience have deal', 'important life experience have deal clinical', 'important life experience have deal clinical staff', 'important life experience have deal clinical staff little', 'important life experience have deal clinical staff little no', 'important life experience have deal clinical staff little no patient', 'life', 'life experience', 'life experience have', 'life experience have deal', 'life experience have deal clinical', 'life experience have deal clinical staff', 'life experience have deal clinical staff little', 'life experience have deal clinical staff little no', 'life experience have deal clinical staff little no patient', 'experience', 'experience have', 'experience have deal', 'experience have deal clinical', 'experience have deal clinical staff', 'experience have deal clinical staff little', 'experience have deal clinical staff little no', 'experience have deal clinical staff little no patient', 'have', 'have deal', 'have deal clinical', 'have deal clinical staff', 'have deal clinical staff little', 'have deal clinical staff little no', 'have deal clinical staff little no patient', 'deal', 'deal clinical', 'deal clinical staff', 'deal clinical staff little', 'deal clinical staff little no', 'deal clinical staff little no patient', 'clinical', 'clinical staff', 'clinical staff little', 'clinical staff little no', 'clinical staff little no patient', 'staff', 'staff little', 'staff little no', 'staff little no patient', 'little', 'little no', 'little no patient', 'no', 'no patient', 'patient']",0,0,0,0,1,0.03278688524590164
66435,Personable and responsive.,0,personal responsive,"['personal', 'personal responsive', 'responsive']",0,0,1,0,0,0.2222222222222222
90230,"Over the years, he has improved the quality of my life immeasurably.",0,improved quality life immeasurably,"['improved', 'improved quality', 'improved quality life', 'improved quality life immeasurably', 'quality', 'quality life', 'quality life immeasurably', 'life', 'life immeasurably', 'immeasurably']",0,0,0,0,1,0.125
79074,this place good b/c offer fut/tattoo though not my interest.,0,place good bc offer futtattoo not interest,"['place', 'place good', 'place good bc', 'place good bc offer', 'place good bc offer futtattoo', 'place good bc offer futtattoo not', 'place good bc offer futtattoo not interest', 'good', 'good bc', 'good bc offer', 'good bc offer futtattoo', 'good bc offer futtattoo not', 'good bc offer futtattoo not interest', 'bc', 'bc offer', 'bc offer futtattoo', 'bc offer futtattoo not', 'bc offer futtattoo not interest', 'offer', 'offer futtattoo', 'offer futtattoo not', 'offer futtattoo not interest', 'futtattoo', 'futtattoo not', 'futtattoo not interest', 'not', 'not interest', 'interest']",1,0,0,0,0,0.058823529411764705
76682,I hope he never retires because I plan on going to him for life.,0,hope retire plan go life,"['hope', 'hope retire', 'hope retire plan', 'hope retire plan go', 'hope retire plan go life', 'retire', 'retire plan', 'retire plan go', 'retire plan go life', 'plan', 'plan go', 'plan go life', 'go', 'go life', 'life']",0,0,0,0,1,0.09523809523809523
181541,This is a very good office if want a personable experience for you and baby??,0,good office want personal experience baby,"['good', 'good office', 'good office want', 'good office want personal', 'good office want personal experience', 'good office want personal experience baby', 'office', 'office want', 'office want personal', 'office want personal experience', 'office want personal experience baby', 'want', 'want personal', 'want personal experience', 'want personal experience baby', 'personal', 'personal experience', 'personal experience baby', 'experience', 'experience baby', 'baby']",0,0,1,0,0,0.07407407407407407
66387,"In fact, she saved my life.",0,fact save life,"['fact', 'fact save', 'fact save life', 'save', 'save life', 'life']",0,0,0,0,1,0.16666666666666666
167013,Complete loss of quality of life.,1,complete loss quality life,"['complete', 'complete loss', 'complete loss quality', 'complete loss quality life', 'loss', 'loss quality', 'loss quality life', 'quality', 'quality life', 'life']",0,0,0,0,1,0.125
180441,Personal check up calls are an added bonus!,0,personal check call add bonus,"['personal', 'personal check', 'personal check call', 'personal check call add', 'personal check call add bonus', 'check', 'check call', 'check call add', 'check call add bonus', 'call', 'call add', 'call add bonus', 'add', 'add bonus', 'bonus']",0,0,1,0,0,0.09523809523809523
102119,Very awesome and personal and which is rare...thank you so much.,0,amazing personal rarethank,"['amazing', 'amazing personal', 'amazing personal rarethank', 'personal', 'personal rarethank', 'rarethank']",0,0,1,0,0,0.16666666666666666
158761,My life since Jenson has been a mess.,1,life mess,"['life', 'life mess', 'mess']",0,0,0,0,1,0.2222222222222222
71756,For the first time in 10 years I have control of my migraines instead of my migraines controlling my life.,0,time year control migraine instead migraine control life,"['time', 'time year', 'time year control', 'time year control migraine', 'time year control migraine instead', 'time year control migraine instead migraine', 'time year control migraine instead migraine control', 'time year control migraine instead migraine control life', 'year', 'year control', 'year control migraine', 'year control migraine instead', 'year control migraine instead migraine', 'year control migraine instead migraine control', 'year control migraine instead migraine control life', 'control', 'control migraine', 'control migraine instead', 'control migraine instead migraine', 'control migraine instead migraine control', 'control migraine instead migraine control life', 'migraine', 'migraine instead', 'migraine instead migraine', 'migraine instead migraine control', 'migraine instead migraine control life', 'instead', 'instead migraine', 'instead migraine control', 'instead migraine control life', 'migraine', 'migraine control', 'migraine control life', 'control', 'control life', 'life']",0,0,0,0,1,0.047619047619047616
146444,and the turbinate thing can not be repaired and I'm stuck with it for life.,1,turbinate thing not repair stick life,"['turbinate', 'turbinate thing', 'turbinate thing not', 'turbinate thing not repair', 'turbinate thing not repair stick', 'turbinate thing not repair stick life', 'thing', 'thing not', 'thing not repair', 'thing not repair stick', 'thing not repair stick life', 'not', 'not repair', 'not repair stick', 'not repair stick life', 'repair', 'repair stick', 'repair stick life', 'stick', 'stick life', 'life']",0,0,0,0,1,0.07407407407407407
154005,I would have expected a bit more personal communication and care for such an expensive procedure.,1,expect bit personal communication care expensive procedure,"['expect', 'expect bit', 'expect bit personal', 'expect bit personal communication', 'expect bit personal communication care', 'expect bit personal communication care expensive', 'expect bit personal communication care expensive procedure', 'bit', 'bit personal', 'bit personal communication', 'bit personal communication care', 'bit personal communication care expensive', 'bit personal communication care expensive procedure', 'personal', 'personal communication', 'personal communication care', 'personal communication care expensive', 'personal communication care expensive procedure', 'communication', 'communication care', 'communication care expensive', 'communication care expensive procedure', 'care', 'care expensive', 'care expensive procedure', 'expensive', 'expensive procedure', 'procedure']",0,0,1,0,0,0.058823529411764705
128910,Dr. Wise is a superb surgeon and very personable.,0,wise superb surgeon personal,"['wise', 'wise superb', 'wise superb surgeon', 'wise superb surgeon personal', 'superb', 'superb surgeon', 'superb surgeon personal', 'surgeon', 'surgeon personal', 'personal']",0,0,1,0,0,0.125
62553,"She disappoints me because I don't think she likes medicine, and she's not that interested.",1,disappoint think like medicine not interest,"['disappoint', 'disappoint think', 'disappoint think like', 'disappoint think like medicine', 'disappoint think like medicine not', 'disappoint think like medicine not interest', 'think', 'think like', 'think like medicine', 'think like medicine not', 'think like medicine not interest', 'like', 'like medicine', 'like medicine not', 'like medicine not interest', 'medicine', 'medicine not', 'medicine not interest', 'not', 'not interest', 'interest']",1,0,0,0,0,0.07407407407407407
185437,Nurses and associates are prompt with follow-up reminders and give personal direct lines for you to contact them with questions and concerns.,0,nurse associate prompt follow reminder personal direct line contact question concern,"['nurse', 'nurse associate', 'nurse associate prompt', 'nurse associate prompt follow', 'nurse associate prompt follow reminder', 'nurse associate prompt follow reminder personal', 'nurse associate prompt follow reminder personal direct', 'nurse associate prompt follow reminder personal direct line', 'nurse associate prompt follow reminder personal direct line contact', 'nurse associate prompt follow reminder personal direct line contact question', 'nurse associate prompt follow reminder personal direct line contact question concern', 'associate', 'associate prompt', 'associate prompt follow', 'associate prompt follow reminder', 'associate prompt follow reminder personal', 'associate prompt follow reminder personal direct', 'associate prompt follow reminder personal direct line', 'associate prompt follow reminder personal direct line contact', 'associate prompt follow reminder personal direct line contact question', 'associate prompt follow reminder personal direct line contact question concern', 'prompt', 'prompt follow', 'prompt follow reminder', 'prompt follow reminder personal', 'prompt follow reminder personal direct', 'prompt follow reminder personal direct line', 'prompt follow reminder personal direct line contact', 'prompt follow reminder personal direct line contact question', 'prompt follow reminder personal direct line contact question concern', 'follow', 'follow reminder', 'follow reminder personal', 'follow reminder personal direct', 'follow reminder personal direct line', 'follow reminder personal direct line contact', 'follow reminder personal direct line contact question', 'follow reminder personal direct line contact question concern', 'reminder', 'reminder personal', 'reminder personal direct', 'reminder personal direct line', 'reminder personal direct line contact', 'reminder personal direct line contact question', 'reminder personal direct line contact question concern', 'personal', 'personal direct', 'personal direct line', 'personal direct line contact', 'personal direct line contact question', 'personal direct line contact question concern', 'direct', 'direct line', 'direct line contact', 'direct line contact question', 'direct line contact question concern', 'line', 'line contact', 'line contact question', 'line contact question concern', 'contact', 'contact question', 'contact question concern', 'question', 'question concern', 'concern']",0,0,1,0,0,0.027777777777777776
88284,so happy with her in my life.,0,happy life,"['happy', 'happy life', 'life']",0,0,0,0,1,0.2222222222222222
177047,It has negatively affected my life and I haven't been the same since.,1,negative affect life,"['negative', 'negative affect', 'negative affect life', 'affect', 'affect life', 'life']",0,0,0,0,1,0.16666666666666666
158044,Everyone communicated with me a lot and it made everything smoother so this didn?t take a bunch of time out of my life.,0,communicate lot smooth bunch time life,"['communicate', 'communicate lot', 'communicate lot smooth', 'communicate lot smooth bunch', 'communicate lot smooth bunch time', 'communicate lot smooth bunch time life', 'lot', 'lot smooth', 'lot smooth bunch', 'lot smooth bunch time', 'lot smooth bunch time life', 'smooth', 'smooth bunch', 'smooth bunch time', 'smooth bunch time life', 'bunch', 'bunch time', 'bunch time life', 'time', 'time life', 'life']",0,0,0,0,1,0.07407407407407407
104569,If you value your health and life is would pick another practice!,1,value health life pick practice,"['value', 'value health', 'value health life', 'value health life pick', 'value health life pick practice', 'health', 'health life', 'health life pick', 'health life pick practice', 'life', 'life pick', 'life pick practice', 'pick', 'pick practice', 'practice']",0,0,0,0,1,0.09523809523809523
162585,"I'm beyond excited and already seeing the benefits of a much healthier lifestyle, even before surgery.",0,excite see benefit affluent life style surgery,"['excite', 'excite see', 'excite see benefit', 'excite see benefit affluent', 'excite see benefit affluent life', 'excite see benefit affluent life style', 'excite see benefit affluent life style surgery', 'see', 'see benefit', 'see benefit affluent', 'see benefit affluent life', 'see benefit affluent life style', 'see benefit affluent life style surgery', 'benefit', 'benefit affluent', 'benefit affluent life', 'benefit affluent life style', 'benefit affluent life style surgery', 'affluent', 'affluent life', 'affluent life style', 'affluent life style surgery', 'life', 'life style', 'life style surgery', 'style', 'style surgery', 'surgery']",0,0,0,0,1,0.058823529411764705
64306,She's always concerned and cared about what I've done and I always believe she has my best interest at hand,0,concerned care believe good interest hand,"['concerned', 'concerned care', 'concerned care believe', 'concerned care believe good', 'concerned care believe good interest', 'concerned care believe good interest hand', 'care', 'care believe', 'care believe good', 'care believe good interest', 'care believe good interest hand', 'believe', 'believe good', 'believe good interest', 'believe good interest hand', 'good', 'good interest', 'good interest hand', 'interest', 'interest hand', 'hand']",1,0,0,0,0,0.07407407407407407
150457,muy confortable con la atenci?n y cuidado que te brindan muy amable todo el personal.,0,comfortable con lanthanum stencil y cuidado que tellurium amiable elevation personal,"['comfortable', 'comfortable con', 'comfortable con lanthanum', 'comfortable con lanthanum stencil', 'comfortable con lanthanum stencil y', 'comfortable con lanthanum stencil y cuidado', 'comfortable con lanthanum stencil y cuidado que', 'comfortable con lanthanum stencil y cuidado que tellurium', 'comfortable con lanthanum stencil y cuidado que tellurium amiable', 'comfortable con lanthanum stencil y cuidado que tellurium amiable elevation', 'comfortable con lanthanum stencil y cuidado que tellurium amiable elevation personal', 'con', 'con lanthanum', 'con lanthanum stencil', 'con lanthanum stencil y', 'con lanthanum stencil y cuidado', 'con lanthanum stencil y cuidado que', 'con lanthanum stencil y cuidado que tellurium', 'con lanthanum stencil y cuidado que tellurium amiable', 'con lanthanum stencil y cuidado que tellurium amiable elevation', 'con lanthanum stencil y cuidado que tellurium amiable elevation personal', 'lanthanum', 'lanthanum stencil', 'lanthanum stencil y', 'lanthanum stencil y cuidado', 'lanthanum stencil y cuidado que', 'lanthanum stencil y cuidado que tellurium', 'lanthanum stencil y cuidado que tellurium amiable', 'lanthanum stencil y cuidado que tellurium amiable elevation', 'lanthanum stencil y cuidado que tellurium amiable elevation personal', 'stencil', 'stencil y', 'stencil y cuidado', 'stencil y cuidado que', 'stencil y cuidado que tellurium', 'stencil y cuidado que tellurium amiable', 'stencil y cuidado que tellurium amiable elevation', 'stencil y cuidado que tellurium amiable elevation personal', 'y', 'y cuidado', 'y cuidado que', 'y cuidado que tellurium', 'y cuidado que tellurium amiable', 'y cuidado que tellurium amiable elevation', 'y cuidado que tellurium amiable elevation personal', 'cuidado', 'cuidado que', 'cuidado que tellurium', 'cuidado que tellurium amiable', 'cuidado que tellurium amiable elevation', 'cuidado que tellurium amiable elevation personal', 'que', 'que tellurium', 'que tellurium amiable', 'que tellurium amiable elevation', 'que tellurium amiable elevation personal', 'tellurium', 'tellurium amiable', 'tellurium amiable elevation', 'tellurium amiable elevation personal', 'amiable', 'amiable elevation', 'amiable elevation personal', 'elevation', 'elevation personal', 'personal']",0,0,1,0,0,0.027777777777777776
182265,So one on one focused attention from her made me feel even more assured about my choice She is personable,0,focus attention feel assure choice personal,"['focus', 'focus attention', 'focus attention feel', 'focus attention feel assure', 'focus attention feel assure choice', 'focus attention feel assure choice personal', 'attention', 'attention feel', 'attention feel assure', 'attention feel assure choice', 'attention feel assure choice personal', 'feel', 'feel assure', 'feel assure choice', 'feel assure choice personal', 'assure', 'assure choice', 'assure choice personal', 'choice', 'choice personal', 'personal']",0,0,1,0,0,0.07407407407407407
113528,he works for the insurance company and is only interested in making sure he keeps getting patients  victims.,1,work insurance company interest make sure keep get patient victim,"['work', 'work insurance', 'work insurance company', 'work insurance company interest', 'work insurance company interest make', 'work insurance company interest make sure', 'work insurance company interest make sure keep', 'work insurance company interest make sure keep get', 'work insurance company interest make sure keep get patient', 'work insurance company interest make sure keep get patient victim', 'insurance', 'insurance company', 'insurance company interest', 'insurance company interest make', 'insurance company interest make sure', 'insurance company interest make sure keep', 'insurance company interest make sure keep get', 'insurance company interest make sure keep get patient', 'insurance company interest make sure keep get patient victim', 'company', 'company interest', 'company interest make', 'company interest make sure', 'company interest make sure keep', 'company interest make sure keep get', 'company interest make sure keep get patient', 'company interest make sure keep get patient victim', 'interest', 'interest make', 'interest make sure', 'interest make sure keep', 'interest make sure keep get', 'interest make sure keep get patient', 'interest make sure keep get patient victim', 'make', 'make sure', 'make sure keep', 'make sure keep get', 'make sure keep get patient', 'make sure keep get patient victim', 'sure', 'sure keep', 'sure keep get', 'sure keep get patient', 'sure keep get patient victim', 'keep', 'keep get', 'keep get patient', 'keep get patient victim', 'get', 'get patient', 'get patient victim', 'patient', 'patient victim', 'victim']",1,0,0,0,0,0.03278688524590164
190284,His staff is personable and on top of things.,0,staff personal thing,"['staff', 'staff personal', 'staff personal thing', 'personal', 'personal thing', 'thing']",0,0,1,0,0,0.16666666666666666
90886,"If a staff reflects its Doctor, this is the most unethical, disgusting, hateful group of people I've encountered in my entire life.",1,staff reflect ethical disgust hateful group people encounter entire life,"['staff', 'staff reflect', 'staff reflect ethical', 'staff reflect ethical disgust', 'staff reflect ethical disgust hateful', 'staff reflect ethical disgust hateful group', 'staff reflect ethical disgust hateful group people', 'staff reflect ethical disgust hateful group people encounter', 'staff reflect ethical disgust hateful group people encounter entire', 'staff reflect ethical disgust hateful group people encounter entire life', 'reflect', 'reflect ethical', 'reflect ethical disgust', 'reflect ethical disgust hateful', 'reflect ethical disgust hateful group', 'reflect ethical disgust hateful group people', 'reflect ethical disgust hateful group people encounter', 'reflect ethical disgust hateful group people encounter entire', 'reflect ethical disgust hateful group people encounter entire life', 'ethical', 'ethical disgust', 'ethical disgust hateful', 'ethical disgust hateful group', 'ethical disgust hateful group people', 'ethical disgust hateful group people encounter', 'ethical disgust hateful group people encounter entire', 'ethical disgust hateful group people encounter entire life', 'disgust', 'disgust hateful', 'disgust hateful group', 'disgust hateful group people', 'disgust hateful group people encounter', 'disgust hateful group people encounter entire', 'disgust hateful group people encounter entire life', 'hateful', 'hateful group', 'hateful group people', 'hateful group people encounter', 'hateful group people encounter entire', 'hateful group people encounter entire life', 'group', 'group people', 'group people encounter', 'group people encounter entire', 'group people encounter entire life', 'people', 'people encounter', 'people encounter entire', 'people encounter entire life', 'encounter', 'encounter entire', 'encounter entire life', 'entire', 'entire life', 'life']",0,0,0,0,1,0.03278688524590164
70669,Meeting in the doctors office for our consult felt more personal than an exam room.,0,meet doctor office consult feel personal examination room,"['meet', 'meet doctor', 'meet doctor office', 'meet doctor office consult', 'meet doctor office consult feel', 'meet doctor office consult feel personal', 'meet doctor office consult feel personal examination', 'meet doctor office consult feel personal examination room', 'doctor', 'doctor office', 'doctor office consult', 'doctor office consult feel', 'doctor office consult feel personal', 'doctor office consult feel personal examination', 'doctor office consult feel personal examination room', 'office', 'office consult', 'office consult feel', 'office consult feel personal', 'office consult feel personal examination', 'office consult feel personal examination room', 'consult', 'consult feel', 'consult feel personal', 'consult feel personal examination', 'consult feel personal examination room', 'feel', 'feel personal', 'feel personal examination', 'feel personal examination room', 'personal', 'personal examination', 'personal examination room', 'examination', 'examination room', 'room']",0,0,1,0,0,0.047619047619047616
139729,I see Julie which is a sweet heart and extremely personable and did everything to resolve what other doctors couldn't.,0,julie sweet heart extremely personal resolve doctor,"['julie', 'julie sweet', 'julie sweet heart', 'julie sweet heart extremely', 'julie sweet heart extremely personal', 'julie sweet heart extremely personal resolve', 'julie sweet heart extremely personal resolve doctor', 'sweet', 'sweet heart', 'sweet heart extremely', 'sweet heart extremely personal', 'sweet heart extremely personal resolve', 'sweet heart extremely personal resolve doctor', 'heart', 'heart extremely', 'heart extremely personal', 'heart extremely personal resolve', 'heart extremely personal resolve doctor', 'extremely', 'extremely personal', 'extremely personal resolve', 'extremely personal resolve doctor', 'personal', 'personal resolve', 'personal resolve doctor', 'resolve', 'resolve doctor', 'doctor']",0,0,1,0,0,0.058823529411764705
110211,I saw a resident who did not explain or seem interested in my problem on a functional level.,1,see resident not explain interest problem functional level,"['see', 'see resident', 'see resident not', 'see resident not explain', 'see resident not explain interest', 'see resident not explain interest problem', 'see resident not explain interest problem functional', 'see resident not explain interest problem functional level', 'resident', 'resident not', 'resident not explain', 'resident not explain interest', 'resident not explain interest problem', 'resident not explain interest problem functional', 'resident not explain interest problem functional level', 'not', 'not explain', 'not explain interest', 'not explain interest problem', 'not explain interest problem functional', 'not explain interest problem functional level', 'explain', 'explain interest', 'explain interest problem', 'explain interest problem functional', 'explain interest problem functional level', 'interest', 'interest problem', 'interest problem functional', 'interest problem functional level', 'problem', 'problem functional', 'problem functional level', 'functional', 'functional level', 'level']",1,0,0,0,0,0.047619047619047616
61973,I thought he was very personable and was very knowledgeable about the condition that I had,0,think personal knowledgeable condition,"['think', 'think personal', 'think personal knowledgeable', 'think personal knowledgeable condition', 'personal', 'personal knowledgeable', 'personal knowledgeable condition', 'knowledgeable', 'knowledgeable condition', 'condition']",0,0,1,0,0,0.125
120939,Her analysis gave me a new set of tools to go out and handle the day and live a normal life.,0,analysis give new set tool handle live normal life,"['analysis', 'analysis give', 'analysis give new', 'analysis give new set', 'analysis give new set tool', 'analysis give new set tool handle', 'analysis give new set tool handle live', 'analysis give new set tool handle live normal', 'analysis give new set tool handle live normal life', 'give', 'give new', 'give new set', 'give new set tool', 'give new set tool handle', 'give new set tool handle live', 'give new set tool handle live normal', 'give new set tool handle live normal life', 'new', 'new set', 'new set tool', 'new set tool handle', 'new set tool handle live', 'new set tool handle live normal', 'new set tool handle live normal life', 'set', 'set tool', 'set tool handle', 'set tool handle live', 'set tool handle live normal', 'set tool handle live normal life', 'tool', 'tool handle', 'tool handle live', 'tool handle live normal', 'tool handle live normal life', 'handle', 'handle live', 'handle live normal', 'handle live normal life', 'live', 'live normal', 'live normal life', 'normal', 'normal life', 'life']",0,0,0,0,1,0.0392156862745098
95932,"but when it comes down to it, the personal care and attention is what makes this office/staff/doctor a standout!",0,come personal care attention make officestaffdoctor standout,"['come', 'come personal', 'come personal care', 'come personal care attention', 'come personal care attention make', 'come personal care attention make officestaffdoctor', 'come personal care attention make officestaffdoctor standout', 'personal', 'personal care', 'personal care attention', 'personal care attention make', 'personal care attention make officestaffdoctor', 'personal care attention make officestaffdoctor standout', 'care', 'care attention', 'care attention make', 'care attention make officestaffdoctor', 'care attention make officestaffdoctor standout', 'attention', 'attention make', 'attention make officestaffdoctor', 'attention make officestaffdoctor standout', 'make', 'make officestaffdoctor', 'make officestaffdoctor standout', 'officestaffdoctor', 'officestaffdoctor standout', 'standout']",0,0,1,0,0,0.058823529411764705
