commentId,comment,classification,comment_processed,word_phrase_list,personal,personal professional,professional,similarity_score
59345,It was efficient and personable and well-informed,0,efficient personal wellinformed,"['efficient', 'efficient personal', 'efficient personal wellinformed', 'personal', 'personal wellinformed', 'wellinformed']",1,0,0,0.2222222222222222
149192,The most unprofessional experience I've had with any doctor dermatologist department ever!,1,professional experience dermatologist department,"['professional', 'professional experience', 'professional experience dermatologist', 'professional experience dermatologist department', 'experience', 'experience dermatologist', 'experience dermatologist department', 'dermatologist', 'dermatologist department', 'department']",0,0,1,0.15384615384615385
161230,Doctor was not personable.,1,not personal,"['not', 'not personal', 'personal']",1,0,0,0.3333333333333333
169284,I did my research and saw many reviews saying how personable he was.,0,research see review say personal,"['research', 'research see', 'research see review', 'research see review say', 'research see review say personal', 'see', 'see review', 'see review say', 'see review say personal', 'review', 'review say', 'review say personal', 'say', 'say personal', 'personal']",1,0,0,0.1111111111111111
99622,Very unprofessional office nothing these people do mean you well and they are just down right ghetto.,1,professional office people mean right hetty,"['professional', 'professional office', 'professional office people', 'professional office people mean', 'professional office people mean right', 'professional office people mean right hetty', 'office', 'office people', 'office people mean', 'office people mean right', 'office people mean right hetty', 'people', 'people mean', 'people mean right', 'people mean right hetty', 'mean', 'mean right', 'mean right hetty', 'right', 'right hetty', 'hetty']",0,0,1,0.08333333333333333
69847,She is wise and professional.,0,wise professional,"['wise', 'wise professional', 'professional']",0,0,1,0.3333333333333333
86140,Too busy to take personal time with this patient.,1,busy personal time patient,"['busy', 'busy personal', 'busy personal time', 'busy personal time patient', 'personal', 'personal time', 'personal time patient', 'time', 'time patient', 'patient']",1,0,0,0.15384615384615385
184241,"During that period of time, I found it difficult to find medical professionals who would take the time to educate me.",1,period time find difficult find medical professional time educate,"['period', 'period time', 'period time find', 'period time find difficult', 'period time find difficult find', 'period time find difficult find medical', 'period time find difficult find medical professional', 'period time find difficult find medical professional time', 'period time find difficult find medical professional time educate', 'time', 'time find', 'time find difficult', 'time find difficult find', 'time find difficult find medical', 'time find difficult find medical professional', 'time find difficult find medical professional time', 'time find difficult find medical professional time educate', 'find', 'find difficult', 'find difficult find', 'find difficult find medical', 'find difficult find medical professional', 'find difficult find medical professional time', 'find difficult find medical professional time educate', 'difficult', 'difficult find', 'difficult find medical', 'difficult find medical professional', 'difficult find medical professional time', 'difficult find medical professional time educate', 'find', 'find medical', 'find medical professional', 'find medical professional time', 'find medical professional time educate', 'medical', 'medical professional', 'medical professional time', 'medical professional time educate', 'professional', 'professional time', 'professional time educate', 'time', 'time educate', 'educate']",0,0,1,0.041666666666666664
176122,Also the paramedic Chris was very professional.,0,paramedic professional,"['paramedic', 'paramedic professional', 'professional']",0,0,1,0.3333333333333333
66435,Personable and responsive.,0,personal responsive,"['personal', 'personal responsive', 'responsive']",1,0,0,0.3333333333333333
112594,He was professional and thorough and my husband is recovering very well.,0,professional thorough husband recover,"['professional', 'professional thorough', 'professional thorough husband', 'professional thorough husband recover', 'thorough', 'thorough husband', 'thorough husband recover', 'husband', 'husband recover', 'recover']",0,0,1,0.15384615384615385
163191,"Helped her a lot, couldn't sleep by of the pain, she's very professional, wont lose her, will keep coming to her",0,help lot sleep pain professional wo lose come,"['help', 'help lot', 'help lot sleep', 'help lot sleep pain', 'help lot sleep pain professional', 'help lot sleep pain professional wo', 'help lot sleep pain professional wo lose', 'help lot sleep pain professional wo lose come', 'lot', 'lot sleep', 'lot sleep pain', 'lot sleep pain professional', 'lot sleep pain professional wo', 'lot sleep pain professional wo lose', 'lot sleep pain professional wo lose come', 'sleep', 'sleep pain', 'sleep pain professional', 'sleep pain professional wo', 'sleep pain professional wo lose', 'sleep pain professional wo lose come', 'pain', 'pain professional', 'pain professional wo', 'pain professional wo lose', 'pain professional wo lose come', 'professional', 'professional wo', 'professional wo lose', 'professional wo lose come', 'wo', 'wo lose', 'wo lose come', 'lose', 'lose come', 'come']",0,0,1,0.05128205128205128
181541,This is a very good office if want a personable experience for you and baby??,0,good office want personal experience baby,"['good', 'good office', 'good office want', 'good office want personal', 'good office want personal experience', 'good office want personal experience baby', 'office', 'office want', 'office want personal', 'office want personal experience', 'office want personal experience baby', 'want', 'want personal', 'want personal experience', 'want personal experience baby', 'personal', 'personal experience', 'personal experience baby', 'experience', 'experience baby', 'baby']",1,0,0,0.08333333333333333
69747,"Very professional, caring and does not beat around.",0,professional dare not beat,"['professional', 'professional dare', 'professional dare not', 'professional dare not beat', 'dare', 'dare not', 'dare not beat', 'not', 'not beat', 'beat']",0,0,1,0.15384615384615385
180441,Personal check up calls are an added bonus!,0,personal check call add bonus,"['personal', 'personal check', 'personal check call', 'personal check call add', 'personal check call add bonus', 'check', 'check call', 'check call add', 'check call add bonus', 'call', 'call add', 'call add bonus', 'add', 'add bonus', 'bonus']",1,0,0,0.1111111111111111
102119,Very awesome and personal and which is rare...thank you so much.,0,amazing personal rarethank,"['amazing', 'amazing personal', 'amazing personal rarethank', 'personal', 'personal rarethank', 'rarethank']",1,0,0,0.2222222222222222
154005,I would have expected a bit more personal communication and care for such an expensive procedure.,1,expect bit personal communication care expensive procedure,"['expect', 'expect bit', 'expect bit personal', 'expect bit personal communication', 'expect bit personal communication care', 'expect bit personal communication care expensive', 'expect bit personal communication care expensive procedure', 'bit', 'bit personal', 'bit personal communication', 'bit personal communication care', 'bit personal communication care expensive', 'bit personal communication care expensive procedure', 'personal', 'personal communication', 'personal communication care', 'personal communication care expensive', 'personal communication care expensive procedure', 'communication', 'communication care', 'communication care expensive', 'communication care expensive procedure', 'care', 'care expensive', 'care expensive procedure', 'expensive', 'expensive procedure', 'procedure']",1,0,0,0.06451612903225806
128910,Dr. Wise is a superb surgeon and very personable.,0,wise superb surgeon personal,"['wise', 'wise superb', 'wise superb surgeon', 'wise superb surgeon personal', 'superb', 'superb surgeon', 'superb surgeon personal', 'surgeon', 'surgeon personal', 'personal']",1,0,0,0.15384615384615385
185437,Nurses and associates are prompt with follow-up reminders and give personal direct lines for you to contact them with questions and concerns.,0,nurse associate prompt follow reminder personal direct line contact question concern,"['nurse', 'nurse associate', 'nurse associate prompt', 'nurse associate prompt follow', 'nurse associate prompt follow reminder', 'nurse associate prompt follow reminder personal', 'nurse associate prompt follow reminder personal direct', 'nurse associate prompt follow reminder personal direct line', 'nurse associate prompt follow reminder personal direct line contact', 'nurse associate prompt follow reminder personal direct line contact question', 'nurse associate prompt follow reminder personal direct line contact question concern', 'associate', 'associate prompt', 'associate prompt follow', 'associate prompt follow reminder', 'associate prompt follow reminder personal', 'associate prompt follow reminder personal direct', 'associate prompt follow reminder personal direct line', 'associate prompt follow reminder personal direct line contact', 'associate prompt follow reminder personal direct line contact question', 'associate prompt follow reminder personal direct line contact question concern', 'prompt', 'prompt follow', 'prompt follow reminder', 'prompt follow reminder personal', 'prompt follow reminder personal direct', 'prompt follow reminder personal direct line', 'prompt follow reminder personal direct line contact', 'prompt follow reminder personal direct line contact question', 'prompt follow reminder personal direct line contact question concern', 'follow', 'follow reminder', 'follow reminder personal', 'follow reminder personal direct', 'follow reminder personal direct line', 'follow reminder personal direct line contact', 'follow reminder personal direct line contact question', 'follow reminder personal direct line contact question concern', 'reminder', 'reminder personal', 'reminder personal direct', 'reminder personal direct line', 'reminder personal direct line contact', 'reminder personal direct line contact question', 'reminder personal direct line contact question concern', 'personal', 'personal direct', 'personal direct line', 'personal direct line contact', 'personal direct line contact question', 'personal direct line contact question concern', 'direct', 'direct line', 'direct line contact', 'direct line contact question', 'direct line contact question concern', 'line', 'line contact', 'line contact question', 'line contact question concern', 'contact', 'contact question', 'contact question concern', 'question', 'question concern', 'concern']",1,0,0,0.028985507246376812
98771,Dr. Alexander is completely thorough and professional.,0,completely thorough professional,"['completely', 'completely thorough', 'completely thorough professional', 'thorough', 'thorough professional', 'professional']",0,0,1,0.2222222222222222
156660,Kori is very professional and made my visit seem effortless.,0,professional visit effortless,"['professional', 'professional visit', 'professional visit effortless', 'visit', 'visit effortless', 'effortless']",0,0,1,0.2222222222222222
109027,Allison at the front desk was very professional and friendly at check in.,0,desk professional friendly check,"['desk', 'desk professional', 'desk professional friendly', 'desk professional friendly check', 'professional', 'professional friendly', 'professional friendly check', 'friendly', 'friendly check', 'check']",0,0,1,0.15384615384615385
128092,Very attentive and professional staff and treatment results could not have been better!,0,attentive professional staff treatment result not good,"['attentive', 'attentive professional', 'attentive professional staff', 'attentive professional staff treatment', 'attentive professional staff treatment result', 'attentive professional staff treatment result not', 'attentive professional staff treatment result not good', 'professional', 'professional staff', 'professional staff treatment', 'professional staff treatment result', 'professional staff treatment result not', 'professional staff treatment result not good', 'staff', 'staff treatment', 'staff treatment result', 'staff treatment result not', 'staff treatment result not good', 'treatment', 'treatment result', 'treatment result not', 'treatment result not good', 'result', 'result not', 'result not good', 'not', 'not good', 'good']",0,0,1,0.06451612903225806
84925,Very professional team that accomplishes perfect work.,0,professional team accomplished perfect work,"['professional', 'professional team', 'professional team accomplished', 'professional team accomplished perfect', 'professional team accomplished perfect work', 'team', 'team accomplished', 'team accomplished perfect', 'team accomplished perfect work', 'accomplished', 'accomplished perfect', 'accomplished perfect work', 'perfect', 'perfect work', 'work']",0,0,1,0.1111111111111111
150457,muy confortable con la atenci?n y cuidado que te brindan muy amable todo el personal.,0,comfortable con lanthanum stencil y cuidado que tellurium amiable elevation personal,"['comfortable', 'comfortable con', 'comfortable con lanthanum', 'comfortable con lanthanum stencil', 'comfortable con lanthanum stencil y', 'comfortable con lanthanum stencil y cuidado', 'comfortable con lanthanum stencil y cuidado que', 'comfortable con lanthanum stencil y cuidado que tellurium', 'comfortable con lanthanum stencil y cuidado que tellurium amiable', 'comfortable con lanthanum stencil y cuidado que tellurium amiable elevation', 'comfortable con lanthanum stencil y cuidado que tellurium amiable elevation personal', 'con', 'con lanthanum', 'con lanthanum stencil', 'con lanthanum stencil y', 'con lanthanum stencil y cuidado', 'con lanthanum stencil y cuidado que', 'con lanthanum stencil y cuidado que tellurium', 'con lanthanum stencil y cuidado que tellurium amiable', 'con lanthanum stencil y cuidado que tellurium amiable elevation', 'con lanthanum stencil y cuidado que tellurium amiable elevation personal', 'lanthanum', 'lanthanum stencil', 'lanthanum stencil y', 'lanthanum stencil y cuidado', 'lanthanum stencil y cuidado que', 'lanthanum stencil y cuidado que tellurium', 'lanthanum stencil y cuidado que tellurium amiable', 'lanthanum stencil y cuidado que tellurium amiable elevation', 'lanthanum stencil y cuidado que tellurium amiable elevation personal', 'stencil', 'stencil y', 'stencil y cuidado', 'stencil y cuidado que', 'stencil y cuidado que tellurium', 'stencil y cuidado que tellurium amiable', 'stencil y cuidado que tellurium amiable elevation', 'stencil y cuidado que tellurium amiable elevation personal', 'y', 'y cuidado', 'y cuidado que', 'y cuidado que tellurium', 'y cuidado que tellurium amiable', 'y cuidado que tellurium amiable elevation', 'y cuidado que tellurium amiable elevation personal', 'cuidado', 'cuidado que', 'cuidado que tellurium', 'cuidado que tellurium amiable', 'cuidado que tellurium amiable elevation', 'cuidado que tellurium amiable elevation personal', 'que', 'que tellurium', 'que tellurium amiable', 'que tellurium amiable elevation', 'que tellurium amiable elevation personal', 'tellurium', 'tellurium amiable', 'tellurium amiable elevation', 'tellurium amiable elevation personal', 'amiable', 'amiable elevation', 'amiable elevation personal', 'elevation', 'elevation personal', 'personal']",1,0,0,0.028985507246376812
182265,So one on one focused attention from her made me feel even more assured about my choice She is personable,0,focus attention feel assure choice personal,"['focus', 'focus attention', 'focus attention feel', 'focus attention feel assure', 'focus attention feel assure choice', 'focus attention feel assure choice personal', 'attention', 'attention feel', 'attention feel assure', 'attention feel assure choice', 'attention feel assure choice personal', 'feel', 'feel assure', 'feel assure choice', 'feel assure choice personal', 'assure', 'assure choice', 'assure choice personal', 'choice', 'choice personal', 'personal']",1,0,0,0.08333333333333333
102668,HER STAFF IS NOT PROFESSIONAL AT ALL I WOULDN'T RECOMMEND THIS DOCTOR TO ANY ONE.,1,staff not professional recommend,"['staff', 'staff not', 'staff not professional', 'staff not professional recommend', 'not', 'not professional', 'not professional recommend', 'professional', 'professional recommend', 'recommend']",0,0,1,0.15384615384615385
121625,Lexington Plastic Surgeons is one of the most professional surgeons offices I've been too in New York City.,0,professional surgeon office,"['professional', 'professional surgeon', 'professional surgeon office', 'surgeon', 'surgeon office', 'office']",0,0,1,0.2222222222222222
127664,and really knew how to manage our expectations/wants in a very understanding and professional manner.,0,know manage expectationswants understanding professional manner,"['know', 'know manage', 'know manage expectationswants', 'know manage expectationswants understanding', 'know manage expectationswants understanding professional', 'know manage expectationswants understanding professional manner', 'manage', 'manage expectationswants', 'manage expectationswants understanding', 'manage expectationswants understanding professional', 'manage expectationswants understanding professional manner', 'expectationswants', 'expectationswants understanding', 'expectationswants understanding professional', 'expectationswants understanding professional manner', 'understanding', 'understanding professional', 'understanding professional manner', 'professional', 'professional manner', 'manner']",0,0,1,0.08333333333333333
169988,and my appt was right on time..Dr/PA did a full body check and was very professional..I would highly recommend them.,0,apt right timedrpa body check professional highly recommend,"['apt', 'apt right', 'apt right timedrpa', 'apt right timedrpa body', 'apt right timedrpa body check', 'apt right timedrpa body check professional', 'apt right timedrpa body check professional highly', 'apt right timedrpa body check professional highly recommend', 'right', 'right timedrpa', 'right timedrpa body', 'right timedrpa body check', 'right timedrpa body check professional', 'right timedrpa body check professional highly', 'right timedrpa body check professional highly recommend', 'timedrpa', 'timedrpa body', 'timedrpa body check', 'timedrpa body check professional', 'timedrpa body check professional highly', 'timedrpa body check professional highly recommend', 'body', 'body check', 'body check professional', 'body check professional highly', 'body check professional highly recommend', 'check', 'check professional', 'check professional highly', 'check professional highly recommend', 'professional', 'professional highly', 'professional highly recommend', 'highly', 'highly recommend', 'recommend']",0,0,1,0.05128205128205128
66838,"She is beautiful, professional and smart.",0,beautiful professional smart,"['beautiful', 'beautiful professional', 'beautiful professional smart', 'professional', 'professional smart', 'smart']",0,0,1,0.2222222222222222
190284,His staff is personable and on top of things.,0,staff personal thing,"['staff', 'staff personal', 'staff personal thing', 'personal', 'personal thing', 'thing']",1,0,0,0.2222222222222222
161593,Beware of there policies and the genuine lack of trying to resolve an issue in a professional manner.,1,beware policy genuine lack try resolve issue professional manner,"['beware', 'beware policy', 'beware policy genuine', 'beware policy genuine lack', 'beware policy genuine lack try', 'beware policy genuine lack try resolve', 'beware policy genuine lack try resolve issue', 'beware policy genuine lack try resolve issue professional', 'beware policy genuine lack try resolve issue professional manner', 'policy', 'policy genuine', 'policy genuine lack', 'policy genuine lack try', 'policy genuine lack try resolve', 'policy genuine lack try resolve issue', 'policy genuine lack try resolve issue professional', 'policy genuine lack try resolve issue professional manner', 'genuine', 'genuine lack', 'genuine lack try', 'genuine lack try resolve', 'genuine lack try resolve issue', 'genuine lack try resolve issue professional', 'genuine lack try resolve issue professional manner', 'lack', 'lack try', 'lack try resolve', 'lack try resolve issue', 'lack try resolve issue professional', 'lack try resolve issue professional manner', 'try', 'try resolve', 'try resolve issue', 'try resolve issue professional', 'try resolve issue professional manner', 'resolve', 'resolve issue', 'resolve issue professional', 'resolve issue professional manner', 'issue', 'issue professional', 'issue professional manner', 'professional', 'professional manner', 'manner']",0,0,1,0.041666666666666664
110399,"I have never been to a medical practice where everyone starting with the doctor is so rude, unprofessional, and disrespectful!",1,medical practice start rude professional disrespectful,"['medical', 'medical practice', 'medical practice start', 'medical practice start rude', 'medical practice start rude professional', 'medical practice start rude professional disrespectful', 'practice', 'practice start', 'practice start rude', 'practice start rude professional', 'practice start rude professional disrespectful', 'start', 'start rude', 'start rude professional', 'start rude professional disrespectful', 'rude', 'rude professional', 'rude professional disrespectful', 'professional', 'professional disrespectful', 'disrespectful']",0,0,1,0.08333333333333333
70669,Meeting in the doctors office for our consult felt more personal than an exam room.,0,meet doctor office consult feel personal examination room,"['meet', 'meet doctor', 'meet doctor office', 'meet doctor office consult', 'meet doctor office consult feel', 'meet doctor office consult feel personal', 'meet doctor office consult feel personal examination', 'meet doctor office consult feel personal examination room', 'doctor', 'doctor office', 'doctor office consult', 'doctor office consult feel', 'doctor office consult feel personal', 'doctor office consult feel personal examination', 'doctor office consult feel personal examination room', 'office', 'office consult', 'office consult feel', 'office consult feel personal', 'office consult feel personal examination', 'office consult feel personal examination room', 'consult', 'consult feel', 'consult feel personal', 'consult feel personal examination', 'consult feel personal examination room', 'feel', 'feel personal', 'feel personal examination', 'feel personal examination room', 'personal', 'personal examination', 'personal examination room', 'examination', 'examination room', 'room']",1,0,0,0.05128205128205128
139729,I see Julie which is a sweet heart and extremely personable and did everything to resolve what other doctors couldn't.,0,julie sweet heart extremely personal resolve doctor,"['julie', 'julie sweet', 'julie sweet heart', 'julie sweet heart extremely', 'julie sweet heart extremely personal', 'julie sweet heart extremely personal resolve', 'julie sweet heart extremely personal resolve doctor', 'sweet', 'sweet heart', 'sweet heart extremely', 'sweet heart extremely personal', 'sweet heart extremely personal resolve', 'sweet heart extremely personal resolve doctor', 'heart', 'heart extremely', 'heart extremely personal', 'heart extremely personal resolve', 'heart extremely personal resolve doctor', 'extremely', 'extremely personal', 'extremely personal resolve', 'extremely personal resolve doctor', 'personal', 'personal resolve', 'personal resolve doctor', 'resolve', 'resolve doctor', 'doctor']",1,0,0,0.06451612903225806
59568,She was professional,0,professional,['professional'],0,0,1,0.5
97856,Not a professional office at all,1,not professional office,"['not', 'not professional', 'not professional office', 'professional', 'professional office', 'office']",0,0,1,0.2222222222222222
61973,I thought he was very personable and was very knowledgeable about the condition that I had,0,think personal knowledgeable condition,"['think', 'think personal', 'think personal knowledgeable', 'think personal knowledgeable condition', 'personal', 'personal knowledgeable', 'personal knowledgeable condition', 'knowledgeable', 'knowledgeable condition', 'condition']",1,0,0,0.15384615384615385
60839,I liked that he was very professional and I believe that he is very smart and that's why I continue to go to him although I think his schedule is too busy,0,like professional believe smart continue think schedule busy,"['like', 'like professional', 'like professional believe', 'like professional believe smart', 'like professional believe smart continue', 'like professional believe smart continue think', 'like professional believe smart continue think schedule', 'like professional believe smart continue think schedule busy', 'professional', 'professional believe', 'professional believe smart', 'professional believe smart continue', 'professional believe smart continue think', 'professional believe smart continue think schedule', 'professional believe smart continue think schedule busy', 'believe', 'believe smart', 'believe smart continue', 'believe smart continue think', 'believe smart continue think schedule', 'believe smart continue think schedule busy', 'smart', 'smart continue', 'smart continue think', 'smart continue think schedule', 'smart continue think schedule busy', 'continue', 'continue think', 'continue think schedule', 'continue think schedule busy', 'think', 'think schedule', 'think schedule busy', 'schedule', 'schedule busy', 'busy']",0,0,1,0.05128205128205128
95932,"but when it comes down to it, the personal care and attention is what makes this office/staff/doctor a standout!",0,come personal care attention make officestaffdoctor standout,"['come', 'come personal', 'come personal care', 'come personal care attention', 'come personal care attention make', 'come personal care attention make officestaffdoctor', 'come personal care attention make officestaffdoctor standout', 'personal', 'personal care', 'personal care attention', 'personal care attention make', 'personal care attention make officestaffdoctor', 'personal care attention make officestaffdoctor standout', 'care', 'care attention', 'care attention make', 'care attention make officestaffdoctor', 'care attention make officestaffdoctor standout', 'attention', 'attention make', 'attention make officestaffdoctor', 'attention make officestaffdoctor standout', 'make', 'make officestaffdoctor', 'make officestaffdoctor standout', 'officestaffdoctor', 'officestaffdoctor standout', 'standout']",1,0,0,0.06451612903225806
105119,"Firstly, everyone in the office couldn't be more sweet, helpful, professional (and beautiful!!). Dr. Zoumalon was",0,office sweet helpful professional beautiful zoumalon,"['office', 'office sweet', 'office sweet helpful', 'office sweet helpful professional', 'office sweet helpful professional beautiful', 'office sweet helpful professional beautiful zoumalon', 'sweet', 'sweet helpful', 'sweet helpful professional', 'sweet helpful professional beautiful', 'sweet helpful professional beautiful zoumalon', 'helpful', 'helpful professional', 'helpful professional beautiful', 'helpful professional beautiful zoumalon', 'professional', 'professional beautiful', 'professional beautiful zoumalon', 'beautiful', 'beautiful zoumalon', 'zoumalon']",0,0,1,0.08333333333333333
62411,He's a very personal man and he understands what you're going through.,0,personal man understand go,"['personal', 'personal man', 'personal man understand', 'personal man understand go', 'man', 'man understand', 'man understand go', 'understand', 'understand go', 'go']",1,0,0,0.15384615384615385
173939,"They are both very personable, honest, and actually want to help their patients.",0,personal honest actually want help patient,"['personal', 'personal honest', 'personal honest actually', 'personal honest actually want', 'personal honest actually want help', 'personal honest actually want help patient', 'honest', 'honest actually', 'honest actually want', 'honest actually want help', 'honest actually want help patient', 'actually', 'actually want', 'actually want help', 'actually want help patient', 'want', 'want help', 'want help patient', 'help', 'help patient', 'patient']",1,0,0,0.08333333333333333
139084,"She has my trust because she is very skilled, professional, and personable.",0,trust skilled professional personal,"['trust', 'trust skilled', 'trust skilled professional', 'trust skilled professional personal', 'skilled', 'skilled professional', 'skilled professional personal', 'professional', 'professional personal', 'personal']",1,0,1,0.3076923076923077
177916,The Office Staff on the other hand was extremely unprofessional.,1,office staff hand extremely professional,"['office', 'office staff', 'office staff hand', 'office staff hand extremely', 'office staff hand extremely professional', 'staff', 'staff hand', 'staff hand extremely', 'staff hand extremely professional', 'hand', 'hand extremely', 'hand extremely professional', 'extremely', 'extremely professional', 'professional']",0,0,1,0.1111111111111111
101998,"Excellent first time experience from beginning to end, very personable and helpful with answering all questions and concerns.",0,excellent time experience begin end personal helpful answer question concern,"['excellent', 'excellent time', 'excellent time experience', 'excellent time experience begin', 'excellent time experience begin end', 'excellent time experience begin end personal', 'excellent time experience begin end personal helpful', 'excellent time experience begin end personal helpful answer', 'excellent time experience begin end personal helpful answer question', 'excellent time experience begin end personal helpful answer question concern', 'time', 'time experience', 'time experience begin', 'time experience begin end', 'time experience begin end personal', 'time experience begin end personal helpful', 'time experience begin end personal helpful answer', 'time experience begin end personal helpful answer question', 'time experience begin end personal helpful answer question concern', 'experience', 'experience begin', 'experience begin end', 'experience begin end personal', 'experience begin end personal helpful', 'experience begin end personal helpful answer', 'experience begin end personal helpful answer question', 'experience begin end personal helpful answer question concern', 'begin', 'begin end', 'begin end personal', 'begin end personal helpful', 'begin end personal helpful answer', 'begin end personal helpful answer question', 'begin end personal helpful answer question concern', 'end', 'end personal', 'end personal helpful', 'end personal helpful answer', 'end personal helpful answer question', 'end personal helpful answer question concern', 'personal', 'personal helpful', 'personal helpful answer', 'personal helpful answer question', 'personal helpful answer question concern', 'helpful', 'helpful answer', 'helpful answer question', 'helpful answer question concern', 'answer', 'answer question', 'answer question concern', 'question', 'question concern', 'concern']",1,0,0,0.034482758620689655
146729,"I received the MiraDry procedure and during my visit the Nurse Practitioner and the doctor were clean, professional and very conscientious about my comfort.",0,receive miradry procedure visit nurse practitioner clean professional conscientious comfort,"['receive', 'receive miradry', 'receive miradry procedure', 'receive miradry procedure visit', 'receive miradry procedure visit nurse', 'receive miradry procedure visit nurse practitioner', 'receive miradry procedure visit nurse practitioner clean', 'receive miradry procedure visit nurse practitioner clean professional', 'receive miradry procedure visit nurse practitioner clean professional conscientious', 'receive miradry procedure visit nurse practitioner clean professional conscientious comfort', 'miradry', 'miradry procedure', 'miradry procedure visit', 'miradry procedure visit nurse', 'miradry procedure visit nurse practitioner', 'miradry procedure visit nurse practitioner clean', 'miradry procedure visit nurse practitioner clean professional', 'miradry procedure visit nurse practitioner clean professional conscientious', 'miradry procedure visit nurse practitioner clean professional conscientious comfort', 'procedure', 'procedure visit', 'procedure visit nurse', 'procedure visit nurse practitioner', 'procedure visit nurse practitioner clean', 'procedure visit nurse practitioner clean professional', 'procedure visit nurse practitioner clean professional conscientious', 'procedure visit nurse practitioner clean professional conscientious comfort', 'visit', 'visit nurse', 'visit nurse practitioner', 'visit nurse practitioner clean', 'visit nurse practitioner clean professional', 'visit nurse practitioner clean professional conscientious', 'visit nurse practitioner clean professional conscientious comfort', 'nurse', 'nurse practitioner', 'nurse practitioner clean', 'nurse practitioner clean professional', 'nurse practitioner clean professional conscientious', 'nurse practitioner clean professional conscientious comfort', 'practitioner', 'practitioner clean', 'practitioner clean professional', 'practitioner clean professional conscientious', 'practitioner clean professional conscientious comfort', 'clean', 'clean professional', 'clean professional conscientious', 'clean professional conscientious comfort', 'professional', 'professional conscientious', 'professional conscientious comfort', 'conscientious', 'conscientious comfort', 'comfort']",0,0,1,0.034482758620689655
73651,Personable yet professional experienced doctor that actually listens.,0,personal professional experience actually listen,"['personal', 'personal professional', 'personal professional experience', 'personal professional experience actually', 'personal professional experience actually listen', 'professional', 'professional experience', 'professional experience actually', 'professional experience actually listen', 'experience', 'experience actually', 'experience actually listen', 'actually', 'actually listen', 'listen']",1,1,1,0.3333333333333333
163824,"and didn't know me, it was him- I love that personal touch he gives!",0,know love personal touch give,"['know', 'know love', 'know love personal', 'know love personal touch', 'know love personal touch give', 'love', 'love personal', 'love personal touch', 'love personal touch give', 'personal', 'personal touch', 'personal touch give', 'touch', 'touch give', 'give']",1,0,0,0.1111111111111111
113529,"There is never a long wait, everyone is always very nice and professional,",0,long wait nice professional,"['long', 'long wait', 'long wait nice', 'long wait nice professional', 'wait', 'wait nice', 'wait nice professional', 'nice', 'nice professional', 'professional']",0,0,1,0.15384615384615385
88734,"Once again, just a really professional experience and I would highly rate this Dr",0,professional experience highly rate,"['professional', 'professional experience', 'professional experience highly', 'professional experience highly rate', 'experience', 'experience highly', 'experience highly rate', 'highly', 'highly rate', 'rate']",0,0,1,0.15384615384615385
147707,His personable skills surpass any physician experience I have ever had.,0,personal skill excess doctor experience,"['personal', 'personal skill', 'personal skill excess', 'personal skill excess doctor', 'personal skill excess doctor experience', 'skill', 'skill excess', 'skill excess doctor', 'skill excess doctor experience', 'excess', 'excess doctor', 'excess doctor experience', 'doctor', 'doctor experience', 'experience']",1,0,0,0.1111111111111111
190011,He is understanding and very personal.,0,understanding personal,"['understanding', 'understanding personal', 'personal']",1,0,0,0.3333333333333333
190463,"Rhonda speaks in an unprofessional tone and is quick to judge other and label members of our community as ""deadbeats"".",1,speak professional tone quick judge label member community defaulter,"['speak', 'speak professional', 'speak professional tone', 'speak professional tone quick', 'speak professional tone quick judge', 'speak professional tone quick judge label', 'speak professional tone quick judge label member', 'speak professional tone quick judge label member community', 'speak professional tone quick judge label member community defaulter', 'professional', 'professional tone', 'professional tone quick', 'professional tone quick judge', 'professional tone quick judge label', 'professional tone quick judge label member', 'professional tone quick judge label member community', 'professional tone quick judge label member community defaulter', 'tone', 'tone quick', 'tone quick judge', 'tone quick judge label', 'tone quick judge label member', 'tone quick judge label member community', 'tone quick judge label member community defaulter', 'quick', 'quick judge', 'quick judge label', 'quick judge label member', 'quick judge label member community', 'quick judge label member community defaulter', 'judge', 'judge label', 'judge label member', 'judge label member community', 'judge label member community defaulter', 'label', 'label member', 'label member community', 'label member community defaulter', 'member', 'member community', 'member community defaulter', 'community', 'community defaulter', 'defaulter']",0,0,1,0.041666666666666664
65283,"He's very professional, thorough, and caring and knowledgeable.",0,professional thorough dare knowledgeable,"['professional', 'professional thorough', 'professional thorough dare', 'professional thorough dare knowledgeable', 'thorough', 'thorough dare', 'thorough dare knowledgeable', 'dare', 'dare knowledgeable', 'knowledgeable']",0,0,1,0.15384615384615385
160597,Not that others didn't try to reach me but it was more personal touch I felt I.,0,not try reach personal touch feel,"['not', 'not try', 'not try reach', 'not try reach personal', 'not try reach personal touch', 'not try reach personal touch feel', 'try', 'try reach', 'try reach personal', 'try reach personal touch', 'try reach personal touch feel', 'reach', 'reach personal', 'reach personal touch', 'reach personal touch feel', 'personal', 'personal touch', 'personal touch feel', 'touch', 'touch feel', 'feel']",1,0,0,0.08333333333333333
