commentId,comment,classification,comment_processed,word_phrase_list,no,no disappointment,disappointment,similarity_score
108417,I've seen other doctors in the past and no one else seems to care as much as Dr. Peter Curreri does,0,see doctor past no care,"['see', 'see doctor', 'see doctor past', 'see doctor past no', 'see doctor past no care', 'doctor', 'doctor past', 'doctor past no', 'doctor past no care', 'past', 'past no', 'past no care', 'no', 'no care', 'care']",1,0,0,0.1111111111111111
185023,"She has chosen to be unprofessional, demonstrating absolutely NO CARE about my situation, nor the fact that Dr. Jesse Smith performed the surgery.",1,choose professional demonstrate absolutely no care situation fact perform surgery,"['choose', 'choose professional', 'choose professional demonstrate', 'choose professional demonstrate absolutely', 'choose professional demonstrate absolutely no', 'choose professional demonstrate absolutely no care', 'choose professional demonstrate absolutely no care situation', 'choose professional demonstrate absolutely no care situation fact', 'choose professional demonstrate absolutely no care situation fact perform', 'choose professional demonstrate absolutely no care situation fact perform surgery', 'professional', 'professional demonstrate', 'professional demonstrate absolutely', 'professional demonstrate absolutely no', 'professional demonstrate absolutely no care', 'professional demonstrate absolutely no care situation', 'professional demonstrate absolutely no care situation fact', 'professional demonstrate absolutely no care situation fact perform', 'professional demonstrate absolutely no care situation fact perform surgery', 'demonstrate', 'demonstrate absolutely', 'demonstrate absolutely no', 'demonstrate absolutely no care', 'demonstrate absolutely no care situation', 'demonstrate absolutely no care situation fact', 'demonstrate absolutely no care situation fact perform', 'demonstrate absolutely no care situation fact perform surgery', 'absolutely', 'absolutely no', 'absolutely no care', 'absolutely no care situation', 'absolutely no care situation fact', 'absolutely no care situation fact perform', 'absolutely no care situation fact perform surgery', 'no', 'no care', 'no care situation', 'no care situation fact', 'no care situation fact perform', 'no care situation fact perform surgery', 'care', 'care situation', 'care situation fact', 'care situation fact perform', 'care situation fact perform surgery', 'situation', 'situation fact', 'situation fact perform', 'situation fact perform surgery', 'fact', 'fact perform', 'fact perform surgery', 'perform', 'perform surgery', 'surgery']",1,0,0,0.034482758620689655
139097,No time waiting in the waiting room.,0,no time wait wait room,"['no', 'no time', 'no time wait', 'no time wait wait', 'no time wait wait room', 'time', 'time wait', 'time wait wait', 'time wait wait room', 'wait', 'wait wait', 'wait wait room', 'wait', 'wait room', 'room']",1,0,0,0.1111111111111111
117406,but no one can tell I had plastic surgery.,0,no tell plastic surgery,"['no', 'no tell', 'no tell plastic', 'no tell plastic surgery', 'tell', 'tell plastic', 'tell plastic surgery', 'plastic', 'plastic surgery', 'surgery']",1,0,0,0.15384615384615385
175396,No more Botox for me!,0,no,['no'],1,0,0,0.5
158633,for a year - no consultation on My past tests - unless I paid out of pocket ($50.)for,1,no consultation past test pay pocket,"['no', 'no consultation', 'no consultation past', 'no consultation past test', 'no consultation past test pay', 'no consultation past test pay pocket', 'consultation', 'consultation past', 'consultation past test', 'consultation past test pay', 'consultation past test pay pocket', 'past', 'past test', 'past test pay', 'past test pay pocket', 'test', 'test pay', 'test pay pocket', 'pay', 'pay pocket', 'pocket']",1,0,0,0.08333333333333333
67719,"very easy, no real pain, doc called me night of surgery to check on me and saw me next day.",0,easy no real pain call night surgery check see,"['easy', 'easy no', 'easy no real', 'easy no real pain', 'easy no real pain call', 'easy no real pain call night', 'easy no real pain call night surgery', 'easy no real pain call night surgery check', 'easy no real pain call night surgery check see', 'no', 'no real', 'no real pain', 'no real pain call', 'no real pain call night', 'no real pain call night surgery', 'no real pain call night surgery check', 'no real pain call night surgery check see', 'real', 'real pain', 'real pain call', 'real pain call night', 'real pain call night surgery', 'real pain call night surgery check', 'real pain call night surgery check see', 'pain', 'pain call', 'pain call night', 'pain call night surgery', 'pain call night surgery check', 'pain call night surgery check see', 'call', 'call night', 'call night surgery', 'call night surgery check', 'call night surgery check see', 'night', 'night surgery', 'night surgery check', 'night surgery check see', 'surgery', 'surgery check', 'surgery check see', 'check', 'check see', 'see']",1,0,0,0.041666666666666664
147452,and no results actually it made my arms and face look worse.,1,no result actually arm face look bad,"['no', 'no result', 'no result actually', 'no result actually arm', 'no result actually arm face', 'no result actually arm face look', 'no result actually arm face look bad', 'result', 'result actually', 'result actually arm', 'result actually arm face', 'result actually arm face look', 'result actually arm face look bad', 'actually', 'actually arm', 'actually arm face', 'actually arm face look', 'actually arm face look bad', 'arm', 'arm face', 'arm face look', 'arm face look bad', 'face', 'face look', 'face look bad', 'look', 'look bad', 'bad']",1,0,0,0.06451612903225806
91301,We waited no longer than five minutes to get in,0,wait no long,"['wait', 'wait no', 'wait no long', 'no', 'no long', 'long']",1,0,0,0.2222222222222222
143818,and horror stories until I found Dr Burke Robinson MD I have no regrets and everyone said I look 20 years younger!!!,0,horror story find no regret say look young,"['horror', 'horror story', 'horror story find', 'horror story find no', 'horror story find no regret', 'horror story find no regret say', 'horror story find no regret say look', 'horror story find no regret say look young', 'story', 'story find', 'story find no', 'story find no regret', 'story find no regret say', 'story find no regret say look', 'story find no regret say look young', 'find', 'find no', 'find no regret', 'find no regret say', 'find no regret say look', 'find no regret say look young', 'no', 'no regret', 'no regret say', 'no regret say look', 'no regret say look young', 'regret', 'regret say', 'regret say look', 'regret say look young', 'say', 'say look', 'say look young', 'look', 'look young', 'young']",1,0,0,0.05128205128205128
168019,"I was mad but was still hopeful he would help me, it wasn't until a few weeks later after no success on the medications",1,mad hopeful help no success meditation,"['mad', 'mad hopeful', 'mad hopeful help', 'mad hopeful help no', 'mad hopeful help no success', 'mad hopeful help no success meditation', 'hopeful', 'hopeful help', 'hopeful help no', 'hopeful help no success', 'hopeful help no success meditation', 'help', 'help no', 'help no success', 'help no success meditation', 'no', 'no success', 'no success meditation', 'success', 'success meditation', 'meditation']",1,0,0,0.08333333333333333
137298,After a few weeks all the numbness went away and there was no pain in the healing process.,0,numbness go away no pain heal process,"['numbness', 'numbness go', 'numbness go away', 'numbness go away no', 'numbness go away no pain', 'numbness go away no pain heal', 'numbness go away no pain heal process', 'go', 'go away', 'go away no', 'go away no pain', 'go away no pain heal', 'go away no pain heal process', 'away', 'away no', 'away no pain', 'away no pain heal', 'away no pain heal process', 'no', 'no pain', 'no pain heal', 'no pain heal process', 'pain', 'pain heal', 'pain heal process', 'heal', 'heal process', 'process']",1,0,0,0.06451612903225806
129650,"Only cares about money and will do anything to hoard it, with no regrets for people he tears down along the way.",1,care money hoard no regret people tear way,"['care', 'care money', 'care money hoard', 'care money hoard no', 'care money hoard no regret', 'care money hoard no regret people', 'care money hoard no regret people tear', 'care money hoard no regret people tear way', 'money', 'money hoard', 'money hoard no', 'money hoard no regret', 'money hoard no regret people', 'money hoard no regret people tear', 'money hoard no regret people tear way', 'hoard', 'hoard no', 'hoard no regret', 'hoard no regret people', 'hoard no regret people tear', 'hoard no regret people tear way', 'no', 'no regret', 'no regret people', 'no regret people tear', 'no regret people tear way', 'regret', 'regret people', 'regret people tear', 'regret people tear way', 'people', 'people tear', 'people tear way', 'tear', 'tear way', 'way']",1,0,0,0.05128205128205128
162481,"Not only that, you spend money without seeing no results.",1,not spend money see no result,"['not', 'not spend', 'not spend money', 'not spend money see', 'not spend money see no', 'not spend money see no result', 'spend', 'spend money', 'spend money see', 'spend money see no', 'spend money see no result', 'money', 'money see', 'money see no', 'money see no result', 'see', 'see no', 'see no result', 'no', 'no result', 'result']",1,0,0,0.08333333333333333
113569,and no answers we finally had an answer to why I couldn?t get pregnant.,0,no answer finally answer pregnant,"['no', 'no answer', 'no answer finally', 'no answer finally answer', 'no answer finally answer pregnant', 'answer', 'answer finally', 'answer finally answer', 'answer finally answer pregnant', 'finally', 'finally answer', 'finally answer pregnant', 'answer', 'answer pregnant', 'pregnant']",1,0,0,0.1111111111111111
187856,No one will know about my ear reduction.,0,no know ear reduction,"['no', 'no know', 'no know ear', 'no know ear reduction', 'know', 'know ear', 'know ear reduction', 'ear', 'ear reduction', 'reduction']",1,0,0,0.15384615384615385
90845,"Smile, Patient, no rush service, comfortable environment ,knowledgeable.",0,smile patient no rush service comfortable environment knowledgeable,"['smile', 'smile patient', 'smile patient no', 'smile patient no rush', 'smile patient no rush service', 'smile patient no rush service comfortable', 'smile patient no rush service comfortable environment', 'smile patient no rush service comfortable environment knowledgeable', 'patient', 'patient no', 'patient no rush', 'patient no rush service', 'patient no rush service comfortable', 'patient no rush service comfortable environment', 'patient no rush service comfortable environment knowledgeable', 'no', 'no rush', 'no rush service', 'no rush service comfortable', 'no rush service comfortable environment', 'no rush service comfortable environment knowledgeable', 'rush', 'rush service', 'rush service comfortable', 'rush service comfortable environment', 'rush service comfortable environment knowledgeable', 'service', 'service comfortable', 'service comfortable environment', 'service comfortable environment knowledgeable', 'comfortable', 'comfortable environment', 'comfortable environment knowledgeable', 'environment', 'environment knowledgeable', 'knowledgeable']",1,0,0,0.05128205128205128
180215,A credit to my patient account does me no good.,1,credit patient account no good,"['credit', 'credit patient', 'credit patient account', 'credit patient account no', 'credit patient account no good', 'patient', 'patient account', 'patient account no', 'patient account no good', 'account', 'account no', 'account no good', 'no', 'no good', 'good']",1,0,0,0.1111111111111111
69113,"First experience with surgery, no regrets.",0,experience surgery no regret,"['experience', 'experience surgery', 'experience surgery no', 'experience surgery no regret', 'surgery', 'surgery no', 'surgery no regret', 'no', 'no regret', 'regret']",1,0,0,0.15384615384615385
185158,"If you are looking for a dentist, look no further, call Smileology.",0,look dentist look no smileology,"['look', 'look dentist', 'look dentist look', 'look dentist look no', 'look dentist look no smileology', 'dentist', 'dentist look', 'dentist look no', 'dentist look no smileology', 'look', 'look no', 'look no smileology', 'no', 'no smileology', 'smileology']",1,0,0,0.1111111111111111
115055,it's clear she has no competence.,1,clear no competence,"['clear', 'clear no', 'clear no competence', 'no', 'no competence', 'competence']",1,0,0,0.2222222222222222
155560,"No one knows that I got any work done to my nose, which is truly a good compliment to any doctor.",0,no know get work nose truly good compliment,"['no', 'no know', 'no know get', 'no know get work', 'no know get work nose', 'no know get work nose truly', 'no know get work nose truly good', 'no know get work nose truly good compliment', 'know', 'know get', 'know get work', 'know get work nose', 'know get work nose truly', 'know get work nose truly good', 'know get work nose truly good compliment', 'get', 'get work', 'get work nose', 'get work nose truly', 'get work nose truly good', 'get work nose truly good compliment', 'work', 'work nose', 'work nose truly', 'work nose truly good', 'work nose truly good compliment', 'nose', 'nose truly', 'nose truly good', 'nose truly good compliment', 'truly', 'truly good', 'truly good compliment', 'good', 'good compliment', 'compliment']",1,0,0,0.05128205128205128
100514,"Very nice, no complaints.",0,nice no complaint,"['nice', 'nice no', 'nice no complaint', 'no', 'no complaint', 'complaint']",1,0,0,0.2222222222222222
92013,He was in no way rushed during his discussion with me.,0,no way rush discussion,"['no', 'no way', 'no way rush', 'no way rush discussion', 'way', 'way rush', 'way rush discussion', 'rush', 'rush discussion', 'discussion']",1,0,0,0.15384615384615385
178157,"not only was communication great the pap and breast exam were a breeze, no pain no discomfort, no judgement.",0,not communication great pp breast examination breeze no pain no discomfort no judgment,"['not', 'not communication', 'not communication great', 'not communication great pp', 'not communication great pp breast', 'not communication great pp breast examination', 'not communication great pp breast examination breeze', 'not communication great pp breast examination breeze no', 'not communication great pp breast examination breeze no pain', 'not communication great pp breast examination breeze no pain no', 'not communication great pp breast examination breeze no pain no discomfort', 'not communication great pp breast examination breeze no pain no discomfort no', 'not communication great pp breast examination breeze no pain no discomfort no judgment', 'communication', 'communication great', 'communication great pp', 'communication great pp breast', 'communication great pp breast examination', 'communication great pp breast examination breeze', 'communication great pp breast examination breeze no', 'communication great pp breast examination breeze no pain', 'communication great pp breast examination breeze no pain no', 'communication great pp breast examination breeze no pain no discomfort', 'communication great pp breast examination breeze no pain no discomfort no', 'communication great pp breast examination breeze no pain no discomfort no judgment', 'great', 'great pp', 'great pp breast', 'great pp breast examination', 'great pp breast examination breeze', 'great pp breast examination breeze no', 'great pp breast examination breeze no pain', 'great pp breast examination breeze no pain no', 'great pp breast examination breeze no pain no discomfort', 'great pp breast examination breeze no pain no discomfort no', 'great pp breast examination breeze no pain no discomfort no judgment', 'pp', 'pp breast', 'pp breast examination', 'pp breast examination breeze', 'pp breast examination breeze no', 'pp breast examination breeze no pain', 'pp breast examination breeze no pain no', 'pp breast examination breeze no pain no discomfort', 'pp breast examination breeze no pain no discomfort no', 'pp breast examination breeze no pain no discomfort no judgment', 'breast', 'breast examination', 'breast examination breeze', 'breast examination breeze no', 'breast examination breeze no pain', 'breast examination breeze no pain no', 'breast examination breeze no pain no discomfort', 'breast examination breeze no pain no discomfort no', 'breast examination breeze no pain no discomfort no judgment', 'examination', 'examination breeze', 'examination breeze no', 'examination breeze no pain', 'examination breeze no pain no', 'examination breeze no pain no discomfort', 'examination breeze no pain no discomfort no', 'examination breeze no pain no discomfort no judgment', 'breeze', 'breeze no', 'breeze no pain', 'breeze no pain no', 'breeze no pain no discomfort', 'breeze no pain no discomfort no', 'breeze no pain no discomfort no judgment', 'no', 'no pain', 'no pain no', 'no pain no discomfort', 'no pain no discomfort no', 'no pain no discomfort no judgment', 'pain', 'pain no', 'pain no discomfort', 'pain no discomfort no', 'pain no discomfort no judgment', 'no', 'no discomfort', 'no discomfort no', 'no discomfort no judgment', 'discomfort', 'discomfort no', 'discomfort no judgment', 'no', 'no judgment', 'judgment']",1,0,0,0.02127659574468085
161280,water If I could give no stars I would but the review will not post -- Believe me I tried!!!,1,water no star review not post believe try,"['water', 'water no', 'water no star', 'water no star review', 'water no star review not', 'water no star review not post', 'water no star review not post believe', 'water no star review not post believe try', 'no', 'no star', 'no star review', 'no star review not', 'no star review not post', 'no star review not post believe', 'no star review not post believe try', 'star', 'star review', 'star review not', 'star review not post', 'star review not post believe', 'star review not post believe try', 'review', 'review not', 'review not post', 'review not post believe', 'review not post believe try', 'not', 'not post', 'not post believe', 'not post believe try', 'post', 'post believe', 'post believe try', 'believe', 'believe try', 'try']",1,0,0,0.05128205128205128
161857,"Everyone was professional, empathetic and ensured I was comfortable, my pain was well managed and no nausea.",0,professional sympathetic result comfortable pain manage no nausea,"['professional', 'professional sympathetic', 'professional sympathetic result', 'professional sympathetic result comfortable', 'professional sympathetic result comfortable pain', 'professional sympathetic result comfortable pain manage', 'professional sympathetic result comfortable pain manage no', 'professional sympathetic result comfortable pain manage no nausea', 'sympathetic', 'sympathetic result', 'sympathetic result comfortable', 'sympathetic result comfortable pain', 'sympathetic result comfortable pain manage', 'sympathetic result comfortable pain manage no', 'sympathetic result comfortable pain manage no nausea', 'result', 'result comfortable', 'result comfortable pain', 'result comfortable pain manage', 'result comfortable pain manage no', 'result comfortable pain manage no nausea', 'comfortable', 'comfortable pain', 'comfortable pain manage', 'comfortable pain manage no', 'comfortable pain manage no nausea', 'pain', 'pain manage', 'pain manage no', 'pain manage no nausea', 'manage', 'manage no', 'manage no nausea', 'no', 'no nausea', 'nausea']",1,0,0,0.05128205128205128
167255,and neck pain that I had already seen a Chiropractor for and purchased over priced pillows with no relief.,1,neck pain see chiropractor buy price pillow no relief,"['neck', 'neck pain', 'neck pain see', 'neck pain see chiropractor', 'neck pain see chiropractor buy', 'neck pain see chiropractor buy price', 'neck pain see chiropractor buy price pillow', 'neck pain see chiropractor buy price pillow no', 'neck pain see chiropractor buy price pillow no relief', 'pain', 'pain see', 'pain see chiropractor', 'pain see chiropractor buy', 'pain see chiropractor buy price', 'pain see chiropractor buy price pillow', 'pain see chiropractor buy price pillow no', 'pain see chiropractor buy price pillow no relief', 'see', 'see chiropractor', 'see chiropractor buy', 'see chiropractor buy price', 'see chiropractor buy price pillow', 'see chiropractor buy price pillow no', 'see chiropractor buy price pillow no relief', 'chiropractor', 'chiropractor buy', 'chiropractor buy price', 'chiropractor buy price pillow', 'chiropractor buy price pillow no', 'chiropractor buy price pillow no relief', 'buy', 'buy price', 'buy price pillow', 'buy price pillow no', 'buy price pillow no relief', 'price', 'price pillow', 'price pillow no', 'price pillow no relief', 'pillow', 'pillow no', 'pillow no relief', 'no', 'no relief', 'relief']",1,0,0,0.041666666666666664
182284,Matt was very empathetic and supported me in a meeting with my initial surgeon (who no longer works there) where he validated my emotions,0,sympathetic support meet initial surgeon no long work validate emotion,"['sympathetic', 'sympathetic support', 'sympathetic support meet', 'sympathetic support meet initial', 'sympathetic support meet initial surgeon', 'sympathetic support meet initial surgeon no', 'sympathetic support meet initial surgeon no long', 'sympathetic support meet initial surgeon no long work', 'sympathetic support meet initial surgeon no long work validate', 'sympathetic support meet initial surgeon no long work validate emotion', 'support', 'support meet', 'support meet initial', 'support meet initial surgeon', 'support meet initial surgeon no', 'support meet initial surgeon no long', 'support meet initial surgeon no long work', 'support meet initial surgeon no long work validate', 'support meet initial surgeon no long work validate emotion', 'meet', 'meet initial', 'meet initial surgeon', 'meet initial surgeon no', 'meet initial surgeon no long', 'meet initial surgeon no long work', 'meet initial surgeon no long work validate', 'meet initial surgeon no long work validate emotion', 'initial', 'initial surgeon', 'initial surgeon no', 'initial surgeon no long', 'initial surgeon no long work', 'initial surgeon no long work validate', 'initial surgeon no long work validate emotion', 'surgeon', 'surgeon no', 'surgeon no long', 'surgeon no long work', 'surgeon no long work validate', 'surgeon no long work validate emotion', 'no', 'no long', 'no long work', 'no long work validate', 'no long work validate emotion', 'long', 'long work', 'long work validate', 'long work validate emotion', 'work', 'work validate', 'work validate emotion', 'validate', 'validate emotion', 'emotion']",1,0,0,0.034482758620689655
69427,Dr. Beard is always very professional and makes me feel comfortable during my visits. -- NMO,0,professional make feel comfortable visit no,"['professional', 'professional make', 'professional make feel', 'professional make feel comfortable', 'professional make feel comfortable visit', 'professional make feel comfortable visit no', 'make', 'make feel', 'make feel comfortable', 'make feel comfortable visit', 'make feel comfortable visit no', 'feel', 'feel comfortable', 'feel comfortable visit', 'feel comfortable visit no', 'comfortable', 'comfortable visit', 'comfortable visit no', 'visit', 'visit no', 'no']",1,0,0,0.08333333333333333
134127,No follow up on how my vision is doing .,1,no follow vision,"['no', 'no follow', 'no follow vision', 'follow', 'follow vision', 'vision']",1,0,0,0.2222222222222222
154730,"Reception is small and crowded, no 6 feet distance.",1,reception small crowd no foot distance,"['reception', 'reception small', 'reception small crowd', 'reception small crowd no', 'reception small crowd no foot', 'reception small crowd no foot distance', 'small', 'small crowd', 'small crowd no', 'small crowd no foot', 'small crowd no foot distance', 'crowd', 'crowd no', 'crowd no foot', 'crowd no foot distance', 'no', 'no foot', 'no foot distance', 'foot', 'foot distance', 'distance']",1,0,0,0.08333333333333333
180198,We feel no need to get a second opinion and are moving forward with his proposed plan.,0,feel no need opinion move forward propose plan,"['feel', 'feel no', 'feel no need', 'feel no need opinion', 'feel no need opinion move', 'feel no need opinion move forward', 'feel no need opinion move forward propose', 'feel no need opinion move forward propose plan', 'no', 'no need', 'no need opinion', 'no need opinion move', 'no need opinion move forward', 'no need opinion move forward propose', 'no need opinion move forward propose plan', 'need', 'need opinion', 'need opinion move', 'need opinion move forward', 'need opinion move forward propose', 'need opinion move forward propose plan', 'opinion', 'opinion move', 'opinion move forward', 'opinion move forward propose', 'opinion move forward propose plan', 'move', 'move forward', 'move forward propose', 'move forward propose plan', 'forward', 'forward propose', 'forward propose plan', 'propose', 'propose plan', 'plan']",1,0,0,0.05128205128205128
108053,This doctor has absolutely no personality what so ever and seemed so arrogant.,1,absolutely no personality arrogant,"['absolutely', 'absolutely no', 'absolutely no personality', 'absolutely no personality arrogant', 'no', 'no personality', 'no personality arrogant', 'personality', 'personality arrogant', 'arrogant']",1,0,0,0.15384615384615385
97774,He is a knife happy man with no conscience that hides behind large hospital groups so he can't be sued.,1,knife happy man no conscience hide large hospital group action,"['knife', 'knife happy', 'knife happy man', 'knife happy man no', 'knife happy man no conscience', 'knife happy man no conscience hide', 'knife happy man no conscience hide large', 'knife happy man no conscience hide large hospital', 'knife happy man no conscience hide large hospital group', 'knife happy man no conscience hide large hospital group action', 'happy', 'happy man', 'happy man no', 'happy man no conscience', 'happy man no conscience hide', 'happy man no conscience hide large', 'happy man no conscience hide large hospital', 'happy man no conscience hide large hospital group', 'happy man no conscience hide large hospital group action', 'man', 'man no', 'man no conscience', 'man no conscience hide', 'man no conscience hide large', 'man no conscience hide large hospital', 'man no conscience hide large hospital group', 'man no conscience hide large hospital group action', 'no', 'no conscience', 'no conscience hide', 'no conscience hide large', 'no conscience hide large hospital', 'no conscience hide large hospital group', 'no conscience hide large hospital group action', 'conscience', 'conscience hide', 'conscience hide large', 'conscience hide large hospital', 'conscience hide large hospital group', 'conscience hide large hospital group action', 'hide', 'hide large', 'hide large hospital', 'hide large hospital group', 'hide large hospital group action', 'large', 'large hospital', 'large hospital group', 'large hospital group action', 'hospital', 'hospital group', 'hospital group action', 'group', 'group action', 'action']",1,0,0,0.034482758620689655
126359,If you're over 60 this place has no consideration for age.,1,place no consideration age,"['place', 'place no', 'place no consideration', 'place no consideration age', 'no', 'no consideration', 'no consideration age', 'consideration', 'consideration age', 'age']",1,0,0,0.15384615384615385
114369,I was given no explanation as to why I was being discharged in response to my request to be seen by a female.,1,give no explanation discharge response request see female,"['give', 'give no', 'give no explanation', 'give no explanation discharge', 'give no explanation discharge response', 'give no explanation discharge response request', 'give no explanation discharge response request see', 'give no explanation discharge response request see female', 'no', 'no explanation', 'no explanation discharge', 'no explanation discharge response', 'no explanation discharge response request', 'no explanation discharge response request see', 'no explanation discharge response request see female', 'explanation', 'explanation discharge', 'explanation discharge response', 'explanation discharge response request', 'explanation discharge response request see', 'explanation discharge response request see female', 'discharge', 'discharge response', 'discharge response request', 'discharge response request see', 'discharge response request see female', 'response', 'response request', 'response request see', 'response request see female', 'request', 'request see', 'request see female', 'see', 'see female', 'female']",1,0,0,0.05128205128205128
144356,No amount of face tune or apps can adjust for the truth.,1,no face tune ape adjust truth,"['no', 'no face', 'no face tune', 'no face tune ape', 'no face tune ape adjust', 'no face tune ape adjust truth', 'face', 'face tune', 'face tune ape', 'face tune ape adjust', 'face tune ape adjust truth', 'tune', 'tune ape', 'tune ape adjust', 'tune ape adjust truth', 'ape', 'ape adjust', 'ape adjust truth', 'adjust', 'adjust truth', 'truth']",1,0,0,0.08333333333333333
112721,I was told sorry no refund not my problem what a load of shit.,1,tell sorry no refund not problem load shit,"['tell', 'tell sorry', 'tell sorry no', 'tell sorry no refund', 'tell sorry no refund not', 'tell sorry no refund not problem', 'tell sorry no refund not problem load', 'tell sorry no refund not problem load shit', 'sorry', 'sorry no', 'sorry no refund', 'sorry no refund not', 'sorry no refund not problem', 'sorry no refund not problem load', 'sorry no refund not problem load shit', 'no', 'no refund', 'no refund not', 'no refund not problem', 'no refund not problem load', 'no refund not problem load shit', 'refund', 'refund not', 'refund not problem', 'refund not problem load', 'refund not problem load shit', 'not', 'not problem', 'not problem load', 'not problem load shit', 'problem', 'problem load', 'problem load shit', 'load', 'load shit', 'shit']",1,0,0,0.05128205128205128
170549,stay away horrible dr has no concern about the outcome of procedure,1,stay away atrocious no concern result procedure,"['stay', 'stay away', 'stay away atrocious', 'stay away atrocious no', 'stay away atrocious no concern', 'stay away atrocious no concern result', 'stay away atrocious no concern result procedure', 'away', 'away atrocious', 'away atrocious no', 'away atrocious no concern', 'away atrocious no concern result', 'away atrocious no concern result procedure', 'atrocious', 'atrocious no', 'atrocious no concern', 'atrocious no concern result', 'atrocious no concern result procedure', 'no', 'no concern', 'no concern result', 'no concern result procedure', 'concern', 'concern result', 'concern result procedure', 'result', 'result procedure', 'procedure']",1,0,0,0.06451612903225806
156374,Was less invasive and no screws through my spine.,0,invasion no screw spine,"['invasion', 'invasion no', 'invasion no screw', 'invasion no screw spine', 'no', 'no screw', 'no screw spine', 'screw', 'screw spine', 'spine']",1,0,0,0.15384615384615385
127973,I recovered with no more than a regular strength Tylenol as needed for several days.,0,recover no regular strength acetaminophen need,"['recover', 'recover no', 'recover no regular', 'recover no regular strength', 'recover no regular strength acetaminophen', 'recover no regular strength acetaminophen need', 'no', 'no regular', 'no regular strength', 'no regular strength acetaminophen', 'no regular strength acetaminophen need', 'regular', 'regular strength', 'regular strength acetaminophen', 'regular strength acetaminophen need', 'strength', 'strength acetaminophen', 'strength acetaminophen need', 'acetaminophen', 'acetaminophen need', 'need']",1,0,0,0.08333333333333333
151108,The the Dr had little concern and demonstrated no knowledge of my problems since he didn't think he could do an immediate surgery.,1,little concern demonstrate no cognition problem think immediate surgery,"['little', 'little concern', 'little concern demonstrate', 'little concern demonstrate no', 'little concern demonstrate no cognition', 'little concern demonstrate no cognition problem', 'little concern demonstrate no cognition problem think', 'little concern demonstrate no cognition problem think immediate', 'little concern demonstrate no cognition problem think immediate surgery', 'concern', 'concern demonstrate', 'concern demonstrate no', 'concern demonstrate no cognition', 'concern demonstrate no cognition problem', 'concern demonstrate no cognition problem think', 'concern demonstrate no cognition problem think immediate', 'concern demonstrate no cognition problem think immediate surgery', 'demonstrate', 'demonstrate no', 'demonstrate no cognition', 'demonstrate no cognition problem', 'demonstrate no cognition problem think', 'demonstrate no cognition problem think immediate', 'demonstrate no cognition problem think immediate surgery', 'no', 'no cognition', 'no cognition problem', 'no cognition problem think', 'no cognition problem think immediate', 'no cognition problem think immediate surgery', 'cognition', 'cognition problem', 'cognition problem think', 'cognition problem think immediate', 'cognition problem think immediate surgery', 'problem', 'problem think', 'problem think immediate', 'problem think immediate surgery', 'think', 'think immediate', 'think immediate surgery', 'immediate', 'immediate surgery', 'surgery']",1,0,0,0.041666666666666664
170342,No screwing around.,0,no screw,"['no', 'no screw', 'screw']",1,0,0,0.3333333333333333
122794,I had no insurance and he still worked with me to get it to a point where I could afford it.,0,no insurance work point afford,"['no', 'no insurance', 'no insurance work', 'no insurance work point', 'no insurance work point afford', 'insurance', 'insurance work', 'insurance work point', 'insurance work point afford', 'work', 'work point', 'work point afford', 'point', 'point afford', 'afford']",1,0,0,0.1111111111111111
189459,and not have my position and get fired for no reason!,1,not position fire no reason,"['not', 'not position', 'not position fire', 'not position fire no', 'not position fire no reason', 'position', 'position fire', 'position fire no', 'position fire no reason', 'fire', 'fire no', 'fire no reason', 'no', 'no reason', 'reason']",1,0,0,0.1111111111111111
105849,"There were no surprises and by following their advice, the procedure and healing went exactly as expected, if not better",0,no surprise follow advice procedure heal go precisely expect not good,"['no', 'no surprise', 'no surprise follow', 'no surprise follow advice', 'no surprise follow advice procedure', 'no surprise follow advice procedure heal', 'no surprise follow advice procedure heal go', 'no surprise follow advice procedure heal go precisely', 'no surprise follow advice procedure heal go precisely expect', 'no surprise follow advice procedure heal go precisely expect not', 'no surprise follow advice procedure heal go precisely expect not good', 'surprise', 'surprise follow', 'surprise follow advice', 'surprise follow advice procedure', 'surprise follow advice procedure heal', 'surprise follow advice procedure heal go', 'surprise follow advice procedure heal go precisely', 'surprise follow advice procedure heal go precisely expect', 'surprise follow advice procedure heal go precisely expect not', 'surprise follow advice procedure heal go precisely expect not good', 'follow', 'follow advice', 'follow advice procedure', 'follow advice procedure heal', 'follow advice procedure heal go', 'follow advice procedure heal go precisely', 'follow advice procedure heal go precisely expect', 'follow advice procedure heal go precisely expect not', 'follow advice procedure heal go precisely expect not good', 'advice', 'advice procedure', 'advice procedure heal', 'advice procedure heal go', 'advice procedure heal go precisely', 'advice procedure heal go precisely expect', 'advice procedure heal go precisely expect not', 'advice procedure heal go precisely expect not good', 'procedure', 'procedure heal', 'procedure heal go', 'procedure heal go precisely', 'procedure heal go precisely expect', 'procedure heal go precisely expect not', 'procedure heal go precisely expect not good', 'heal', 'heal go', 'heal go precisely', 'heal go precisely expect', 'heal go precisely expect not', 'heal go precisely expect not good', 'go', 'go precisely', 'go precisely expect', 'go precisely expect not', 'go precisely expect not good', 'precisely', 'precisely expect', 'precisely expect not', 'precisely expect not good', 'expect', 'expect not', 'expect not good', 'not', 'not good', 'good']",1,0,0,0.028985507246376812
