commentId,comment,classification,comment_processed,word_phrase_list,reception,reception incredibly,reception incredibly rude,incredibly,incredibly rude,rude,similarity_score
185474,"It was as if my friend had called at “a bad time”. Not just a bit short, the lady who answered was rude.",1,friend call bad time not bit short lady answer rude,"['friend', 'friend call', 'friend call bad', 'friend call bad time', 'friend call bad time not', 'friend call bad time not bit', 'friend call bad time not bit short', 'friend call bad time not bit short lady', 'friend call bad time not bit short lady answer', 'friend call bad time not bit short lady answer rude', 'call', 'call bad', 'call bad time', 'call bad time not', 'call bad time not bit', 'call bad time not bit short', 'call bad time not bit short lady', 'call bad time not bit short lady answer', 'call bad time not bit short lady answer rude', 'bad', 'bad time', 'bad time not', 'bad time not bit', 'bad time not bit short', 'bad time not bit short lady', 'bad time not bit short lady answer', 'bad time not bit short lady answer rude', 'time', 'time not', 'time not bit', 'time not bit short', 'time not bit short lady', 'time not bit short lady answer', 'time not bit short lady answer rude', 'not', 'not bit', 'not bit short', 'not bit short lady', 'not bit short lady answer', 'not bit short lady answer rude', 'bit', 'bit short', 'bit short lady', 'bit short lady answer', 'bit short lady answer rude', 'short', 'short lady', 'short lady answer', 'short lady answer rude', 'lady', 'lady answer', 'lady answer rude', 'answer', 'answer rude', 'rude']",0,0,0,0,0,1,0.03278688524590164
186514,and was waylaid by the receptionist who treated me like I was speaking a foreign language.,1,ambush reception treat like speak foreign language,"['ambush', 'ambush reception', 'ambush reception treat', 'ambush reception treat like', 'ambush reception treat like speak', 'ambush reception treat like speak foreign', 'ambush reception treat like speak foreign language', 'reception', 'reception treat', 'reception treat like', 'reception treat like speak', 'reception treat like speak foreign', 'reception treat like speak foreign language', 'treat', 'treat like', 'treat like speak', 'treat like speak foreign', 'treat like speak foreign language', 'like', 'like speak', 'like speak foreign', 'like speak foreign language', 'speak', 'speak foreign', 'speak foreign language', 'foreign', 'foreign language', 'language']",1,0,0,0,0,0,0.058823529411764705
74113,My new provider is not rude like my old provider was.,0,new provider not rude like old provider,"['new', 'new provider', 'new provider not', 'new provider not rude', 'new provider not rude like', 'new provider not rude like old', 'new provider not rude like old provider', 'provider', 'provider not', 'provider not rude', 'provider not rude like', 'provider not rude like old', 'provider not rude like old provider', 'not', 'not rude', 'not rude like', 'not rude like old', 'not rude like old provider', 'rude', 'rude like', 'rude like old', 'rude like old provider', 'like', 'like old', 'like old provider', 'old', 'old provider', 'provider']",0,0,0,0,0,1,0.058823529411764705
74546,"Payal Sharma (Doctor Sharma's daughter, started working here and is the most rude and inconsiderate person I have met.",1,papal start work rude considerate person meet,"['papal', 'papal start', 'papal start work', 'papal start work rude', 'papal start work rude considerate', 'papal start work rude considerate person', 'papal start work rude considerate person meet', 'start', 'start work', 'start work rude', 'start work rude considerate', 'start work rude considerate person', 'start work rude considerate person meet', 'work', 'work rude', 'work rude considerate', 'work rude considerate person', 'work rude considerate person meet', 'rude', 'rude considerate', 'rude considerate person', 'rude considerate person meet', 'considerate', 'considerate person', 'considerate person meet', 'person', 'person meet', 'meet']",0,0,0,0,0,1,0.058823529411764705
98418,"Excellent physician, incredibly skilled, personable, and compassionate.",0,excellent doctor incredibly skilled personal compassionate,"['excellent', 'excellent doctor', 'excellent doctor incredibly', 'excellent doctor incredibly skilled', 'excellent doctor incredibly skilled personal', 'excellent doctor incredibly skilled personal compassionate', 'doctor', 'doctor incredibly', 'doctor incredibly skilled', 'doctor incredibly skilled personal', 'doctor incredibly skilled personal compassionate', 'incredibly', 'incredibly skilled', 'incredibly skilled personal', 'incredibly skilled personal compassionate', 'skilled', 'skilled personal', 'skilled personal compassionate', 'personal', 'personal compassionate', 'compassionate']",0,0,0,1,0,0,0.07407407407407407
142001,"When it became obvious that the tooth would have to come out, he was incredibly fair as to the costs involved.",0,obvious tooth come incredibly fair cost involve,"['obvious', 'obvious tooth', 'obvious tooth come', 'obvious tooth come incredibly', 'obvious tooth come incredibly fair', 'obvious tooth come incredibly fair cost', 'obvious tooth come incredibly fair cost involve', 'tooth', 'tooth come', 'tooth come incredibly', 'tooth come incredibly fair', 'tooth come incredibly fair cost', 'tooth come incredibly fair cost involve', 'come', 'come incredibly', 'come incredibly fair', 'come incredibly fair cost', 'come incredibly fair cost involve', 'incredibly', 'incredibly fair', 'incredibly fair cost', 'incredibly fair cost involve', 'fair', 'fair cost', 'fair cost involve', 'cost', 'cost involve', 'involve']",0,0,0,1,0,0,0.058823529411764705
183956,"Regardless of his excuses or justification for his angry face and disrespectful words, he was unprofessional and rude.",1,regardless excuse justification angry face disrespectful word professional rude,"['regardless', 'regardless excuse', 'regardless excuse justification', 'regardless excuse justification angry', 'regardless excuse justification angry face', 'regardless excuse justification angry face disrespectful', 'regardless excuse justification angry face disrespectful word', 'regardless excuse justification angry face disrespectful word professional', 'regardless excuse justification angry face disrespectful word professional rude', 'excuse', 'excuse justification', 'excuse justification angry', 'excuse justification angry face', 'excuse justification angry face disrespectful', 'excuse justification angry face disrespectful word', 'excuse justification angry face disrespectful word professional', 'excuse justification angry face disrespectful word professional rude', 'justification', 'justification angry', 'justification angry face', 'justification angry face disrespectful', 'justification angry face disrespectful word', 'justification angry face disrespectful word professional', 'justification angry face disrespectful word professional rude', 'angry', 'angry face', 'angry face disrespectful', 'angry face disrespectful word', 'angry face disrespectful word professional', 'angry face disrespectful word professional rude', 'face', 'face disrespectful', 'face disrespectful word', 'face disrespectful word professional', 'face disrespectful word professional rude', 'disrespectful', 'disrespectful word', 'disrespectful word professional', 'disrespectful word professional rude', 'word', 'word professional', 'word professional rude', 'professional', 'professional rude', 'rude']",0,0,0,0,0,1,0.0392156862745098
95504,They are incredibly kind the individuals with disabilities.,0,incredibly kind individual disability,"['incredibly', 'incredibly kind', 'incredibly kind individual', 'incredibly kind individual disability', 'kind', 'kind individual', 'kind individual disability', 'individual', 'individual disability', 'disability']",0,0,0,1,0,0,0.125
94145,"Love my young lady at the front reception desk that always greets me with a positive attitude, lovely compliments",0,love young lady reception desk greet positive attitude lovely compliment,"['love', 'love young', 'love young lady', 'love young lady reception', 'love young lady reception desk', 'love young lady reception desk greet', 'love young lady reception desk greet positive', 'love young lady reception desk greet positive attitude', 'love young lady reception desk greet positive attitude lovely', 'love young lady reception desk greet positive attitude lovely compliment', 'young', 'young lady', 'young lady reception', 'young lady reception desk', 'young lady reception desk greet', 'young lady reception desk greet positive', 'young lady reception desk greet positive attitude', 'young lady reception desk greet positive attitude lovely', 'young lady reception desk greet positive attitude lovely compliment', 'lady', 'lady reception', 'lady reception desk', 'lady reception desk greet', 'lady reception desk greet positive', 'lady reception desk greet positive attitude', 'lady reception desk greet positive attitude lovely', 'lady reception desk greet positive attitude lovely compliment', 'reception', 'reception desk', 'reception desk greet', 'reception desk greet positive', 'reception desk greet positive attitude', 'reception desk greet positive attitude lovely', 'reception desk greet positive attitude lovely compliment', 'desk', 'desk greet', 'desk greet positive', 'desk greet positive attitude', 'desk greet positive attitude lovely', 'desk greet positive attitude lovely compliment', 'greet', 'greet positive', 'greet positive attitude', 'greet positive attitude lovely', 'greet positive attitude lovely compliment', 'positive', 'positive attitude', 'positive attitude lovely', 'positive attitude lovely compliment', 'attitude', 'attitude lovely', 'attitude lovely compliment', 'lovely', 'lovely compliment', 'compliment']",1,0,0,0,0,0,0.03278688524590164
115796,the receptionist is amazing too.,0,reception amaze,"['reception', 'reception amaze', 'amaze']",1,0,0,0,0,0,0.2222222222222222
107824,"They answered all my questions without being rude and they were ""patient"" with me when I had so many questions.",0,answer question rude patient question,"['answer', 'answer question', 'answer question rude', 'answer question rude patient', 'answer question rude patient question', 'question', 'question rude', 'question rude patient', 'question rude patient question', 'rude', 'rude patient', 'rude patient question', 'patient', 'patient question', 'question']",0,0,0,0,0,1,0.09523809523809523
101829,Front desk staff is always rude.,1,desk staff rude,"['desk', 'desk staff', 'desk staff rude', 'staff', 'staff rude', 'rude']",0,0,0,0,0,1,0.16666666666666666
191055,"I called back within not even 30 seconds and a receptionist answered saying Nicole was busy on the phone with someone else,",1,call not reception answer say nice busy phone,"['call', 'call not', 'call not reception', 'call not reception answer', 'call not reception answer say', 'call not reception answer say nice', 'call not reception answer say nice busy', 'call not reception answer say nice busy phone', 'not', 'not reception', 'not reception answer', 'not reception answer say', 'not reception answer say nice', 'not reception answer say nice busy', 'not reception answer say nice busy phone', 'reception', 'reception answer', 'reception answer say', 'reception answer say nice', 'reception answer say nice busy', 'reception answer say nice busy phone', 'answer', 'answer say', 'answer say nice', 'answer say nice busy', 'answer say nice busy phone', 'say', 'say nice', 'say nice busy', 'say nice busy phone', 'nice', 'nice busy', 'nice busy phone', 'busy', 'busy phone', 'phone']",1,0,0,0,0,0,0.047619047619047616
125915,"for a ""free"" consultation visit. ?I kindly returned all the blank paperwork back to the receptionist and walked out the door.",1,free consultation visit kindly return blank paperwork reception walk door,"['free', 'free consultation', 'free consultation visit', 'free consultation visit kindly', 'free consultation visit kindly return', 'free consultation visit kindly return blank', 'free consultation visit kindly return blank paperwork', 'free consultation visit kindly return blank paperwork reception', 'free consultation visit kindly return blank paperwork reception walk', 'free consultation visit kindly return blank paperwork reception walk door', 'consultation', 'consultation visit', 'consultation visit kindly', 'consultation visit kindly return', 'consultation visit kindly return blank', 'consultation visit kindly return blank paperwork', 'consultation visit kindly return blank paperwork reception', 'consultation visit kindly return blank paperwork reception walk', 'consultation visit kindly return blank paperwork reception walk door', 'visit', 'visit kindly', 'visit kindly return', 'visit kindly return blank', 'visit kindly return blank paperwork', 'visit kindly return blank paperwork reception', 'visit kindly return blank paperwork reception walk', 'visit kindly return blank paperwork reception walk door', 'kindly', 'kindly return', 'kindly return blank', 'kindly return blank paperwork', 'kindly return blank paperwork reception', 'kindly return blank paperwork reception walk', 'kindly return blank paperwork reception walk door', 'return', 'return blank', 'return blank paperwork', 'return blank paperwork reception', 'return blank paperwork reception walk', 'return blank paperwork reception walk door', 'blank', 'blank paperwork', 'blank paperwork reception', 'blank paperwork reception walk', 'blank paperwork reception walk door', 'paperwork', 'paperwork reception', 'paperwork reception walk', 'paperwork reception walk door', 'reception', 'reception walk', 'reception walk door', 'walk', 'walk door', 'door']",1,0,0,0,0,0,0.03278688524590164
117687,"They are rude and unprofessional, I am not speaking about the doctor because is not about him.",1,rude professional not speak not,"['rude', 'rude professional', 'rude professional not', 'rude professional not speak', 'rude professional not speak not', 'professional', 'professional not', 'professional not speak', 'professional not speak not', 'not', 'not speak', 'not speak not', 'speak', 'speak not', 'not']",0,0,0,0,0,1,0.09523809523809523
164120,"I didn't feel listened to, Heidi and staff are rude.",1,feel listen head staff rude,"['feel', 'feel listen', 'feel listen head', 'feel listen head staff', 'feel listen head staff rude', 'listen', 'listen head', 'listen head staff', 'listen head staff rude', 'head', 'head staff', 'head staff rude', 'staff', 'staff rude', 'rude']",0,0,0,0,0,1,0.09523809523809523
106077,"Have visited twice for lip fillers - staff is courteous and attentive, Dr. Naderi is incredibly skillful and honest regarding limitations/expectations.",0,visit twice lip tiller staff courteous attentive incredibly skillful honest limitationsexpectations,"['visit', 'visit twice', 'visit twice lip', 'visit twice lip tiller', 'visit twice lip tiller staff', 'visit twice lip tiller staff courteous', 'visit twice lip tiller staff courteous attentive', 'visit twice lip tiller staff courteous attentive incredibly', 'visit twice lip tiller staff courteous attentive incredibly skillful', 'visit twice lip tiller staff courteous attentive incredibly skillful honest', 'visit twice lip tiller staff courteous attentive incredibly skillful honest limitationsexpectations', 'twice', 'twice lip', 'twice lip tiller', 'twice lip tiller staff', 'twice lip tiller staff courteous', 'twice lip tiller staff courteous attentive', 'twice lip tiller staff courteous attentive incredibly', 'twice lip tiller staff courteous attentive incredibly skillful', 'twice lip tiller staff courteous attentive incredibly skillful honest', 'twice lip tiller staff courteous attentive incredibly skillful honest limitationsexpectations', 'lip', 'lip tiller', 'lip tiller staff', 'lip tiller staff courteous', 'lip tiller staff courteous attentive', 'lip tiller staff courteous attentive incredibly', 'lip tiller staff courteous attentive incredibly skillful', 'lip tiller staff courteous attentive incredibly skillful honest', 'lip tiller staff courteous attentive incredibly skillful honest limitationsexpectations', 'tiller', 'tiller staff', 'tiller staff courteous', 'tiller staff courteous attentive', 'tiller staff courteous attentive incredibly', 'tiller staff courteous attentive incredibly skillful', 'tiller staff courteous attentive incredibly skillful honest', 'tiller staff courteous attentive incredibly skillful honest limitationsexpectations', 'staff', 'staff courteous', 'staff courteous attentive', 'staff courteous attentive incredibly', 'staff courteous attentive incredibly skillful', 'staff courteous attentive incredibly skillful honest', 'staff courteous attentive incredibly skillful honest limitationsexpectations', 'courteous', 'courteous attentive', 'courteous attentive incredibly', 'courteous attentive incredibly skillful', 'courteous attentive incredibly skillful honest', 'courteous attentive incredibly skillful honest limitationsexpectations', 'attentive', 'attentive incredibly', 'attentive incredibly skillful', 'attentive incredibly skillful honest', 'attentive incredibly skillful honest limitationsexpectations', 'incredibly', 'incredibly skillful', 'incredibly skillful honest', 'incredibly skillful honest limitationsexpectations', 'skillful', 'skillful honest', 'skillful honest limitationsexpectations', 'honest', 'honest limitationsexpectations', 'limitationsexpectations']",0,0,0,1,0,0,0.027777777777777776
190879,"The three stars are for the rude receptionist, her tone at tell me she was going to take the photo",1,star rude reception tone tell go photograph,"['star', 'star rude', 'star rude reception', 'star rude reception tone', 'star rude reception tone tell', 'star rude reception tone tell go', 'star rude reception tone tell go photograph', 'rude', 'rude reception', 'rude reception tone', 'rude reception tone tell', 'rude reception tone tell go', 'rude reception tone tell go photograph', 'reception', 'reception tone', 'reception tone tell', 'reception tone tell go', 'reception tone tell go photograph', 'tone', 'tone tell', 'tone tell go', 'tone tell go photograph', 'tell', 'tell go', 'tell go photograph', 'go', 'go photograph', 'photograph']",1,0,0,0,0,1,0.11764705882352941
138833,"Everyone in the staff from the front receptionist, Dr. Paulina, the doctor?s assistant Courtney and the blood work assistant, were all so nice!!",0,staff reception doctor assistant blood work assistant nice,"['staff', 'staff reception', 'staff reception doctor', 'staff reception doctor assistant', 'staff reception doctor assistant blood', 'staff reception doctor assistant blood work', 'staff reception doctor assistant blood work assistant', 'staff reception doctor assistant blood work assistant nice', 'reception', 'reception doctor', 'reception doctor assistant', 'reception doctor assistant blood', 'reception doctor assistant blood work', 'reception doctor assistant blood work assistant', 'reception doctor assistant blood work assistant nice', 'doctor', 'doctor assistant', 'doctor assistant blood', 'doctor assistant blood work', 'doctor assistant blood work assistant', 'doctor assistant blood work assistant nice', 'assistant', 'assistant blood', 'assistant blood work', 'assistant blood work assistant', 'assistant blood work assistant nice', 'blood', 'blood work', 'blood work assistant', 'blood work assistant nice', 'work', 'work assistant', 'work assistant nice', 'assistant', 'assistant nice', 'nice']",1,0,0,0,0,0,0.047619047619047616
101417,It's mind boggling how rude the receptionist was.,1,mind beg rude reception,"['mind', 'mind beg', 'mind beg rude', 'mind beg rude reception', 'beg', 'beg rude', 'beg rude reception', 'rude', 'rude reception', 'reception']",1,0,0,0,0,1,0.25
166336,I've never had any rude staff members or issues.,0,rude staff member issue,"['rude', 'rude staff', 'rude staff member', 'rude staff member issue', 'staff', 'staff member', 'staff member issue', 'member', 'member issue', 'issue']",0,0,0,0,0,1,0.125
117456,If he can be that rude to a mom whose son is pain i would hate to see how he acts with his other patients.,1,rude mon son pain hate act patient,"['rude', 'rude mon', 'rude mon son', 'rude mon son pain', 'rude mon son pain hate', 'rude mon son pain hate act', 'rude mon son pain hate act patient', 'mon', 'mon son', 'mon son pain', 'mon son pain hate', 'mon son pain hate act', 'mon son pain hate act patient', 'son', 'son pain', 'son pain hate', 'son pain hate act', 'son pain hate act patient', 'pain', 'pain hate', 'pain hate act', 'pain hate act patient', 'hate', 'hate act', 'hate act patient', 'act', 'act patient', 'patient']",0,0,0,0,0,1,0.058823529411764705
136266,The receptionist yelled back at me as I was walking out that it?s not her fault he?s late - no,1,reception yell walk not fault late no,"['reception', 'reception yell', 'reception yell walk', 'reception yell walk not', 'reception yell walk not fault', 'reception yell walk not fault late', 'reception yell walk not fault late no', 'yell', 'yell walk', 'yell walk not', 'yell walk not fault', 'yell walk not fault late', 'yell walk not fault late no', 'walk', 'walk not', 'walk not fault', 'walk not fault late', 'walk not fault late no', 'not', 'not fault', 'not fault late', 'not fault late no', 'fault', 'fault late', 'fault late no', 'late', 'late no', 'no']",1,0,0,0,0,0,0.058823529411764705
58581,"They were very abrasive, almost rude.",1,abrasion rude,"['abrasion', 'abrasion rude', 'rude']",0,0,0,0,0,1,0.2222222222222222
177038,Upon arrival I was met with a condescending and down right rude attitude from Amy.,1,arrival meet condescend right rude attitude amy,"['arrival', 'arrival meet', 'arrival meet condescend', 'arrival meet condescend right', 'arrival meet condescend right rude', 'arrival meet condescend right rude attitude', 'arrival meet condescend right rude attitude amy', 'meet', 'meet condescend', 'meet condescend right', 'meet condescend right rude', 'meet condescend right rude attitude', 'meet condescend right rude attitude amy', 'condescend', 'condescend right', 'condescend right rude', 'condescend right rude attitude', 'condescend right rude attitude amy', 'right', 'right rude', 'right rude attitude', 'right rude attitude amy', 'rude', 'rude attitude', 'rude attitude amy', 'attitude', 'attitude amy', 'amy']",0,0,0,0,0,1,0.058823529411764705
117457,The entire staff was not only very professional but incredibly helpful as well.,0,entire staff not professional incredibly helpful,"['entire', 'entire staff', 'entire staff not', 'entire staff not professional', 'entire staff not professional incredibly', 'entire staff not professional incredibly helpful', 'staff', 'staff not', 'staff not professional', 'staff not professional incredibly', 'staff not professional incredibly helpful', 'not', 'not professional', 'not professional incredibly', 'not professional incredibly helpful', 'professional', 'professional incredibly', 'professional incredibly helpful', 'incredibly', 'incredibly helpful', 'helpful']",0,0,0,1,0,0,0.07407407407407407
165481,"Overall, everyone I spoke to was rude.",1,overall speak rude,"['overall', 'overall speak', 'overall speak rude', 'speak', 'speak rude', 'rude']",0,0,0,0,0,1,0.16666666666666666
61914,He is a gentleman and incredibly caring,0,gentleman incredibly dare,"['gentleman', 'gentleman incredibly', 'gentleman incredibly dare', 'incredibly', 'incredibly dare', 'dare']",0,0,0,1,0,0,0.16666666666666666
98630,"She is rude, uninformed, and just has absolutely no idea of how to manage and deal with patients.",1,rude uniform absolutely no idea manage deal patient,"['rude', 'rude uniform', 'rude uniform absolutely', 'rude uniform absolutely no', 'rude uniform absolutely no idea', 'rude uniform absolutely no idea manage', 'rude uniform absolutely no idea manage deal', 'rude uniform absolutely no idea manage deal patient', 'uniform', 'uniform absolutely', 'uniform absolutely no', 'uniform absolutely no idea', 'uniform absolutely no idea manage', 'uniform absolutely no idea manage deal', 'uniform absolutely no idea manage deal patient', 'absolutely', 'absolutely no', 'absolutely no idea', 'absolutely no idea manage', 'absolutely no idea manage deal', 'absolutely no idea manage deal patient', 'no', 'no idea', 'no idea manage', 'no idea manage deal', 'no idea manage deal patient', 'idea', 'idea manage', 'idea manage deal', 'idea manage deal patient', 'manage', 'manage deal', 'manage deal patient', 'deal', 'deal patient', 'patient']",0,0,0,0,0,1,0.047619047619047616
79036,"X, the receptionist at the ER was quick",0,x reception erbium quick,"['x', 'x reception', 'x reception erbium', 'x reception erbium quick', 'reception', 'reception erbium', 'reception erbium quick', 'erbium', 'erbium quick', 'quick']",1,0,0,0,0,0,0.125
125917,Incredibly rude for a professional.,1,incredibly rude professional,"['incredibly', 'incredibly rude', 'incredibly rude professional', 'rude', 'rude professional', 'professional']",0,0,0,1,1,1,0.5
114860,"He is very rude to hospital staff, patients and family members.",1,rude hospital staff patient family member,"['rude', 'rude hospital', 'rude hospital staff', 'rude hospital staff patient', 'rude hospital staff patient family', 'rude hospital staff patient family member', 'hospital', 'hospital staff', 'hospital staff patient', 'hospital staff patient family', 'hospital staff patient family member', 'staff', 'staff patient', 'staff patient family', 'staff patient family member', 'patient', 'patient family', 'patient family member', 'family', 'family member', 'member']",0,0,0,0,0,1,0.07407407407407407
87400,The receptionists at the front are usually rude.,1,receptionist normally rude,"['receptionist', 'receptionist normally', 'receptionist normally rude', 'normally', 'normally rude', 'rude']",0,0,0,0,0,1,0.16666666666666666
112420,I did not want his staff to talk to me because the last time I spoke with one of them she was extremely rude.,1,not want staff talk time speak extremely rude,"['not', 'not want', 'not want staff', 'not want staff talk', 'not want staff talk time', 'not want staff talk time speak', 'not want staff talk time speak extremely', 'not want staff talk time speak extremely rude', 'want', 'want staff', 'want staff talk', 'want staff talk time', 'want staff talk time speak', 'want staff talk time speak extremely', 'want staff talk time speak extremely rude', 'staff', 'staff talk', 'staff talk time', 'staff talk time speak', 'staff talk time speak extremely', 'staff talk time speak extremely rude', 'talk', 'talk time', 'talk time speak', 'talk time speak extremely', 'talk time speak extremely rude', 'time', 'time speak', 'time speak extremely', 'time speak extremely rude', 'speak', 'speak extremely', 'speak extremely rude', 'extremely', 'extremely rude', 'rude']",0,0,0,0,0,1,0.047619047619047616
153656,I have not had any rude encounters with Dr. Roper or anyone at her office and I have been seeing her for many years.,0,not rude encounter proper office see,"['not', 'not rude', 'not rude encounter', 'not rude encounter proper', 'not rude encounter proper office', 'not rude encounter proper office see', 'rude', 'rude encounter', 'rude encounter proper', 'rude encounter proper office', 'rude encounter proper office see', 'encounter', 'encounter proper', 'encounter proper office', 'encounter proper office see', 'proper', 'proper office', 'proper office see', 'office', 'office see', 'see']",0,0,0,0,0,1,0.07407407407407407
73747,Reception was helpful and made the financial side clear.,0,reception helpful fiscal clear,"['reception', 'reception helpful', 'reception helpful fiscal', 'reception helpful fiscal clear', 'helpful', 'helpful fiscal', 'helpful fiscal clear', 'fiscal', 'fiscal clear', 'clear']",1,0,0,0,0,0,0.125
145043,"He?s arrogant, rude and treat patients like garbage.",1,arrogant rude treat patient like garage,"['arrogant', 'arrogant rude', 'arrogant rude treat', 'arrogant rude treat patient', 'arrogant rude treat patient like', 'arrogant rude treat patient like garage', 'rude', 'rude treat', 'rude treat patient', 'rude treat patient like', 'rude treat patient like garage', 'treat', 'treat patient', 'treat patient like', 'treat patient like garage', 'patient', 'patient like', 'patient like garage', 'like', 'like garage', 'garage']",0,0,0,0,0,1,0.07407407407407407
156957,I called before we went and also told the receptionist that I here to get glasses so they know we are there.,1,call go tell reception glass know,"['call', 'call go', 'call go tell', 'call go tell reception', 'call go tell reception glass', 'call go tell reception glass know', 'go', 'go tell', 'go tell reception', 'go tell reception glass', 'go tell reception glass know', 'tell', 'tell reception', 'tell reception glass', 'tell reception glass know', 'reception', 'reception glass', 'reception glass know', 'glass', 'glass know', 'know']",1,0,0,0,0,0,0.07407407407407407
82393,but the staff are rude,1,staff rude,"['staff', 'staff rude', 'rude']",0,0,0,0,0,1,0.2222222222222222
87139,"and trust her , the receptionist would cause me to see care elsewhere.",1,trust reception cause care,"['trust', 'trust reception', 'trust reception cause', 'trust reception cause care', 'reception', 'reception cause', 'reception cause care', 'cause', 'cause care', 'care']",1,0,0,0,0,0,0.125
115992,From the moment I walked into Dr. Walden's office her staff made me feel incredibly at ease with this life-changing decision.,0,moment walk garden office staff feel incredibly ease lifechanging decision,"['moment', 'moment walk', 'moment walk garden', 'moment walk garden office', 'moment walk garden office staff', 'moment walk garden office staff feel', 'moment walk garden office staff feel incredibly', 'moment walk garden office staff feel incredibly ease', 'moment walk garden office staff feel incredibly ease lifechanging', 'moment walk garden office staff feel incredibly ease lifechanging decision', 'walk', 'walk garden', 'walk garden office', 'walk garden office staff', 'walk garden office staff feel', 'walk garden office staff feel incredibly', 'walk garden office staff feel incredibly ease', 'walk garden office staff feel incredibly ease lifechanging', 'walk garden office staff feel incredibly ease lifechanging decision', 'garden', 'garden office', 'garden office staff', 'garden office staff feel', 'garden office staff feel incredibly', 'garden office staff feel incredibly ease', 'garden office staff feel incredibly ease lifechanging', 'garden office staff feel incredibly ease lifechanging decision', 'office', 'office staff', 'office staff feel', 'office staff feel incredibly', 'office staff feel incredibly ease', 'office staff feel incredibly ease lifechanging', 'office staff feel incredibly ease lifechanging decision', 'staff', 'staff feel', 'staff feel incredibly', 'staff feel incredibly ease', 'staff feel incredibly ease lifechanging', 'staff feel incredibly ease lifechanging decision', 'feel', 'feel incredibly', 'feel incredibly ease', 'feel incredibly ease lifechanging', 'feel incredibly ease lifechanging decision', 'incredibly', 'incredibly ease', 'incredibly ease lifechanging', 'incredibly ease lifechanging decision', 'ease', 'ease lifechanging', 'ease lifechanging decision', 'lifechanging', 'lifechanging decision', 'decision']",0,0,0,1,0,0,0.03278688524590164
162286,"A curtain separated the reception area and the examination/treatment area, which consisted of only chairs",1,curtain separate reception area examinationtreatment area consist chair,"['curtain', 'curtain separate', 'curtain separate reception', 'curtain separate reception area', 'curtain separate reception area examinationtreatment', 'curtain separate reception area examinationtreatment area', 'curtain separate reception area examinationtreatment area consist', 'curtain separate reception area examinationtreatment area consist chair', 'separate', 'separate reception', 'separate reception area', 'separate reception area examinationtreatment', 'separate reception area examinationtreatment area', 'separate reception area examinationtreatment area consist', 'separate reception area examinationtreatment area consist chair', 'reception', 'reception area', 'reception area examinationtreatment', 'reception area examinationtreatment area', 'reception area examinationtreatment area consist', 'reception area examinationtreatment area consist chair', 'area', 'area examinationtreatment', 'area examinationtreatment area', 'area examinationtreatment area consist', 'area examinationtreatment area consist chair', 'examinationtreatment', 'examinationtreatment area', 'examinationtreatment area consist', 'examinationtreatment area consist chair', 'area', 'area consist', 'area consist chair', 'consist', 'consist chair', 'chair']",1,0,0,0,0,0,0.047619047619047616
111998,"The office staff is incompetent, Jennifer (the doctors wife) is INCREDIBLY RUDE.",1,office staff incompetent jenny doctor wife incredibly rude,"['office', 'office staff', 'office staff incompetent', 'office staff incompetent jenny', 'office staff incompetent jenny doctor', 'office staff incompetent jenny doctor wife', 'office staff incompetent jenny doctor wife incredibly', 'office staff incompetent jenny doctor wife incredibly rude', 'staff', 'staff incompetent', 'staff incompetent jenny', 'staff incompetent jenny doctor', 'staff incompetent jenny doctor wife', 'staff incompetent jenny doctor wife incredibly', 'staff incompetent jenny doctor wife incredibly rude', 'incompetent', 'incompetent jenny', 'incompetent jenny doctor', 'incompetent jenny doctor wife', 'incompetent jenny doctor wife incredibly', 'incompetent jenny doctor wife incredibly rude', 'jenny', 'jenny doctor', 'jenny doctor wife', 'jenny doctor wife incredibly', 'jenny doctor wife incredibly rude', 'doctor', 'doctor wife', 'doctor wife incredibly', 'doctor wife incredibly rude', 'wife', 'wife incredibly', 'wife incredibly rude', 'incredibly', 'incredibly rude', 'rude']",0,0,0,1,1,1,0.14285714285714285
94394,Front desk blonde lady is so rude and disrespectful.,1,desk blond lady rude disrespectful,"['desk', 'desk blond', 'desk blond lady', 'desk blond lady rude', 'desk blond lady rude disrespectful', 'blond', 'blond lady', 'blond lady rude', 'blond lady rude disrespectful', 'lady', 'lady rude', 'lady rude disrespectful', 'rude', 'rude disrespectful', 'disrespectful']",0,0,0,0,0,1,0.09523809523809523
143378,"Very thorough process, everyone was amazing from the receptionist to the P.A to the Insurance follow up coordinator.",0,thorough process amaze reception pa insurance follow coordinate,"['thorough', 'thorough process', 'thorough process amaze', 'thorough process amaze reception', 'thorough process amaze reception pa', 'thorough process amaze reception pa insurance', 'thorough process amaze reception pa insurance follow', 'thorough process amaze reception pa insurance follow coordinate', 'process', 'process amaze', 'process amaze reception', 'process amaze reception pa', 'process amaze reception pa insurance', 'process amaze reception pa insurance follow', 'process amaze reception pa insurance follow coordinate', 'amaze', 'amaze reception', 'amaze reception pa', 'amaze reception pa insurance', 'amaze reception pa insurance follow', 'amaze reception pa insurance follow coordinate', 'reception', 'reception pa', 'reception pa insurance', 'reception pa insurance follow', 'reception pa insurance follow coordinate', 'pa', 'pa insurance', 'pa insurance follow', 'pa insurance follow coordinate', 'insurance', 'insurance follow', 'insurance follow coordinate', 'follow', 'follow coordinate', 'coordinate']",1,0,0,0,0,0,0.047619047619047616
