commentId,comment,classification,comment_processed,word_phrase_list,yea,alopecia,gun,gun know,know,know use,know use goose,use,use goose,goose,suggest,similarity_score
97624,The only doctor who truly knew how to help my Hashimotos and not just refer me out or tell me to go diet,0,doctor truly know help hashimotos not refer tell diet,"['doctor', 'doctor truly', 'doctor truly know', 'doctor truly know help', 'doctor truly know help hashimotos', 'doctor truly know help hashimotos not', 'doctor truly know help hashimotos not refer', 'doctor truly know help hashimotos not refer tell', 'doctor truly know help hashimotos not refer tell diet', 'truly', 'truly know', 'truly know help', 'truly know help hashimotos', 'truly know help hashimotos not', 'truly know help hashimotos not refer', 'truly know help hashimotos not refer tell', 'truly know help hashimotos not refer tell diet', 'know', 'know help', 'know help hashimotos', 'know help hashimotos not', 'know help hashimotos not refer', 'know help hashimotos not refer tell', 'know help hashimotos not refer tell diet', 'help', 'help hashimotos', 'help hashimotos not', 'help hashimotos not refer', 'help hashimotos not refer tell', 'help hashimotos not refer tell diet', 'hashimotos', 'hashimotos not', 'hashimotos not refer', 'hashimotos not refer tell', 'hashimotos not refer tell diet', 'not', 'not refer', 'not refer tell', 'not refer tell diet', 'refer', 'refer tell', 'refer tell diet', 'tell', 'tell diet', 'diet']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
62830,He tells you what I want to know.,0,tell want know,"['tell', 'tell want', 'tell want know', 'want', 'want know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.058823529411764705
132998,My walking is better and I have no need to use my walker anymore.,0,walk good no need use walker anymore,"['walk', 'walk good', 'walk good no', 'walk good no need', 'walk good no need use', 'walk good no need use walker', 'walk good no need use walker anymore', 'good', 'good no', 'good no need', 'good no need use', 'good no need use walker', 'good no need use walker anymore', 'no', 'no need', 'no need use', 'no need use walker', 'no need use walker anymore', 'need', 'need use', 'need use walker', 'need use walker anymore', 'use', 'use walker', 'use walker anymore', 'walker', 'walker anymore', 'anymore']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
147969,I would highly suggest you stay away from this office!!!!!,1,highly suggest stay away office,"['highly', 'highly suggest', 'highly suggest stay', 'highly suggest stay away', 'highly suggest stay away office', 'suggest', 'suggest stay', 'suggest stay away', 'suggest stay away office', 'stay', 'stay away', 'stay away office', 'away', 'away office', 'office']",0,0,0,0,0,0,0,0,0,0,1,0.046511627906976744
77228,You would think an M.D. who went to all of these prestigious universities would at least know how to do that.,1,think md go prestigious university know,"['think', 'think md', 'think md go', 'think md go prestigious', 'think md go prestigious university', 'think md go prestigious university know', 'md', 'md go', 'md go prestigious', 'md go prestigious university', 'md go prestigious university know', 'go', 'go prestigious', 'go prestigious university', 'go prestigious university know', 'prestigious', 'prestigious university', 'prestigious university know', 'university', 'university know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
180109,It did not hurt that i knew many of his staff have seen Dr. Layliev,0,not hurt know staff see dr layliev,"['not', 'not hurt', 'not hurt know', 'not hurt know staff', 'not hurt know staff see', 'not hurt know staff see dr', 'not hurt know staff see dr layliev', 'hurt', 'hurt know', 'hurt know staff', 'hurt know staff see', 'hurt know staff see dr', 'hurt know staff see dr layliev', 'know', 'know staff', 'know staff see', 'know staff see dr', 'know staff see dr layliev', 'staff', 'staff see', 'staff see dr', 'staff see dr layliev', 'see', 'see dr', 'see dr layliev', 'dr', 'dr layliev', 'layliev']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
103925,I had lumps an bumps from uneven canula use months after the healing process.,1,lump bump uneven cannula use heal process,"['lump', 'lump bump', 'lump bump uneven', 'lump bump uneven cannula', 'lump bump uneven cannula use', 'lump bump uneven cannula use heal', 'lump bump uneven cannula use heal process', 'bump', 'bump uneven', 'bump uneven cannula', 'bump uneven cannula use', 'bump uneven cannula use heal', 'bump uneven cannula use heal process', 'uneven', 'uneven cannula', 'uneven cannula use', 'uneven cannula use heal', 'uneven cannula use heal process', 'cannula', 'cannula use', 'cannula use heal', 'cannula use heal process', 'use', 'use heal', 'use heal process', 'heal', 'heal process', 'process']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
61079,Sometimes he does not want to listen to me when I know my own body.,1,not want listen know body,"['not', 'not want', 'not want listen', 'not want listen know', 'not want listen know body', 'want', 'want listen', 'want listen know', 'want listen know body', 'listen', 'listen know', 'listen know body', 'know', 'know body', 'body']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
121676,after seeing his results I knew he would be the only one that I would let operate on me.,0,see result know let operate,"['see', 'see result', 'see result know', 'see result know let', 'see result know let operate', 'result', 'result know', 'result know let', 'result know let operate', 'know', 'know let', 'know let operate', 'let', 'let operate', 'operate']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
94047,with my bank balance thousands of dollars less and know that I wasted my money!,1,bank balance know waste money,"['bank', 'bank balance', 'bank balance know', 'bank balance know waste', 'bank balance know waste money', 'balance', 'balance know', 'balance know waste', 'balance know waste money', 'know', 'know waste', 'know waste money', 'waste', 'waste money', 'money']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
58794,"They was nice to me and the waited on me and they explained everything to me, so I don't know what else they could do to improve it.",0,nice wait explain know better,"['nice', 'nice wait', 'nice wait explain', 'nice wait explain know', 'nice wait explain know better', 'wait', 'wait explain', 'wait explain know', 'wait explain know better', 'explain', 'explain know', 'explain know better', 'know', 'know better', 'better']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
142007,Right off the bat I knew it was going to be a good journey with them because of how honest!,0,right bat know go good journey honest,"['right', 'right bat', 'right bat know', 'right bat know go', 'right bat know go good', 'right bat know go good journey', 'right bat know go good journey honest', 'bat', 'bat know', 'bat know go', 'bat know go good', 'bat know go good journey', 'bat know go good journey honest', 'know', 'know go', 'know go good', 'know go good journey', 'know go good journey honest', 'go', 'go good', 'go good journey', 'go good journey honest', 'good', 'good journey', 'good journey honest', 'journey', 'journey honest', 'honest']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
141531,"It?s very easy to use the patient portal, and it?s so easy to communicate directly with your child?s doctor!",0,easy use patient portal easy communicate directly child doctor,"['easy', 'easy use', 'easy use patient', 'easy use patient portal', 'easy use patient portal easy', 'easy use patient portal easy communicate', 'easy use patient portal easy communicate directly', 'easy use patient portal easy communicate directly child', 'easy use patient portal easy communicate directly child doctor', 'use', 'use patient', 'use patient portal', 'use patient portal easy', 'use patient portal easy communicate', 'use patient portal easy communicate directly', 'use patient portal easy communicate directly child', 'use patient portal easy communicate directly child doctor', 'patient', 'patient portal', 'patient portal easy', 'patient portal easy communicate', 'patient portal easy communicate directly', 'patient portal easy communicate directly child', 'patient portal easy communicate directly child doctor', 'portal', 'portal easy', 'portal easy communicate', 'portal easy communicate directly', 'portal easy communicate directly child', 'portal easy communicate directly child doctor', 'easy', 'easy communicate', 'easy communicate directly', 'easy communicate directly child', 'easy communicate directly child doctor', 'communicate', 'communicate directly', 'communicate directly child', 'communicate directly child doctor', 'directly', 'directly child', 'directly child doctor', 'child', 'child doctor', 'doctor']",0,0,0,0,0,0,0,1,0,0,0,0.0273972602739726
95355,Very well on time always and let you know all,0,time let know,"['time', 'time let', 'time let know', 'let', 'let know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.058823529411764705
87110,If you are thinking about going to DR Gonyon just know what you are getting into.,1,think go know get,"['think', 'think go', 'think go know', 'think go know get', 'go', 'go know', 'go know get', 'know', 'know get', 'get']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
191324,I let him know I would be finding another physician for my case.,1,let know find doctor case,"['let', 'let know', 'let know find', 'let know find doctor', 'let know find doctor case', 'know', 'know find', 'know find doctor', 'know find doctor case', 'find', 'find doctor', 'find doctor case', 'doctor', 'doctor case', 'case']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
191304,"and was greeted by the anesthesia Dr, and the next thing you know, I'm laying in the recovery room.",0,greet thing know lay recovery room,"['greet', 'greet thing', 'greet thing know', 'greet thing know lay', 'greet thing know lay recovery', 'greet thing know lay recovery room', 'thing', 'thing know', 'thing know lay', 'thing know lay recovery', 'thing know lay recovery room', 'know', 'know lay', 'know lay recovery', 'know lay recovery room', 'lay', 'lay recovery', 'lay recovery room', 'recovery', 'recovery room', 'room']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
166751,but treated me as if they ‘knew me'!,0,treat know,"['treat', 'treat know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
157012,he suggested he remove most of my lip because it looked suspicious for skin cancer or melanoma.,1,suggest remove lip look suspicious skin cancer melanoma,"['suggest', 'suggest remove', 'suggest remove lip', 'suggest remove lip look', 'suggest remove lip look suspicious', 'suggest remove lip look suspicious skin', 'suggest remove lip look suspicious skin cancer', 'suggest remove lip look suspicious skin cancer melanoma', 'remove', 'remove lip', 'remove lip look', 'remove lip look suspicious', 'remove lip look suspicious skin', 'remove lip look suspicious skin cancer', 'remove lip look suspicious skin cancer melanoma', 'lip', 'lip look', 'lip look suspicious', 'lip look suspicious skin', 'lip look suspicious skin cancer', 'lip look suspicious skin cancer melanoma', 'look', 'look suspicious', 'look suspicious skin', 'look suspicious skin cancer', 'look suspicious skin cancer melanoma', 'suspicious', 'suspicious skin', 'suspicious skin cancer', 'suspicious skin cancer melanoma', 'skin', 'skin cancer', 'skin cancer melanoma', 'cancer', 'cancer melanoma', 'melanoma']",0,0,0,0,0,0,0,0,0,0,1,0.03125
176908,This was so very important to me because I knew he was listening (most surgeons DO NOT),0,important know listen surgeon not,"['important', 'important know', 'important know listen', 'important know listen surgeon', 'important know listen surgeon not', 'know', 'know listen', 'know listen surgeon', 'know listen surgeon not', 'listen', 'listen surgeon', 'listen surgeon not', 'surgeon', 'surgeon not', 'not']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
99171,It was over before I knew it.,0,know,['know'],0,0,0,0,1,0,0,0,0,0,0,0.06896551724137931
165941,"they will make appointments, change appointments, canceling appointments, they don't know nothing can't get a referral I can go on",0,appointment change appointment concealing appointment know referral,"['appointment', 'appointment change', 'appointment change appointment', 'appointment change appointment concealing', 'appointment change appointment concealing appointment', 'appointment change appointment concealing appointment know', 'appointment change appointment concealing appointment know referral', 'change', 'change appointment', 'change appointment concealing', 'change appointment concealing appointment', 'change appointment concealing appointment know', 'change appointment concealing appointment know referral', 'appointment', 'appointment concealing', 'appointment concealing appointment', 'appointment concealing appointment know', 'appointment concealing appointment know referral', 'concealing', 'concealing appointment', 'concealing appointment know', 'concealing appointment know referral', 'appointment', 'appointment know', 'appointment know referral', 'know', 'know referral', 'referral']",0,0,0,0,1,0,0,0,0,0,0,0.03571428571428571
73816,I thoroughly suggest him for all of your plastic surgery needs!,0,thoroughly suggest plastic surgery need,"['thoroughly', 'thoroughly suggest', 'thoroughly suggest plastic', 'thoroughly suggest plastic surgery', 'thoroughly suggest plastic surgery need', 'suggest', 'suggest plastic', 'suggest plastic surgery', 'suggest plastic surgery need', 'plastic', 'plastic surgery', 'plastic surgery need', 'surgery', 'surgery need', 'need']",0,0,0,0,0,0,0,0,0,0,1,0.046511627906976744
150315,"Fantastic work even 16 years later., Willingness to get know what the patient wants/needs.",0,fantastic work willingness know patient wantsneeds,"['fantastic', 'fantastic work', 'fantastic work willingness', 'fantastic work willingness know', 'fantastic work willingness know patient', 'fantastic work willingness know patient wantsneeds', 'work', 'work willingness', 'work willingness know', 'work willingness know patient', 'work willingness know patient wantsneeds', 'willingness', 'willingness know', 'willingness know patient', 'willingness know patient wantsneeds', 'know', 'know patient', 'know patient wantsneeds', 'patient', 'patient wantsneeds', 'wantsneeds']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
65382,He knows what he is doing.,0,know,['know'],0,0,0,0,1,0,0,0,0,0,0,0.06896551724137931
76473,"so I got neither a beautiful silhouette, nor a buns a la Lopez either.",1,get neither beautiful silhouette gun lanthanum lope,"['get', 'get neither', 'get neither beautiful', 'get neither beautiful silhouette', 'get neither beautiful silhouette gun', 'get neither beautiful silhouette gun lanthanum', 'get neither beautiful silhouette gun lanthanum lope', 'neither', 'neither beautiful', 'neither beautiful silhouette', 'neither beautiful silhouette gun', 'neither beautiful silhouette gun lanthanum', 'neither beautiful silhouette gun lanthanum lope', 'beautiful', 'beautiful silhouette', 'beautiful silhouette gun', 'beautiful silhouette gun lanthanum', 'beautiful silhouette gun lanthanum lope', 'silhouette', 'silhouette gun', 'silhouette gun lanthanum', 'silhouette gun lanthanum lope', 'gun', 'gun lanthanum', 'gun lanthanum lope', 'lanthanum', 'lanthanum lope', 'lope']",0,0,1,0,0,0,0,0,0,0,0,0.03571428571428571
146836,"for more ""pain medication"" - I didn't know they used propofol- The doctor was clearly irritated, using words like: ""I'm barely touching you!""",1,pain meditation know proposal doctor clearly irritate word like barely touch,"['pain', 'pain meditation', 'pain meditation know', 'pain meditation know proposal', 'pain meditation know proposal doctor', 'pain meditation know proposal doctor clearly', 'pain meditation know proposal doctor clearly irritate', 'pain meditation know proposal doctor clearly irritate word', 'pain meditation know proposal doctor clearly irritate word like', 'pain meditation know proposal doctor clearly irritate word like barely', 'pain meditation know proposal doctor clearly irritate word like barely touch', 'meditation', 'meditation know', 'meditation know proposal', 'meditation know proposal doctor', 'meditation know proposal doctor clearly', 'meditation know proposal doctor clearly irritate', 'meditation know proposal doctor clearly irritate word', 'meditation know proposal doctor clearly irritate word like', 'meditation know proposal doctor clearly irritate word like barely', 'meditation know proposal doctor clearly irritate word like barely touch', 'know', 'know proposal', 'know proposal doctor', 'know proposal doctor clearly', 'know proposal doctor clearly irritate', 'know proposal doctor clearly irritate word', 'know proposal doctor clearly irritate word like', 'know proposal doctor clearly irritate word like barely', 'know proposal doctor clearly irritate word like barely touch', 'proposal', 'proposal doctor', 'proposal doctor clearly', 'proposal doctor clearly irritate', 'proposal doctor clearly irritate word', 'proposal doctor clearly irritate word like', 'proposal doctor clearly irritate word like barely', 'proposal doctor clearly irritate word like barely touch', 'doctor', 'doctor clearly', 'doctor clearly irritate', 'doctor clearly irritate word', 'doctor clearly irritate word like', 'doctor clearly irritate word like barely', 'doctor clearly irritate word like barely touch', 'clearly', 'clearly irritate', 'clearly irritate word', 'clearly irritate word like', 'clearly irritate word like barely', 'clearly irritate word like barely touch', 'irritate', 'irritate word', 'irritate word like', 'irritate word like barely', 'irritate word like barely touch', 'word', 'word like', 'word like barely', 'word like barely touch', 'like', 'like barely', 'like barely touch', 'barely', 'barely touch', 'touch']",0,0,0,0,1,0,0,0,0,0,0,0.02127659574468085
63685,I feel he knows me.,0,feel know,"['feel', 'feel know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.06451612903225806
139161,He was able to use the new multi-focal lenses and the results are outstanding.,0,able use new multifocal lens result outstanding,"['able', 'able use', 'able use new', 'able use new multifocal', 'able use new multifocal lens', 'able use new multifocal lens result', 'able use new multifocal lens result outstanding', 'use', 'use new', 'use new multifocal', 'use new multifocal lens', 'use new multifocal lens result', 'use new multifocal lens result outstanding', 'new', 'new multifocal', 'new multifocal lens', 'new multifocal lens result', 'new multifocal lens result outstanding', 'multifocal', 'multifocal lens', 'multifocal lens result', 'multifocal lens result outstanding', 'lens', 'lens result', 'lens result outstanding', 'result', 'result outstanding', 'outstanding']",0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
130029,His dedication to his patients shows in how he and his staff know you and interact with you on individual and personal level.,0,education patient show staff know interact individual personal level,"['education', 'education patient', 'education patient show', 'education patient show staff', 'education patient show staff know', 'education patient show staff know interact', 'education patient show staff know interact individual', 'education patient show staff know interact individual personal', 'education patient show staff know interact individual personal level', 'patient', 'patient show', 'patient show staff', 'patient show staff know', 'patient show staff know interact', 'patient show staff know interact individual', 'patient show staff know interact individual personal', 'patient show staff know interact individual personal level', 'show', 'show staff', 'show staff know', 'show staff know interact', 'show staff know interact individual', 'show staff know interact individual personal', 'show staff know interact individual personal level', 'staff', 'staff know', 'staff know interact', 'staff know interact individual', 'staff know interact individual personal', 'staff know interact individual personal level', 'know', 'know interact', 'know interact individual', 'know interact individual personal', 'know interact individual personal level', 'interact', 'interact individual', 'interact individual personal', 'interact individual personal level', 'individual', 'individual personal', 'individual personal level', 'personal', 'personal level', 'level']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
122696,"when I finally met with Dr. Zoumalan, he examined my nose from all angles and knew right away what I wanted.",0,finally meet dr zoumalan examine nose angle know right away want,"['finally', 'finally meet', 'finally meet dr', 'finally meet dr zoumalan', 'finally meet dr zoumalan examine', 'finally meet dr zoumalan examine nose', 'finally meet dr zoumalan examine nose angle', 'finally meet dr zoumalan examine nose angle know', 'finally meet dr zoumalan examine nose angle know right', 'finally meet dr zoumalan examine nose angle know right away', 'finally meet dr zoumalan examine nose angle know right away want', 'meet', 'meet dr', 'meet dr zoumalan', 'meet dr zoumalan examine', 'meet dr zoumalan examine nose', 'meet dr zoumalan examine nose angle', 'meet dr zoumalan examine nose angle know', 'meet dr zoumalan examine nose angle know right', 'meet dr zoumalan examine nose angle know right away', 'meet dr zoumalan examine nose angle know right away want', 'dr', 'dr zoumalan', 'dr zoumalan examine', 'dr zoumalan examine nose', 'dr zoumalan examine nose angle', 'dr zoumalan examine nose angle know', 'dr zoumalan examine nose angle know right', 'dr zoumalan examine nose angle know right away', 'dr zoumalan examine nose angle know right away want', 'zoumalan', 'zoumalan examine', 'zoumalan examine nose', 'zoumalan examine nose angle', 'zoumalan examine nose angle know', 'zoumalan examine nose angle know right', 'zoumalan examine nose angle know right away', 'zoumalan examine nose angle know right away want', 'examine', 'examine nose', 'examine nose angle', 'examine nose angle know', 'examine nose angle know right', 'examine nose angle know right away', 'examine nose angle know right away want', 'nose', 'nose angle', 'nose angle know', 'nose angle know right', 'nose angle know right away', 'nose angle know right away want', 'angle', 'angle know', 'angle know right', 'angle know right away', 'angle know right away want', 'know', 'know right', 'know right away', 'know right away want', 'right', 'right away', 'right away want', 'away', 'away want', 'want']",0,0,0,0,1,0,0,0,0,0,0,0.02127659574468085
142598,As a professional I would've thought he'd know that and at least say something to me in advance .,1,professional think know advance,"['professional', 'professional think', 'professional think know', 'professional think know advance', 'think', 'think know', 'think know advance', 'know', 'know advance', 'advance']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
99924,"From my first meeting with Dr. Herrera, I knew I was at the right place sand in very capable hands.",0,meet dr hearer know right place sand capable hand,"['meet', 'meet dr', 'meet dr hearer', 'meet dr hearer know', 'meet dr hearer know right', 'meet dr hearer know right place', 'meet dr hearer know right place sand', 'meet dr hearer know right place sand capable', 'meet dr hearer know right place sand capable hand', 'dr', 'dr hearer', 'dr hearer know', 'dr hearer know right', 'dr hearer know right place', 'dr hearer know right place sand', 'dr hearer know right place sand capable', 'dr hearer know right place sand capable hand', 'hearer', 'hearer know', 'hearer know right', 'hearer know right place', 'hearer know right place sand', 'hearer know right place sand capable', 'hearer know right place sand capable hand', 'know', 'know right', 'know right place', 'know right place sand', 'know right place sand capable', 'know right place sand capable hand', 'right', 'right place', 'right place sand', 'right place sand capable', 'right place sand capable hand', 'place', 'place sand', 'place sand capable', 'place sand capable hand', 'sand', 'sand capable', 'sand capable hand', 'capable', 'capable hand', 'hand']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
162131,I know my wife feels like she's gotten the body that she wanted but I too benefited greatly.,0,know wife feel like get body want benefit greatly,"['know', 'know wife', 'know wife feel', 'know wife feel like', 'know wife feel like get', 'know wife feel like get body', 'know wife feel like get body want', 'know wife feel like get body want benefit', 'know wife feel like get body want benefit greatly', 'wife', 'wife feel', 'wife feel like', 'wife feel like get', 'wife feel like get body', 'wife feel like get body want', 'wife feel like get body want benefit', 'wife feel like get body want benefit greatly', 'feel', 'feel like', 'feel like get', 'feel like get body', 'feel like get body want', 'feel like get body want benefit', 'feel like get body want benefit greatly', 'like', 'like get', 'like get body', 'like get body want', 'like get body want benefit', 'like get body want benefit greatly', 'get', 'get body', 'get body want', 'get body want benefit', 'get body want benefit greatly', 'body', 'body want', 'body want benefit', 'body want benefit greatly', 'want', 'want benefit', 'want benefit greatly', 'benefit', 'benefit greatly', 'greatly']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
178813,and added that she did not know how much longer I had to wait to be seen.,1,add not know long wait see,"['add', 'add not', 'add not know', 'add not know long', 'add not know long wait', 'add not know long wait see', 'not', 'not know', 'not know long', 'not know long wait', 'not know long wait see', 'know', 'know long', 'know long wait', 'know long wait see', 'long', 'long wait', 'long wait see', 'wait', 'wait see', 'see']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
92487,Was then told that I didn't know what I was talking about and she was the one with the medical degree.,1,tell know talk medical degree,"['tell', 'tell know', 'tell know talk', 'tell know talk medical', 'tell know talk medical degree', 'know', 'know talk', 'know talk medical', 'know talk medical degree', 'talk', 'talk medical', 'talk medical degree', 'medical', 'medical degree', 'degree']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
93767,he wants to do spine surgery how about trying I don't know anything else before having surgery right away.,1,want spine surgery try know have surgery right away,"['want', 'want spine', 'want spine surgery', 'want spine surgery try', 'want spine surgery try know', 'want spine surgery try know have', 'want spine surgery try know have surgery', 'want spine surgery try know have surgery right', 'want spine surgery try know have surgery right away', 'spine', 'spine surgery', 'spine surgery try', 'spine surgery try know', 'spine surgery try know have', 'spine surgery try know have surgery', 'spine surgery try know have surgery right', 'spine surgery try know have surgery right away', 'surgery', 'surgery try', 'surgery try know', 'surgery try know have', 'surgery try know have surgery', 'surgery try know have surgery right', 'surgery try know have surgery right away', 'try', 'try know', 'try know have', 'try know have surgery', 'try know have surgery right', 'try know have surgery right away', 'know', 'know have', 'know have surgery', 'know have surgery right', 'know have surgery right away', 'have', 'have surgery', 'have surgery right', 'have surgery right away', 'surgery', 'surgery right', 'surgery right away', 'right', 'right away', 'away']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
124133,so I don?t know if he feels uncomfortable dealing with persons of color or if he has that same snarkiness in general.,1,know feel uncomfortable deal person color snarkiness general,"['know', 'know feel', 'know feel uncomfortable', 'know feel uncomfortable deal', 'know feel uncomfortable deal person', 'know feel uncomfortable deal person color', 'know feel uncomfortable deal person color snarkiness', 'know feel uncomfortable deal person color snarkiness general', 'feel', 'feel uncomfortable', 'feel uncomfortable deal', 'feel uncomfortable deal person', 'feel uncomfortable deal person color', 'feel uncomfortable deal person color snarkiness', 'feel uncomfortable deal person color snarkiness general', 'uncomfortable', 'uncomfortable deal', 'uncomfortable deal person', 'uncomfortable deal person color', 'uncomfortable deal person color snarkiness', 'uncomfortable deal person color snarkiness general', 'deal', 'deal person', 'deal person color', 'deal person color snarkiness', 'deal person color snarkiness general', 'person', 'person color', 'person color snarkiness', 'person color snarkiness general', 'color', 'color snarkiness', 'color snarkiness general', 'snarkiness', 'snarkiness general', 'general']",0,0,0,0,1,0,0,0,0,0,0,0.03125
144508,"Letting people know how wonderful Marika, my tech girl,was during my 21 times for radiation.",0,let people know fantastic mare teach girl time radiation,"['let', 'let people', 'let people know', 'let people know fantastic', 'let people know fantastic mare', 'let people know fantastic mare teach', 'let people know fantastic mare teach girl', 'let people know fantastic mare teach girl time', 'let people know fantastic mare teach girl time radiation', 'people', 'people know', 'people know fantastic', 'people know fantastic mare', 'people know fantastic mare teach', 'people know fantastic mare teach girl', 'people know fantastic mare teach girl time', 'people know fantastic mare teach girl time radiation', 'know', 'know fantastic', 'know fantastic mare', 'know fantastic mare teach', 'know fantastic mare teach girl', 'know fantastic mare teach girl time', 'know fantastic mare teach girl time radiation', 'fantastic', 'fantastic mare', 'fantastic mare teach', 'fantastic mare teach girl', 'fantastic mare teach girl time', 'fantastic mare teach girl time radiation', 'mare', 'mare teach', 'mare teach girl', 'mare teach girl time', 'mare teach girl time radiation', 'teach', 'teach girl', 'teach girl time', 'teach girl time radiation', 'girl', 'girl time', 'girl time radiation', 'time', 'time radiation', 'radiation']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
191583,"I let her know I only called to inquire and the person who answered cancelled, Then another woman called",1,let know call inquire person answer cancel woman call,"['let', 'let know', 'let know call', 'let know call inquire', 'let know call inquire person', 'let know call inquire person answer', 'let know call inquire person answer cancel', 'let know call inquire person answer cancel woman', 'let know call inquire person answer cancel woman call', 'know', 'know call', 'know call inquire', 'know call inquire person', 'know call inquire person answer', 'know call inquire person answer cancel', 'know call inquire person answer cancel woman', 'know call inquire person answer cancel woman call', 'call', 'call inquire', 'call inquire person', 'call inquire person answer', 'call inquire person answer cancel', 'call inquire person answer cancel woman', 'call inquire person answer cancel woman call', 'inquire', 'inquire person', 'inquire person answer', 'inquire person answer cancel', 'inquire person answer cancel woman', 'inquire person answer cancel woman call', 'person', 'person answer', 'person answer cancel', 'person answer cancel woman', 'person answer cancel woman call', 'answer', 'answer cancel', 'answer cancel woman', 'answer cancel woman call', 'cancel', 'cancel woman', 'cancel woman call', 'woman', 'woman call', 'call']",0,0,0,0,1,0,0,0,0,0,0,0.0273972602739726
169402,I know the swelling still has to go down but my breasts didn't look this good when I was 17.,0,know swell breast look good,"['know', 'know swell', 'know swell breast', 'know swell breast look', 'know swell breast look good', 'swell', 'swell breast', 'swell breast look', 'swell breast look good', 'breast', 'breast look', 'breast look good', 'look', 'look good', 'good']",0,0,0,0,1,0,0,0,0,0,0,0.046511627906976744
127807,They didn't even have a copy of my insurance card to know anything.,1,copy insurance card know,"['copy', 'copy insurance', 'copy insurance card', 'copy insurance card know', 'insurance', 'insurance card', 'insurance card know', 'card', 'card know', 'know']",0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
144900,I would have liked to know that it was a possibility before I started worrying that something was wrong.,1,like know possibility start worry wrong,"['like', 'like know', 'like know possibility', 'like know possibility start', 'like know possibility start worry', 'like know possibility start worry wrong', 'know', 'know possibility', 'know possibility start', 'know possibility start worry', 'know possibility start worry wrong', 'possibility', 'possibility start', 'possibility start worry', 'possibility start worry wrong', 'start', 'start worry', 'start worry wrong', 'worry', 'worry wrong', 'wrong']",0,0,0,0,1,0,0,0,0,0,0,0.04081632653061224
191516,No surprise sticker shock at the payment counter and ability to use rewards from both Alle and also their own rewards program.,0,no surprise stick shock payment counter ability use reward reward program,"['no', 'no surprise', 'no surprise stick', 'no surprise stick shock', 'no surprise stick shock payment', 'no surprise stick shock payment counter', 'no surprise stick shock payment counter ability', 'no surprise stick shock payment counter ability use', 'no surprise stick shock payment counter ability use reward', 'no surprise stick shock payment counter ability use reward reward', 'no surprise stick shock payment counter ability use reward reward program', 'surprise', 'surprise stick', 'surprise stick shock', 'surprise stick shock payment', 'surprise stick shock payment counter', 'surprise stick shock payment counter ability', 'surprise stick shock payment counter ability use', 'surprise stick shock payment counter ability use reward', 'surprise stick shock payment counter ability use reward reward', 'surprise stick shock payment counter ability use reward reward program', 'stick', 'stick shock', 'stick shock payment', 'stick shock payment counter', 'stick shock payment counter ability', 'stick shock payment counter ability use', 'stick shock payment counter ability use reward', 'stick shock payment counter ability use reward reward', 'stick shock payment counter ability use reward reward program', 'shock', 'shock payment', 'shock payment counter', 'shock payment counter ability', 'shock payment counter ability use', 'shock payment counter ability use reward', 'shock payment counter ability use reward reward', 'shock payment counter ability use reward reward program', 'payment', 'payment counter', 'payment counter ability', 'payment counter ability use', 'payment counter ability use reward', 'payment counter ability use reward reward', 'payment counter ability use reward reward program', 'counter', 'counter ability', 'counter ability use', 'counter ability use reward', 'counter ability use reward reward', 'counter ability use reward reward program', 'ability', 'ability use', 'ability use reward', 'ability use reward reward', 'ability use reward reward program', 'use', 'use reward', 'use reward reward', 'use reward reward program', 'reward', 'reward reward', 'reward reward program', 'reward', 'reward program', 'program']",0,0,0,0,0,0,0,1,0,0,0,0.02127659574468085
