commentId,comment,classification,comment_processed,word_phrase_list,possible,expect,outline,similarity_score
172785,"Gracias Doctor, Gracias Carol, sin tu voz no hubiera sido posible tal milagro, gracias por la",0,gracious doctor gracious carl sin no hubiera possible talk milagro gracious,"['gracious', 'gracious doctor', 'gracious doctor gracious', 'gracious doctor gracious carl', 'gracious doctor gracious carl sin', 'gracious doctor gracious carl sin no', 'gracious doctor gracious carl sin no hubiera', 'gracious doctor gracious carl sin no hubiera possible', 'gracious doctor gracious carl sin no hubiera possible talk', 'gracious doctor gracious carl sin no hubiera possible talk milagro', 'gracious doctor gracious carl sin no hubiera possible talk milagro gracious', 'doctor', 'doctor gracious', 'doctor gracious carl', 'doctor gracious carl sin', 'doctor gracious carl sin no', 'doctor gracious carl sin no hubiera', 'doctor gracious carl sin no hubiera possible', 'doctor gracious carl sin no hubiera possible talk', 'doctor gracious carl sin no hubiera possible talk milagro', 'doctor gracious carl sin no hubiera possible talk milagro gracious', 'gracious', 'gracious carl', 'gracious carl sin', 'gracious carl sin no', 'gracious carl sin no hubiera', 'gracious carl sin no hubiera possible', 'gracious carl sin no hubiera possible talk', 'gracious carl sin no hubiera possible talk milagro', 'gracious carl sin no hubiera possible talk milagro gracious', 'carl', 'carl sin', 'carl sin no', 'carl sin no hubiera', 'carl sin no hubiera possible', 'carl sin no hubiera possible talk', 'carl sin no hubiera possible talk milagro', 'carl sin no hubiera possible talk milagro gracious', 'sin', 'sin no', 'sin no hubiera', 'sin no hubiera possible', 'sin no hubiera possible talk', 'sin no hubiera possible talk milagro', 'sin no hubiera possible talk milagro gracious', 'no', 'no hubiera', 'no hubiera possible', 'no hubiera possible talk', 'no hubiera possible talk milagro', 'no hubiera possible talk milagro gracious', 'hubiera', 'hubiera possible', 'hubiera possible talk', 'hubiera possible talk milagro', 'hubiera possible talk milagro gracious', 'possible', 'possible talk', 'possible talk milagro', 'possible talk milagro gracious', 'talk', 'talk milagro', 'talk milagro gracious', 'milagro', 'milagro gracious', 'gracious']",1,0,0,0.027777777777777776
146027,He did very good and I did have a lot of discomfort the first couple weeks but it wore off as expected.,0,good lot discomfort wear expect,"['good', 'good lot', 'good lot discomfort', 'good lot discomfort wear', 'good lot discomfort wear expect', 'lot', 'lot discomfort', 'lot discomfort wear', 'lot discomfort wear expect', 'discomfort', 'discomfort wear', 'discomfort wear expect', 'wear', 'wear expect', 'expect']",0,1,0,0.09523809523809523
83328,"I had very little pain post-op, and the best possible care before and after surgery,",0,little pain rostov good possible care surgery,"['little', 'little pain', 'little pain rostov', 'little pain rostov good', 'little pain rostov good possible', 'little pain rostov good possible care', 'little pain rostov good possible care surgery', 'pain', 'pain rostov', 'pain rostov good', 'pain rostov good possible', 'pain rostov good possible care', 'pain rostov good possible care surgery', 'rostov', 'rostov good', 'rostov good possible', 'rostov good possible care', 'rostov good possible care surgery', 'good', 'good possible', 'good possible care', 'good possible care surgery', 'possible', 'possible care', 'possible care surgery', 'care', 'care surgery', 'surgery']",1,0,0,0.058823529411764705
180983,"By the end of the fourth week, things didn't look as expected so I let him know my concerns.",1,thing look expect let know concern,"['thing', 'thing look', 'thing look expect', 'thing look expect let', 'thing look expect let know', 'thing look expect let know concern', 'look', 'look expect', 'look expect let', 'look expect let know', 'look expect let know concern', 'expect', 'expect let', 'expect let know', 'expect let know concern', 'let', 'let know', 'let know concern', 'know', 'know concern', 'concern']",0,1,0,0.07407407407407407
97349,I know perfect is not possible but a beautiful job is and that's what your guaranteed with Dr.fleming.,0,know perfect not possible beautiful job guarantee drfleming,"['know', 'know perfect', 'know perfect not', 'know perfect not possible', 'know perfect not possible beautiful', 'know perfect not possible beautiful job', 'know perfect not possible beautiful job guarantee', 'know perfect not possible beautiful job guarantee drfleming', 'perfect', 'perfect not', 'perfect not possible', 'perfect not possible beautiful', 'perfect not possible beautiful job', 'perfect not possible beautiful job guarantee', 'perfect not possible beautiful job guarantee drfleming', 'not', 'not possible', 'not possible beautiful', 'not possible beautiful job', 'not possible beautiful job guarantee', 'not possible beautiful job guarantee drfleming', 'possible', 'possible beautiful', 'possible beautiful job', 'possible beautiful job guarantee', 'possible beautiful job guarantee drfleming', 'beautiful', 'beautiful job', 'beautiful job guarantee', 'beautiful job guarantee drfleming', 'job', 'job guarantee', 'job guarantee drfleming', 'guarantee', 'guarantee drfleming', 'drfleming']",1,0,0,0.047619047619047616
173453,Post op was similar to what I expected.,0,post op similar expect,"['post', 'post op', 'post op similar', 'post op similar expect', 'op', 'op similar', 'op similar expect', 'similar', 'similar expect', 'expect']",0,1,0,0.125
179659,and I highly recommend avoiding this location if at all possible for that reason.,1,highly recommend avoid location possible reason,"['highly', 'highly recommend', 'highly recommend avoid', 'highly recommend avoid location', 'highly recommend avoid location possible', 'highly recommend avoid location possible reason', 'recommend', 'recommend avoid', 'recommend avoid location', 'recommend avoid location possible', 'recommend avoid location possible reason', 'avoid', 'avoid location', 'avoid location possible', 'avoid location possible reason', 'location', 'location possible', 'location possible reason', 'possible', 'possible reason', 'reason']",1,0,0,0.07407407407407407
124685,He is very patient has been tried everything possible to get the correct treatment that works best for my son for his psoriasis.,0,patient try possible correct treatment work good son psoriasis,"['patient', 'patient try', 'patient try possible', 'patient try possible correct', 'patient try possible correct treatment', 'patient try possible correct treatment work', 'patient try possible correct treatment work good', 'patient try possible correct treatment work good son', 'patient try possible correct treatment work good son psoriasis', 'try', 'try possible', 'try possible correct', 'try possible correct treatment', 'try possible correct treatment work', 'try possible correct treatment work good', 'try possible correct treatment work good son', 'try possible correct treatment work good son psoriasis', 'possible', 'possible correct', 'possible correct treatment', 'possible correct treatment work', 'possible correct treatment work good', 'possible correct treatment work good son', 'possible correct treatment work good son psoriasis', 'correct', 'correct treatment', 'correct treatment work', 'correct treatment work good', 'correct treatment work good son', 'correct treatment work good son psoriasis', 'treatment', 'treatment work', 'treatment work good', 'treatment work good son', 'treatment work good son psoriasis', 'work', 'work good', 'work good son', 'work good son psoriasis', 'good', 'good son', 'good son psoriasis', 'son', 'son psoriasis', 'psoriasis']",1,0,0,0.0392156862745098
111488,My one critque is that I wish I knew more about the aftercare and details of what to expect.,1,critique wish know subsequently detail expect,"['critique', 'critique wish', 'critique wish know', 'critique wish know subsequently', 'critique wish know subsequently detail', 'critique wish know subsequently detail expect', 'wish', 'wish know', 'wish know subsequently', 'wish know subsequently detail', 'wish know subsequently detail expect', 'know', 'know subsequently', 'know subsequently detail', 'know subsequently detail expect', 'subsequently', 'subsequently detail', 'subsequently detail expect', 'detail', 'detail expect', 'expect']",0,1,0,0.07407407407407407
89634,and followed through on exactly what his expected results would be.,0,follow precisely expect result,"['follow', 'follow precisely', 'follow precisely expect', 'follow precisely expect result', 'precisely', 'precisely expect', 'precisely expect result', 'expect', 'expect result', 'result']",0,1,0,0.125
60883,I believe she sincerely works all the time to bring the best healthcare possible to her patients,0,believe sincerely work time bring good healthcare possible patient,"['believe', 'believe sincerely', 'believe sincerely work', 'believe sincerely work time', 'believe sincerely work time bring', 'believe sincerely work time bring good', 'believe sincerely work time bring good healthcare', 'believe sincerely work time bring good healthcare possible', 'believe sincerely work time bring good healthcare possible patient', 'sincerely', 'sincerely work', 'sincerely work time', 'sincerely work time bring', 'sincerely work time bring good', 'sincerely work time bring good healthcare', 'sincerely work time bring good healthcare possible', 'sincerely work time bring good healthcare possible patient', 'work', 'work time', 'work time bring', 'work time bring good', 'work time bring good healthcare', 'work time bring good healthcare possible', 'work time bring good healthcare possible patient', 'time', 'time bring', 'time bring good', 'time bring good healthcare', 'time bring good healthcare possible', 'time bring good healthcare possible patient', 'bring', 'bring good', 'bring good healthcare', 'bring good healthcare possible', 'bring good healthcare possible patient', 'good', 'good healthcare', 'good healthcare possible', 'good healthcare possible patient', 'healthcare', 'healthcare possible', 'healthcare possible patient', 'possible', 'possible patient', 'patient']",1,0,0,0.0392156862745098
91721,"Expect a ghost ship staffed by very junior nurses and technicians who lack confidence and authority, cannot answer questions or give guidance",1,expect ghost ship stuff junior nurse technician lack confidence authority not answer question guidance,"['expect', 'expect ghost', 'expect ghost ship', 'expect ghost ship stuff', 'expect ghost ship stuff junior', 'expect ghost ship stuff junior nurse', 'expect ghost ship stuff junior nurse technician', 'expect ghost ship stuff junior nurse technician lack', 'expect ghost ship stuff junior nurse technician lack confidence', 'expect ghost ship stuff junior nurse technician lack confidence authority', 'expect ghost ship stuff junior nurse technician lack confidence authority not', 'expect ghost ship stuff junior nurse technician lack confidence authority not answer', 'expect ghost ship stuff junior nurse technician lack confidence authority not answer question', 'expect ghost ship stuff junior nurse technician lack confidence authority not answer question guidance', 'ghost', 'ghost ship', 'ghost ship stuff', 'ghost ship stuff junior', 'ghost ship stuff junior nurse', 'ghost ship stuff junior nurse technician', 'ghost ship stuff junior nurse technician lack', 'ghost ship stuff junior nurse technician lack confidence', 'ghost ship stuff junior nurse technician lack confidence authority', 'ghost ship stuff junior nurse technician lack confidence authority not', 'ghost ship stuff junior nurse technician lack confidence authority not answer', 'ghost ship stuff junior nurse technician lack confidence authority not answer question', 'ghost ship stuff junior nurse technician lack confidence authority not answer question guidance', 'ship', 'ship stuff', 'ship stuff junior', 'ship stuff junior nurse', 'ship stuff junior nurse technician', 'ship stuff junior nurse technician lack', 'ship stuff junior nurse technician lack confidence', 'ship stuff junior nurse technician lack confidence authority', 'ship stuff junior nurse technician lack confidence authority not', 'ship stuff junior nurse technician lack confidence authority not answer', 'ship stuff junior nurse technician lack confidence authority not answer question', 'ship stuff junior nurse technician lack confidence authority not answer question guidance', 'stuff', 'stuff junior', 'stuff junior nurse', 'stuff junior nurse technician', 'stuff junior nurse technician lack', 'stuff junior nurse technician lack confidence', 'stuff junior nurse technician lack confidence authority', 'stuff junior nurse technician lack confidence authority not', 'stuff junior nurse technician lack confidence authority not answer', 'stuff junior nurse technician lack confidence authority not answer question', 'stuff junior nurse technician lack confidence authority not answer question guidance', 'junior', 'junior nurse', 'junior nurse technician', 'junior nurse technician lack', 'junior nurse technician lack confidence', 'junior nurse technician lack confidence authority', 'junior nurse technician lack confidence authority not', 'junior nurse technician lack confidence authority not answer', 'junior nurse technician lack confidence authority not answer question', 'junior nurse technician lack confidence authority not answer question guidance', 'nurse', 'nurse technician', 'nurse technician lack', 'nurse technician lack confidence', 'nurse technician lack confidence authority', 'nurse technician lack confidence authority not', 'nurse technician lack confidence authority not answer', 'nurse technician lack confidence authority not answer question', 'nurse technician lack confidence authority not answer question guidance', 'technician', 'technician lack', 'technician lack confidence', 'technician lack confidence authority', 'technician lack confidence authority not', 'technician lack confidence authority not answer', 'technician lack confidence authority not answer question', 'technician lack confidence authority not answer question guidance', 'lack', 'lack confidence', 'lack confidence authority', 'lack confidence authority not', 'lack confidence authority not answer', 'lack confidence authority not answer question', 'lack confidence authority not answer question guidance', 'confidence', 'confidence authority', 'confidence authority not', 'confidence authority not answer', 'confidence authority not answer question', 'confidence authority not answer question guidance', 'authority', 'authority not', 'authority not answer', 'authority not answer question', 'authority not answer question guidance', 'not', 'not answer', 'not answer question', 'not answer question guidance', 'answer', 'answer question', 'answer question guidance', 'question', 'question guidance', 'guidance']",0,1,0,0.018018018018018018
127244,Look and feel is better than I ever expected and recovery was so easy.,0,look feel good expect recovery easy,"['look', 'look feel', 'look feel good', 'look feel good expect', 'look feel good expect recovery', 'look feel good expect recovery easy', 'feel', 'feel good', 'feel good expect', 'feel good expect recovery', 'feel good expect recovery easy', 'good', 'good expect', 'good expect recovery', 'good expect recovery easy', 'expect', 'expect recovery', 'expect recovery easy', 'recovery', 'recovery easy', 'easy']",0,1,0,0.07407407407407407
163651,"Day of surgery, I was super nervous as can be expected but they were very accommodating and did everything to ease my nerves.",0,day surgery super nervous expect accommodation ease nerve,"['day', 'day surgery', 'day surgery super', 'day surgery super nervous', 'day surgery super nervous expect', 'day surgery super nervous expect accommodation', 'day surgery super nervous expect accommodation ease', 'day surgery super nervous expect accommodation ease nerve', 'surgery', 'surgery super', 'surgery super nervous', 'surgery super nervous expect', 'surgery super nervous expect accommodation', 'surgery super nervous expect accommodation ease', 'surgery super nervous expect accommodation ease nerve', 'super', 'super nervous', 'super nervous expect', 'super nervous expect accommodation', 'super nervous expect accommodation ease', 'super nervous expect accommodation ease nerve', 'nervous', 'nervous expect', 'nervous expect accommodation', 'nervous expect accommodation ease', 'nervous expect accommodation ease nerve', 'expect', 'expect accommodation', 'expect accommodation ease', 'expect accommodation ease nerve', 'accommodation', 'accommodation ease', 'accommodation ease nerve', 'ease', 'ease nerve', 'nerve']",0,1,0,0.047619047619047616
187114,"Expect to see his reply that he has no one with my name on record, the standard reply.",1,expect reply no record standard reply,"['expect', 'expect reply', 'expect reply no', 'expect reply no record', 'expect reply no record standard', 'expect reply no record standard reply', 'reply', 'reply no', 'reply no record', 'reply no record standard', 'reply no record standard reply', 'no', 'no record', 'no record standard', 'no record standard reply', 'record', 'record standard', 'record standard reply', 'standard', 'standard reply', 'reply']",0,1,0,0.07407407407407407
68204,The experience was everything that I expected and much more.,0,experience expect,"['experience', 'experience expect', 'expect']",0,1,0,0.2222222222222222
104589,"The plan he outlined for us was time consuming, which did not prompt us to follow his plan.",1,plan outline time consume not prompt follow plan,"['plan', 'plan outline', 'plan outline time', 'plan outline time consume', 'plan outline time consume not', 'plan outline time consume not prompt', 'plan outline time consume not prompt follow', 'plan outline time consume not prompt follow plan', 'outline', 'outline time', 'outline time consume', 'outline time consume not', 'outline time consume not prompt', 'outline time consume not prompt follow', 'outline time consume not prompt follow plan', 'time', 'time consume', 'time consume not', 'time consume not prompt', 'time consume not prompt follow', 'time consume not prompt follow plan', 'consume', 'consume not', 'consume not prompt', 'consume not prompt follow', 'consume not prompt follow plan', 'not', 'not prompt', 'not prompt follow', 'not prompt follow plan', 'prompt', 'prompt follow', 'prompt follow plan', 'follow', 'follow plan', 'plan']",0,0,1,0.047619047619047616
140927,"Everyone has been great,very professional and nice,described the procedure and what to expect afterwards in detail.",0,great professional nicedescribed procedure expect detail,"['great', 'great professional', 'great professional nicedescribed', 'great professional nicedescribed procedure', 'great professional nicedescribed procedure expect', 'great professional nicedescribed procedure expect detail', 'professional', 'professional nicedescribed', 'professional nicedescribed procedure', 'professional nicedescribed procedure expect', 'professional nicedescribed procedure expect detail', 'nicedescribed', 'nicedescribed procedure', 'nicedescribed procedure expect', 'nicedescribed procedure expect detail', 'procedure', 'procedure expect', 'procedure expect detail', 'expect', 'expect detail', 'detail']",0,1,0,0.07407407407407407
172998,so we came in expecting the same stellar service our friends talked about and we were very disappointed.,1,come expect cellar service friend talk disappoint,"['come', 'come expect', 'come expect cellar', 'come expect cellar service', 'come expect cellar service friend', 'come expect cellar service friend talk', 'come expect cellar service friend talk disappoint', 'expect', 'expect cellar', 'expect cellar service', 'expect cellar service friend', 'expect cellar service friend talk', 'expect cellar service friend talk disappoint', 'cellar', 'cellar service', 'cellar service friend', 'cellar service friend talk', 'cellar service friend talk disappoint', 'service', 'service friend', 'service friend talk', 'service friend talk disappoint', 'friend', 'friend talk', 'friend talk disappoint', 'talk', 'talk disappoint', 'disappoint']",0,1,0,0.058823529411764705
135692,Took less time than I expected and the instant relief I felt was amazing.,0,take time expect instant relief feel amaze,"['take', 'take time', 'take time expect', 'take time expect instant', 'take time expect instant relief', 'take time expect instant relief feel', 'take time expect instant relief feel amaze', 'time', 'time expect', 'time expect instant', 'time expect instant relief', 'time expect instant relief feel', 'time expect instant relief feel amaze', 'expect', 'expect instant', 'expect instant relief', 'expect instant relief feel', 'expect instant relief feel amaze', 'instant', 'instant relief', 'instant relief feel', 'instant relief feel amaze', 'relief', 'relief feel', 'relief feel amaze', 'feel', 'feel amaze', 'amaze']",0,1,0,0.058823529411764705
148905,to the point that I now travel from SF to see her whenever possible!,0,point travel possible,"['point', 'point travel', 'point travel possible', 'travel', 'travel possible', 'possible']",1,0,0,0.16666666666666666
141673,The staff was amazing and Dr Sires explained thoroughly to me about the surgery and what to expect afterwards.,0,staff amaze dr side explain thoroughly surgery expect,"['staff', 'staff amaze', 'staff amaze dr', 'staff amaze dr side', 'staff amaze dr side explain', 'staff amaze dr side explain thoroughly', 'staff amaze dr side explain thoroughly surgery', 'staff amaze dr side explain thoroughly surgery expect', 'amaze', 'amaze dr', 'amaze dr side', 'amaze dr side explain', 'amaze dr side explain thoroughly', 'amaze dr side explain thoroughly surgery', 'amaze dr side explain thoroughly surgery expect', 'dr', 'dr side', 'dr side explain', 'dr side explain thoroughly', 'dr side explain thoroughly surgery', 'dr side explain thoroughly surgery expect', 'side', 'side explain', 'side explain thoroughly', 'side explain thoroughly surgery', 'side explain thoroughly surgery expect', 'explain', 'explain thoroughly', 'explain thoroughly surgery', 'explain thoroughly surgery expect', 'thoroughly', 'thoroughly surgery', 'thoroughly surgery expect', 'surgery', 'surgery expect', 'expect']",0,1,0,0.047619047619047616
175377,"My post op pain management was phenomenal, and most importantly, my results are beyond anything I imagined possible.",0,post op pain management phenomenon importantly result imagine possible,"['post', 'post op', 'post op pain', 'post op pain management', 'post op pain management phenomenon', 'post op pain management phenomenon importantly', 'post op pain management phenomenon importantly result', 'post op pain management phenomenon importantly result imagine', 'post op pain management phenomenon importantly result imagine possible', 'op', 'op pain', 'op pain management', 'op pain management phenomenon', 'op pain management phenomenon importantly', 'op pain management phenomenon importantly result', 'op pain management phenomenon importantly result imagine', 'op pain management phenomenon importantly result imagine possible', 'pain', 'pain management', 'pain management phenomenon', 'pain management phenomenon importantly', 'pain management phenomenon importantly result', 'pain management phenomenon importantly result imagine', 'pain management phenomenon importantly result imagine possible', 'management', 'management phenomenon', 'management phenomenon importantly', 'management phenomenon importantly result', 'management phenomenon importantly result imagine', 'management phenomenon importantly result imagine possible', 'phenomenon', 'phenomenon importantly', 'phenomenon importantly result', 'phenomenon importantly result imagine', 'phenomenon importantly result imagine possible', 'importantly', 'importantly result', 'importantly result imagine', 'importantly result imagine possible', 'result', 'result imagine', 'result imagine possible', 'imagine', 'imagine possible', 'possible']",1,0,0,0.0392156862745098
133366,Words cant begin to explain the relief I feel on my soul because I did not think this was possible in this lifetime.,0,word begin explain relief feel soul not think possible life,"['word', 'word begin', 'word begin explain', 'word begin explain relief', 'word begin explain relief feel', 'word begin explain relief feel soul', 'word begin explain relief feel soul not', 'word begin explain relief feel soul not think', 'word begin explain relief feel soul not think possible', 'word begin explain relief feel soul not think possible life', 'begin', 'begin explain', 'begin explain relief', 'begin explain relief feel', 'begin explain relief feel soul', 'begin explain relief feel soul not', 'begin explain relief feel soul not think', 'begin explain relief feel soul not think possible', 'begin explain relief feel soul not think possible life', 'explain', 'explain relief', 'explain relief feel', 'explain relief feel soul', 'explain relief feel soul not', 'explain relief feel soul not think', 'explain relief feel soul not think possible', 'explain relief feel soul not think possible life', 'relief', 'relief feel', 'relief feel soul', 'relief feel soul not', 'relief feel soul not think', 'relief feel soul not think possible', 'relief feel soul not think possible life', 'feel', 'feel soul', 'feel soul not', 'feel soul not think', 'feel soul not think possible', 'feel soul not think possible life', 'soul', 'soul not', 'soul not think', 'soul not think possible', 'soul not think possible life', 'not', 'not think', 'not think possible', 'not think possible life', 'think', 'think possible', 'think possible life', 'possible', 'possible life', 'life']",1,0,0,0.03278688524590164
94806,I was expecting to wait a long time but I did not.,0,expect wait long time not,"['expect', 'expect wait', 'expect wait long', 'expect wait long time', 'expect wait long time not', 'wait', 'wait long', 'wait long time', 'wait long time not', 'long', 'long time', 'long time not', 'time', 'time not', 'not']",0,1,0,0.09523809523809523
71736,There was the expected swelling but the post-surgery pain simply never happened .,0,expect swell postsurgery pain simply happen,"['expect', 'expect swell', 'expect swell postsurgery', 'expect swell postsurgery pain', 'expect swell postsurgery pain simply', 'expect swell postsurgery pain simply happen', 'swell', 'swell postsurgery', 'swell postsurgery pain', 'swell postsurgery pain simply', 'swell postsurgery pain simply happen', 'postsurgery', 'postsurgery pain', 'postsurgery pain simply', 'postsurgery pain simply happen', 'pain', 'pain simply', 'pain simply happen', 'simply', 'simply happen', 'happen']",0,1,0,0.07407407407407407
189456,so if she doesn't like you don't expect her to be good to you !,1,like expect good,"['like', 'like expect', 'like expect good', 'expect', 'expect good', 'good']",0,1,0,0.16666666666666666
113756,He?s very honest and upfront about what to expect and possible outcomes.,0,honest expect possible result,"['honest', 'honest expect', 'honest expect possible', 'honest expect possible result', 'expect', 'expect possible', 'expect possible result', 'possible', 'possible result', 'result']",1,1,0,0.25
148040,"What I wasn't expecting was a medical grade treatment that was also ""spa-like"" and so relaxing.",0,expect medical grade treatment alike relax,"['expect', 'expect medical', 'expect medical grade', 'expect medical grade treatment', 'expect medical grade treatment alike', 'expect medical grade treatment alike relax', 'medical', 'medical grade', 'medical grade treatment', 'medical grade treatment alike', 'medical grade treatment alike relax', 'grade', 'grade treatment', 'grade treatment alike', 'grade treatment alike relax', 'treatment', 'treatment alike', 'treatment alike relax', 'alike', 'alike relax', 'relax']",0,1,0,0.07407407407407407
60631,but that's expected and he explained why.,0,expect explain,"['expect', 'expect explain', 'explain']",0,1,0,0.2222222222222222
90448,They've helped me achieve a smile that I thought would never be possible!,0,help achieve smile think possible,"['help', 'help achieve', 'help achieve smile', 'help achieve smile think', 'help achieve smile think possible', 'achieve', 'achieve smile', 'achieve smile think', 'achieve smile think possible', 'smile', 'smile think', 'smile think possible', 'think', 'think possible', 'possible']",1,0,0,0.09523809523809523
70665,At my age (75) I just wanted some help and I got more than I expected. . -Kristine S.,0,age want help get expect sistine,"['age', 'age want', 'age want help', 'age want help get', 'age want help get expect', 'age want help get expect sistine', 'want', 'want help', 'want help get', 'want help get expect', 'want help get expect sistine', 'help', 'help get', 'help get expect', 'help get expect sistine', 'get', 'get expect', 'get expect sistine', 'expect', 'expect sistine', 'sistine']",0,1,0,0.07407407407407407
71444,"if dental technology makes it possible to do what you want as well as what you need, he will make it happen.",0,dental technology make possible want need happen,"['dental', 'dental technology', 'dental technology make', 'dental technology make possible', 'dental technology make possible want', 'dental technology make possible want need', 'dental technology make possible want need happen', 'technology', 'technology make', 'technology make possible', 'technology make possible want', 'technology make possible want need', 'technology make possible want need happen', 'make', 'make possible', 'make possible want', 'make possible want need', 'make possible want need happen', 'possible', 'possible want', 'possible want need', 'possible want need happen', 'want', 'want need', 'want need happen', 'need', 'need happen', 'happen']",1,0,0,0.058823529411764705
70446,Informing me of what the surgery involved and what to expect sets them apart.,0,inform surgery involve expect set apart,"['inform', 'inform surgery', 'inform surgery involve', 'inform surgery involve expect', 'inform surgery involve expect set', 'inform surgery involve expect set apart', 'surgery', 'surgery involve', 'surgery involve expect', 'surgery involve expect set', 'surgery involve expect set apart', 'involve', 'involve expect', 'involve expect set', 'involve expect set apart', 'expect', 'expect set', 'expect set apart', 'set', 'set apart', 'apart']",0,1,0,0.07407407407407407
187118,During surgery - everything went as expected - surgical team also tried to remove more endometriosis.,0,surgery go expect surgical team try remove endometriosis,"['surgery', 'surgery go', 'surgery go expect', 'surgery go expect surgical', 'surgery go expect surgical team', 'surgery go expect surgical team try', 'surgery go expect surgical team try remove', 'surgery go expect surgical team try remove endometriosis', 'go', 'go expect', 'go expect surgical', 'go expect surgical team', 'go expect surgical team try', 'go expect surgical team try remove', 'go expect surgical team try remove endometriosis', 'expect', 'expect surgical', 'expect surgical team', 'expect surgical team try', 'expect surgical team try remove', 'expect surgical team try remove endometriosis', 'surgical', 'surgical team', 'surgical team try', 'surgical team try remove', 'surgical team try remove endometriosis', 'team', 'team try', 'team try remove', 'team try remove endometriosis', 'try', 'try remove', 'try remove endometriosis', 'remove', 'remove endometriosis', 'endometriosis']",0,1,0,0.047619047619047616
167979,My husband and I came to HFI not sure what to expect and we are very happy we are now expecting twins!,0,husband come hello not sure expect happy expect twin,"['husband', 'husband come', 'husband come hello', 'husband come hello not', 'husband come hello not sure', 'husband come hello not sure expect', 'husband come hello not sure expect happy', 'husband come hello not sure expect happy expect', 'husband come hello not sure expect happy expect twin', 'come', 'come hello', 'come hello not', 'come hello not sure', 'come hello not sure expect', 'come hello not sure expect happy', 'come hello not sure expect happy expect', 'come hello not sure expect happy expect twin', 'hello', 'hello not', 'hello not sure', 'hello not sure expect', 'hello not sure expect happy', 'hello not sure expect happy expect', 'hello not sure expect happy expect twin', 'not', 'not sure', 'not sure expect', 'not sure expect happy', 'not sure expect happy expect', 'not sure expect happy expect twin', 'sure', 'sure expect', 'sure expect happy', 'sure expect happy expect', 'sure expect happy expect twin', 'expect', 'expect happy', 'expect happy expect', 'expect happy expect twin', 'happy', 'happy expect', 'happy expect twin', 'expect', 'expect twin', 'twin']",0,1,0,0.0392156862745098
156208,"It is not his intent to sell you, it his intent to make you the best version of yourself possible.",0,not intent sell intent good version possible,"['not', 'not intent', 'not intent sell', 'not intent sell intent', 'not intent sell intent good', 'not intent sell intent good version', 'not intent sell intent good version possible', 'intent', 'intent sell', 'intent sell intent', 'intent sell intent good', 'intent sell intent good version', 'intent sell intent good version possible', 'sell', 'sell intent', 'sell intent good', 'sell intent good version', 'sell intent good version possible', 'intent', 'intent good', 'intent good version', 'intent good version possible', 'good', 'good version', 'good version possible', 'version', 'version possible', 'possible']",1,0,0,0.058823529411764705
64429,They did everything that I expected,0,expect,['expect'],0,1,0,0.2857142857142857
83060,"He spent more time with me than I expected, which I appreciated,",0,spend time expect appreciate,"['spend', 'spend time', 'spend time expect', 'spend time expect appreciate', 'time', 'time expect', 'time expect appreciate', 'expect', 'expect appreciate', 'appreciate']",0,1,0,0.125
105849,"There were no surprises and by following their advice, the procedure and healing went exactly as expected, if not better",0,no surprise follow advice procedure heal go precisely expect not good,"['no', 'no surprise', 'no surprise follow', 'no surprise follow advice', 'no surprise follow advice procedure', 'no surprise follow advice procedure heal', 'no surprise follow advice procedure heal go', 'no surprise follow advice procedure heal go precisely', 'no surprise follow advice procedure heal go precisely expect', 'no surprise follow advice procedure heal go precisely expect not', 'no surprise follow advice procedure heal go precisely expect not good', 'surprise', 'surprise follow', 'surprise follow advice', 'surprise follow advice procedure', 'surprise follow advice procedure heal', 'surprise follow advice procedure heal go', 'surprise follow advice procedure heal go precisely', 'surprise follow advice procedure heal go precisely expect', 'surprise follow advice procedure heal go precisely expect not', 'surprise follow advice procedure heal go precisely expect not good', 'follow', 'follow advice', 'follow advice procedure', 'follow advice procedure heal', 'follow advice procedure heal go', 'follow advice procedure heal go precisely', 'follow advice procedure heal go precisely expect', 'follow advice procedure heal go precisely expect not', 'follow advice procedure heal go precisely expect not good', 'advice', 'advice procedure', 'advice procedure heal', 'advice procedure heal go', 'advice procedure heal go precisely', 'advice procedure heal go precisely expect', 'advice procedure heal go precisely expect not', 'advice procedure heal go precisely expect not good', 'procedure', 'procedure heal', 'procedure heal go', 'procedure heal go precisely', 'procedure heal go precisely expect', 'procedure heal go precisely expect not', 'procedure heal go precisely expect not good', 'heal', 'heal go', 'heal go precisely', 'heal go precisely expect', 'heal go precisely expect not', 'heal go precisely expect not good', 'go', 'go precisely', 'go precisely expect', 'go precisely expect not', 'go precisely expect not good', 'precisely', 'precisely expect', 'precisely expect not', 'precisely expect not good', 'expect', 'expect not', 'expect not good', 'not', 'not good', 'good']",0,1,0,0.027777777777777776
163875,"and she said: ""did not expect this to be a good experience but it actually was really good.""",0,say not expect good experience actually good,"['say', 'say not', 'say not expect', 'say not expect good', 'say not expect good experience', 'say not expect good experience actually', 'say not expect good experience actually good', 'not', 'not expect', 'not expect good', 'not expect good experience', 'not expect good experience actually', 'not expect good experience actually good', 'expect', 'expect good', 'expect good experience', 'expect good experience actually', 'expect good experience actually good', 'good', 'good experience', 'good experience actually', 'good experience actually good', 'experience', 'experience actually', 'experience actually good', 'actually', 'actually good', 'good']",0,1,0,0.058823529411764705
