commentId,comment,classification,comment_processed,word_phrase_list,dislike,dislike guy,guy,similarity_score
124410,I had to talk a guy that I met on the internet out of suicide after he had surgery with this doc.,1,talk guy meet internet suicide surgery,"['talk', 'talk guy', 'talk guy meet', 'talk guy meet internet', 'talk guy meet internet suicide', 'talk guy meet internet suicide surgery', 'guy', 'guy meet', 'guy meet internet', 'guy meet internet suicide', 'guy meet internet suicide surgery', 'meet', 'meet internet', 'meet internet suicide', 'meet internet suicide surgery', 'internet', 'internet suicide', 'internet suicide surgery', 'suicide', 'suicide surgery', 'surgery']",0,0,1,0.08333333333333333
135284,I also really liked working with Grace and the anesthesia guy - they were both super nice.,0,like work grace guy super nice,"['like', 'like work', 'like work grace', 'like work grace guy', 'like work grace guy super', 'like work grace guy super nice', 'work', 'work grace', 'work grace guy', 'work grace guy super', 'work grace guy super nice', 'grace', 'grace guy', 'grace guy super', 'grace guy super nice', 'guy', 'guy super', 'guy super nice', 'super', 'super nice', 'nice']",0,0,1,0.08333333333333333
76793,He is a retired military guy like me and we can talk about anything.,0,retire military guy like talk,"['retire', 'retire military', 'retire military guy', 'retire military guy like', 'retire military guy like talk', 'military', 'military guy', 'military guy like', 'military guy like talk', 'guy', 'guy like', 'guy like talk', 'like', 'like talk', 'talk']",0,0,1,0.1111111111111111
121431,This guy charges 150.00 to just see him over the cost of Botox.,1,guy charge cost,"['guy', 'guy charge', 'guy charge cost', 'charge', 'charge cost', 'cost']",0,0,1,0.2222222222222222
153090,"If anything major goes wrong in your mouth, he's the guy you want in your corner to fix it.",0,major go wrong mouth guy want corner fix,"['major', 'major go', 'major go wrong', 'major go wrong mouth', 'major go wrong mouth guy', 'major go wrong mouth guy want', 'major go wrong mouth guy want corner', 'major go wrong mouth guy want corner fix', 'go', 'go wrong', 'go wrong mouth', 'go wrong mouth guy', 'go wrong mouth guy want', 'go wrong mouth guy want corner', 'go wrong mouth guy want corner fix', 'wrong', 'wrong mouth', 'wrong mouth guy', 'wrong mouth guy want', 'wrong mouth guy want corner', 'wrong mouth guy want corner fix', 'mouth', 'mouth guy', 'mouth guy want', 'mouth guy want corner', 'mouth guy want corner fix', 'guy', 'guy want', 'guy want corner', 'guy want corner fix', 'want', 'want corner', 'want corner fix', 'corner', 'corner fix', 'fix']",0,0,1,0.05128205128205128
168774,Don't be shy to come in if you're a guy.,0,shy come guy,"['shy', 'shy come', 'shy come guy', 'come', 'come guy', 'guy']",0,0,1,0.2222222222222222
170328,"I wanted to go off on this guy but I was too professional, and quite frankly scared",1,want guy professional honestly scare,"['want', 'want guy', 'want guy professional', 'want guy professional honestly', 'want guy professional honestly scare', 'guy', 'guy professional', 'guy professional honestly', 'guy professional honestly scare', 'professional', 'professional honestly', 'professional honestly scare', 'honestly', 'honestly scare', 'scare']",0,0,1,0.1111111111111111
82765,very personable sweet guy.,0,personal sweet guy,"['personal', 'personal sweet', 'personal sweet guy', 'sweet', 'sweet guy', 'guy']",0,0,1,0.2222222222222222
124127,"Simply put, Dr. Pontell is a really nice guy,",0,simply nice guy,"['simply', 'simply nice', 'simply nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.2222222222222222
61531,The insurance guy usually sometimes shuts down different medications that I try to get for myself,1,insurance guy normally shut different meditation try,"['insurance', 'insurance guy', 'insurance guy normally', 'insurance guy normally shut', 'insurance guy normally shut different', 'insurance guy normally shut different meditation', 'insurance guy normally shut different meditation try', 'guy', 'guy normally', 'guy normally shut', 'guy normally shut different', 'guy normally shut different meditation', 'guy normally shut different meditation try', 'normally', 'normally shut', 'normally shut different', 'normally shut different meditation', 'normally shut different meditation try', 'shut', 'shut different', 'shut different meditation', 'shut different meditation try', 'different', 'different meditation', 'different meditation try', 'meditation', 'meditation try', 'try']",0,0,1,0.06451612903225806
109340,Don't feel intimidated either - He's the coolest guy!,0,feel intimidate cool guy,"['feel', 'feel intimidate', 'feel intimidate cool', 'feel intimidate cool guy', 'intimidate', 'intimidate cool', 'intimidate cool guy', 'cool', 'cool guy', 'guy']",0,0,1,0.15384615384615385
114526,I hope I never get injured- but if I do he is the guy I would want to see.,0,hope injure guy want,"['hope', 'hope injure', 'hope injure guy', 'hope injure guy want', 'injure', 'injure guy', 'injure guy want', 'guy', 'guy want', 'want']",0,0,1,0.15384615384615385
183934,As a stocky guy myself he did an amazing job making it look natural. 100% recommend getting this surgery and Dr. Schlesinger.,0,stock guy amaze job make look natural recommend get surgery,"['stock', 'stock guy', 'stock guy amaze', 'stock guy amaze job', 'stock guy amaze job make', 'stock guy amaze job make look', 'stock guy amaze job make look natural', 'stock guy amaze job make look natural recommend', 'stock guy amaze job make look natural recommend get', 'stock guy amaze job make look natural recommend get surgery', 'guy', 'guy amaze', 'guy amaze job', 'guy amaze job make', 'guy amaze job make look', 'guy amaze job make look natural', 'guy amaze job make look natural recommend', 'guy amaze job make look natural recommend get', 'guy amaze job make look natural recommend get surgery', 'amaze', 'amaze job', 'amaze job make', 'amaze job make look', 'amaze job make look natural', 'amaze job make look natural recommend', 'amaze job make look natural recommend get', 'amaze job make look natural recommend get surgery', 'job', 'job make', 'job make look', 'job make look natural', 'job make look natural recommend', 'job make look natural recommend get', 'job make look natural recommend get surgery', 'make', 'make look', 'make look natural', 'make look natural recommend', 'make look natural recommend get', 'make look natural recommend get surgery', 'look', 'look natural', 'look natural recommend', 'look natural recommend get', 'look natural recommend get surgery', 'natural', 'natural recommend', 'natural recommend get', 'natural recommend get surgery', 'recommend', 'recommend get', 'recommend get surgery', 'get', 'get surgery', 'surgery']",0,0,1,0.034482758620689655
63832,He seemed like a regular guy,0,like regular guy,"['like', 'like regular', 'like regular guy', 'regular', 'regular guy', 'guy']",0,0,1,0.2222222222222222
62196,Very good guy,0,good guy,"['good', 'good guy', 'guy']",0,0,1,0.3333333333333333
150772,THAT GUY DESERVES NEGATIVE STARS FOR HIS AWFUL EXPERIENCE!,1,guy deserve negative star awful experience,"['guy', 'guy deserve', 'guy deserve negative', 'guy deserve negative star', 'guy deserve negative star awful', 'guy deserve negative star awful experience', 'deserve', 'deserve negative', 'deserve negative star', 'deserve negative star awful', 'deserve negative star awful experience', 'negative', 'negative star', 'negative star awful', 'negative star awful experience', 'star', 'star awful', 'star awful experience', 'awful', 'awful experience', 'experience']",0,0,1,0.08333333333333333
189308,"this guy is nothing more than a incompetent pill pusher, curiously he have licenses in several states, makes one wonder, maybe it's time",1,guy incompetent pill push curiously license state make wonder possibly time,"['guy', 'guy incompetent', 'guy incompetent pill', 'guy incompetent pill push', 'guy incompetent pill push curiously', 'guy incompetent pill push curiously license', 'guy incompetent pill push curiously license state', 'guy incompetent pill push curiously license state make', 'guy incompetent pill push curiously license state make wonder', 'guy incompetent pill push curiously license state make wonder possibly', 'guy incompetent pill push curiously license state make wonder possibly time', 'incompetent', 'incompetent pill', 'incompetent pill push', 'incompetent pill push curiously', 'incompetent pill push curiously license', 'incompetent pill push curiously license state', 'incompetent pill push curiously license state make', 'incompetent pill push curiously license state make wonder', 'incompetent pill push curiously license state make wonder possibly', 'incompetent pill push curiously license state make wonder possibly time', 'pill', 'pill push', 'pill push curiously', 'pill push curiously license', 'pill push curiously license state', 'pill push curiously license state make', 'pill push curiously license state make wonder', 'pill push curiously license state make wonder possibly', 'pill push curiously license state make wonder possibly time', 'push', 'push curiously', 'push curiously license', 'push curiously license state', 'push curiously license state make', 'push curiously license state make wonder', 'push curiously license state make wonder possibly', 'push curiously license state make wonder possibly time', 'curiously', 'curiously license', 'curiously license state', 'curiously license state make', 'curiously license state make wonder', 'curiously license state make wonder possibly', 'curiously license state make wonder possibly time', 'license', 'license state', 'license state make', 'license state make wonder', 'license state make wonder possibly', 'license state make wonder possibly time', 'state', 'state make', 'state make wonder', 'state make wonder possibly', 'state make wonder possibly time', 'make', 'make wonder', 'make wonder possibly', 'make wonder possibly time', 'wonder', 'wonder possibly', 'wonder possibly time', 'possibly', 'possibly time', 'time']",0,0,1,0.028985507246376812
62417,Bottom line is he's a real nice guy.,0,line real nice guy,"['line', 'line real', 'line real nice', 'line real nice guy', 'real', 'real nice', 'real nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.15384615384615385
66164,Nice guy too,0,nice guy,"['nice', 'nice guy', 'guy']",0,0,1,0.3333333333333333
171119,I just saw the story where this guy is ACTIVELY PERFORMING SURGERY while simultaneously on a traffic court ZOOM CALL!,1,see story guy actively perform surgery simultaneously traffic court room,"['see', 'see story', 'see story guy', 'see story guy actively', 'see story guy actively perform', 'see story guy actively perform surgery', 'see story guy actively perform surgery simultaneously', 'see story guy actively perform surgery simultaneously traffic', 'see story guy actively perform surgery simultaneously traffic court', 'see story guy actively perform surgery simultaneously traffic court room', 'story', 'story guy', 'story guy actively', 'story guy actively perform', 'story guy actively perform surgery', 'story guy actively perform surgery simultaneously', 'story guy actively perform surgery simultaneously traffic', 'story guy actively perform surgery simultaneously traffic court', 'story guy actively perform surgery simultaneously traffic court room', 'guy', 'guy actively', 'guy actively perform', 'guy actively perform surgery', 'guy actively perform surgery simultaneously', 'guy actively perform surgery simultaneously traffic', 'guy actively perform surgery simultaneously traffic court', 'guy actively perform surgery simultaneously traffic court room', 'actively', 'actively perform', 'actively perform surgery', 'actively perform surgery simultaneously', 'actively perform surgery simultaneously traffic', 'actively perform surgery simultaneously traffic court', 'actively perform surgery simultaneously traffic court room', 'perform', 'perform surgery', 'perform surgery simultaneously', 'perform surgery simultaneously traffic', 'perform surgery simultaneously traffic court', 'perform surgery simultaneously traffic court room', 'surgery', 'surgery simultaneously', 'surgery simultaneously traffic', 'surgery simultaneously traffic court', 'surgery simultaneously traffic court room', 'simultaneously', 'simultaneously traffic', 'simultaneously traffic court', 'simultaneously traffic court room', 'traffic', 'traffic court', 'traffic court room', 'court', 'court room', 'room']",0,0,1,0.034482758620689655
116350,Super sweet funny and a genuine guy.,0,super sweet funny genuine guy,"['super', 'super sweet', 'super sweet funny', 'super sweet funny genuine', 'super sweet funny genuine guy', 'sweet', 'sweet funny', 'sweet funny genuine', 'sweet funny genuine guy', 'funny', 'funny genuine', 'funny genuine guy', 'genuine', 'genuine guy', 'guy']",0,0,1,0.1111111111111111
65206,Everything about the guy delights me.,0,guy delight,"['guy', 'guy delight', 'delight']",0,0,1,0.3333333333333333
59715,Very bright guy.,0,bright guy,"['bright', 'bright guy', 'guy']",0,0,1,0.3333333333333333
63691,This doctor is a very nice guy and he's very helpful.,0,nice guy helpful,"['nice', 'nice guy', 'nice guy helpful', 'guy', 'guy helpful', 'helpful']",0,0,1,0.2222222222222222
159531,who is this guy?!?!,1,guy,['guy'],0,0,1,0.5
64422,"He's very attentive, very professional and at the same time a very personal guy.",0,attentive professional time personal guy,"['attentive', 'attentive professional', 'attentive professional time', 'attentive professional time personal', 'attentive professional time personal guy', 'professional', 'professional time', 'professional time personal', 'professional time personal guy', 'time', 'time personal', 'time personal guy', 'personal', 'personal guy', 'guy']",0,0,1,0.1111111111111111
126974,I hate to review poorly on Dr. Joesph because he is such a nice guy but I am happy with my results elsewhere.,1,hate review poorly nice guy happy result,"['hate', 'hate review', 'hate review poorly', 'hate review poorly nice', 'hate review poorly nice guy', 'hate review poorly nice guy happy', 'hate review poorly nice guy happy result', 'review', 'review poorly', 'review poorly nice', 'review poorly nice guy', 'review poorly nice guy happy', 'review poorly nice guy happy result', 'poorly', 'poorly nice', 'poorly nice guy', 'poorly nice guy happy', 'poorly nice guy happy result', 'nice', 'nice guy', 'nice guy happy', 'nice guy happy result', 'guy', 'guy happy', 'guy happy result', 'happy', 'happy result', 'result']",0,0,1,0.06451612903225806
159248,"If there's someone you hate and you want them to suffer for years, recommend this guy.",1,hate want suffer recommend guy,"['hate', 'hate want', 'hate want suffer', 'hate want suffer recommend', 'hate want suffer recommend guy', 'want', 'want suffer', 'want suffer recommend', 'want suffer recommend guy', 'suffer', 'suffer recommend', 'suffer recommend guy', 'recommend', 'recommend guy', 'guy']",0,0,1,0.1111111111111111
177170,He might (?) be a good surgeon but who cares if the guy is a jerk.,1,good surgeon care guy jerk,"['good', 'good surgeon', 'good surgeon care', 'good surgeon care guy', 'good surgeon care guy jerk', 'surgeon', 'surgeon care', 'surgeon care guy', 'surgeon care guy jerk', 'care', 'care guy', 'care guy jerk', 'guy', 'guy jerk', 'jerk']",0,0,1,0.1111111111111111
65207,"He's very attentive, very professional and at the same time a very personal guy.",0,attentive professional time personal guy,"['attentive', 'attentive professional', 'attentive professional time', 'attentive professional time personal', 'attentive professional time personal guy', 'professional', 'professional time', 'professional time personal', 'professional time personal guy', 'time', 'time personal', 'time personal guy', 'personal', 'personal guy', 'guy']",0,0,1,0.1111111111111111
72049,"and not arrogant or curt at all (even though he's obviously a very sharp guy), is quite unique.",0,not arrogant curt obviously sharp guy unique,"['not', 'not arrogant', 'not arrogant curt', 'not arrogant curt obviously', 'not arrogant curt obviously sharp', 'not arrogant curt obviously sharp guy', 'not arrogant curt obviously sharp guy unique', 'arrogant', 'arrogant curt', 'arrogant curt obviously', 'arrogant curt obviously sharp', 'arrogant curt obviously sharp guy', 'arrogant curt obviously sharp guy unique', 'curt', 'curt obviously', 'curt obviously sharp', 'curt obviously sharp guy', 'curt obviously sharp guy unique', 'obviously', 'obviously sharp', 'obviously sharp guy', 'obviously sharp guy unique', 'sharp', 'sharp guy', 'sharp guy unique', 'guy', 'guy unique', 'unique']",0,0,1,0.06451612903225806
90690,The best ortho guy there is ?.,0,good north guy,"['good', 'good north', 'good north guy', 'north', 'north guy', 'guy']",0,0,1,0.2222222222222222
114528,I hope I never get injured- but if I do he is the guy I would want to see.,0,hope injure guy want,"['hope', 'hope injure', 'hope injure guy', 'hope injure guy want', 'injure', 'injure guy', 'injure guy want', 'guy', 'guy want', 'want']",0,0,1,0.15384615384615385
185799,This is the best guy to go to.,0,good guy,"['good', 'good guy', 'guy']",0,0,1,0.3333333333333333
133433,and treated like a family member rather than just another guy with an old dinged up heart!,0,treat like family member guy old dine heart,"['treat', 'treat like', 'treat like family', 'treat like family member', 'treat like family member guy', 'treat like family member guy old', 'treat like family member guy old dine', 'treat like family member guy old dine heart', 'like', 'like family', 'like family member', 'like family member guy', 'like family member guy old', 'like family member guy old dine', 'like family member guy old dine heart', 'family', 'family member', 'family member guy', 'family member guy old', 'family member guy old dine', 'family member guy old dine heart', 'member', 'member guy', 'member guy old', 'member guy old dine', 'member guy old dine heart', 'guy', 'guy old', 'guy old dine', 'guy old dine heart', 'old', 'old dine', 'old dine heart', 'dine', 'dine heart', 'heart']",0,0,1,0.05128205128205128
125533,"However, I disliked everything else about my experience.",1,dislike experience,"['dislike', 'dislike experience', 'experience']",1,0,0,0.3333333333333333
161612,Good luck with this guy folks!,1,good fortune guy folk,"['good', 'good fortune', 'good fortune guy', 'good fortune guy folk', 'fortune', 'fortune guy', 'fortune guy folk', 'guy', 'guy folk', 'folk']",0,0,1,0.15384615384615385
127087,"So, if you want great (really great) 'work' done while laughing all the way, Dr.? Weisberg's your guy.",0,want great great work laugh way weisbergs guy,"['want', 'want great', 'want great great', 'want great great work', 'want great great work laugh', 'want great great work laugh way', 'want great great work laugh way weisbergs', 'want great great work laugh way weisbergs guy', 'great', 'great great', 'great great work', 'great great work laugh', 'great great work laugh way', 'great great work laugh way weisbergs', 'great great work laugh way weisbergs guy', 'great', 'great work', 'great work laugh', 'great work laugh way', 'great work laugh way weisbergs', 'great work laugh way weisbergs guy', 'work', 'work laugh', 'work laugh way', 'work laugh way weisbergs', 'work laugh way weisbergs guy', 'laugh', 'laugh way', 'laugh way weisbergs', 'laugh way weisbergs guy', 'way', 'way weisbergs', 'way weisbergs guy', 'weisbergs', 'weisbergs guy', 'guy']",0,0,1,0.05128205128205128
60103,He's a real nice guy and I really like him.,0,real nice guy like,"['real', 'real nice', 'real nice guy', 'real nice guy like', 'nice', 'nice guy', 'nice guy like', 'guy', 'guy like', 'like']",0,0,1,0.15384615384615385
83178,Don't ever go this guy.,1,guy,['guy'],0,0,1,0.5
112834,"All went well, never waited for him and he is a very nice guy.",0,go wait nice guy,"['go', 'go wait', 'go wait nice', 'go wait nice guy', 'wait', 'wait nice', 'wait nice guy', 'nice', 'nice guy', 'guy']",0,0,1,0.15384615384615385
