commentId,comment,classification,comment_processed,word_phrase_list,beauty,mention,need,need sort,sort,massage,similarity_score
60437,"He'll call me at home if he needs to talk to me, which is unusual today.",0,hell home need talk unusual,"['hell', 'hell home', 'hell home need', 'hell home need talk', 'hell home need talk unusual', 'home', 'home need', 'home need talk', 'home need talk unusual', 'need', 'need talk', 'need talk unusual', 'talk', 'talk unusual', 'unusual']",0,0,1,0,0,0,0.125
143941,I was able to get a hold of the nurse when I needed to after having a bad reaction to the injection,0,able hold nurse need have bad reaction injection,"['able', 'able hold', 'able hold nurse', 'able hold nurse need', 'able hold nurse need have', 'able hold nurse need have bad', 'able hold nurse need have bad reaction', 'able hold nurse need have bad reaction injection', 'hold', 'hold nurse', 'hold nurse need', 'hold nurse need have', 'hold nurse need have bad', 'hold nurse need have bad reaction', 'hold nurse need have bad reaction injection', 'nurse', 'nurse need', 'nurse need have', 'nurse need have bad', 'nurse need have bad reaction', 'nurse need have bad reaction injection', 'need', 'need have', 'need have bad', 'need have bad reaction', 'need have bad reaction injection', 'have', 'have bad', 'have bad reaction', 'have bad reaction injection', 'bad', 'bad reaction', 'bad reaction injection', 'reaction', 'reaction injection', 'injection']",0,0,1,0,0,0,0.125
147307,i do not need my surgeon to have any second-guess from some high school drop out who works,1,need surgeon secondguess high school drop work,"['need', 'need surgeon', 'need surgeon secondguess', 'need surgeon secondguess high', 'need surgeon secondguess high school', 'need surgeon secondguess high school drop', 'need surgeon secondguess high school drop work', 'surgeon', 'surgeon secondguess', 'surgeon secondguess high', 'surgeon secondguess high school', 'surgeon secondguess high school drop', 'surgeon secondguess high school drop work', 'secondguess', 'secondguess high', 'secondguess high school', 'secondguess high school drop', 'secondguess high school drop work', 'high', 'high school', 'high school drop', 'high school drop work', 'school', 'school drop', 'school drop work', 'drop', 'drop work', 'work']",0,0,1,0,0,0,0.125
91789,This Dr has no humility he blatantly disregards his patients needs he feels what he thinks is best no considerations of patients needs.,1,dr humility blatantly disregard patient need feel think good consideration patient need,"['dr', 'dr humility', 'dr humility blatantly', 'dr humility blatantly disregard', 'dr humility blatantly disregard patient', 'dr humility blatantly disregard patient need', 'dr humility blatantly disregard patient need feel', 'dr humility blatantly disregard patient need feel think', 'dr humility blatantly disregard patient need feel think good', 'dr humility blatantly disregard patient need feel think good consideration', 'dr humility blatantly disregard patient need feel think good consideration patient', 'dr humility blatantly disregard patient need feel think good consideration patient need', 'humility', 'humility blatantly', 'humility blatantly disregard', 'humility blatantly disregard patient', 'humility blatantly disregard patient need', 'humility blatantly disregard patient need feel', 'humility blatantly disregard patient need feel think', 'humility blatantly disregard patient need feel think good', 'humility blatantly disregard patient need feel think good consideration', 'humility blatantly disregard patient need feel think good consideration patient', 'humility blatantly disregard patient need feel think good consideration patient need', 'blatantly', 'blatantly disregard', 'blatantly disregard patient', 'blatantly disregard patient need', 'blatantly disregard patient need feel', 'blatantly disregard patient need feel think', 'blatantly disregard patient need feel think good', 'blatantly disregard patient need feel think good consideration', 'blatantly disregard patient need feel think good consideration patient', 'blatantly disregard patient need feel think good consideration patient need', 'disregard', 'disregard patient', 'disregard patient need', 'disregard patient need feel', 'disregard patient need feel think', 'disregard patient need feel think good', 'disregard patient need feel think good consideration', 'disregard patient need feel think good consideration patient', 'disregard patient need feel think good consideration patient need', 'patient', 'patient need', 'patient need feel', 'patient need feel think', 'patient need feel think good', 'patient need feel think good consideration', 'patient need feel think good consideration patient', 'patient need feel think good consideration patient need', 'need', 'need feel', 'need feel think', 'need feel think good', 'need feel think good consideration', 'need feel think good consideration patient', 'need feel think good consideration patient need', 'feel', 'feel think', 'feel think good', 'feel think good consideration', 'feel think good consideration patient', 'feel think good consideration patient need', 'think', 'think good', 'think good consideration', 'think good consideration patient', 'think good consideration patient need', 'good', 'good consideration', 'good consideration patient', 'good consideration patient need', 'consideration', 'consideration patient', 'consideration patient need', 'patient', 'patient need', 'need']",0,0,1,0,0,0,0.125
157853,They give you all the medications you may need after surgery,0,meditation need surgery,"['meditation', 'meditation need', 'meditation need surgery', 'need', 'need surgery', 'surgery']",0,0,1,0,0,0,0.125
147214,He doesn?t push surgery and spends as much time as needed with the patients.,0,push surgery spend time need patient,"['push', 'push surgery', 'push surgery spend', 'push surgery spend time', 'push surgery spend time need', 'push surgery spend time need patient', 'surgery', 'surgery spend', 'surgery spend time', 'surgery spend time need', 'surgery spend time need patient', 'spend', 'spend time', 'spend time need', 'spend time need patient', 'time', 'time need', 'time need patient', 'need', 'need patient', 'patient']",0,0,1,0,0,0,0.125
184692,You will not be the priority their process needs an up to date touch up.,1,precedence process need date touch,"['precedence', 'precedence process', 'precedence process need', 'precedence process need date', 'precedence process need date touch', 'process', 'process need', 'process need date', 'process need date touch', 'need', 'need date', 'need date touch', 'date', 'date touch', 'touch']",0,0,1,0,0,0,0.125
161755,We need to we need to improve or do you need to improve,1,need need better need better,"['need', 'need need', 'need need better', 'need need better need', 'need need better need better', 'need', 'need better', 'need better need', 'need better need better', 'better', 'better need', 'better need better', 'need', 'need better', 'better']",0,0,1,0,0,0,0.125
179618,and specialist who care what needed to be done 3 months out still stiff still a little sore,0,specialist care need stiff little sore,"['specialist', 'specialist care', 'specialist care need', 'specialist care need stiff', 'specialist care need stiff little', 'specialist care need stiff little sore', 'care', 'care need', 'care need stiff', 'care need stiff little', 'care need stiff little sore', 'need', 'need stiff', 'need stiff little', 'need stiff little sore', 'stiff', 'stiff little', 'stiff little sore', 'little', 'little sore', 'sore']",0,0,1,0,0,0,0.125
162938,"and the next day, and she was only a text away if I needed her.",0,text away need,"['text', 'text away', 'text away need', 'away', 'away need', 'need']",0,0,1,0,0,0,0.125
76296,Needs free prophylactics.,1,need free prophylactic,"['need', 'need free', 'need free prophylactic', 'free', 'free prophylactic', 'prophylactic']",0,0,1,0,0,0,0.125
162918,Also friend was sort of creeped out by Dr Neinstein.,1,friend sort create dr neinstein,"['friend', 'friend sort', 'friend sort create', 'friend sort create dr', 'friend sort create dr neinstein', 'sort', 'sort create', 'sort create dr', 'sort create dr neinstein', 'create', 'create dr', 'create dr neinstein', 'dr', 'dr neinstein', 'neinstein']",0,0,0,0,1,0,0.125
127077,"Dr. Langdon is sort of smug, and has all the charm of a Motel 8 hotel room.",1,sort snug charm hotel hotel room,"['sort', 'sort snug', 'sort snug charm', 'sort snug charm hotel', 'sort snug charm hotel hotel', 'sort snug charm hotel hotel room', 'snug', 'snug charm', 'snug charm hotel', 'snug charm hotel hotel', 'snug charm hotel hotel room', 'charm', 'charm hotel', 'charm hotel hotel', 'charm hotel hotel room', 'hotel', 'hotel hotel', 'hotel hotel room', 'hotel', 'hotel room', 'room']",0,0,0,0,1,0,0.125
171206,"Within two weeks I had been assessed, I had all the testing that was needed done",0,possess test need,"['possess', 'possess test', 'possess test need', 'test', 'test need', 'need']",0,0,1,0,0,0,0.125
153369,"After a sudden TIA, when I didn't have a primary care doctor yet, Dr. Wright's office understood I needed to be seen asap.",0,sudden tea primary care doctor dr right office understand need see sap,"['sudden', 'sudden tea', 'sudden tea primary', 'sudden tea primary care', 'sudden tea primary care doctor', 'sudden tea primary care doctor dr', 'sudden tea primary care doctor dr right', 'sudden tea primary care doctor dr right office', 'sudden tea primary care doctor dr right office understand', 'sudden tea primary care doctor dr right office understand need', 'sudden tea primary care doctor dr right office understand need see', 'sudden tea primary care doctor dr right office understand need see sap', 'tea', 'tea primary', 'tea primary care', 'tea primary care doctor', 'tea primary care doctor dr', 'tea primary care doctor dr right', 'tea primary care doctor dr right office', 'tea primary care doctor dr right office understand', 'tea primary care doctor dr right office understand need', 'tea primary care doctor dr right office understand need see', 'tea primary care doctor dr right office understand need see sap', 'primary', 'primary care', 'primary care doctor', 'primary care doctor dr', 'primary care doctor dr right', 'primary care doctor dr right office', 'primary care doctor dr right office understand', 'primary care doctor dr right office understand need', 'primary care doctor dr right office understand need see', 'primary care doctor dr right office understand need see sap', 'care', 'care doctor', 'care doctor dr', 'care doctor dr right', 'care doctor dr right office', 'care doctor dr right office understand', 'care doctor dr right office understand need', 'care doctor dr right office understand need see', 'care doctor dr right office understand need see sap', 'doctor', 'doctor dr', 'doctor dr right', 'doctor dr right office', 'doctor dr right office understand', 'doctor dr right office understand need', 'doctor dr right office understand need see', 'doctor dr right office understand need see sap', 'dr', 'dr right', 'dr right office', 'dr right office understand', 'dr right office understand need', 'dr right office understand need see', 'dr right office understand need see sap', 'right', 'right office', 'right office understand', 'right office understand need', 'right office understand need see', 'right office understand need see sap', 'office', 'office understand', 'office understand need', 'office understand need see', 'office understand need see sap', 'understand', 'understand need', 'understand need see', 'understand need see sap', 'need', 'need see', 'need see sap', 'see', 'see sap', 'sap']",0,0,1,0,0,0,0.125
158841,And the longterm patient is dropped by the Dr. Just when you needed him most.,1,long patient drop dr need,"['long', 'long patient', 'long patient drop', 'long patient drop dr', 'long patient drop dr need', 'patient', 'patient drop', 'patient drop dr', 'patient drop dr need', 'drop', 'drop dr', 'drop dr need', 'dr', 'dr need', 'need']",0,0,1,0,0,0,0.125
143526,"Keeps you drugged up needing medicine, This doctor is unprofessional and will bill you afterhours",1,keep drag need medicine doctor professional bill afterhours,"['keep', 'keep drag', 'keep drag need', 'keep drag need medicine', 'keep drag need medicine doctor', 'keep drag need medicine doctor professional', 'keep drag need medicine doctor professional bill', 'keep drag need medicine doctor professional bill afterhours', 'drag', 'drag need', 'drag need medicine', 'drag need medicine doctor', 'drag need medicine doctor professional', 'drag need medicine doctor professional bill', 'drag need medicine doctor professional bill afterhours', 'need', 'need medicine', 'need medicine doctor', 'need medicine doctor professional', 'need medicine doctor professional bill', 'need medicine doctor professional bill afterhours', 'medicine', 'medicine doctor', 'medicine doctor professional', 'medicine doctor professional bill', 'medicine doctor professional bill afterhours', 'doctor', 'doctor professional', 'doctor professional bill', 'doctor professional bill afterhours', 'professional', 'professional bill', 'professional bill afterhours', 'bill', 'bill afterhours', 'afterhours']",0,0,1,0,0,0,0.125
105160,He may need more dedicated exam rooms as I often feel i am waiting on a shared room with the in office plastic surgeon.,1,need dedicate examination room feel wait share room office plastic surgeon,"['need', 'need dedicate', 'need dedicate examination', 'need dedicate examination room', 'need dedicate examination room feel', 'need dedicate examination room feel wait', 'need dedicate examination room feel wait share', 'need dedicate examination room feel wait share room', 'need dedicate examination room feel wait share room office', 'need dedicate examination room feel wait share room office plastic', 'need dedicate examination room feel wait share room office plastic surgeon', 'dedicate', 'dedicate examination', 'dedicate examination room', 'dedicate examination room feel', 'dedicate examination room feel wait', 'dedicate examination room feel wait share', 'dedicate examination room feel wait share room', 'dedicate examination room feel wait share room office', 'dedicate examination room feel wait share room office plastic', 'dedicate examination room feel wait share room office plastic surgeon', 'examination', 'examination room', 'examination room feel', 'examination room feel wait', 'examination room feel wait share', 'examination room feel wait share room', 'examination room feel wait share room office', 'examination room feel wait share room office plastic', 'examination room feel wait share room office plastic surgeon', 'room', 'room feel', 'room feel wait', 'room feel wait share', 'room feel wait share room', 'room feel wait share room office', 'room feel wait share room office plastic', 'room feel wait share room office plastic surgeon', 'feel', 'feel wait', 'feel wait share', 'feel wait share room', 'feel wait share room office', 'feel wait share room office plastic', 'feel wait share room office plastic surgeon', 'wait', 'wait share', 'wait share room', 'wait share room office', 'wait share room office plastic', 'wait share room office plastic surgeon', 'share', 'share room', 'share room office', 'share room office plastic', 'share room office plastic surgeon', 'room', 'room office', 'room office plastic', 'room office plastic surgeon', 'office', 'office plastic', 'office plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,0,1,0,0,0,0.125
191046,Pain Care Centers are totaly engaged with their patients needs and truly do care about us patients.,0,pain care center engage patient need truly care patient,"['pain', 'pain care', 'pain care center', 'pain care center engage', 'pain care center engage patient', 'pain care center engage patient need', 'pain care center engage patient need truly', 'pain care center engage patient need truly care', 'pain care center engage patient need truly care patient', 'care', 'care center', 'care center engage', 'care center engage patient', 'care center engage patient need', 'care center engage patient need truly', 'care center engage patient need truly care', 'care center engage patient need truly care patient', 'center', 'center engage', 'center engage patient', 'center engage patient need', 'center engage patient need truly', 'center engage patient need truly care', 'center engage patient need truly care patient', 'engage', 'engage patient', 'engage patient need', 'engage patient need truly', 'engage patient need truly care', 'engage patient need truly care patient', 'patient', 'patient need', 'patient need truly', 'patient need truly care', 'patient need truly care patient', 'need', 'need truly', 'need truly care', 'need truly care patient', 'truly', 'truly care', 'truly care patient', 'care', 'care patient', 'patient']",0,0,1,0,0,0,0.125
163381,"If you need surgery, they will provide it (quickly) and you will get better if you follow all their instructions.",0,need surgery provide quickly good follow instruction,"['need', 'need surgery', 'need surgery provide', 'need surgery provide quickly', 'need surgery provide quickly good', 'need surgery provide quickly good follow', 'need surgery provide quickly good follow instruction', 'surgery', 'surgery provide', 'surgery provide quickly', 'surgery provide quickly good', 'surgery provide quickly good follow', 'surgery provide quickly good follow instruction', 'provide', 'provide quickly', 'provide quickly good', 'provide quickly good follow', 'provide quickly good follow instruction', 'quickly', 'quickly good', 'quickly good follow', 'quickly good follow instruction', 'good', 'good follow', 'good follow instruction', 'follow', 'follow instruction', 'instruction']",0,0,1,0,0,0,0.125
159306,"She was so rude with her dirty attitude, she needs to leave health care if she has a disgusting attitude.",1,rude dirty attitude need leave health care disgust attitude,"['rude', 'rude dirty', 'rude dirty attitude', 'rude dirty attitude need', 'rude dirty attitude need leave', 'rude dirty attitude need leave health', 'rude dirty attitude need leave health care', 'rude dirty attitude need leave health care disgust', 'rude dirty attitude need leave health care disgust attitude', 'dirty', 'dirty attitude', 'dirty attitude need', 'dirty attitude need leave', 'dirty attitude need leave health', 'dirty attitude need leave health care', 'dirty attitude need leave health care disgust', 'dirty attitude need leave health care disgust attitude', 'attitude', 'attitude need', 'attitude need leave', 'attitude need leave health', 'attitude need leave health care', 'attitude need leave health care disgust', 'attitude need leave health care disgust attitude', 'need', 'need leave', 'need leave health', 'need leave health care', 'need leave health care disgust', 'need leave health care disgust attitude', 'leave', 'leave health', 'leave health care', 'leave health care disgust', 'leave health care disgust attitude', 'health', 'health care', 'health care disgust', 'health care disgust attitude', 'care', 'care disgust', 'care disgust attitude', 'disgust', 'disgust attitude', 'attitude']",0,0,1,0,0,0,0.125
143527,He simply explained what need to be done and then did the surgery to my complete satisfaction.,0,simply explain need surgery complete satisfaction,"['simply', 'simply explain', 'simply explain need', 'simply explain need surgery', 'simply explain need surgery complete', 'simply explain need surgery complete satisfaction', 'explain', 'explain need', 'explain need surgery', 'explain need surgery complete', 'explain need surgery complete satisfaction', 'need', 'need surgery', 'need surgery complete', 'need surgery complete satisfaction', 'surgery', 'surgery complete', 'surgery complete satisfaction', 'complete', 'complete satisfaction', 'satisfaction']",0,0,1,0,0,0,0.125
190596,I believed them at first that I needed a root canal and 2 crowns,1,believe need root canal crown,"['believe', 'believe need', 'believe need root', 'believe need root canal', 'believe need root canal crown', 'need', 'need root', 'need root canal', 'need root canal crown', 'root', 'root canal', 'root canal crown', 'canal', 'canal crown', 'crown']",0,0,1,0,0,0,0.125
164012,"I feel good it my skin, and I feel a kindness towards myself that I haven't known I needed.",0,feel good skin feel kindness know need,"['feel', 'feel good', 'feel good skin', 'feel good skin feel', 'feel good skin feel kindness', 'feel good skin feel kindness know', 'feel good skin feel kindness know need', 'good', 'good skin', 'good skin feel', 'good skin feel kindness', 'good skin feel kindness know', 'good skin feel kindness know need', 'skin', 'skin feel', 'skin feel kindness', 'skin feel kindness know', 'skin feel kindness know need', 'feel', 'feel kindness', 'feel kindness know', 'feel kindness know need', 'kindness', 'kindness know', 'kindness know need', 'know', 'know need', 'need']",0,0,1,0,0,0,0.125
63960,He is excellent and takes care of my needs,0,excellent take care need,"['excellent', 'excellent take', 'excellent take care', 'excellent take care need', 'take', 'take care', 'take care need', 'care', 'care need', 'need']",0,0,1,0,0,0,0.125
60993,She tells you what you need to know,0,tell need know,"['tell', 'tell need', 'tell need know', 'need', 'need know', 'know']",0,0,1,0,0,0,0.125
168330,"Unfortunately I feel like I need to write this post in hopes that those seeking upper blepharoplasty here, will reconsider.",1,unfortunately feel like need write post hope seek upper blepharoplasty reconsider,"['unfortunately', 'unfortunately feel', 'unfortunately feel like', 'unfortunately feel like need', 'unfortunately feel like need write', 'unfortunately feel like need write post', 'unfortunately feel like need write post hope', 'unfortunately feel like need write post hope seek', 'unfortunately feel like need write post hope seek upper', 'unfortunately feel like need write post hope seek upper blepharoplasty', 'unfortunately feel like need write post hope seek upper blepharoplasty reconsider', 'feel', 'feel like', 'feel like need', 'feel like need write', 'feel like need write post', 'feel like need write post hope', 'feel like need write post hope seek', 'feel like need write post hope seek upper', 'feel like need write post hope seek upper blepharoplasty', 'feel like need write post hope seek upper blepharoplasty reconsider', 'like', 'like need', 'like need write', 'like need write post', 'like need write post hope', 'like need write post hope seek', 'like need write post hope seek upper', 'like need write post hope seek upper blepharoplasty', 'like need write post hope seek upper blepharoplasty reconsider', 'need', 'need write', 'need write post', 'need write post hope', 'need write post hope seek', 'need write post hope seek upper', 'need write post hope seek upper blepharoplasty', 'need write post hope seek upper blepharoplasty reconsider', 'write', 'write post', 'write post hope', 'write post hope seek', 'write post hope seek upper', 'write post hope seek upper blepharoplasty', 'write post hope seek upper blepharoplasty reconsider', 'post', 'post hope', 'post hope seek', 'post hope seek upper', 'post hope seek upper blepharoplasty', 'post hope seek upper blepharoplasty reconsider', 'hope', 'hope seek', 'hope seek upper', 'hope seek upper blepharoplasty', 'hope seek upper blepharoplasty reconsider', 'seek', 'seek upper', 'seek upper blepharoplasty', 'seek upper blepharoplasty reconsider', 'upper', 'upper blepharoplasty', 'upper blepharoplasty reconsider', 'blepharoplasty', 'blepharoplasty reconsider', 'reconsider']",0,0,1,0,0,0,0.125
87369,She sees little things about your behavior that help her give you the care you need.,0,see little thing behavior help care need,"['see', 'see little', 'see little thing', 'see little thing behavior', 'see little thing behavior help', 'see little thing behavior help care', 'see little thing behavior help care need', 'little', 'little thing', 'little thing behavior', 'little thing behavior help', 'little thing behavior help care', 'little thing behavior help care need', 'thing', 'thing behavior', 'thing behavior help', 'thing behavior help care', 'thing behavior help care need', 'behavior', 'behavior help', 'behavior help care', 'behavior help care need', 'help', 'help care', 'help care need', 'care', 'care need', 'need']",0,0,1,0,0,0,0.125
143068,and feel that they are being told that they need things or have problems that are not true.,1,feel tell need thing problem true,"['feel', 'feel tell', 'feel tell need', 'feel tell need thing', 'feel tell need thing problem', 'feel tell need thing problem true', 'tell', 'tell need', 'tell need thing', 'tell need thing problem', 'tell need thing problem true', 'need', 'need thing', 'need thing problem', 'need thing problem true', 'thing', 'thing problem', 'thing problem true', 'problem', 'problem true', 'true']",0,0,1,0,0,0,0.125
165091,Whether you need him at one am or one pm he will always,0,need,['need'],0,0,1,0,0,0,0.125
76885,Did I mention I had the coolest entertainment while being serviced?,0,mention cool entertainment service,"['mention', 'mention cool', 'mention cool entertainment', 'mention cool entertainment service', 'cool', 'cool entertainment', 'cool entertainment service', 'entertainment', 'entertainment service', 'service']",0,1,0,0,0,0,0.125
164464,They need to update their recording.,1,need update record,"['need', 'need update', 'need update record', 'update', 'update record', 'record']",0,0,1,0,0,0,0.125
165221,"If you don't need a procedure, he won't recommend it!",0,need procedure wo recommend,"['need', 'need procedure', 'need procedure wo', 'need procedure wo recommend', 'procedure', 'procedure wo', 'procedure wo recommend', 'wo', 'wo recommend', 'recommend']",0,0,1,0,0,0,0.125
59262,You need to serve coffee in the waiting room.,1,need serve coffee wait room,"['need', 'need serve', 'need serve coffee', 'need serve coffee wait', 'need serve coffee wait room', 'serve', 'serve coffee', 'serve coffee wait', 'serve coffee wait room', 'coffee', 'coffee wait', 'coffee wait room', 'wait', 'wait room', 'room']",0,0,1,0,0,0,0.125
109341,Okay so everyone in my life was telling me I needed to dump this office and go to a different one.,1,okay life tell need dump office different,"['okay', 'okay life', 'okay life tell', 'okay life tell need', 'okay life tell need dump', 'okay life tell need dump office', 'okay life tell need dump office different', 'life', 'life tell', 'life tell need', 'life tell need dump', 'life tell need dump office', 'life tell need dump office different', 'tell', 'tell need', 'tell need dump', 'tell need dump office', 'tell need dump office different', 'need', 'need dump', 'need dump office', 'need dump office different', 'dump', 'dump office', 'dump office different', 'office', 'office different', 'different']",0,0,1,0,0,0,0.125
111102,I felt that no one at this office cared about my needs.,1,feel office care need,"['feel', 'feel office', 'feel office care', 'feel office care need', 'office', 'office care', 'office care need', 'care', 'care need', 'need']",0,0,1,0,0,0,0.125
68309,We find the office very professional and comforting to all are needs.,0,find office professional comfort need,"['find', 'find office', 'find office professional', 'find office professional comfort', 'find office professional comfort need', 'office', 'office professional', 'office professional comfort', 'office professional comfort need', 'professional', 'professional comfort', 'professional comfort need', 'comfort', 'comfort need', 'need']",0,0,1,0,0,0,0.125
63389,She did what she needed to do and I was able to get treatment,0,need able treatment,"['need', 'need able', 'need able treatment', 'able', 'able treatment', 'treatment']",0,0,1,0,0,0,0.125
85339,I have no complaints with Dr Esses I will refer him to whoever needs him.,0,complaint dr essex refer need,"['complaint', 'complaint dr', 'complaint dr essex', 'complaint dr essex refer', 'complaint dr essex refer need', 'dr', 'dr essex', 'dr essex refer', 'dr essex refer need', 'essex', 'essex refer', 'essex refer need', 'refer', 'refer need', 'need']",0,0,1,0,0,0,0.125
145839,Can't seem to accurately record or read notes from the doc and is in sore need of customer service training.,1,accurately record read note sore need customer service train,"['accurately', 'accurately record', 'accurately record read', 'accurately record read note', 'accurately record read note sore', 'accurately record read note sore need', 'accurately record read note sore need customer', 'accurately record read note sore need customer service', 'accurately record read note sore need customer service train', 'record', 'record read', 'record read note', 'record read note sore', 'record read note sore need', 'record read note sore need customer', 'record read note sore need customer service', 'record read note sore need customer service train', 'read', 'read note', 'read note sore', 'read note sore need', 'read note sore need customer', 'read note sore need customer service', 'read note sore need customer service train', 'note', 'note sore', 'note sore need', 'note sore need customer', 'note sore need customer service', 'note sore need customer service train', 'sore', 'sore need', 'sore need customer', 'sore need customer service', 'sore need customer service train', 'need', 'need customer', 'need customer service', 'need customer service train', 'customer', 'customer service', 'customer service train', 'service', 'service train', 'train']",0,0,1,0,0,0,0.125
176817,"Especially before I travel and need a boost, Next Health has helped me keep my immunity strong, leaving me feeling energetic",0,especially travel need boost health help immunity strong leave feel energetic,"['especially', 'especially travel', 'especially travel need', 'especially travel need boost', 'especially travel need boost health', 'especially travel need boost health help', 'especially travel need boost health help immunity', 'especially travel need boost health help immunity strong', 'especially travel need boost health help immunity strong leave', 'especially travel need boost health help immunity strong leave feel', 'especially travel need boost health help immunity strong leave feel energetic', 'travel', 'travel need', 'travel need boost', 'travel need boost health', 'travel need boost health help', 'travel need boost health help immunity', 'travel need boost health help immunity strong', 'travel need boost health help immunity strong leave', 'travel need boost health help immunity strong leave feel', 'travel need boost health help immunity strong leave feel energetic', 'need', 'need boost', 'need boost health', 'need boost health help', 'need boost health help immunity', 'need boost health help immunity strong', 'need boost health help immunity strong leave', 'need boost health help immunity strong leave feel', 'need boost health help immunity strong leave feel energetic', 'boost', 'boost health', 'boost health help', 'boost health help immunity', 'boost health help immunity strong', 'boost health help immunity strong leave', 'boost health help immunity strong leave feel', 'boost health help immunity strong leave feel energetic', 'health', 'health help', 'health help immunity', 'health help immunity strong', 'health help immunity strong leave', 'health help immunity strong leave feel', 'health help immunity strong leave feel energetic', 'help', 'help immunity', 'help immunity strong', 'help immunity strong leave', 'help immunity strong leave feel', 'help immunity strong leave feel energetic', 'immunity', 'immunity strong', 'immunity strong leave', 'immunity strong leave feel', 'immunity strong leave feel energetic', 'strong', 'strong leave', 'strong leave feel', 'strong leave feel energetic', 'leave', 'leave feel', 'leave feel energetic', 'feel', 'feel energetic', 'energetic']",0,0,1,0,0,0,0.125
171208,His front desk on the other hand needs a little work one being inviting and personable.,1,desk hand need little work invite personal,"['desk', 'desk hand', 'desk hand need', 'desk hand need little', 'desk hand need little work', 'desk hand need little work invite', 'desk hand need little work invite personal', 'hand', 'hand need', 'hand need little', 'hand need little work', 'hand need little work invite', 'hand need little work invite personal', 'need', 'need little', 'need little work', 'need little work invite', 'need little work invite personal', 'little', 'little work', 'little work invite', 'little work invite personal', 'work', 'work invite', 'work invite personal', 'invite', 'invite personal', 'personal']",0,0,1,0,0,0,0.125
167855,I know where I'll be going if I need an oral surgeon again.,0,know ill go need oral surgeon,"['know', 'know ill', 'know ill go', 'know ill go need', 'know ill go need oral', 'know ill go need oral surgeon', 'ill', 'ill go', 'ill go need', 'ill go need oral', 'ill go need oral surgeon', 'go', 'go need', 'go need oral', 'go need oral surgeon', 'need', 'need oral', 'need oral surgeon', 'oral', 'oral surgeon', 'surgeon']",0,0,1,0,0,0,0.125
115347,"He's rude and curt, unattentive to your needs and I'm currently looking for a new GP",1,s rude curt inattentive need m presently look new,"['s', 's rude', 's rude curt', 's rude curt inattentive', 's rude curt inattentive need', 's rude curt inattentive need m', 's rude curt inattentive need m presently', 's rude curt inattentive need m presently look', 's rude curt inattentive need m presently look new', 'rude', 'rude curt', 'rude curt inattentive', 'rude curt inattentive need', 'rude curt inattentive need m', 'rude curt inattentive need m presently', 'rude curt inattentive need m presently look', 'rude curt inattentive need m presently look new', 'curt', 'curt inattentive', 'curt inattentive need', 'curt inattentive need m', 'curt inattentive need m presently', 'curt inattentive need m presently look', 'curt inattentive need m presently look new', 'inattentive', 'inattentive need', 'inattentive need m', 'inattentive need m presently', 'inattentive need m presently look', 'inattentive need m presently look new', 'need', 'need m', 'need m presently', 'need m presently look', 'need m presently look new', 'm', 'm presently', 'm presently look', 'm presently look new', 'presently', 'presently look', 'presently look new', 'look', 'look new', 'new']",0,0,1,0,0,0,0.125
110987,Have excellent insurance but this office stated I needed a referral.,1,excellent insurance office state need referral,"['excellent', 'excellent insurance', 'excellent insurance office', 'excellent insurance office state', 'excellent insurance office state need', 'excellent insurance office state need referral', 'insurance', 'insurance office', 'insurance office state', 'insurance office state need', 'insurance office state need referral', 'office', 'office state', 'office state need', 'office state need referral', 'state', 'state need', 'state need referral', 'need', 'need referral', 'referral']",0,0,1,0,0,0,0.125
