commentId,comment,classification,comment_processed,word_phrase_list,tell,tell post,post,similarity_score
152739,I am hearing-impaired and the masks and barriers make it extremely stressful when trying to understand what a doctor is telling you.,1,hearingimpaired mass barrier extremely distressing try understand doctor tell,"['hearingimpaired', 'hearingimpaired mass', 'hearingimpaired mass barrier', 'hearingimpaired mass barrier extremely', 'hearingimpaired mass barrier extremely distressing', 'hearingimpaired mass barrier extremely distressing try', 'hearingimpaired mass barrier extremely distressing try understand', 'hearingimpaired mass barrier extremely distressing try understand doctor', 'hearingimpaired mass barrier extremely distressing try understand doctor tell', 'mass', 'mass barrier', 'mass barrier extremely', 'mass barrier extremely distressing', 'mass barrier extremely distressing try', 'mass barrier extremely distressing try understand', 'mass barrier extremely distressing try understand doctor', 'mass barrier extremely distressing try understand doctor tell', 'barrier', 'barrier extremely', 'barrier extremely distressing', 'barrier extremely distressing try', 'barrier extremely distressing try understand', 'barrier extremely distressing try understand doctor', 'barrier extremely distressing try understand doctor tell', 'extremely', 'extremely distressing', 'extremely distressing try', 'extremely distressing try understand', 'extremely distressing try understand doctor', 'extremely distressing try understand doctor tell', 'distressing', 'distressing try', 'distressing try understand', 'distressing try understand doctor', 'distressing try understand doctor tell', 'try', 'try understand', 'try understand doctor', 'try understand doctor tell', 'understand', 'understand doctor', 'understand doctor tell', 'doctor', 'doctor tell', 'tell']",1,0,0,0.0273224043715847
66321,A Holter monitor arrived in the mail and no one told me to expect it.,1,holder monitor arrive mail no tell expect,"['holder', 'holder monitor', 'holder monitor arrive', 'holder monitor arrive mail', 'holder monitor arrive mail no', 'holder monitor arrive mail no tell', 'holder monitor arrive mail no tell expect', 'monitor', 'monitor arrive', 'monitor arrive mail', 'monitor arrive mail no', 'monitor arrive mail no tell', 'monitor arrive mail no tell expect', 'arrive', 'arrive mail', 'arrive mail no', 'arrive mail no tell', 'arrive mail no tell expect', 'mail', 'mail no', 'mail no tell', 'mail no tell expect', 'no', 'no tell', 'no tell expect', 'tell', 'tell expect', 'expect']",1,0,0,0.043478260869565216
139527,so nice to be told any concerns or questions you may have are just a waste of his time.,1,nice tell concern question waste time,"['nice', 'nice tell', 'nice tell concern', 'nice tell concern question', 'nice tell concern question waste', 'nice tell concern question waste time', 'tell', 'tell concern', 'tell concern question', 'tell concern question waste', 'tell concern question waste time', 'concern', 'concern question', 'concern question waste', 'concern question waste time', 'question', 'question waste', 'question waste time', 'waste', 'waste time', 'time']",1,0,0,0.0574712643678161
142969,"I would have never thought I would be able to do as much as I am, 2wks post op.",0,think able post op,"['think', 'think able', 'think able post', 'think able post op', 'able', 'able post', 'able post op', 'post', 'post op', 'op']",0,0,1,0.11627906976744186
163227,I told her I trusted her to do anything to my lips and I was not disappointed!,0,tell trust lip not disappoint,"['tell', 'tell trust', 'tell trust lip', 'tell trust lip not', 'tell trust lip not disappoint', 'trust', 'trust lip', 'trust lip not', 'trust lip not disappoint', 'lip', 'lip not', 'lip not disappoint', 'not', 'not disappoint', 'disappoint']",1,0,0,0.07936507936507936
96699,"never told diagnosis, never explained medications i was being prescribed.",1,tell diagnosis explain meditation prescribed,"['tell', 'tell diagnosis', 'tell diagnosis explain', 'tell diagnosis explain meditation', 'tell diagnosis explain meditation prescribed', 'diagnosis', 'diagnosis explain', 'diagnosis explain meditation', 'diagnosis explain meditation prescribed', 'explain', 'explain meditation', 'explain meditation prescribed', 'meditation', 'meditation prescribed', 'prescribed']",1,0,0,0.07936507936507936
113150,I've been told by family I look 30 years younger and look like myself!,0,tell family young look like,"['tell', 'tell family', 'tell family young', 'tell family young look', 'tell family young look like', 'family', 'family young', 'family young look', 'family young look like', 'young', 'young look', 'young look like', 'look', 'look like', 'like']",1,0,0,0.07936507936507936
114713,Horrible result - see Pics at 4 months post op,1,atrocious result pick month post op,"['atrocious', 'atrocious result', 'atrocious result pick', 'atrocious result pick month', 'atrocious result pick month post', 'atrocious result pick month post op', 'result', 'result pick', 'result pick month', 'result pick month post', 'result pick month post op', 'pick', 'pick month', 'pick month post', 'pick month post op', 'month', 'month post', 'month post op', 'post', 'post op', 'op']",0,0,1,0.0574712643678161
68776,I have and will continue to tell friends and family about the services in his office.,0,continue tell friend family service office,"['continue', 'continue tell', 'continue tell friend', 'continue tell friend family', 'continue tell friend family service', 'continue tell friend family service office', 'tell', 'tell friend', 'tell friend family', 'tell friend family service', 'tell friend family service office', 'friend', 'friend family', 'friend family service', 'friend family service office', 'family', 'family service', 'family service office', 'service', 'service office', 'office']",1,0,0,0.0574712643678161
98666,"I am told now that it is the pain medication they prescribed, that I have been taking AS PRESCRIBED, that is causing the pain.",1,tell pain meditation prescribed take prescribed cause pain,"['tell', 'tell pain', 'tell pain meditation', 'tell pain meditation prescribed', 'tell pain meditation prescribed take', 'tell pain meditation prescribed take prescribed', 'tell pain meditation prescribed take prescribed cause', 'tell pain meditation prescribed take prescribed cause pain', 'pain', 'pain meditation', 'pain meditation prescribed', 'pain meditation prescribed take', 'pain meditation prescribed take prescribed', 'pain meditation prescribed take prescribed cause', 'pain meditation prescribed take prescribed cause pain', 'meditation', 'meditation prescribed', 'meditation prescribed take', 'meditation prescribed take prescribed', 'meditation prescribed take prescribed cause', 'meditation prescribed take prescribed cause pain', 'prescribed', 'prescribed take', 'prescribed take prescribed', 'prescribed take prescribed cause', 'prescribed take prescribed cause pain', 'take', 'take prescribed', 'take prescribed cause', 'take prescribed cause pain', 'prescribed', 'prescribed cause', 'prescribed cause pain', 'cause', 'cause pain', 'pain']",1,0,0,0.034013605442176874
172995,Then they backed out of offering any type of financial help and even told me to find a new clinic.,1,back offer type fiscal help tell find new clinic,"['back', 'back offer', 'back offer type', 'back offer type fiscal', 'back offer type fiscal help', 'back offer type fiscal help tell', 'back offer type fiscal help tell find', 'back offer type fiscal help tell find new', 'back offer type fiscal help tell find new clinic', 'offer', 'offer type', 'offer type fiscal', 'offer type fiscal help', 'offer type fiscal help tell', 'offer type fiscal help tell find', 'offer type fiscal help tell find new', 'offer type fiscal help tell find new clinic', 'type', 'type fiscal', 'type fiscal help', 'type fiscal help tell', 'type fiscal help tell find', 'type fiscal help tell find new', 'type fiscal help tell find new clinic', 'fiscal', 'fiscal help', 'fiscal help tell', 'fiscal help tell find', 'fiscal help tell find new', 'fiscal help tell find new clinic', 'help', 'help tell', 'help tell find', 'help tell find new', 'help tell find new clinic', 'tell', 'tell find', 'tell find new', 'tell find new clinic', 'find', 'find new', 'find new clinic', 'new', 'new clinic', 'clinic']",1,0,0,0.0273224043715847
90750,and are usually followed by the staff posting positive ones right after.,1,normally follow staff post positive one right,"['normally', 'normally follow', 'normally follow staff', 'normally follow staff post', 'normally follow staff post positive', 'normally follow staff post positive one', 'normally follow staff post positive one right', 'follow', 'follow staff', 'follow staff post', 'follow staff post positive', 'follow staff post positive one', 'follow staff post positive one right', 'staff', 'staff post', 'staff post positive', 'staff post positive one', 'staff post positive one right', 'post', 'post positive', 'post positive one', 'post positive one right', 'positive', 'positive one', 'positive one right', 'one', 'one right', 'right']",0,0,1,0.043478260869565216
76304,You don't have to go through the experience of waiting because I am telling you this is the real deal.,0,experience wait tell real deal,"['experience', 'experience wait', 'experience wait tell', 'experience wait tell real', 'experience wait tell real deal', 'wait', 'wait tell', 'wait tell real', 'wait tell real deal', 'tell', 'tell real', 'tell real deal', 'real', 'real deal', 'deal']",1,0,0,0.07936507936507936
174101,I am now almost 9 months post op and my results look mediocre at best.,1,post op result look mediocre good,"['post', 'post op', 'post op result', 'post op result look', 'post op result look mediocre', 'post op result look mediocre good', 'op', 'op result', 'op result look', 'op result look mediocre', 'op result look mediocre good', 'result', 'result look', 'result look mediocre', 'result look mediocre good', 'look', 'look mediocre', 'look mediocre good', 'mediocre', 'mediocre good', 'good']",0,0,1,0.0574712643678161
113383,so you can tell they take pride in their work.,0,tell pride work,"['tell', 'tell pride', 'tell pride work', 'pride', 'pride work', 'work']",1,0,0,0.18518518518518517
99958,They told me they would take care of my copayment but did not.,1,tell care payment not,"['tell', 'tell care', 'tell care payment', 'tell care payment not', 'care', 'care payment', 'care payment not', 'payment', 'payment not', 'not']",1,0,0,0.11627906976744186
159509,Ive been told by another hygienist how eager this place was to perform major procedures because they?re fresh out of school..,1,tell hygienic eager place perform major procedure fresh school,"['tell', 'tell hygienic', 'tell hygienic eager', 'tell hygienic eager place', 'tell hygienic eager place perform', 'tell hygienic eager place perform major', 'tell hygienic eager place perform major procedure', 'tell hygienic eager place perform major procedure fresh', 'tell hygienic eager place perform major procedure fresh school', 'hygienic', 'hygienic eager', 'hygienic eager place', 'hygienic eager place perform', 'hygienic eager place perform major', 'hygienic eager place perform major procedure', 'hygienic eager place perform major procedure fresh', 'hygienic eager place perform major procedure fresh school', 'eager', 'eager place', 'eager place perform', 'eager place perform major', 'eager place perform major procedure', 'eager place perform major procedure fresh', 'eager place perform major procedure fresh school', 'place', 'place perform', 'place perform major', 'place perform major procedure', 'place perform major procedure fresh', 'place perform major procedure fresh school', 'perform', 'perform major', 'perform major procedure', 'perform major procedure fresh', 'perform major procedure fresh school', 'major', 'major procedure', 'major procedure fresh', 'major procedure fresh school', 'procedure', 'procedure fresh', 'procedure fresh school', 'fresh', 'fresh school', 'school']",1,0,0,0.0273224043715847
114732,Even family and my closest friends are unable to tell and can barely believe me when I tell them I had my nose done.,0,family close friend unable tell barely believe tell nose,"['family', 'family close', 'family close friend', 'family close friend unable', 'family close friend unable tell', 'family close friend unable tell barely', 'family close friend unable tell barely believe', 'family close friend unable tell barely believe tell', 'family close friend unable tell barely believe tell nose', 'close', 'close friend', 'close friend unable', 'close friend unable tell', 'close friend unable tell barely', 'close friend unable tell barely believe', 'close friend unable tell barely believe tell', 'close friend unable tell barely believe tell nose', 'friend', 'friend unable', 'friend unable tell', 'friend unable tell barely', 'friend unable tell barely believe', 'friend unable tell barely believe tell', 'friend unable tell barely believe tell nose', 'unable', 'unable tell', 'unable tell barely', 'unable tell barely believe', 'unable tell barely believe tell', 'unable tell barely believe tell nose', 'tell', 'tell barely', 'tell barely believe', 'tell barely believe tell', 'tell barely believe tell nose', 'barely', 'barely believe', 'barely believe tell', 'barely believe tell nose', 'believe', 'believe tell', 'believe tell nose', 'tell', 'tell nose', 'nose']",1,0,0,0.0273224043715847
87588,The post op care was outstanding!,0,post op care outstanding,"['post', 'post op', 'post op care', 'post op care outstanding', 'op', 'op care', 'op care outstanding', 'care', 'care outstanding', 'outstanding']",0,0,1,0.11627906976744186
124680,I have told so many of my family and friends about the incredible level of care that Dr. Schlechter has provided for me.,0,tell family friend incredible level care dr schlechter provide,"['tell', 'tell family', 'tell family friend', 'tell family friend incredible', 'tell family friend incredible level', 'tell family friend incredible level care', 'tell family friend incredible level care dr', 'tell family friend incredible level care dr schlechter', 'tell family friend incredible level care dr schlechter provide', 'family', 'family friend', 'family friend incredible', 'family friend incredible level', 'family friend incredible level care', 'family friend incredible level care dr', 'family friend incredible level care dr schlechter', 'family friend incredible level care dr schlechter provide', 'friend', 'friend incredible', 'friend incredible level', 'friend incredible level care', 'friend incredible level care dr', 'friend incredible level care dr schlechter', 'friend incredible level care dr schlechter provide', 'incredible', 'incredible level', 'incredible level care', 'incredible level care dr', 'incredible level care dr schlechter', 'incredible level care dr schlechter provide', 'level', 'level care', 'level care dr', 'level care dr schlechter', 'level care dr schlechter provide', 'care', 'care dr', 'care dr schlechter', 'care dr schlechter provide', 'dr', 'dr schlechter', 'dr schlechter provide', 'schlechter', 'schlechter provide', 'provide']",1,0,0,0.0273224043715847
94166,wasted a lot of my money and post op pain only to do it all over again.,1,waste lot money post op pain,"['waste', 'waste lot', 'waste lot money', 'waste lot money post', 'waste lot money post op', 'waste lot money post op pain', 'lot', 'lot money', 'lot money post', 'lot money post op', 'lot money post op pain', 'money', 'money post', 'money post op', 'money post op pain', 'post', 'post op', 'post op pain', 'op', 'op pain', 'pain']",0,0,1,0.0574712643678161
112949,I have never left his office disappointed with the outcome or ill informed about post treatment because Dr. Marotta,0,leave office disappoint result ill inform post treatment dr marietta,"['leave', 'leave office', 'leave office disappoint', 'leave office disappoint result', 'leave office disappoint result ill', 'leave office disappoint result ill inform', 'leave office disappoint result ill inform post', 'leave office disappoint result ill inform post treatment', 'leave office disappoint result ill inform post treatment dr', 'leave office disappoint result ill inform post treatment dr marietta', 'office', 'office disappoint', 'office disappoint result', 'office disappoint result ill', 'office disappoint result ill inform', 'office disappoint result ill inform post', 'office disappoint result ill inform post treatment', 'office disappoint result ill inform post treatment dr', 'office disappoint result ill inform post treatment dr marietta', 'disappoint', 'disappoint result', 'disappoint result ill', 'disappoint result ill inform', 'disappoint result ill inform post', 'disappoint result ill inform post treatment', 'disappoint result ill inform post treatment dr', 'disappoint result ill inform post treatment dr marietta', 'result', 'result ill', 'result ill inform', 'result ill inform post', 'result ill inform post treatment', 'result ill inform post treatment dr', 'result ill inform post treatment dr marietta', 'ill', 'ill inform', 'ill inform post', 'ill inform post treatment', 'ill inform post treatment dr', 'ill inform post treatment dr marietta', 'inform', 'inform post', 'inform post treatment', 'inform post treatment dr', 'inform post treatment dr marietta', 'post', 'post treatment', 'post treatment dr', 'post treatment dr marietta', 'treatment', 'treatment dr', 'treatment dr marietta', 'dr', 'dr marietta', 'marietta']",0,0,1,0.02242152466367713
156307,Instead she kept asking about insurance even though I told her this is a cosmetic procedure that insurance doesn't cover.,1,instead keep ask insurance tell cosmetic procedure insurance cover,"['instead', 'instead keep', 'instead keep ask', 'instead keep ask insurance', 'instead keep ask insurance tell', 'instead keep ask insurance tell cosmetic', 'instead keep ask insurance tell cosmetic procedure', 'instead keep ask insurance tell cosmetic procedure insurance', 'instead keep ask insurance tell cosmetic procedure insurance cover', 'keep', 'keep ask', 'keep ask insurance', 'keep ask insurance tell', 'keep ask insurance tell cosmetic', 'keep ask insurance tell cosmetic procedure', 'keep ask insurance tell cosmetic procedure insurance', 'keep ask insurance tell cosmetic procedure insurance cover', 'ask', 'ask insurance', 'ask insurance tell', 'ask insurance tell cosmetic', 'ask insurance tell cosmetic procedure', 'ask insurance tell cosmetic procedure insurance', 'ask insurance tell cosmetic procedure insurance cover', 'insurance', 'insurance tell', 'insurance tell cosmetic', 'insurance tell cosmetic procedure', 'insurance tell cosmetic procedure insurance', 'insurance tell cosmetic procedure insurance cover', 'tell', 'tell cosmetic', 'tell cosmetic procedure', 'tell cosmetic procedure insurance', 'tell cosmetic procedure insurance cover', 'cosmetic', 'cosmetic procedure', 'cosmetic procedure insurance', 'cosmetic procedure insurance cover', 'procedure', 'procedure insurance', 'procedure insurance cover', 'insurance', 'insurance cover', 'cover']",1,0,0,0.0273224043715847
160123,She told us we could call her at any time.,0,tell time,"['tell', 'tell time', 'time']",1,0,0,0.3333333333333333
72962,"After surgery, I told her boy I am glad I didnt have my surgery before my vacation.",0,surgery tell boy glad surgery vacation,"['surgery', 'surgery tell', 'surgery tell boy', 'surgery tell boy glad', 'surgery tell boy glad surgery', 'surgery tell boy glad surgery vacation', 'tell', 'tell boy', 'tell boy glad', 'tell boy glad surgery', 'tell boy glad surgery vacation', 'boy', 'boy glad', 'boy glad surgery', 'boy glad surgery vacation', 'glad', 'glad surgery', 'glad surgery vacation', 'surgery', 'surgery vacation', 'vacation']",1,0,0,0.0574712643678161
155755,but I was never told anyone else would be operating on me until it was too late and I was under anesthesia.,1,tell operate late,"['tell', 'tell operate', 'tell operate late', 'operate', 'operate late', 'late']",1,0,0,0.18518518518518517
169326,and was told everyone else was busy....yet they were whispering to her telling her what to say....,1,tell busyyet whisper tell,"['tell', 'tell busyyet', 'tell busyyet whisper', 'tell busyyet whisper tell', 'busyyet', 'busyyet whisper', 'busyyet whisper tell', 'whisper', 'whisper tell', 'tell']",1,0,0,0.11627906976744186
72051,"and something completely different on the other one, they look even and people can tell that I have gotten surgery done.",1,completely different look people tell get surgery,"['completely', 'completely different', 'completely different look', 'completely different look people', 'completely different look people tell', 'completely different look people tell get', 'completely different look people tell get surgery', 'different', 'different look', 'different look people', 'different look people tell', 'different look people tell get', 'different look people tell get surgery', 'look', 'look people', 'look people tell', 'look people tell get', 'look people tell get surgery', 'people', 'people tell', 'people tell get', 'people tell get surgery', 'tell', 'tell get', 'tell get surgery', 'get', 'get surgery', 'surgery']",1,0,0,0.043478260869565216
126928,"I am a nurse so I tried explaining my symptoms using anatomical terms, and he told me that he didn't understand",1,nurse try explain symptom anatomical term tell understand,"['nurse', 'nurse try', 'nurse try explain', 'nurse try explain symptom', 'nurse try explain symptom anatomical', 'nurse try explain symptom anatomical term', 'nurse try explain symptom anatomical term tell', 'nurse try explain symptom anatomical term tell understand', 'try', 'try explain', 'try explain symptom', 'try explain symptom anatomical', 'try explain symptom anatomical term', 'try explain symptom anatomical term tell', 'try explain symptom anatomical term tell understand', 'explain', 'explain symptom', 'explain symptom anatomical', 'explain symptom anatomical term', 'explain symptom anatomical term tell', 'explain symptom anatomical term tell understand', 'symptom', 'symptom anatomical', 'symptom anatomical term', 'symptom anatomical term tell', 'symptom anatomical term tell understand', 'anatomical', 'anatomical term', 'anatomical term tell', 'anatomical term tell understand', 'term', 'term tell', 'term tell understand', 'tell', 'tell understand', 'understand']",1,0,0,0.034013605442176874
142177,"and tell you whether you need something or not, several times he has said no I did not need the procedure in question.",0,tell need not time say no not need procedure question,"['tell', 'tell need', 'tell need not', 'tell need not time', 'tell need not time say', 'tell need not time say no', 'tell need not time say no not', 'tell need not time say no not need', 'tell need not time say no not need procedure', 'tell need not time say no not need procedure question', 'need', 'need not', 'need not time', 'need not time say', 'need not time say no', 'need not time say no not', 'need not time say no not need', 'need not time say no not need procedure', 'need not time say no not need procedure question', 'not', 'not time', 'not time say', 'not time say no', 'not time say no not', 'not time say no not need', 'not time say no not need procedure', 'not time say no not need procedure question', 'time', 'time say', 'time say no', 'time say no not', 'time say no not need', 'time say no not need procedure', 'time say no not need procedure question', 'say', 'say no', 'say no not', 'say no not need', 'say no not need procedure', 'say no not need procedure question', 'no', 'no not', 'no not need', 'no not need procedure', 'no not need procedure question', 'not', 'not need', 'not need procedure', 'not need procedure question', 'need', 'need procedure', 'need procedure question', 'procedure', 'procedure question', 'question']",1,0,0,0.02242152466367713
113563,It too me 6 months to make my appointment here because someone told me they were the best of the best.,1,appointment tell good good,"['appointment', 'appointment tell', 'appointment tell good', 'appointment tell good good', 'tell', 'tell good', 'tell good good', 'good', 'good good', 'good']",1,0,0,0.11627906976744186
150242,After Dr. Siegel told me that there was nothing that could be done.,1,tell,['tell'],1,0,0,0.7142857142857143
63975,He's very straightforward and tells you what to do and is usually correct,0,straightforward tell normally correct,"['straightforward', 'straightforward tell', 'straightforward tell normally', 'straightforward tell normally correct', 'tell', 'tell normally', 'tell normally correct', 'normally', 'normally correct', 'correct']",1,0,0,0.11627906976744186
163544,Asked Dr. Marotta to revise my left eye and was told it was not completely healed til about 6 mos.,1,ask revise leave eye tell not completely heal til,"['ask', 'ask revise', 'ask revise leave', 'ask revise leave eye', 'ask revise leave eye tell', 'ask revise leave eye tell not', 'ask revise leave eye tell not completely', 'ask revise leave eye tell not completely heal', 'ask revise leave eye tell not completely heal til', 'revise', 'revise leave', 'revise leave eye', 'revise leave eye tell', 'revise leave eye tell not', 'revise leave eye tell not completely', 'revise leave eye tell not completely heal', 'revise leave eye tell not completely heal til', 'leave', 'leave eye', 'leave eye tell', 'leave eye tell not', 'leave eye tell not completely', 'leave eye tell not completely heal', 'leave eye tell not completely heal til', 'eye', 'eye tell', 'eye tell not', 'eye tell not completely', 'eye tell not completely heal', 'eye tell not completely heal til', 'tell', 'tell not', 'tell not completely', 'tell not completely heal', 'tell not completely heal til', 'not', 'not completely', 'not completely heal', 'not completely heal til', 'completely', 'completely heal', 'completely heal til', 'heal', 'heal til', 'til']",1,0,0,0.0273224043715847
158338,You can tell the clinic was ran seamlessly with compassion and too care.,0,tell clinic run fearlessly compassion care,"['tell', 'tell clinic', 'tell clinic run', 'tell clinic run fearlessly', 'tell clinic run fearlessly compassion', 'tell clinic run fearlessly compassion care', 'clinic', 'clinic run', 'clinic run fearlessly', 'clinic run fearlessly compassion', 'clinic run fearlessly compassion care', 'run', 'run fearlessly', 'run fearlessly compassion', 'run fearlessly compassion care', 'fearlessly', 'fearlessly compassion', 'fearlessly compassion care', 'compassion', 'compassion care', 'care']",1,0,0,0.0574712643678161
167242,I am also in need of revision surgery (I followed all post op instructions) but am too traumatized to do so now.,1,need revision surgery follow post op instruction dramatize,"['need', 'need revision', 'need revision surgery', 'need revision surgery follow', 'need revision surgery follow post', 'need revision surgery follow post op', 'need revision surgery follow post op instruction', 'need revision surgery follow post op instruction dramatize', 'revision', 'revision surgery', 'revision surgery follow', 'revision surgery follow post', 'revision surgery follow post op', 'revision surgery follow post op instruction', 'revision surgery follow post op instruction dramatize', 'surgery', 'surgery follow', 'surgery follow post', 'surgery follow post op', 'surgery follow post op instruction', 'surgery follow post op instruction dramatize', 'follow', 'follow post', 'follow post op', 'follow post op instruction', 'follow post op instruction dramatize', 'post', 'post op', 'post op instruction', 'post op instruction dramatize', 'op', 'op instruction', 'op instruction dramatize', 'instruction', 'instruction dramatize', 'dramatize']",0,0,1,0.034013605442176874
64209,She didn't listen when I told her what I already had for medicine,1,listen tell medicine,"['listen', 'listen tell', 'listen tell medicine', 'tell', 'tell medicine', 'medicine']",1,0,0,0.18518518518518517
87851,He will tell you that you need work done that you don't.,1,tell need work,"['tell', 'tell need', 'tell need work', 'need', 'need work', 'work']",1,0,0,0.18518518518518517
133281,She allowed a dialogue between she and I instead of just telling what she is going to do and be done.,0,allow dialogue instead tell go,"['allow', 'allow dialogue', 'allow dialogue instead', 'allow dialogue instead tell', 'allow dialogue instead tell go', 'dialogue', 'dialogue instead', 'dialogue instead tell', 'dialogue instead tell go', 'instead', 'instead tell', 'instead tell go', 'tell', 'tell go', 'go']",1,0,0,0.07936507936507936
158075,"and really thought this over before posting this, if I could give zero stars I would.",1,think post star,"['think', 'think post', 'think post star', 'post', 'post star', 'star']",0,0,1,0.18518518518518517
156814,"for the lady that left her review here that was told by the Doctor that miscarriages happen all the time, that why was she crying.",1,lady leave review tell doctor miscarriage happen time cry,"['lady', 'lady leave', 'lady leave review', 'lady leave review tell', 'lady leave review tell doctor', 'lady leave review tell doctor miscarriage', 'lady leave review tell doctor miscarriage happen', 'lady leave review tell doctor miscarriage happen time', 'lady leave review tell doctor miscarriage happen time cry', 'leave', 'leave review', 'leave review tell', 'leave review tell doctor', 'leave review tell doctor miscarriage', 'leave review tell doctor miscarriage happen', 'leave review tell doctor miscarriage happen time', 'leave review tell doctor miscarriage happen time cry', 'review', 'review tell', 'review tell doctor', 'review tell doctor miscarriage', 'review tell doctor miscarriage happen', 'review tell doctor miscarriage happen time', 'review tell doctor miscarriage happen time cry', 'tell', 'tell doctor', 'tell doctor miscarriage', 'tell doctor miscarriage happen', 'tell doctor miscarriage happen time', 'tell doctor miscarriage happen time cry', 'doctor', 'doctor miscarriage', 'doctor miscarriage happen', 'doctor miscarriage happen time', 'doctor miscarriage happen time cry', 'miscarriage', 'miscarriage happen', 'miscarriage happen time', 'miscarriage happen time cry', 'happen', 'happen time', 'happen time cry', 'time', 'time cry', 'cry']",1,0,0,0.0273224043715847
143519,She refused to take my broken CPAP machine even though I had been told to bring it to the office yesterday.,1,refuse break cap machine tell bring office,"['refuse', 'refuse break', 'refuse break cap', 'refuse break cap machine', 'refuse break cap machine tell', 'refuse break cap machine tell bring', 'refuse break cap machine tell bring office', 'break', 'break cap', 'break cap machine', 'break cap machine tell', 'break cap machine tell bring', 'break cap machine tell bring office', 'cap', 'cap machine', 'cap machine tell', 'cap machine tell bring', 'cap machine tell bring office', 'machine', 'machine tell', 'machine tell bring', 'machine tell bring office', 'tell', 'tell bring', 'tell bring office', 'bring', 'bring office', 'office']",1,0,0,0.043478260869565216
190879,"The three stars are for the rude receptionist, her tone at tell me she was going to take the photo",1,star rude reception tone tell go photograph,"['star', 'star rude', 'star rude reception', 'star rude reception tone', 'star rude reception tone tell', 'star rude reception tone tell go', 'star rude reception tone tell go photograph', 'rude', 'rude reception', 'rude reception tone', 'rude reception tone tell', 'rude reception tone tell go', 'rude reception tone tell go photograph', 'reception', 'reception tone', 'reception tone tell', 'reception tone tell go', 'reception tone tell go photograph', 'tone', 'tone tell', 'tone tell go', 'tone tell go photograph', 'tell', 'tell go', 'tell go photograph', 'go', 'go photograph', 'photograph']",1,0,0,0.043478260869565216
164510,but do not want to book you in them they will tell you that they'll put you on the waitlist,1,not want book tell waitlist,"['not', 'not want', 'not want book', 'not want book tell', 'not want book tell waitlist', 'want', 'want book', 'want book tell', 'want book tell waitlist', 'book', 'book tell', 'book tell waitlist', 'tell', 'tell waitlist', 'waitlist']",1,0,0,0.07936507936507936
184214,Didnt see Dr i was told i would see dr seemed in a hurry unprofessional.,1,dr tell dr hurry professional,"['dr', 'dr tell', 'dr tell dr', 'dr tell dr hurry', 'dr tell dr hurry professional', 'tell', 'tell dr', 'tell dr hurry', 'tell dr hurry professional', 'dr', 'dr hurry', 'dr hurry professional', 'hurry', 'hurry professional', 'professional']",1,0,0,0.07936507936507936
111944,Dr. Lenny told me that Cindy would go over everything with me and she did not.,1,tell windy not,"['tell', 'tell windy', 'tell windy not', 'windy', 'windy not', 'not']",1,0,0,0.18518518518518517
159523,But when I got there he told me I'd need a whole lot more.,1,get tell need lot,"['get', 'get tell', 'get tell need', 'get tell need lot', 'tell', 'tell need', 'tell need lot', 'need', 'need lot', 'lot']",1,0,0,0.11627906976744186
96947,I cannot tell you how grateful I am~,0,not tell grateful,"['not', 'not tell', 'not tell grateful', 'tell', 'tell grateful', 'grateful']",1,0,0,0.18518518518518517
186368,"for a few moments afterward, telling me that she would be in touch when the pathology report came back, and that was it.",1,moment subsequently tell touch pathology report come,"['moment', 'moment subsequently', 'moment subsequently tell', 'moment subsequently tell touch', 'moment subsequently tell touch pathology', 'moment subsequently tell touch pathology report', 'moment subsequently tell touch pathology report come', 'subsequently', 'subsequently tell', 'subsequently tell touch', 'subsequently tell touch pathology', 'subsequently tell touch pathology report', 'subsequently tell touch pathology report come', 'tell', 'tell touch', 'tell touch pathology', 'tell touch pathology report', 'tell touch pathology report come', 'touch', 'touch pathology', 'touch pathology report', 'touch pathology report come', 'pathology', 'pathology report', 'pathology report come', 'report', 'report come', 'come']",1,0,0,0.043478260869565216
72231,I am glad I stuck with my gut when it told me to choose Dr. Walden.,0,glad stick gut tell choose dr walk,"['glad', 'glad stick', 'glad stick gut', 'glad stick gut tell', 'glad stick gut tell choose', 'glad stick gut tell choose dr', 'glad stick gut tell choose dr walk', 'stick', 'stick gut', 'stick gut tell', 'stick gut tell choose', 'stick gut tell choose dr', 'stick gut tell choose dr walk', 'gut', 'gut tell', 'gut tell choose', 'gut tell choose dr', 'gut tell choose dr walk', 'tell', 'tell choose', 'tell choose dr', 'tell choose dr walk', 'choose', 'choose dr', 'choose dr walk', 'dr', 'dr walk', 'walk']",1,0,0,0.043478260869565216
112314,He looked bored during the post surgery appointments.,1,look bore post surgery appointment,"['look', 'look bore', 'look bore post', 'look bore post surgery', 'look bore post surgery appointment', 'bore', 'bore post', 'bore post surgery', 'bore post surgery appointment', 'post', 'post surgery', 'post surgery appointment', 'surgery', 'surgery appointment', 'appointment']",0,0,1,0.07936507936507936
